# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Momentum Acceptance, $\delta   
# xbins      : 60   
# xlabel     :  #delta [%]   
# xbin_width : 0.500 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-14.750,-15.000,-14.500,0.000,0.000
2,-14.250,-14.500,-14.000,0.000,0.000
3,-13.750,-14.000,-13.500,0.000,0.000
4,-13.250,-13.500,-13.000,0.000,0.000
5,-12.750,-13.000,-12.500,0.000,0.000
6,-12.250,-12.500,-12.000,0.000,0.000
7,-11.750,-12.000,-11.500,0.000,0.000
8,-11.250,-11.500,-11.000,0.000,0.000
9,-10.750,-11.000,-10.500,0.000,0.000
10,-10.250,-10.500,-10.000,0.000,0.000
11,-9.750,-10.000,-9.500,239.259,7.642
12,-9.250,-9.500,-9.000,228.541,6.328
13,-8.750,-9.000,-8.500,225.146,5.469
14,-8.250,-8.500,-8.000,201.382,4.558
15,-7.750,-8.000,-7.500,171.595,3.641
16,-7.250,-7.500,-7.000,148.442,3.038
17,-6.750,-7.000,-6.500,132.258,2.563
18,-6.250,-6.500,-6.000,118.386,2.196
19,-5.750,-6.000,-5.500,100.430,1.836
20,-5.250,-5.500,-5.000,93.220,1.681
21,-4.750,-5.000,-4.500,83.305,1.455
22,-4.250,-4.500,-4.000,71.639,1.253
23,-3.750,-4.000,-3.500,59.775,1.076
24,-3.250,-3.500,-3.000,53.187,0.942
25,-2.750,-3.000,-2.500,45.930,0.809
26,-2.250,-2.500,-2.000,39.865,0.705
27,-1.750,-2.000,-1.500,33.381,0.602
28,-1.250,-1.500,-1.000,28.359,0.516
29,-0.750,-1.000,-0.500,24.364,0.448
30,-0.250,-0.500,0.000,20.645,0.380
31,0.250,0.000,0.500,17.111,0.322
32,0.750,0.500,1.000,14.242,0.275
33,1.250,1.000,1.500,11.431,0.228
34,1.750,1.500,2.000,9.211,0.189
35,2.250,2.000,2.500,7.411,0.157
36,2.750,2.500,3.000,5.696,0.124
37,3.250,3.000,3.500,4.640,0.105
38,3.750,3.500,4.000,3.545,0.083
39,4.250,4.000,4.500,2.754,0.067
40,4.750,4.500,5.000,2.150,0.054
41,5.250,5.000,5.500,1.593,0.043
42,5.750,5.500,6.000,1.148,0.033
43,6.250,6.000,6.500,0.841,0.025
44,6.750,6.500,7.000,0.571,0.019
45,7.250,7.000,7.500,0.417,0.014
46,7.750,7.500,8.000,0.276,0.010
47,8.250,8.000,8.500,0.162,0.007
48,8.750,8.500,9.000,0.098,0.005
49,9.250,9.000,9.500,0.048,0.003
50,9.750,9.500,10.000,0.026,0.002
51,10.250,10.000,10.500,0.000,0.000
52,10.750,10.500,11.000,0.000,0.000
53,11.250,11.000,11.500,0.000,0.000
54,11.750,11.500,12.000,0.000,0.000
55,12.250,12.000,12.500,0.000,0.000
56,12.750,12.500,13.000,0.000,0.000
57,13.250,13.000,13.500,0.000,0.000
58,13.750,13.500,14.000,0.000,0.000
59,14.250,14.000,14.500,0.000,0.000
60,14.750,14.500,15.000,0.000,0.000
