# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS X'_{tar}   
# xbins      : 60   
# xlabel     :  X'_{tar} [rad]   
# xbin_width : 0.002 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.059,-0.060,-0.058,0.000,0.000
2,-0.057,-0.058,-0.056,0.000,0.000
3,-0.055,-0.056,-0.054,0.000,0.000
4,-0.053,-0.054,-0.052,0.000,0.000
5,-0.051,-0.052,-0.050,0.024,0.015
6,-0.049,-0.050,-0.048,4.729,0.350
7,-0.047,-0.048,-0.046,33.141,1.160
8,-0.045,-0.046,-0.044,49.535,1.562
9,-0.043,-0.044,-0.042,61.661,1.966
10,-0.041,-0.042,-0.040,76.969,2.398
11,-0.039,-0.040,-0.038,90.076,2.721
12,-0.037,-0.038,-0.036,109.404,3.284
13,-0.035,-0.036,-0.034,117.475,3.540
14,-0.033,-0.034,-0.032,135.045,3.969
15,-0.031,-0.032,-0.030,148.974,4.196
16,-0.029,-0.030,-0.028,163.092,4.603
17,-0.027,-0.028,-0.026,173.778,4.911
18,-0.025,-0.026,-0.024,197.101,5.268
19,-0.023,-0.024,-0.022,204.966,5.708
20,-0.021,-0.022,-0.020,228.670,6.155
21,-0.019,-0.020,-0.018,230.102,6.085
22,-0.017,-0.018,-0.016,248.946,6.510
23,-0.015,-0.016,-0.014,256.740,6.618
24,-0.013,-0.014,-0.012,274.937,7.132
25,-0.011,-0.012,-0.010,292.621,7.665
26,-0.009,-0.010,-0.008,295.294,7.562
27,-0.007,-0.008,-0.006,297.774,7.504
28,-0.005,-0.006,-0.004,312.728,7.805
29,-0.003,-0.004,-0.002,306.819,7.857
30,-0.001,-0.002,0.000,321.678,8.107
31,0.001,0.000,0.002,320.744,8.175
32,0.003,0.002,0.004,309.829,7.855
33,0.005,0.004,0.006,319.796,8.037
34,0.007,0.006,0.008,300.950,7.790
35,0.009,0.008,0.010,291.435,7.496
36,0.011,0.010,0.012,290.122,7.307
37,0.013,0.012,0.014,275.420,7.127
38,0.015,0.014,0.016,254.701,6.694
39,0.017,0.016,0.018,252.828,6.729
40,0.019,0.018,0.020,236.490,6.510
41,0.021,0.020,0.022,230.411,6.141
42,0.023,0.022,0.024,207.201,5.664
43,0.025,0.024,0.026,191.677,5.368
44,0.027,0.026,0.028,175.577,4.702
45,0.029,0.028,0.030,166.608,4.625
46,0.031,0.030,0.032,148.455,4.347
47,0.033,0.032,0.034,134.760,3.852
48,0.035,0.034,0.036,118.536,3.544
49,0.037,0.036,0.038,108.222,3.191
50,0.039,0.038,0.040,98.639,2.959
51,0.041,0.040,0.042,77.589,2.398
52,0.043,0.042,0.044,49.433,1.561
53,0.045,0.044,0.046,26.646,0.956
54,0.047,0.046,0.048,12.110,0.547
55,0.049,0.048,0.050,1.398,0.126
56,0.051,0.050,0.052,0.006,0.005
57,0.053,0.052,0.054,0.000,0.000
58,0.055,0.054,0.056,0.000,0.000
59,0.057,0.056,0.058,0.000,0.000
60,0.059,0.058,0.060,0.000,0.000
