# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : 3-Momentum Transfer, |$\vec{q}$|   
# xbins      : 90   
# xlabel     :  3-momentum transfer, |$\vec{q}$| [GeV]   
# xbin_width : 0.089 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,2.044,2.000,2.089,0.000,0.000
2,2.133,2.089,2.178,0.000,0.000
3,2.222,2.178,2.267,0.000,0.000
4,2.311,2.267,2.356,0.000,0.000
5,2.400,2.356,2.444,0.000,0.000
6,2.489,2.444,2.533,0.000,0.000
7,2.578,2.533,2.622,1.656,0.068
8,2.667,2.622,2.711,9.206,0.121
9,2.756,2.711,2.800,11.660,0.102
10,2.844,2.800,2.889,9.225,0.069
11,2.933,2.889,2.978,5.304,0.039
12,3.022,2.978,3.067,2.396,0.018
13,3.111,3.067,3.156,0.870,0.007
14,3.200,3.156,3.244,0.229,0.002
15,3.289,3.244,3.333,0.032,0.001
16,3.378,3.333,3.422,0.001,0.000
17,3.467,3.422,3.511,0.000,0.000
18,3.556,3.511,3.600,0.000,0.000
19,3.644,3.600,3.689,0.000,0.000
20,3.733,3.689,3.778,0.000,0.000
21,3.822,3.778,3.867,0.000,0.000
22,3.911,3.867,3.956,0.000,0.000
23,4.000,3.956,4.044,0.000,0.000
24,4.089,4.044,4.133,0.000,0.000
25,4.178,4.133,4.222,0.000,0.000
26,4.267,4.222,4.311,0.000,0.000
27,4.356,4.311,4.400,0.000,0.000
28,4.444,4.400,4.489,0.000,0.000
29,4.533,4.489,4.578,0.000,0.000
30,4.622,4.578,4.667,0.000,0.000
31,4.711,4.667,4.756,0.000,0.000
32,4.800,4.756,4.844,0.000,0.000
33,4.889,4.844,4.933,0.000,0.000
34,4.978,4.933,5.022,0.000,0.000
35,5.067,5.022,5.111,0.000,0.000
36,5.156,5.111,5.200,0.000,0.000
37,5.244,5.200,5.289,0.000,0.000
38,5.333,5.289,5.378,0.000,0.000
39,5.422,5.378,5.467,0.000,0.000
40,5.511,5.467,5.556,0.000,0.000
41,5.600,5.556,5.644,0.000,0.000
42,5.689,5.644,5.733,0.000,0.000
43,5.778,5.733,5.822,0.000,0.000
44,5.867,5.822,5.911,0.000,0.000
45,5.956,5.911,6.000,0.000,0.000
46,6.044,6.000,6.089,0.000,0.000
47,6.133,6.089,6.178,0.000,0.000
48,6.222,6.178,6.267,0.000,0.000
49,6.311,6.267,6.356,0.000,0.000
50,6.400,6.356,6.444,0.000,0.000
51,6.489,6.444,6.533,0.000,0.000
52,6.578,6.533,6.622,0.000,0.000
53,6.667,6.622,6.711,0.000,0.000
54,6.756,6.711,6.800,0.000,0.000
55,6.844,6.800,6.889,0.000,0.000
56,6.933,6.889,6.978,0.000,0.000
57,7.022,6.978,7.067,0.000,0.000
58,7.111,7.067,7.156,0.000,0.000
59,7.200,7.156,7.244,0.000,0.000
60,7.289,7.244,7.333,0.000,0.000
61,7.378,7.333,7.422,0.000,0.000
62,7.467,7.422,7.511,0.000,0.000
63,7.556,7.511,7.600,0.000,0.000
64,7.644,7.600,7.689,0.000,0.000
65,7.733,7.689,7.778,0.000,0.000
66,7.822,7.778,7.867,0.000,0.000
67,7.911,7.867,7.956,0.000,0.000
68,8.000,7.956,8.044,0.000,0.000
69,8.089,8.044,8.133,0.000,0.000
70,8.178,8.133,8.222,0.000,0.000
71,8.267,8.222,8.311,0.000,0.000
72,8.356,8.311,8.400,0.000,0.000
73,8.444,8.400,8.489,0.000,0.000
74,8.533,8.489,8.578,0.000,0.000
75,8.622,8.578,8.667,0.000,0.000
76,8.711,8.667,8.756,0.000,0.000
77,8.800,8.756,8.844,0.000,0.000
78,8.889,8.844,8.933,0.000,0.000
79,8.978,8.933,9.022,0.000,0.000
80,9.067,9.022,9.111,0.000,0.000
81,9.156,9.111,9.200,0.000,0.000
82,9.244,9.200,9.289,0.000,0.000
83,9.333,9.289,9.378,0.000,0.000
84,9.422,9.378,9.467,0.000,0.000
85,9.511,9.467,9.556,0.000,0.000
86,9.600,9.556,9.644,0.000,0.000
87,9.689,9.644,9.733,0.000,0.000
88,9.778,9.733,9.822,0.000,0.000
89,9.867,9.822,9.911,0.000,0.000
90,9.956,9.911,10.000,0.000,0.000
