# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{fp}   
# xbins      : 60   
# xlabel     :  Y_{fp} [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,0.000,0.000
2,-9.500,-9.667,-9.333,0.001,0.001
3,-9.167,-9.333,-9.000,0.001,0.001
4,-8.833,-9.000,-8.667,0.008,0.004
5,-8.500,-8.667,-8.333,0.008,0.003
6,-8.167,-8.333,-8.000,0.005,0.002
7,-7.833,-8.000,-7.667,0.016,0.004
8,-7.500,-7.667,-7.333,0.023,0.007
9,-7.167,-7.333,-7.000,0.031,0.008
10,-6.833,-7.000,-6.667,0.076,0.016
11,-6.500,-6.667,-6.333,0.188,0.027
12,-6.167,-6.333,-6.000,0.227,0.031
13,-5.833,-6.000,-5.667,0.462,0.054
14,-5.500,-5.667,-5.333,0.713,0.071
15,-5.167,-5.333,-5.000,2.478,0.912
16,-4.833,-5.000,-4.667,7.870,1.880
17,-4.500,-4.667,-4.333,23.038,3.127
18,-4.167,-4.333,-4.000,59.364,5.062
19,-3.833,-4.000,-3.667,95.498,6.231
20,-3.500,-3.667,-3.333,151.595,7.520
21,-3.167,-3.333,-3.000,214.554,8.473
22,-2.833,-3.000,-2.667,312.073,9.890
23,-2.500,-2.667,-2.333,445.885,11.196
24,-2.167,-2.333,-2.000,586.662,11.943
25,-1.833,-2.000,-1.667,749.232,13.055
26,-1.500,-1.667,-1.333,790.970,12.806
27,-1.167,-1.333,-1.000,859.554,13.107
28,-0.833,-1.000,-0.667,859.665,12.519
29,-0.500,-0.667,-0.333,827.424,11.904
30,-0.167,-0.333,0.000,768.199,11.053
31,0.167,0.000,0.333,731.506,10.471
32,0.500,0.333,0.667,644.009,9.476
33,0.833,0.667,1.000,564.373,8.536
34,1.167,1.000,1.333,464.147,7.433
35,1.500,1.333,1.667,363.680,6.454
36,1.833,1.667,2.000,288.226,5.647
37,2.167,2.000,2.333,224.545,4.702
38,2.500,2.333,2.667,178.005,4.098
39,2.833,2.667,3.000,125.940,3.192
40,3.167,3.000,3.333,100.015,2.732
41,3.500,3.333,3.667,73.025,2.229
42,3.833,3.667,4.000,54.132,1.823
43,4.167,4.000,4.333,39.583,1.457
44,4.500,4.333,4.667,26.338,1.110
45,4.833,4.667,5.000,19.184,0.899
46,5.167,5.000,5.333,12.090,0.672
47,5.500,5.333,5.667,7.168,0.441
48,5.833,5.667,6.000,5.618,0.390
49,6.167,6.000,6.333,3.442,0.285
50,6.500,6.333,6.667,2.139,0.225
51,6.833,6.667,7.000,1.205,0.137
52,7.167,7.000,7.333,0.629,0.092
53,7.500,7.333,7.667,0.404,0.067
54,7.833,7.667,8.000,0.173,0.043
55,8.167,8.000,8.333,0.116,0.028
56,8.500,8.333,8.667,0.061,0.022
57,8.833,8.667,9.000,0.033,0.012
58,9.167,9.000,9.333,0.011,0.006
59,9.500,9.333,9.667,0.003,0.003
60,9.833,9.667,10.000,0.000,0.000
