# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# xbins      : 60   
# xlabel     :  Y'_{fp} [rad]   
# xbin_width : 0.001 
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.039,-0.040,-0.039,0.000,0.000
2,-0.038,-0.039,-0.037,0.000,0.000
3,-0.037,-0.037,-0.036,0.000,0.000
4,-0.035,-0.036,-0.035,0.000,0.000
5,-0.034,-0.035,-0.033,0.000,0.000
6,-0.033,-0.033,-0.032,0.000,0.000
7,-0.031,-0.032,-0.031,0.000,0.000
8,-0.030,-0.031,-0.029,0.802,0.802
9,-0.029,-0.029,-0.028,3.439,2.947
10,-0.027,-0.028,-0.027,11.484,6.613
11,-0.026,-0.027,-0.025,57.057,16.095
12,-0.025,-0.025,-0.024,78.664,16.033
13,-0.023,-0.024,-0.023,114.941,16.632
14,-0.022,-0.023,-0.021,191.103,22.723
15,-0.021,-0.021,-0.020,272.285,27.663
16,-0.019,-0.020,-0.019,284.843,23.434
17,-0.018,-0.019,-0.017,378.443,28.725
18,-0.017,-0.017,-0.016,375.533,24.319
19,-0.015,-0.016,-0.015,406.514,19.890
20,-0.014,-0.015,-0.013,445.197,20.138
21,-0.013,-0.013,-0.012,527.292,21.525
22,-0.011,-0.012,-0.011,558.330,18.820
23,-0.010,-0.011,-0.009,594.863,18.266
24,-0.009,-0.009,-0.008,622.890,18.846
25,-0.007,-0.008,-0.007,703.084,16.396
26,-0.006,-0.007,-0.005,729.436,17.089
27,-0.005,-0.005,-0.004,744.502,15.418
28,-0.003,-0.004,-0.003,763.074,14.072
29,-0.002,-0.003,-0.001,754.745,13.286
30,-0.001,-0.001,0.000,741.151,12.812
31,0.001,0.000,0.001,685.188,11.687
32,0.002,0.001,0.003,645.507,11.389
33,0.003,0.003,0.004,604.696,10.890
34,0.005,0.004,0.005,539.123,10.139
35,0.006,0.005,0.007,459.809,9.395
36,0.007,0.007,0.008,391.973,8.653
37,0.009,0.008,0.009,358.625,8.360
38,0.010,0.009,0.011,314.768,7.839
39,0.011,0.011,0.012,292.911,7.767
40,0.013,0.012,0.013,218.156,6.435
41,0.014,0.013,0.015,187.658,6.111
42,0.015,0.015,0.016,159.951,5.892
43,0.017,0.016,0.017,131.069,5.079
44,0.018,0.017,0.019,115.425,4.971
45,0.019,0.019,0.020,81.682,4.161
46,0.021,0.020,0.021,57.870,3.487
47,0.022,0.021,0.023,40.896,2.957
48,0.023,0.023,0.024,23.863,2.237
49,0.025,0.024,0.025,13.261,1.636
50,0.026,0.025,0.027,4.896,1.005
51,0.027,0.027,0.028,0.900,0.437
52,0.029,0.028,0.029,0.417,0.298
53,0.030,0.029,0.031,0.000,0.000
54,0.031,0.031,0.032,0.000,0.000
55,0.033,0.032,0.033,0.000,0.000
56,0.034,0.033,0.035,0.000,0.000
57,0.035,0.035,0.036,0.000,0.000
58,0.037,0.036,0.037,0.000,0.000
59,0.038,0.037,0.039,0.000,0.000
60,0.039,0.039,0.040,0.000,0.000
