# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{fp}   
# xbins      : 60   
# xlabel     :  Y_{fp} [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,0.175,0.007
2,-9.500,-9.667,-9.333,0.213,0.008
3,-9.167,-9.333,-9.000,0.299,0.009
4,-8.833,-9.000,-8.667,0.339,0.010
5,-8.500,-8.667,-8.333,0.390,0.011
6,-8.167,-8.333,-8.000,0.444,0.012
7,-7.833,-8.000,-7.667,0.521,0.013
8,-7.500,-7.667,-7.333,0.614,0.014
9,-7.167,-7.333,-7.000,0.709,0.016
10,-6.833,-7.000,-6.667,0.759,0.016
11,-6.500,-6.667,-6.333,0.858,0.018
12,-6.167,-6.333,-6.000,0.979,0.020
13,-5.833,-6.000,-5.667,1.072,0.022
14,-5.500,-5.667,-5.333,1.228,0.024
15,-5.167,-5.333,-5.000,1.321,0.025
16,-4.833,-5.000,-4.667,1.558,0.029
17,-4.500,-4.667,-4.333,1.750,0.031
18,-4.167,-4.333,-4.000,1.992,0.036
19,-3.833,-4.000,-3.667,2.231,0.040
20,-3.500,-3.667,-3.333,2.537,0.044
21,-3.167,-3.333,-3.000,2.910,0.050
22,-2.833,-3.000,-2.667,3.360,0.057
23,-2.500,-2.667,-2.333,4.029,0.067
24,-2.167,-2.333,-2.000,4.778,0.079
25,-1.833,-2.000,-1.667,5.657,0.094
26,-1.500,-1.667,-1.333,6.941,0.111
27,-1.167,-1.333,-1.000,8.589,0.134
28,-0.833,-1.000,-0.667,12.064,0.186
29,-0.500,-0.667,-0.333,17.791,0.264
30,-0.167,-0.333,0.000,28.924,0.441
31,0.167,0.000,0.333,49.915,0.865
32,0.500,0.333,0.667,78.571,1.522
33,0.833,0.667,1.000,115.442,2.625
34,1.167,1.000,1.333,156.877,4.285
35,1.500,1.333,1.667,191.452,6.059
36,1.833,1.667,2.000,223.923,7.921
37,2.167,2.000,2.333,224.151,8.451
38,2.500,2.333,2.667,201.059,8.797
39,2.833,2.667,3.000,154.908,6.999
40,3.167,3.000,3.333,108.641,5.614
41,3.500,3.333,3.667,76.681,3.884
42,3.833,3.667,4.000,52.709,2.749
43,4.167,4.000,4.333,33.217,1.685
44,4.500,4.333,4.667,22.723,1.080
45,4.833,4.667,5.000,15.590,0.610
46,5.167,5.000,5.333,11.760,0.542
47,5.500,5.333,5.667,9.177,0.282
48,5.833,5.667,6.000,7.240,0.187
49,6.167,6.000,6.333,5.833,0.159
50,6.500,6.333,6.667,4.899,0.116
51,6.833,6.667,7.000,3.948,0.079
52,7.167,7.000,7.333,3.467,0.070
53,7.500,7.333,7.667,2.791,0.057
54,7.833,7.667,8.000,2.420,0.049
55,8.167,8.000,8.333,2.179,0.044
56,8.500,8.333,8.667,1.814,0.039
57,8.833,8.667,9.000,1.568,0.035
58,9.167,9.000,9.333,1.321,0.030
59,9.500,9.333,9.667,1.118,0.026
60,9.833,9.667,10.000,0.954,0.023
