# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Nuclear Missing Energy   
# xbins      : 60   
# xlabel     :  nuclear missing energy, E_{m} [GeV]   
# xbin_width : 0.003 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.049,-0.050,-0.048,0.000,0.000
2,-0.046,-0.048,-0.045,0.000,0.000
3,-0.044,-0.045,-0.043,0.000,0.000
4,-0.041,-0.043,-0.040,0.000,0.000
5,-0.039,-0.040,-0.037,0.000,0.000
6,-0.036,-0.037,-0.035,0.000,0.000
7,-0.034,-0.035,-0.033,0.000,0.000
8,-0.031,-0.033,-0.030,0.000,0.000
9,-0.029,-0.030,-0.027,0.000,0.000
10,-0.026,-0.027,-0.025,0.000,0.000
11,-0.024,-0.025,-0.022,0.000,0.000
12,-0.021,-0.022,-0.020,0.000,0.000
13,-0.019,-0.020,-0.017,0.000,0.000
14,-0.016,-0.017,-0.015,0.002,0.001
15,-0.014,-0.015,-0.012,0.006,0.001
16,-0.011,-0.012,-0.010,0.078,0.058
17,-0.009,-0.010,-0.007,0.102,0.015
18,-0.006,-0.007,-0.005,1.202,0.548
19,-0.004,-0.005,-0.002,11.695,2.739
20,-0.001,-0.002,0.000,80.445,8.360
21,0.001,0.000,0.003,267.208,16.245
22,0.004,0.003,0.005,552.162,24.543
23,0.006,0.005,0.008,636.794,25.294
24,0.009,0.008,0.010,559.970,23.385
25,0.011,0.010,0.013,357.085,19.520
26,0.014,0.013,0.015,179.954,13.314
27,0.016,0.015,0.018,108.303,10.360
28,0.019,0.018,0.020,52.951,6.442
29,0.021,0.020,0.023,57.715,7.242
30,0.024,0.023,0.025,47.692,7.625
31,0.026,0.025,0.028,40.643,5.528
32,0.029,0.028,0.030,46.599,7.884
33,0.031,0.030,0.033,33.839,6.799
34,0.034,0.033,0.035,34.302,6.862
35,0.036,0.035,0.038,27.581,5.316
36,0.039,0.038,0.040,27.171,4.264
37,0.041,0.040,0.043,27.086,6.102
38,0.044,0.043,0.045,30.195,6.048
39,0.046,0.045,0.048,25.500,5.192
40,0.049,0.048,0.050,16.595,2.338
41,0.051,0.050,0.053,10.887,1.769
42,0.054,0.053,0.055,21.775,4.223
43,0.056,0.055,0.058,24.484,5.865
44,0.059,0.058,0.060,19.984,3.923
45,0.061,0.060,0.063,17.077,3.908
46,0.064,0.063,0.065,13.837,3.717
47,0.066,0.065,0.068,18.109,3.531
48,0.069,0.068,0.070,12.580,2.726
49,0.071,0.070,0.073,20.617,5.173
50,0.074,0.073,0.075,22.951,5.345
51,0.076,0.075,0.078,16.850,3.170
52,0.079,0.078,0.080,11.210,3.739
53,0.081,0.080,0.083,20.228,5.424
54,0.084,0.083,0.085,23.001,5.887
55,0.086,0.085,0.088,21.732,5.767
56,0.089,0.088,0.090,15.130,3.607
57,0.091,0.090,0.093,14.171,2.697
58,0.094,0.093,0.095,18.665,5.413
59,0.096,0.095,0.098,14.528,3.854
60,0.099,0.098,0.100,14.049,4.994
