# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.233 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-6.883,-7.000,-6.767,0.000,0.000
2,-6.650,-6.767,-6.533,0.000,0.000
3,-6.417,-6.533,-6.300,0.000,0.000
4,-6.183,-6.300,-6.067,0.128,0.128
5,-5.950,-6.067,-5.833,0.046,0.045
6,-5.717,-5.833,-5.600,0.000,0.000
7,-5.483,-5.600,-5.367,1.800,0.686
8,-5.250,-5.367,-5.133,2.182,0.749
9,-5.017,-5.133,-4.900,6.583,1.222
10,-4.783,-4.900,-4.667,11.056,1.618
11,-4.550,-4.667,-4.433,29.409,2.518
12,-4.317,-4.433,-4.200,43.734,2.763
13,-4.083,-4.200,-3.967,94.041,3.774
14,-3.850,-3.967,-3.733,147.163,4.658
15,-3.617,-3.733,-3.500,165.583,4.798
16,-3.383,-3.500,-3.267,178.530,5.073
17,-3.150,-3.267,-3.033,187.379,5.203
18,-2.917,-3.033,-2.800,197.781,5.455
19,-2.683,-2.800,-2.567,200.920,5.354
20,-2.450,-2.567,-2.333,196.771,5.308
21,-2.217,-2.333,-2.100,202.092,5.254
22,-1.983,-2.100,-1.867,196.969,5.192
23,-1.750,-1.867,-1.633,195.604,5.177
24,-1.517,-1.633,-1.400,196.279,5.103
25,-1.283,-1.400,-1.167,186.572,4.877
26,-1.050,-1.167,-0.933,198.447,5.105
27,-0.817,-0.933,-0.700,185.665,4.914
28,-0.583,-0.700,-0.467,183.430,4.873
29,-0.350,-0.467,-0.233,169.603,4.461
30,-0.117,-0.233,0.000,174.452,4.405
31,0.117,0.000,0.233,162.704,4.348
32,0.350,0.233,0.467,154.422,4.068
33,0.583,0.467,0.700,150.416,4.125
34,0.817,0.700,0.933,145.999,4.080
35,1.050,0.933,1.167,133.959,3.701
36,1.283,1.167,1.400,125.659,3.516
37,1.517,1.400,1.633,120.188,3.313
38,1.750,1.633,1.867,114.604,3.277
39,1.983,1.867,2.100,103.294,3.063
40,2.217,2.100,2.333,97.669,2.961
41,2.450,2.333,2.567,94.706,2.853
42,2.683,2.567,2.800,88.065,2.625
43,2.917,2.800,3.033,87.519,2.758
44,3.150,3.033,3.267,81.805,2.685
45,3.383,3.267,3.500,68.354,2.271
46,3.617,3.500,3.733,64.824,2.199
47,3.850,3.733,3.967,57.781,2.073
48,4.083,3.967,4.200,47.768,1.829
49,4.317,4.200,4.433,26.407,1.448
50,4.550,4.433,4.667,15.716,1.155
51,4.783,4.667,4.900,6.991,0.818
52,5.017,4.900,5.133,3.883,0.633
53,5.250,5.133,5.367,2.700,0.521
54,5.483,5.367,5.600,1.321,0.403
55,5.717,5.600,5.833,0.295,0.115
56,5.950,5.833,6.067,0.294,0.207
57,6.183,6.067,6.300,0.132,0.115
58,6.417,6.300,6.533,0.050,0.050
59,6.650,6.533,6.767,0.053,0.053
60,6.883,6.767,7.000,0.009,0.009
