# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{fp}   
# xbins      : 60   
# xlabel     :  Y_{fp} [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,0.039,0.003
2,-9.500,-9.667,-9.333,0.045,0.003
3,-9.167,-9.333,-9.000,0.054,0.003
4,-8.833,-9.000,-8.667,0.062,0.004
5,-8.500,-8.667,-8.333,0.072,0.004
6,-8.167,-8.333,-8.000,0.088,0.005
7,-7.833,-8.000,-7.667,0.116,0.006
8,-7.500,-7.667,-7.333,0.103,0.006
9,-7.167,-7.333,-7.000,0.129,0.007
10,-6.833,-7.000,-6.667,0.161,0.008
11,-6.500,-6.667,-6.333,0.184,0.009
12,-6.167,-6.333,-6.000,0.192,0.010
13,-5.833,-6.000,-5.667,0.225,0.011
14,-5.500,-5.667,-5.333,0.278,0.012
15,-5.167,-5.333,-5.000,0.344,0.015
16,-4.833,-5.000,-4.667,0.410,0.017
17,-4.500,-4.667,-4.333,0.474,0.019
18,-4.167,-4.333,-4.000,0.586,0.031
19,-3.833,-4.000,-3.667,0.788,0.032
20,-3.500,-3.667,-3.333,0.974,0.035
21,-3.167,-3.333,-3.000,2.397,0.440
22,-2.833,-3.000,-2.667,7.783,1.001
23,-2.500,-2.667,-2.333,14.189,1.069
24,-2.167,-2.333,-2.000,25.361,1.214
25,-1.833,-2.000,-1.667,27.750,1.095
26,-1.500,-1.667,-1.333,29.675,1.030
27,-1.167,-1.333,-1.000,28.014,0.997
28,-0.833,-1.000,-0.667,25.939,0.780
29,-0.500,-0.667,-0.333,24.055,0.640
30,-0.167,-0.333,0.000,20.474,0.523
31,0.167,0.000,0.333,19.140,0.454
32,0.500,0.333,0.667,15.884,0.369
33,0.833,0.667,1.000,14.406,0.311
34,1.167,1.000,1.333,10.568,0.220
35,1.500,1.333,1.667,7.065,0.156
36,1.833,1.667,2.000,5.136,0.120
37,2.167,2.000,2.333,3.756,0.094
38,2.500,2.333,2.667,2.789,0.073
39,2.833,2.667,3.000,2.176,0.061
40,3.167,3.000,3.333,1.673,0.050
41,3.500,3.333,3.667,1.283,0.039
42,3.833,3.667,4.000,0.932,0.032
43,4.167,4.000,4.333,0.677,0.025
44,4.500,4.333,4.667,0.510,0.021
45,4.833,4.667,5.000,0.373,0.017
46,5.167,5.000,5.333,0.261,0.013
47,5.500,5.333,5.667,0.171,0.009
48,5.833,5.667,6.000,0.134,0.008
49,6.167,6.000,6.333,0.085,0.006
50,6.500,6.333,6.667,0.046,0.004
51,6.833,6.667,7.000,0.036,0.003
52,7.167,7.000,7.333,0.022,0.002
53,7.500,7.333,7.667,0.016,0.002
54,7.833,7.667,8.000,0.008,0.001
55,8.167,8.000,8.333,0.006,0.001
56,8.500,8.333,8.667,0.002,0.001
57,8.833,8.667,9.000,0.002,0.000
58,9.167,9.000,9.333,0.001,0.000
59,9.500,9.333,9.667,0.001,0.000
60,9.833,9.667,10.000,0.001,0.000
