# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.233 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-6.883,-7.000,-6.767,0.000,0.000
2,-6.650,-6.767,-6.533,0.000,0.000
3,-6.417,-6.533,-6.300,0.003,0.001
4,-6.183,-6.300,-6.067,0.000,0.000
5,-5.950,-6.067,-5.833,0.001,0.001
6,-5.717,-5.833,-5.600,0.003,0.001
7,-5.483,-5.600,-5.367,0.002,0.001
8,-5.250,-5.367,-5.133,0.005,0.002
9,-5.017,-5.133,-4.900,0.007,0.002
10,-4.783,-4.900,-4.667,0.011,0.003
11,-4.550,-4.667,-4.433,0.014,0.003
12,-4.317,-4.433,-4.200,0.019,0.003
13,-4.083,-4.200,-3.967,0.021,0.005
14,-3.850,-3.967,-3.733,0.042,0.006
15,-3.617,-3.733,-3.500,0.070,0.009
16,-3.383,-3.500,-3.267,0.084,0.010
17,-3.150,-3.267,-3.033,0.145,0.015
18,-2.917,-3.033,-2.800,0.193,0.016
19,-2.683,-2.800,-2.567,0.284,0.020
20,-2.450,-2.567,-2.333,0.410,0.026
21,-2.217,-2.333,-2.100,0.632,0.032
22,-1.983,-2.100,-1.867,0.999,0.041
23,-1.750,-1.867,-1.633,1.511,0.051
24,-1.517,-1.633,-1.400,2.132,0.059
25,-1.283,-1.400,-1.167,3.688,0.079
26,-1.050,-1.167,-0.933,5.128,0.094
27,-0.817,-0.933,-0.700,6.080,0.101
28,-0.583,-0.700,-0.467,6.870,0.109
29,-0.350,-0.467,-0.233,7.240,0.112
30,-0.117,-0.233,0.000,7.251,0.113
31,0.117,0.000,0.233,7.384,0.113
32,0.350,0.233,0.467,7.085,0.112
33,0.583,0.467,0.700,6.685,0.107
34,0.817,0.700,0.933,5.913,0.101
35,1.050,0.933,1.167,4.935,0.091
36,1.283,1.167,1.400,3.516,0.077
37,1.517,1.400,1.633,2.180,0.060
38,1.750,1.633,1.867,1.595,0.052
39,1.983,1.867,2.100,1.057,0.042
40,2.217,2.100,2.333,0.725,0.034
41,2.450,2.333,2.567,0.476,0.027
42,2.683,2.567,2.800,0.303,0.021
43,2.917,2.800,3.033,0.236,0.019
44,3.150,3.033,3.267,0.134,0.014
45,3.383,3.267,3.500,0.080,0.010
46,3.617,3.500,3.733,0.064,0.009
47,3.850,3.733,3.967,0.026,0.004
48,4.083,3.967,4.200,0.027,0.005
49,4.317,4.200,4.433,0.019,0.003
50,4.550,4.433,4.667,0.022,0.004
51,4.783,4.667,4.900,0.008,0.002
52,5.017,4.900,5.133,0.011,0.003
53,5.250,5.133,5.367,0.007,0.002
54,5.483,5.367,5.600,0.006,0.002
55,5.717,5.600,5.833,0.003,0.001
56,5.950,5.833,6.067,0.006,0.002
57,6.183,6.067,6.300,0.003,0.001
58,6.417,6.300,6.533,0.002,0.001
59,6.650,6.533,6.767,0.003,0.001
60,6.883,6.767,7.000,0.001,0.001
