# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS z-Target (Lab)   
# xbins      : 60   
# xlabel     :  z-Target [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,0.000,0.000
2,-9.500,-9.667,-9.333,0.000,0.000
3,-9.167,-9.333,-9.000,0.000,0.000
4,-8.833,-9.000,-8.667,0.001,0.001
5,-8.500,-8.667,-8.333,0.004,0.002
6,-8.167,-8.333,-8.000,0.001,0.000
7,-7.833,-8.000,-7.667,0.011,0.004
8,-7.500,-7.667,-7.333,0.027,0.008
9,-7.167,-7.333,-7.000,0.100,0.029
10,-6.833,-7.000,-6.667,0.238,0.053
11,-6.500,-6.667,-6.333,0.568,0.084
12,-6.167,-6.333,-6.000,9.235,3.604
13,-5.833,-6.000,-5.667,38.316,5.841
14,-5.500,-5.667,-5.333,101.917,8.130
15,-5.167,-5.333,-5.000,223.045,12.202
16,-4.833,-5.000,-4.667,382.115,15.885
17,-4.500,-4.667,-4.333,499.319,20.442
18,-4.167,-4.333,-4.000,550.097,18.675
19,-3.833,-4.000,-3.667,590.579,21.344
20,-3.500,-3.667,-3.333,578.226,18.531
21,-3.167,-3.333,-3.000,612.936,19.891
22,-2.833,-3.000,-2.667,536.149,16.940
23,-2.500,-2.667,-2.333,566.824,18.229
24,-2.167,-2.333,-2.000,572.186,18.255
25,-1.833,-2.000,-1.667,562.689,18.876
26,-1.500,-1.667,-1.333,545.210,16.455
27,-1.167,-1.333,-1.000,518.379,15.306
28,-0.833,-1.000,-0.667,502.195,16.483
29,-0.500,-0.667,-0.333,506.632,15.495
30,-0.167,-0.333,0.000,462.548,14.012
31,0.167,0.000,0.333,490.990,14.528
32,0.500,0.333,0.667,449.673,13.659
33,0.833,0.667,1.000,431.488,13.149
34,1.167,1.000,1.333,410.665,11.858
35,1.500,1.333,1.667,402.700,12.219
36,1.833,1.667,2.000,365.732,9.834
37,2.167,2.000,2.333,342.510,10.195
38,2.500,2.333,2.667,335.519,9.782
39,2.833,2.667,3.000,299.843,8.977
40,3.167,3.000,3.333,302.104,8.499
41,3.500,3.333,3.667,287.574,8.046
42,3.833,3.667,4.000,269.356,7.616
43,4.167,4.000,4.333,247.509,7.259
44,4.500,4.333,4.667,220.423,6.694
45,4.833,4.667,5.000,147.292,5.357
46,5.167,5.000,5.333,81.942,3.873
47,5.500,5.333,5.667,32.850,2.425
48,5.833,5.667,6.000,12.383,1.927
49,6.167,6.000,6.333,2.270,0.856
50,6.500,6.333,6.667,0.944,0.854
51,6.833,6.667,7.000,0.057,0.020
52,7.167,7.000,7.333,0.006,0.002
53,7.500,7.333,7.667,0.002,0.001
54,7.833,7.667,8.000,0.001,0.000
55,8.167,8.000,8.333,0.001,0.000
56,8.500,8.333,8.667,0.000,0.000
57,8.833,8.667,9.000,0.000,0.000
58,9.167,9.000,9.333,0.000,0.000
59,9.500,9.333,9.667,0.000,0.000
60,9.833,9.667,10.000,0.000,0.000
