# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Missing Momentum (2D Average) 
# ybins      : 15 
# ylabel     :  P_{m} [GeV/c] 
# xbins      : 10 
# xlabel     :  #theta_{rq} [deg] 
# ybin_width : 0.080 
# xbin_width : 20.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     13,         1,         1,            10,         0,        20,        0.04,         0,        0.08,   0.0469124,     0.0202405
     14,         2,         1,            30,        20,        40,        0.04,         0,        0.08,   0.0510243,     0.0102102
     15,         3,         1,            50,        40,        60,        0.04,         0,        0.08,   0.0513415,     0.0076964
     16,         4,         1,            70,        60,        80,        0.04,         0,        0.08,   0.0552846,    0.00721259
     17,         5,         1,            90,        80,       100,        0.04,         0,        0.08,   0.0545118,    0.00721304
     18,         6,         1,           110,       100,       120,        0.04,         0,        0.08,   0.0551197,    0.00749556
     19,         7,         1,           130,       120,       140,        0.04,         0,        0.08,   0.0578686,    0.00913592
     20,         8,         1,           150,       140,       160,        0.04,         0,        0.08,   0.0560537,     0.0106763
     21,         9,         1,           170,       160,       180,        0.04,         0,        0.08,   0.0500957,     0.0177936
     22,        10,         1,           190,       180,       200,        0.04,         0,        0.08,           0,             0
     25,         1,         2,            10,         0,        20,        0.12,      0.08,        0.16,    0.113257,      0.021994
     26,         2,         2,            30,        20,        40,        0.12,      0.08,        0.16,    0.122835,    0.00878679
     27,         3,         2,            50,        40,        60,        0.12,      0.08,        0.16,    0.123668,    0.00598936
     28,         4,         2,            70,        60,        80,        0.12,      0.08,        0.16,    0.121353,    0.00624912
     29,         5,         2,            90,        80,       100,        0.12,      0.08,        0.16,    0.118547,    0.00715115
     30,         6,         2,           110,       100,       120,        0.12,      0.08,        0.16,    0.117001,    0.00887577
     31,         7,         2,           130,       120,       140,        0.12,      0.08,        0.16,    0.117625,     0.0112735
