# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.067 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-1.967,-2.000,-1.933,0.000,0.000
2,-1.900,-1.933,-1.867,0.000,0.000
3,-1.833,-1.867,-1.800,0.000,0.000
4,-1.767,-1.800,-1.733,0.001,0.000
5,-1.700,-1.733,-1.667,0.004,0.003
6,-1.633,-1.667,-1.600,0.009,0.005
7,-1.567,-1.600,-1.533,0.055,0.031
8,-1.500,-1.533,-1.467,0.035,0.008
9,-1.433,-1.467,-1.400,0.121,0.024
10,-1.367,-1.400,-1.333,0.711,0.221
11,-1.300,-1.333,-1.267,3.145,0.437
12,-1.233,-1.267,-1.200,12.184,1.093
13,-1.167,-1.200,-1.133,46.660,2.363
14,-1.100,-1.133,-1.067,95.135,3.645
15,-1.033,-1.067,-1.000,141.796,4.690
16,-0.967,-1.000,-0.933,181.118,5.230
17,-0.900,-0.933,-0.867,203.910,5.884
18,-0.833,-0.867,-0.800,209.801,5.963
19,-0.767,-0.800,-0.733,225.916,6.288
20,-0.700,-0.733,-0.667,235.786,6.437
21,-0.633,-0.667,-0.600,256.311,6.927
22,-0.567,-0.600,-0.533,262.802,7.282
23,-0.500,-0.533,-0.467,281.889,7.606
24,-0.433,-0.467,-0.400,293.809,7.919
25,-0.367,-0.400,-0.333,295.114,7.930
26,-0.300,-0.333,-0.267,335.449,8.684
27,-0.233,-0.267,-0.200,342.689,8.972
28,-0.167,-0.200,-0.133,369.916,9.702
29,-0.100,-0.133,-0.067,359.940,9.309
30,-0.033,-0.067,0.000,385.482,10.101
31,0.033,0.000,0.067,409.140,10.808
32,0.100,0.067,0.133,422.465,10.717
33,0.167,0.133,0.200,411.194,10.535
34,0.233,0.200,0.267,404.601,10.402
35,0.300,0.267,0.333,422.391,11.226
36,0.367,0.333,0.400,447.944,11.517
37,0.433,0.400,0.467,433.122,11.473
38,0.500,0.467,0.533,470.158,12.435
39,0.567,0.533,0.600,465.550,12.315
40,0.633,0.600,0.667,455.323,12.144
41,0.700,0.667,0.733,454.983,12.188
42,0.767,0.733,0.800,467.813,12.741
43,0.833,0.800,0.867,476.096,13.028
44,0.900,0.867,0.933,469.202,12.769
45,0.967,0.933,1.000,450.384,12.978
46,1.033,1.000,1.067,357.985,10.985
47,1.100,1.067,1.133,235.134,9.005
48,1.167,1.133,1.200,124.688,6.081
49,1.233,1.200,1.267,35.480,2.824
50,1.300,1.267,1.333,11.293,1.718
51,1.367,1.333,1.400,2.732,0.598
52,1.433,1.400,1.467,0.858,0.139
53,1.500,1.467,1.533,0.261,0.047
54,1.567,1.533,1.600,0.101,0.018
55,1.633,1.600,1.667,0.054,0.015
56,1.700,1.667,1.733,0.022,0.007
57,1.767,1.733,1.800,0.015,0.005
58,1.833,1.800,1.867,0.003,0.002
59,1.900,1.867,1.933,0.000,0.000
60,1.967,1.933,2.000,0.002,0.002
