# histogram parameters 
# dx = 5.0
# dy = 0.04
# nx = 38
# ny = 40
# xmin = 0.0
# ymin = -0.02

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
447,7,11,32.500,0.400,10548.533,8628.265,13.356,1920.267,1920.268,4923513.268,2934.441,2775.201,2611.778,398.594,398.752,1020.680,2602.425,220.837,4.838,4.850,17.041,33.547,33.629,-0.982,0.086,0.733,1.811E-02
487,7,12,32.500,0.440,10549.422,8624.056,13.440,1925.366,1925.366,4983139.917,2947.910,2765.836,2601.825,434.408,434.438,1035.143,2590.129,246.432,5.433,5.435,19.267,34.552,34.558,-0.917,-0.383,0.721,6.627E-03
408,8,10,37.500,0.360,10548.635,8625.624,13.066,1923.011,1923.011,4711329.725,2899.879,2790.070,2627.573,366.601,366.599,1008.553,2617.185,233.408,5.096,5.096,17.193,39.545,39.545,-0.997,-0.071,0.773,5.637E-03
448,8,11,37.500,0.400,10546.458,8610.298,13.260,1936.159,1936.160,4842023.794,2930.996,2788.768,2626.190,404.510,404.665,1023.005,2614.104,251.661,5.492,5.499,18.908,38.429,38.455,-0.978,0.056,0.752,1.129E-01
488,8,12,37.500,0.440,10547.000,8593.203,13.416,1953.795,1953.797,4946232.457,2960.330,2792.698,2630.363,438.011,438.163,1036.712,2616.326,271.381,5.912,5.922,20.623,38.208,38.270,-0.949,0.098,0.737,1.049E-01
528,8,13,37.500,0.480,10546.959,8592.640,13.457,1954.318,1954.319,4976269.408,2965.743,2777.312,2614.021,474.464,474.578,1052.620,2596.906,298.637,6.554,6.560,22.949,38.963,38.996,-0.958,-0.044,0.728,2.261E-02
568,8,14,37.500,0.520,10548.462,8596.558,13.446,1951.905,1951.904,4970897.091,2963.246,2762.237,2597.999,502.035,502.034,1065.280,2577.981,321.884,7.117,7.117,24.872,39.878,39.878,-0.893,0.434,0.724,2.854E-03
409,9,10,42.500,0.360,10549.261,8642.185,12.903,1907.075,1907.076,4604102.096,2870.721,2774.164,2610.677,366.486,366.520,1008.524,2599.057,246.040,5.403,5.408,17.979,42.147,42.166,-0.979,0.149,0.784,2.938E-02
449,9,11,42.500,0.400,10544.239,8600.550,13.109,1943.689,1943.689,4726791.852,2916.285,2796.911,2634.836,402.956,403.111,1022.391,2620.557,273.939,5.959,5.968,20.041,42.773,42.810,-0.973,0.025,0.773,2.174E-01
489,9,12,42.500,0.440,10545.641,8575.573,13.270,1970.065,1970.068,4829090.097,2951.315,2808.021,2646.626,440.226,440.401,1037.660,2629.495,300.641,6.514,6.523,22.107,43.012,43.051,-0.959,0.014,0.762,3.847E-01
