# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 10.549 GeV
# 4-Momentum Transfer (Q2) = 2.90 - 2.90 GeV (step: 0.10) 
# x-Bjorken (xbj) = 0.50 - 2.10 (step: 0.10) 
# Missing Momentum (Pr) = 0.00 - 1.10 GeV (step: 0.10) 
# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.6000 	 0.7000 	 8.2652 	 10.6433 	 2.8965 	 20.2418 	 2.8663 	 32.1793 	 86.8936 	 11.9375 	 3.0000
  0.6000 	 0.8000 	 8.5506 	 10.4636 	 2.5947 	 22.8526 	 2.6445 	 35.9596 	 78.7190 	 13.1070 	 3.0000
  0.6000 	 0.9000 	 8.7727 	 10.3300 	 2.3573 	 25.4060 	 2.4810 	 39.3502 	 71.2163 	 13.9442 	 3.0000
  0.6000 	 1.0000 	 8.9503 	 10.2267 	 2.1649 	 27.9347 	 2.3571 	 42.3897 	 64.2476 	 14.4551 	 3.0000
  0.6000 	 1.1000 	 9.0957 	 10.1444 	 2.0055 	 30.4692 	 2.2610 	 45.1161 	 57.6936 	 14.6469 	 3.0000
  0.6000 	 1.2000 	 9.2168 	 10.0774 	 1.8710 	 33.0415 	 2.1851 	 47.5651 	 51.4435 	 14.5236 	 3.0000
  0.7000 	 0.5000 	 7.4582 	 11.0171 	 3.6769 	 12.9228 	 3.5289 	 23.8216 	 96.7040 	 10.8988 	 2.9000
  0.7000 	 0.6000 	 7.9733 	 10.6542 	 3.1425 	 15.6538 	 3.0877 	 28.5167 	 88.0311 	 12.8629 	 2.9000
  0.7000 	 0.7000 	 8.3413 	 10.4159 	 2.7563 	 18.2517 	 2.7882 	 32.7428 	 80.1680 	 14.4911 	 2.9000
  0.7000 	 0.8000 	 8.6173 	 10.2473 	 2.4630 	 20.7643 	 2.5752 	 36.5333 	 72.9833 	 15.7690 	 2.9000
  0.7000 	 0.9000 	 8.8319 	 10.1217 	 2.2319 	 23.2281 	 2.4184 	 39.9266 	 66.3665 	 16.6985 	 2.9000
  0.7000 	 1.0000 	 9.0036 	 10.0245 	 2.0443 	 25.6739 	 2.2996 	 42.9630 	 60.2197 	 17.2891 	 2.9000
  0.7000 	 1.1000 	 9.1441 	 9.9470 	 1.8886 	 28.1302 	 2.2077 	 45.6820 	 54.4536 	 17.5518 	 2.9000
  0.7000 	 1.2000 	 9.2612 	 9.8837 	 1.7569 	 30.6264 	 2.1351 	 48.1210 	 48.9838 	 17.4947 	 2.9000
  0.7000 	 1.3000 	 9.3602 	 9.8312 	 1.6438 	 33.1951 	 2.0768 	 50.3138 	 43.7264 	 17.1187 	 2.9000
  0.7000 	 0.5000 	 7.3516 	 11.2873 	 3.7868 	 12.7393 	 3.6364 	 23.3098 	 97.0722 	 10.5705 	 3.0000
  0.7000 	 0.6000 	 7.8845 	 10.8979 	 3.2351 	 15.4819 	 3.1780 	 27.9733 	 88.4097 	 12.4914 	 3.0000
  0.7000 	 0.7000 	 8.2652 	 10.6433 	 2.8366 	 18.0910 	 2.8663 	 32.1793 	 80.5426 	 14.0883 	 3.0000
  0.7000 	 0.8000 	 8.5506 	 10.4636 	 2.5342 	 20.6146 	 2.6445 	 35.9596 	 73.3419 	 15.3450 	 3.0000
  0.7000 	 0.9000 	 8.7727 	 10.3300 	 2.2959 	 23.0889 	 2.4810 	 39.3502 	 66.6994 	 16.2613 	 3.0000
  0.7000 	 1.0000 	 8.9503 	 10.2267 	 2.1028 	 25.5446 	 2.3571 	 42.3897 	 60.5189 	 16.8451 	 3.0000
  0.7000 	 1.1000 	 9.0957 	 10.1444 	 1.9426 	 28.0103 	 2.2610 	 45.1161 	 54.7121 	 17.1057 	 3.0000
  0.7000 	 1.2000 	 9.2168 	 10.0774 	 1.8071 	 30.5152 	 2.1851 	 47.5651 	 49.1953 	 17.0499 	 3.0000
  0.7000 	 1.3000 	 9.3192 	 10.0217 	 1.6908 	 33.0921 	 2.1242 	 49.7697 	 43.8842 	 16.6776 	 3.0000
  0.8000 	 0.5000 	 7.4582 	 11.0171 	 3.6125 	 11.0277 	 3.5289 	 23.8216 	 89.5678 	 12.7939 	 2.9000
  0.8000 	 0.6000 	 7.9733 	 10.6542 	 3.0774 	 13.6062 	 3.0877 	 28.5167 	 81.8120 	 14.9105 	 2.9000
  0.8000 	 0.7000 	 8.3413 	 10.4159 	 2.6904 	 16.0739 	 2.7882 	 32.7428 	 74.7186 	 16.6689 	 2.9000
  0.8000 	 0.8000 	 8.6173 	 10.2473 	 2.3962 	 18.4744 	 2.5752 	 36.5333 	 68.2040 	 18.0590 	 2.9000
  0.8000 	 0.9000 	 8.8319 	 10.1217 	 2.1641 	 20.8414 	 2.4184 	 39.9266 	 62.1885 	 19.0852 	 2.9000
  0.8000 	 1.0000 	 9.0036 	 10.0245 	 1.9755 	 23.2039 	 2.2996 	 42.9630 	 56.5960 	 19.7590 	 2.9000
  0.8000 	 1.1000 	 9.1441 	 9.9470 	 1.8187 	 25.5893 	 2.2077 	 45.6820 	 51.3538 	 20.0928 	 2.9000
  0.8000 	 1.2000 	 9.2612 	 9.8837 	 1.6859 	 28.0255 	 2.1351 	 48.1210 	 46.3920 	 20.0955 	 2.9000
  0.8000 	 1.3000 	 9.3602 	 9.8312 	 1.5716 	 30.5442 	 2.0768 	 50.3138 	 41.6412 	 19.7696 	 2.9000
  0.8000 	 1.4000 	 9.4451 	 9.7868 	 1.4718 	 33.1836 	 2.0294 	 52.2904 	 37.0286 	 19.1068 	 2.9000
  0.8000 	 0.5000 	 7.3516 	 11.2873 	 3.7225 	 10.8998 	 3.6364 	 23.3098 	 89.9426 	 12.4101 	 3.0000
  0.8000 	 0.6000 	 7.8845 	 10.8979 	 3.1701 	 13.4944 	 3.1780 	 27.9733 	 82.2049 	 14.4789 	 3.0000
  0.8000 	 0.7000 	 8.2652 	 10.6433 	 2.7709 	 15.9771 	 2.8663 	 32.1793 	 75.1151 	 16.2022 	 3.0000
  0.8000 	 0.8000 	 8.5506 	 10.4636 	 2.4676 	 18.3917 	 2.6445 	 35.9596 	 68.5922 	 17.5678 	 3.0000
  0.8000 	 0.9000 	 8.7727 	 10.3300 	 2.2284 	 20.7718 	 2.4810 	 39.3502 	 62.5588 	 18.5784 	 3.0000
  0.8000 	 1.0000 	 8.9503 	 10.2267 	 2.0343 	 23.1461 	 2.3571 	 42.3897 	 56.9409 	 19.2436 	 3.0000
  0.8000 	 1.1000 	 9.0957 	 10.1444 	 1.8731 	 25.5418 	 2.2610 	 45.1161 	 51.6672 	 19.5742 	 3.0000
  0.8000 	 1.2000 	 9.2168 	 10.0774 	 1.7366 	 27.9868 	 2.1851 	 47.5651 	 46.6686 	 19.5783 	 3.0000
  0.8000 	 1.3000 	 9.3192 	 10.0217 	 1.6191 	 30.5122 	 2.1242 	 49.7697 	 41.8761 	 19.2575 	 3.0000
  0.8000 	 1.4000 	 9.4071 	 9.9747 	 1.5168 	 33.1562 	 2.0746 	 51.7593 	 37.2166 	 18.6031 	 3.0000
  0.9000 	 0.5000 	 7.4582 	 11.0171 	 3.5432 	 9.2008 	 3.5289 	 23.8216 	 83.5943 	 14.6209 	 2.9000
  0.9000 	 0.6000 	 7.9733 	 10.6542 	 3.0072 	 11.6007 	 3.0877 	 28.5167 	 76.4667 	 16.9160 	 2.9000
  0.9000 	 0.7000 	 8.3413 	 10.4159 	 2.6193 	 13.9157 	 2.7882 	 32.7428 	 69.9161 	 18.8271 	 2.9000
  0.9000 	 0.8000 	 8.6173 	 10.2473 	 2.3240 	 16.1856 	 2.5752 	 36.5333 	 63.8828 	 20.3478 	 2.9000
  0.9000 	 0.9000 	 8.8319 	 10.1217 	 2.0908 	 18.4415 	 2.4184 	 39.9266 	 58.3038 	 21.4851 	 2.9000
  0.9000 	 1.0000 	 9.0036 	 10.0245 	 1.9010 	 20.7114 	 2.2996 	 42.9630 	 53.1149 	 22.2516 	 2.9000
  0.9000 	 1.1000 	 9.1441 	 9.9470 	 1.7429 	 23.0222 	 2.2077 	 45.6820 	 48.2532 	 22.6599 	 2.9000
  0.9000 	 1.2000 	 9.2612 	 9.8837 	 1.6087 	 25.4024 	 2.1351 	 48.1210 	 43.6572 	 22.7186 	 2.9000
  0.9000 	 1.3000 	 9.3602 	 9.8312 	 1.4929 	 27.8847 	 2.0768 	 50.3138 	 39.2651 	 22.4290 	 2.9000
  0.9000 	 1.4000 	 9.4451 	 9.7868 	 1.3916 	 30.5092 	 2.0294 	 52.2904 	 35.0129 	 21.7812 	 2.9000
  0.9000 	 1.5000 	 9.5187 	 9.7488 	 1.3019 	 33.3292 	 1.9903 	 54.0773 	 30.8287 	 20.7481 	 2.9000
  0.9000 	 0.5000 	 7.3516 	 11.2873 	 3.6533 	 9.1285 	 3.6364 	 23.3098 	 83.9822 	 14.1814 	 3.0000
  0.9000 	 0.6000 	 7.8845 	 10.8979 	 3.1001 	 11.5500 	 3.1780 	 27.9733 	 76.8791 	 16.4232 	 3.0000
  0.9000 	 0.7000 	 8.2652 	 10.6433 	 2.7000 	 13.8849 	 2.8663 	 32.1793 	 70.3386 	 18.2944 	 3.0000
  0.9000 	 0.8000 	 8.5506 	 10.4636 	 2.3957 	 16.1729 	 2.6445 	 35.9596 	 64.3039 	 19.7867 	 3.0000
  0.9000 	 0.9000 	 8.7727 	 10.3300 	 2.1555 	 18.4451 	 2.4810 	 39.3502 	 58.7141 	 20.9051 	 3.0000
  0.9000 	 1.0000 	 8.9503 	 10.2267 	 1.9602 	 20.7292 	 2.3571 	 42.3897 	 53.5074 	 21.6606 	 3.0000
  0.9000 	 1.1000 	 9.0957 	 10.1444 	 1.7978 	 23.0516 	 2.2610 	 45.1161 	 48.6225 	 22.0645 	 3.0000
  0.9000 	 1.2000 	 9.2168 	 10.0774 	 1.6600 	 25.4404 	 2.1851 	 47.5651 	 43.9989 	 22.1248 	 3.0000
  0.9000 	 1.3000 	 9.3192 	 10.0217 	 1.5411 	 27.9275 	 2.1242 	 49.7697 	 39.5757 	 21.8422 	 3.0000
  0.9000 	 1.4000 	 9.4071 	 9.9747 	 1.4373 	 30.5522 	 2.0746 	 51.7593 	 35.2892 	 21.2070 	 3.0000
  0.9000 	 1.5000 	 9.4832 	 9.9345 	 1.3455 	 33.3667 	 2.0337 	 53.5597 	 31.0672 	 20.1930 	 3.0000
  1.0000 	 0.5000 	 7.4582 	 11.0171 	 3.4696 	 7.4202 	 3.5289 	 23.8216 	 78.4373 	 16.4015 	 2.9000
  1.0000 	 0.6000 	 7.9733 	 10.6542 	 2.9327 	 9.6212 	 3.0877 	 28.5167 	 71.7555 	 18.8955 	 2.9000
  1.0000 	 0.7000 	 8.3413 	 10.4159 	 2.5436 	 11.7644 	 2.7882 	 32.7428 	 65.5973 	 20.9784 	 2.9000
  1.0000 	 0.8000 	 8.6173 	 10.2473 	 2.2472 	 13.8863 	 2.5752 	 36.5333 	 59.9159 	 22.6471 	 2.9000
  1.0000 	 0.9000 	 8.8319 	 10.1217 	 2.0126 	 16.0167 	 2.4184 	 39.9266 	 54.6574 	 23.9099 	 2.9000
  1.0000 	 1.0000 	 9.0036 	 10.0245 	 1.8214 	 18.1833 	 2.2996 	 42.9630 	 49.7649 	 24.7796 	 2.9000
  1.0000 	 1.1000 	 9.1441 	 9.9470 	 1.6618 	 20.4141 	 2.2077 	 45.6820 	 45.1808 	 25.2679 	 2.9000
  1.0000 	 1.2000 	 9.2612 	 9.8837 	 1.5259 	 22.7400 	 2.1351 	 48.1210 	 40.8482 	 25.3810 	 2.9000
  1.0000 	 1.3000 	 9.3602 	 9.8312 	 1.4083 	 25.1976 	 2.0768 	 50.3138 	 36.7095 	 25.1162 	 2.9000
  1.0000 	 1.4000 	 9.4451 	 9.7868 	 1.3050 	 27.8331 	 2.0294 	 52.2904 	 32.7043 	 24.4573 	 2.9000
  1.0000 	 1.5000 	 9.5187 	 9.7488 	 1.2132 	 30.7094 	 1.9903 	 54.0773 	 28.7648 	 23.3679 	 2.9000
  1.0000 	 1.6000 	 9.5831 	 9.7159 	 1.1308 	 33.9189 	 1.9578 	 55.6977 	 24.8053 	 21.7788 	 2.9000
  1.0000 	 0.5000 	 7.3516 	 11.2873 	 3.5799 	 7.4040 	 3.6364 	 23.3098 	 78.8424 	 15.9058 	 3.0000
  1.0000 	 0.6000 	 7.8845 	 10.8979 	 3.0258 	 9.6333 	 3.1780 	 27.9733 	 72.1910 	 18.3399 	 3.0000
  1.0000 	 0.7000 	 8.2652 	 10.6433 	 2.6246 	 11.8021 	 2.8663 	 32.1793 	 66.0490 	 20.3772 	 3.0000
  1.0000 	 0.8000 	 8.5506 	 10.4636 	 2.3192 	 13.9472 	 2.6445 	 35.9596 	 60.3726 	 22.0124 	 3.0000
  1.0000 	 0.9000 	 8.7727 	 10.3300 	 2.0778 	 16.0980 	 2.4810 	 39.3502 	 55.1103 	 23.2522 	 3.0000
  1.0000 	 1.0000 	 8.9503 	 10.2267 	 1.8811 	 18.2818 	 2.3571 	 42.3897 	 50.2073 	 24.1080 	 3.0000
  1.0000 	 1.1000 	 9.0957 	 10.1444 	 1.7172 	 20.5258 	 2.2610 	 45.1161 	 45.6081 	 24.5903 	 3.0000
  1.0000 	 1.2000 	 9.2168 	 10.0774 	 1.5778 	 22.8600 	 2.1851 	 47.5651 	 41.2570 	 24.7051 	 3.0000
  1.0000 	 1.3000 	 9.3192 	 10.0217 	 1.4573 	 25.3197 	 2.1242 	 49.7697 	 37.0976 	 24.4501 	 3.0000
  1.0000 	 1.4000 	 9.4071 	 9.9747 	 1.3516 	 27.9491 	 2.0746 	 51.7593 	 33.0703 	 23.8101 	 3.0000
  1.0000 	 1.5000 	 9.4832 	 9.9345 	 1.2579 	 30.8083 	 2.0337 	 53.5597 	 29.1079 	 22.7514 	 3.0000
  1.0000 	 1.6000 	 9.5498 	 9.8997 	 1.1737 	 33.9852 	 1.9996 	 55.1938 	 25.1257 	 21.2086 	 3.0000
