# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 10.549 GeV
# 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.1200 	 1.1500 	 8.6816 	 12.0412 	 2.6337 	 42.4551 	 2.7418 	 41.3424 	 25.2272 	 1.1127 	 4.0300
  0.1200 	 1.0000 	 8.3961 	 12.2602 	 2.9350 	 39.5833 	 2.9453 	 37.2534 	 83.8896 	 2.3299 	 4.0400
  0.1200 	 1.0500 	 8.4986 	 12.1857 	 2.8272 	 40.9109 	 2.8712 	 38.6663 	 67.3292 	 2.2446 	 4.0400
  0.1200 	 1.1000 	 8.5918 	 12.1192 	 2.7288 	 41.9257 	 2.8054 	 40.0138 	 49.3455 	 1.9119 	 4.0400
  0.1200 	 1.1500 	 8.6769 	 12.0594 	 2.6386 	 42.4072 	 2.7468 	 41.2992 	 25.1630 	 1.1080 	 4.0400
  0.1200 	 1.0000 	 8.3908 	 12.2793 	 2.9406 	 39.5355 	 2.9509 	 37.2100 	 83.8927 	 2.3255 	 4.0500
  0.1200 	 1.0500 	 8.4935 	 12.2045 	 2.8325 	 40.8631 	 2.8766 	 38.6229 	 67.3221 	 2.2403 	 4.0500
  0.1200 	 1.1000 	 8.5870 	 12.1377 	 2.7339 	 41.8781 	 2.8106 	 39.9705 	 49.3234 	 1.9076 	 4.0500
  0.1200 	 1.1500 	 8.6723 	 12.0776 	 2.6436 	 42.3593 	 2.7517 	 41.2560 	 25.0988 	 1.1033 	 4.0500
  0.1200 	 1.0000 	 8.3854 	 12.2985 	 2.9462 	 39.4878 	 2.9565 	 37.1667 	 83.8958 	 2.3211 	 4.0600
  0.1200 	 1.0500 	 8.4885 	 12.2233 	 2.8379 	 40.8155 	 2.8820 	 38.5796 	 67.3149 	 2.2359 	 4.0600
  0.1200 	 1.1000 	 8.5821 	 12.1562 	 2.7390 	 41.8307 	 2.8158 	 39.9273 	 49.3013 	 1.9035 	 4.0600
  0.1200 	 1.1500 	 8.6677 	 12.0958 	 2.6485 	 42.3115 	 2.7567 	 41.2129 	 25.0346 	 1.0986 	 4.0600
  0.1200 	 1.0000 	 8.3801 	 12.3176 	 2.9518 	 39.4403 	 2.9621 	 37.1235 	 83.8988 	 2.3167 	 4.0700
  0.1200 	 1.0500 	 8.4834 	 12.2421 	 2.8432 	 40.7680 	 2.8873 	 38.5364 	 67.3077 	 2.2316 	 4.0700
  0.1200 	 1.1000 	 8.5773 	 12.1746 	 2.7442 	 41.7834 	 2.8209 	 39.8841 	 49.2793 	 1.8993 	 4.0700
  0.1200 	 1.1500 	 8.6630 	 12.1140 	 2.6534 	 42.2638 	 2.7617 	 41.1699 	 24.9704 	 1.0939 	 4.0700
  0.1200 	 1.0000 	 8.3748 	 12.3367 	 2.9574 	 39.3928 	 2.9677 	 37.0805 	 83.9019 	 2.3124 	 4.0800
  0.1200 	 1.0500 	 8.4783 	 12.2609 	 2.8485 	 40.7206 	 2.8927 	 38.4933 	 67.3006 	 2.2273 	 4.0800
  0.1200 	 1.1000 	 8.5724 	 12.1931 	 2.7493 	 41.7362 	 2.8261 	 39.8411 	 49.2573 	 1.8951 	 4.0800
  0.1200 	 1.1500 	 8.6584 	 12.1322 	 2.6583 	 42.2163 	 2.7667 	 41.1270 	 24.9063 	 1.0893 	 4.0800
  0.1200 	 1.0000 	 8.3695 	 12.3558 	 2.9629 	 39.3455 	 2.9733 	 37.0375 	 83.9049 	 2.3080 	 4.0900
  0.1200 	 1.0500 	 8.4732 	 12.2796 	 2.8539 	 40.6733 	 2.8981 	 38.4503 	 67.2935 	 2.2230 	 4.0900
  0.1200 	 1.1000 	 8.5676 	 12.2116 	 2.7544 	 41.6891 	 2.8312 	 39.7982 	 49.2354 	 1.8910 	 4.0900
  0.1200 	 1.1500 	 8.6537 	 12.1504 	 2.6632 	 42.1688 	 2.7716 	 41.0842 	 24.8421 	 1.0847 	 4.0900
  0.1200 	 1.0000 	 8.3641 	 12.3749 	 2.9685 	 39.2982 	 2.9789 	 36.9946 	 83.9079 	 2.3037 	 4.1000
  0.1200 	 1.0500 	 8.4682 	 12.2984 	 2.8592 	 40.6261 	 2.9034 	 38.4074 	 67.2864 	 2.2187 	 4.1000
  0.1200 	 1.1000 	 8.5628 	 12.2300 	 2.7595 	 41.6421 	 2.8364 	 39.7553 	 49.2136 	 1.8868 	 4.1000
  0.1200 	 1.1500 	 8.6491 	 12.1686 	 2.6681 	 42.1215 	 2.7766 	 41.0414 	 24.7781 	 1.0801 	 4.1000
  0.1200 	 1.0000 	 8.3588 	 12.3940 	 2.9741 	 39.2511 	 2.9845 	 36.9518 	 83.9109 	 2.2993 	 4.1100
  0.1200 	 1.0500 	 8.4631 	 12.3171 	 2.8646 	 40.5790 	 2.9088 	 38.3646 	 67.2793 	 2.2145 	 4.1100
  0.1200 	 1.1000 	 8.5579 	 12.2485 	 2.7646 	 41.5953 	 2.8416 	 39.7126 	 49.1918 	 1.8827 	 4.1100
  0.1200 	 1.1500 	 8.6445 	 12.1867 	 2.6730 	 42.0743 	 2.7816 	 40.9988 	 24.7140 	 1.0755 	 4.1100
  0.1200 	 1.0000 	 8.3535 	 12.4131 	 2.9797 	 39.2041 	 2.9900 	 36.9090 	 83.9139 	 2.2950 	 4.1200
  0.1200 	 1.0500 	 8.4580 	 12.3359 	 2.8699 	 40.5321 	 2.9141 	 38.3218 	 67.2722 	 2.2102 	 4.1200
  0.1200 	 1.1000 	 8.5531 	 12.2669 	 2.7697 	 41.5485 	 2.8467 	 39.6699 	 49.1700 	 1.8786 	 4.1200
  0.1200 	 1.1500 	 8.6398 	 12.2049 	 2.6780 	 42.0271 	 2.7866 	 40.9562 	 24.6499 	 1.0709 	 4.1200
  0.1200 	 1.0000 	 8.3481 	 12.4322 	 2.9853 	 39.1572 	 2.9956 	 36.8664 	 83.9168 	 2.2908 	 4.1300
  0.1200 	 1.0500 	 8.4529 	 12.3546 	 2.8752 	 40.4852 	 2.9195 	 38.2792 	 67.2652 	 2.2060 	 4.1300
  0.1200 	 1.1000 	 8.5482 	 12.2853 	 2.7749 	 41.5018 	 2.8519 	 39.6273 	 49.1483 	 1.8745 	 4.1300
  0.1200 	 1.1500 	 8.6352 	 12.2230 	 2.6829 	 41.9801 	 2.7915 	 40.9138 	 24.5859 	 1.0663 	 4.1300
  0.1200 	 1.0000 	 8.3428 	 12.4513 	 2.9909 	 39.1104 	 3.0012 	 36.8239 	 83.9198 	 2.2865 	 4.1400
  0.1200 	 1.0500 	 8.4479 	 12.3734 	 2.8806 	 40.4385 	 2.9248 	 38.2367 	 67.2581 	 2.2018 	 4.1400
  0.1200 	 1.1000 	 8.5434 	 12.3037 	 2.7800 	 41.4553 	 2.8570 	 39.5848 	 49.1267 	 1.8705 	 4.1400
  0.1200 	 1.1500 	 8.6306 	 12.2412 	 2.6878 	 41.9332 	 2.7965 	 40.8714 	 24.5219 	 1.0618 	 4.1400
  0.1200 	 1.0000 	 8.3375 	 12.4704 	 2.9965 	 39.0637 	 3.0068 	 36.7815 	 83.9227 	 2.2822 	 4.1500
  0.1200 	 1.0500 	 8.4428 	 12.3921 	 2.8859 	 40.3918 	 2.9302 	 38.1942 	 67.2511 	 2.1976 	 4.1500
  0.1200 	 1.1000 	 8.5385 	 12.3222 	 2.7851 	 41.4088 	 2.8622 	 39.5424 	 49.1051 	 1.8664 	 4.1500
  0.1200 	 1.1500 	 8.6259 	 12.2593 	 2.6927 	 41.8863 	 2.8015 	 40.8291 	 24.4579 	 1.0572 	 4.1500
  0.1200 	 1.0000 	 8.3322 	 12.4895 	 3.0020 	 39.0171 	 3.0124 	 36.7391 	 83.9257 	 2.2780 	 4.1600
  0.1200 	 1.0500 	 8.4377 	 12.4108 	 2.8913 	 40.3453 	 2.9356 	 38.1518 	 67.2441 	 2.1935 	 4.1600
  0.1200 	 1.1000 	 8.5337 	 12.3406 	 2.7902 	 41.3625 	 2.8673 	 39.5001 	 49.0836 	 1.8624 	 4.1600
  0.1200 	 1.1500 	 8.6213 	 12.2775 	 2.6976 	 41.8396 	 2.8064 	 40.7869 	 24.3939 	 1.0527 	 4.1600
  0.1200 	 1.0000 	 8.3268 	 12.5086 	 3.0076 	 38.9707 	 3.0180 	 36.6969 	 83.9286 	 2.2738 	 4.1700
  0.1200 	 1.0500 	 8.4326 	 12.4295 	 2.8966 	 40.2989 	 2.9409 	 38.1096 	 67.2371 	 2.1893 	 4.1700
  0.1200 	 1.1000 	 8.5288 	 12.3590 	 2.7953 	 41.3163 	 2.8725 	 39.4579 	 49.0621 	 1.8584 	 4.1700
  0.1200 	 1.1500 	 8.6167 	 12.2956 	 2.7025 	 41.7930 	 2.8114 	 40.7448 	 24.3299 	 1.0482 	 4.1700
  0.1200 	 1.0000 	 8.3215 	 12.5277 	 3.0132 	 38.9243 	 3.0235 	 36.6547 	 83.9315 	 2.2696 	 4.1800
  0.1200 	 1.0500 	 8.4276 	 12.4483 	 2.9019 	 40.2526 	 2.9463 	 38.0674 	 67.2302 	 2.1852 	 4.1800
  0.1200 	 1.1000 	 8.5240 	 12.3774 	 2.8004 	 41.2701 	 2.8776 	 39.4157 	 49.0406 	 1.8544 	 4.1800
  0.1200 	 1.1500 	 8.6120 	 12.3137 	 2.7074 	 41.7465 	 2.8163 	 40.7028 	 24.2660 	 1.0437 	 4.1800
  0.1200 	 1.0000 	 8.3162 	 12.5467 	 3.0188 	 38.8781 	 3.0291 	 36.6127 	 83.9344 	 2.2654 	 4.1900
  0.1200 	 1.0500 	 8.4225 	 12.4670 	 2.9073 	 40.2063 	 2.9516 	 38.0253 	 67.2232 	 2.1810 	 4.1900
  0.1200 	 1.1000 	 8.5192 	 12.3958 	 2.8055 	 41.2241 	 2.8828 	 39.3737 	 49.0192 	 1.8504 	 4.1900
  0.1200 	 1.1500 	 8.6074 	 12.3318 	 2.7123 	 41.7001 	 2.8213 	 40.6608 	 24.2021 	 1.0393 	 4.1900
  0.1200 	 1.0000 	 8.3108 	 12.5658 	 3.0244 	 38.8319 	 3.0347 	 36.5707 	 83.9373 	 2.2612 	 4.2000
  0.1200 	 1.0500 	 8.4174 	 12.4857 	 2.9126 	 40.1602 	 2.9570 	 37.9833 	 67.2163 	 2.1769 	 4.2000
  0.1200 	 1.1000 	 8.5143 	 12.4141 	 2.8106 	 41.1782 	 2.8879 	 39.3317 	 48.9979 	 1.8465 	 4.2000
  0.1200 	 1.1500 	 8.6028 	 12.3499 	 2.7172 	 41.6538 	 2.8263 	 40.6190 	 24.1382 	 1.0348 	 4.2000
  0.1200 	 1.0000 	 8.3055 	 12.5849 	 3.0300 	 38.7859 	 3.0403 	 36.5288 	 83.9401 	 2.2571 	 4.2100
  0.1200 	 1.0500 	 8.4123 	 12.5044 	 2.9179 	 40.1142 	 2.9623 	 37.9414 	 67.2094 	 2.1729 	 4.2100
  0.1200 	 1.1000 	 8.5095 	 12.4325 	 2.8157 	 41.1324 	 2.8930 	 39.2898 	 48.9766 	 1.8425 	 4.2100
  0.1200 	 1.1500 	 8.5981 	 12.3680 	 2.7221 	 41.6076 	 2.8312 	 40.5772 	 24.0743 	 1.0304 	 4.2100
  0.1200 	 1.0000 	 8.3002 	 12.6039 	 3.0355 	 38.7399 	 3.0458 	 36.4870 	 83.9430 	 2.2529 	 4.2200
  0.1200 	 1.0500 	 8.4073 	 12.5231 	 2.9233 	 40.0683 	 2.9677 	 37.8995 	 67.2025 	 2.1688 	 4.2200
  0.1200 	 1.1000 	 8.5046 	 12.4509 	 2.8208 	 41.0866 	 2.8982 	 39.2480 	 48.9554 	 1.8386 	 4.2200
  0.1200 	 1.1500 	 8.5935 	 12.3861 	 2.7270 	 41.5615 	 2.8362 	 40.5355 	 24.0104 	 1.0260 	 4.2200
  0.1200 	 1.0000 	 8.2949 	 12.6230 	 3.0411 	 38.6941 	 3.0514 	 36.4453 	 83.9458 	 2.2488 	 4.2300
  0.1200 	 1.0500 	 8.4022 	 12.5418 	 2.9286 	 40.0225 	 2.9730 	 37.8578 	 67.1956 	 2.1647 	 4.2300
  0.1200 	 1.1000 	 8.4998 	 12.4693 	 2.8259 	 41.0410 	 2.9033 	 39.2063 	 48.9342 	 1.8347 	 4.2300
  0.1200 	 1.1500 	 8.5889 	 12.4042 	 2.7319 	 41.5155 	 2.8411 	 40.4939 	 23.9465 	 1.0216 	 4.2300
  0.1200 	 1.0000 	 8.2895 	 12.6420 	 3.0467 	 38.6484 	 3.0570 	 36.4037 	 83.9487 	 2.2447 	 4.2400
  0.1200 	 1.0500 	 8.3971 	 12.5604 	 2.9339 	 39.9768 	 2.9784 	 37.8161 	 67.1887 	 2.1607 	 4.2400
  0.1200 	 1.1000 	 8.4949 	 12.4876 	 2.8310 	 40.9955 	 2.9085 	 39.1647 	 48.9131 	 1.8308 	 4.2400
  0.1200 	 1.1500 	 8.5842 	 12.4222 	 2.7368 	 41.4696 	 2.8461 	 40.4524 	 23.8827 	 1.0172 	 4.2400
  0.1200 	 1.0000 	 8.2842 	 12.6611 	 3.0523 	 38.6028 	 3.0626 	 36.3621 	 83.9515 	 2.2406 	 4.2500
  0.1200 	 1.0500 	 8.3920 	 12.5791 	 2.9392 	 39.9312 	 2.9837 	 37.7746 	 67.1819 	 2.1567 	 4.2500
  0.1200 	 1.1000 	 8.4901 	 12.5060 	 2.8362 	 40.9501 	 2.9136 	 39.1232 	 48.8920 	 1.8269 	 4.2500
  0.1200 	 1.1500 	 8.5796 	 12.4403 	 2.7417 	 41.4237 	 2.8511 	 40.4109 	 23.8188 	 1.0128 	 4.2500
  0.1200 	 1.0000 	 8.2789 	 12.6801 	 3.0578 	 38.5573 	 3.0681 	 36.3207 	 83.9543 	 2.2365 	 4.2600
  0.1200 	 1.0500 	 8.3870 	 12.5978 	 2.9446 	 39.8857 	 2.9890 	 37.7331 	 67.1750 	 2.1526 	 4.2600
  0.1200 	 1.1000 	 8.4852 	 12.5243 	 2.8413 	 40.9048 	 2.9187 	 39.0817 	 48.8710 	 1.8230 	 4.2600
  0.1200 	 1.1500 	 8.5750 	 12.4584 	 2.7466 	 41.3780 	 2.8560 	 40.3696 	 23.7550 	 1.0084 	 4.2600
  0.1200 	 1.0000 	 8.2735 	 12.6991 	 3.0634 	 38.5118 	 3.0737 	 36.2794 	 83.9571 	 2.2325 	 4.2700
  0.1200 	 1.0500 	 8.3819 	 12.6165 	 2.9499 	 39.8403 	 2.9944 	 37.6917 	 67.1682 	 2.1486 	 4.2700
  0.1200 	 1.1000 	 8.4804 	 12.5427 	 2.8464 	 40.8596 	 2.9239 	 39.0404 	 48.8500 	 1.8192 	 4.2700
  0.1200 	 1.1500 	 8.5703 	 12.4764 	 2.7515 	 41.3324 	 2.8610 	 40.3283 	 23.6912 	 1.0041 	 4.2700
  0.1200 	 1.0000 	 8.2682 	 12.7182 	 3.0690 	 38.4665 	 3.0793 	 36.2381 	 83.9599 	 2.2284 	 4.2800
  0.1200 	 1.0500 	 8.3768 	 12.6351 	 2.9552 	 39.7950 	 2.9997 	 37.6504 	 67.1614 	 2.1447 	 4.2800
  0.1200 	 1.1000 	 8.4756 	 12.5610 	 2.8515 	 40.8144 	 2.9290 	 38.9991 	 48.8291 	 1.8153 	 4.2800
  0.1200 	 1.1500 	 8.5657 	 12.4945 	 2.7564 	 41.2869 	 2.8659 	 40.2871 	 23.6274 	 0.9998 	 4.2800
  0.1200 	 1.0000 	 8.2629 	 12.7372 	 3.0746 	 38.4213 	 3.0849 	 36.1969 	 83.9626 	 2.2244 	 4.2900
  0.1200 	 1.0500 	 8.3717 	 12.6538 	 2.9605 	 39.7499 	 3.0051 	 37.6092 	 67.1546 	 2.1407 	 4.2900
  0.1200 	 1.1000 	 8.4707 	 12.5794 	 2.8566 	 40.7694 	 2.9342 	 38.9579 	 48.8082 	 1.8115 	 4.2900
  0.1200 	 1.1500 	 8.5611 	 12.5125 	 2.7613 	 41.2415 	 2.8709 	 40.2460 	 23.5636 	 0.9955 	 4.2900
  0.1200 	 1.0000 	 8.2576 	 12.7562 	 3.0801 	 38.3762 	 3.0904 	 36.1558 	 83.9654 	 2.2204 	 4.3000
  0.1200 	 1.0500 	 8.3667 	 12.6724 	 2.9659 	 39.7048 	 3.0104 	 37.5680 	 67.1479 	 2.1367 	 4.3000
  0.1200 	 1.1000 	 8.4659 	 12.5977 	 2.8617 	 40.7245 	 2.9393 	 38.9168 	 48.7874 	 1.8077 	 4.3000
  0.1200 	 1.1500 	 8.5564 	 12.5306 	 2.7662 	 41.1962 	 2.8758 	 40.2050 	 23.4998 	 0.9912 	 4.3000
  0.1200 	 1.0000 	 8.2522 	 12.7753 	 3.0857 	 38.3312 	 3.0960 	 36.1148 	 83.9682 	 2.2164 	 4.3100
  0.1200 	 1.0500 	 8.3616 	 12.6911 	 2.9712 	 39.6598 	 3.0157 	 37.5270 	 67.1411 	 2.1328 	 4.3100
  0.1200 	 1.1000 	 8.4610 	 12.6160 	 2.8668 	 40.6797 	 2.9444 	 38.8758 	 48.7666 	 1.8039 	 4.3100
  0.1200 	 1.1500 	 8.5518 	 12.5486 	 2.7711 	 41.1509 	 2.8808 	 40.1641 	 23.4360 	 0.9869 	 4.3100
  0.1200 	 1.0000 	 8.2469 	 12.7943 	 3.0913 	 38.2863 	 3.1016 	 36.0739 	 83.9709 	 2.2124 	 4.3200
  0.1200 	 1.0500 	 8.3565 	 12.7097 	 2.9765 	 39.6149 	 3.0211 	 37.4860 	 67.1344 	 2.1289 	 4.3200
  0.1200 	 1.1000 	 8.4562 	 12.6343 	 2.8718 	 40.6350 	 2.9496 	 38.8348 	 48.7458 	 1.8002 	 4.3200
  0.1200 	 1.1500 	 8.5472 	 12.5666 	 2.7760 	 41.1058 	 2.8857 	 40.1232 	 23.3722 	 0.9826 	 4.3200
  0.1200 	 1.0000 	 8.2416 	 12.8133 	 3.0968 	 38.2415 	 3.1071 	 36.0330 	 83.9736 	 2.2084 	 4.3300
  0.1200 	 1.0500 	 8.3514 	 12.7284 	 2.9818 	 39.5701 	 3.0264 	 37.4451 	 67.1277 	 2.1250 	 4.3300
  0.1200 	 1.1000 	 8.4513 	 12.6526 	 2.8769 	 40.5903 	 2.9547 	 38.7939 	 48.7252 	 1.7964 	 4.3300
  0.1200 	 1.1500 	 8.5425 	 12.5846 	 2.7809 	 41.0608 	 2.8907 	 40.0824 	 23.3085 	 0.9783 	 4.3300
  0.1200 	 1.0000 	 8.2362 	 12.8323 	 3.1024 	 38.1968 	 3.1127 	 35.9923 	 83.9763 	 2.2045 	 4.3400
  0.1200 	 1.0500 	 8.3464 	 12.7470 	 2.9872 	 39.5254 	 3.0318 	 37.4043 	 67.1210 	 2.1211 	 4.3400
  0.1200 	 1.1000 	 8.4465 	 12.6709 	 2.8820 	 40.5458 	 2.9598 	 38.7532 	 48.7045 	 1.7927 	 4.3400
  0.1200 	 1.1500 	 8.5379 	 12.6027 	 2.7857 	 41.0158 	 2.8956 	 40.0417 	 23.2447 	 0.9741 	 4.3400
  0.1200 	 1.0000 	 8.2309 	 12.8513 	 3.1080 	 38.1522 	 3.1183 	 35.9516 	 83.9790 	 2.2006 	 4.3500
  0.1200 	 1.0500 	 8.3413 	 12.7657 	 2.9925 	 39.4808 	 3.0371 	 37.3636 	 67.1143 	 2.1172 	 4.3500
  0.1200 	 1.1000 	 8.4416 	 12.6893 	 2.8871 	 40.5014 	 2.9650 	 38.7125 	 48.6839 	 1.7889 	 4.3500
  0.1200 	 1.1500 	 8.5333 	 12.6207 	 2.7906 	 40.9710 	 2.9005 	 40.0011 	 23.1809 	 0.9699 	 4.3500
  0.1200 	 1.0000 	 8.2256 	 12.8704 	 3.1135 	 38.1077 	 3.1238 	 35.9111 	 83.9817 	 2.1966 	 4.3600
  0.1200 	 1.0500 	 8.3362 	 12.7843 	 2.9978 	 39.4363 	 3.0424 	 37.3230 	 67.1076 	 2.1134 	 4.3600
  0.1200 	 1.1000 	 8.4368 	 12.7076 	 2.8922 	 40.4571 	 2.9701 	 38.6718 	 48.6634 	 1.7852 	 4.3600
  0.1200 	 1.1500 	 8.5286 	 12.6387 	 2.7955 	 40.9262 	 2.9055 	 39.9606 	 23.1172 	 0.9657 	 4.3600
  0.1200 	 1.0000 	 8.2203 	 12.8894 	 3.1191 	 38.0633 	 3.1294 	 35.8706 	 83.9844 	 2.1927 	 4.3700
  0.1200 	 1.0500 	 8.3311 	 12.8029 	 3.0031 	 39.3919 	 3.0478 	 37.2824 	 67.1010 	 2.1095 	 4.3700
  0.1200 	 1.1000 	 8.4320 	 12.7258 	 2.8973 	 40.4128 	 2.9752 	 38.6313 	 48.6429 	 1.7815 	 4.3700
  0.1200 	 1.1500 	 8.5240 	 12.6567 	 2.8004 	 40.8816 	 2.9104 	 39.9201 	 23.0534 	 0.9615 	 4.3700
  0.1200 	 1.0000 	 8.2149 	 12.9084 	 3.1247 	 38.0190 	 3.1350 	 35.8301 	 83.9871 	 2.1888 	 4.3800
  0.1200 	 1.0500 	 8.3261 	 12.8216 	 3.0084 	 39.3476 	 3.0531 	 37.2419 	 67.0943 	 2.1057 	 4.3800
  0.1200 	 1.1000 	 8.4271 	 12.7441 	 2.9024 	 40.3687 	 2.9803 	 38.5909 	 48.6225 	 1.7778 	 4.3800
  0.1200 	 1.1500 	 8.5194 	 12.6747 	 2.8053 	 40.8370 	 2.9154 	 39.8797 	 22.9897 	 0.9573 	 4.3800
  0.1200 	 1.0000 	 8.2096 	 12.9274 	 3.1302 	 37.9748 	 3.1405 	 35.7898 	 83.9897 	 2.1849 	 4.3900
  0.1200 	 1.0500 	 8.3210 	 12.8402 	 3.0137 	 39.3034 	 3.0584 	 37.2016 	 67.0877 	 2.1019 	 4.3900
  0.1200 	 1.1000 	 8.4223 	 12.7624 	 2.9075 	 40.3246 	 2.9855 	 38.5505 	 48.6021 	 1.7742 	 4.3900
  0.1200 	 1.1500 	 8.5147 	 12.6926 	 2.8102 	 40.7925 	 2.9203 	 39.8394 	 22.9259 	 0.9531 	 4.3900
  0.1200 	 1.0000 	 8.2043 	 12.9464 	 3.1358 	 37.9306 	 3.1461 	 35.7496 	 83.9924 	 2.1811 	 4.4000
  0.1200 	 1.0500 	 8.3159 	 12.8588 	 3.0191 	 39.2593 	 3.0638 	 37.1613 	 67.0811 	 2.0981 	 4.4000
  0.1200 	 1.1000 	 8.4174 	 12.7807 	 2.9126 	 40.2807 	 2.9906 	 38.5102 	 48.5817 	 1.7705 	 4.4000
  0.1200 	 1.1500 	 8.5101 	 12.7106 	 2.8151 	 40.7482 	 2.9253 	 39.7992 	 22.8622 	 0.9490 	 4.4000
  0.1200 	 1.0000 	 8.1989 	 12.9654 	 3.1413 	 37.8866 	 3.1516 	 35.7094 	 83.9950 	 2.1772 	 4.4100
  0.1200 	 1.0500 	 8.3108 	 12.8774 	 3.0244 	 39.2153 	 3.0691 	 37.1210 	 67.0745 	 2.0943 	 4.4100
  0.1200 	 1.1000 	 8.4126 	 12.7990 	 2.9177 	 40.2368 	 2.9957 	 38.4700 	 48.5614 	 1.7669 	 4.4100
  0.1200 	 1.1500 	 8.5055 	 12.7286 	 2.8200 	 40.7039 	 2.9302 	 39.7591 	 22.7985 	 0.9448 	 4.4100
  0.1200 	 1.0000 	 8.1936 	 12.9844 	 3.1469 	 37.8427 	 3.1572 	 35.6693 	 83.9976 	 2.1734 	 4.4200
  0.1200 	 1.0500 	 8.3058 	 12.8960 	 3.0297 	 39.1714 	 3.0744 	 37.0809 	 67.0679 	 2.0905 	 4.4200
  0.1200 	 1.1000 	 8.4077 	 12.8172 	 2.9228 	 40.1931 	 3.0008 	 38.4298 	 48.5412 	 1.7632 	 4.4200
