# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 10.549 GeV
# 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.5000 	 1.0000 	 7.9911 	 13.7047 	 3.2359 	 42.5814 	 3.3679 	 34.2039 	 70.5443 	 8.3774 	 4.8000
  0.5000 	 1.1000 	 8.2236 	 13.5086 	 2.9930 	 45.4441 	 3.1949 	 36.9607 	 62.0167 	 8.4834 	 4.8000
  0.5000 	 1.2000 	 8.4174 	 13.3515 	 2.7893 	 47.7839 	 3.0567 	 39.4871 	 53.6096 	 8.2968 	 4.8000
  0.5000 	 1.3000 	 8.5814 	 13.2228 	 2.6157 	 49.5815 	 2.9447 	 41.8033 	 45.0738 	 7.7783 	 4.8000
  0.5000 	 1.6000 	 8.9503 	 12.9462 	 2.2198 	 49.7119 	 2.7122 	 47.6749 	 9.0795 	 2.0370 	 4.8000
  0.5000 	 1.0000 	 7.9378 	 13.8941 	 3.2913 	 42.0756 	 3.4232 	 33.8358 	 70.6309 	 8.2397 	 4.9000
  0.5000 	 1.1000 	 8.1752 	 13.6899 	 3.0438 	 44.9359 	 3.2458 	 36.5911 	 62.0661 	 8.3449 	 4.9000
  0.5000 	 1.2000 	 8.3730 	 13.5264 	 2.8361 	 47.2775 	 3.1040 	 39.1183 	 53.6121 	 8.1592 	 4.9000
  0.5000 	 1.3000 	 8.5404 	 13.3926 	 2.6592 	 49.0792 	 2.9891 	 41.4370 	 45.0146 	 7.6423 	 4.9000
  0.5000 	 1.6000 	 8.9170 	 13.1055 	 2.2559 	 49.0663 	 2.7502 	 47.3230 	 7.8893 	 1.7433 	 4.9000
  0.5000 	 1.0000 	 7.8845 	 14.0834 	 3.3467 	 41.5811 	 3.4784 	 33.4745 	 70.7143 	 8.1066 	 5.0000
  0.5000 	 1.1000 	 8.1268 	 13.8709 	 3.0944 	 44.4390 	 3.2966 	 36.2280 	 62.1134 	 8.2109 	 5.0000
  0.5000 	 1.2000 	 8.3286 	 13.7010 	 2.8828 	 46.7819 	 3.1512 	 38.7558 	 53.6133 	 8.0261 	 5.0000
  0.5000 	 1.3000 	 8.4994 	 13.5619 	 2.7026 	 48.5877 	 3.0333 	 41.0768 	 44.9552 	 7.5109 	 5.0000
  0.5000 	 1.4000 	 8.6458 	 13.4461 	 2.5472 	 49.7893 	 2.9363 	 43.2092 	 35.7161 	 6.5801 	 5.0000
  0.5000 	 1.6000 	 8.8837 	 13.2640 	 2.2920 	 48.3928 	 2.7880 	 46.9764 	 6.5064 	 1.4165 	 5.0000
