# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS z-Target (Lab)   
# xbins      : 60   
# xlabel     :  z-Target [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,18.521,2.516
2,-9.500,-9.667,-9.333,16.342,2.400
3,-9.167,-9.333,-9.000,17.129,2.831
4,-8.833,-9.000,-8.667,20.499,3.155
5,-8.500,-8.667,-8.333,15.884,2.408
6,-8.167,-8.333,-8.000,17.757,2.481
7,-7.833,-8.000,-7.667,21.452,3.570
8,-7.500,-7.667,-7.333,21.162,3.210
9,-7.167,-7.333,-7.000,18.488,2.883
10,-6.833,-7.000,-6.667,15.601,2.442
11,-6.500,-6.667,-6.333,19.651,2.417
12,-6.167,-6.333,-6.000,18.894,2.546
13,-5.833,-6.000,-5.667,20.027,3.317
14,-5.500,-5.667,-5.333,19.150,2.423
15,-5.167,-5.333,-5.000,17.401,2.533
16,-4.833,-5.000,-4.667,23.921,3.240
17,-4.500,-4.667,-4.333,26.349,3.338
18,-4.167,-4.333,-4.000,21.642,2.851
19,-3.833,-4.000,-3.667,20.129,2.817
20,-3.500,-3.667,-3.333,24.556,3.137
21,-3.167,-3.333,-3.000,21.639,2.733
22,-2.833,-3.000,-2.667,26.485,3.964
23,-2.500,-2.667,-2.333,22.908,2.831
24,-2.167,-2.333,-2.000,17.587,2.305
25,-1.833,-2.000,-1.667,17.701,2.644
26,-1.500,-1.667,-1.333,20.816,2.808
27,-1.167,-1.333,-1.000,24.235,3.524
28,-0.833,-1.000,-0.667,18.514,2.379
29,-0.500,-0.667,-0.333,19.530,2.541
30,-0.167,-0.333,0.000,15.902,2.103
31,0.167,0.000,0.333,22.157,2.952
32,0.500,0.333,0.667,24.184,3.426
33,0.833,0.667,1.000,25.251,3.223
34,1.167,1.000,1.333,18.551,2.223
35,1.500,1.333,1.667,19.433,2.622
36,1.833,1.667,2.000,21.627,3.090
37,2.167,2.000,2.333,20.527,2.819
38,2.500,2.333,2.667,20.260,2.904
39,2.833,2.667,3.000,20.275,2.954
40,3.167,3.000,3.333,21.289,2.567
41,3.500,3.333,3.667,18.495,2.751
42,3.833,3.667,4.000,18.146,2.275
43,4.167,4.000,4.333,19.963,2.653
44,4.500,4.333,4.667,18.332,2.484
45,4.833,4.667,5.000,24.867,2.872
46,5.167,5.000,5.333,21.397,2.785
47,5.500,5.333,5.667,19.237,2.860
48,5.833,5.667,6.000,17.047,2.224
49,6.167,6.000,6.333,18.760,2.309
50,6.500,6.333,6.667,23.786,3.384
51,6.833,6.667,7.000,19.828,2.722
52,7.167,7.000,7.333,18.178,2.716
53,7.500,7.333,7.667,26.616,3.156
54,7.833,7.667,8.000,23.143,3.273
55,8.167,8.000,8.333,17.949,2.433
56,8.500,8.333,8.667,20.838,2.762
57,8.833,8.667,9.000,26.445,3.391
58,9.167,9.000,9.333,24.775,3.447
59,9.500,9.333,9.667,23.034,2.447
60,9.833,9.667,10.000,27.887,3.114
