# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Y'_{fp}   
# xbins      : 60   
# xlabel     :  Y'_{fp} [rad]   
# xbin_width : 0.001 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.039,-0.040,-0.039,0.000,0.000
2,-0.038,-0.039,-0.037,0.000,0.000
3,-0.037,-0.037,-0.036,0.000,0.000
4,-0.035,-0.036,-0.035,0.000,0.000
5,-0.034,-0.035,-0.033,0.000,0.000
6,-0.033,-0.033,-0.032,0.000,0.000
7,-0.031,-0.032,-0.031,0.000,0.000
8,-0.030,-0.031,-0.029,0.000,0.000
9,-0.029,-0.029,-0.028,0.062,0.046
10,-0.027,-0.028,-0.027,0.168,0.105
11,-0.026,-0.027,-0.025,0.194,0.083
12,-0.025,-0.025,-0.024,0.358,0.106
13,-0.023,-0.024,-0.023,0.922,0.331
14,-0.022,-0.023,-0.021,1.303,0.356
15,-0.021,-0.021,-0.020,1.133,0.261
16,-0.019,-0.020,-0.019,3.977,0.776
17,-0.018,-0.019,-0.017,4.755,1.154
18,-0.017,-0.017,-0.016,5.549,0.996
19,-0.015,-0.016,-0.015,8.674,1.292
20,-0.014,-0.015,-0.013,10.889,1.344
21,-0.013,-0.013,-0.012,10.305,1.236
22,-0.011,-0.012,-0.011,16.010,1.661
23,-0.010,-0.011,-0.009,21.262,2.334
24,-0.009,-0.009,-0.008,21.846,1.898
25,-0.007,-0.008,-0.007,38.328,3.367
26,-0.006,-0.007,-0.005,42.966,3.108
27,-0.005,-0.005,-0.004,50.769,3.202
28,-0.003,-0.004,-0.003,62.161,3.412
29,-0.002,-0.003,-0.001,71.274,3.466
30,-0.001,-0.001,0.000,79.991,2.837
31,0.001,0.000,0.001,75.796,2.786
32,0.002,0.001,0.003,45.097,2.158
33,0.003,0.003,0.004,34.235,2.250
34,0.005,0.004,0.005,26.894,1.975
35,0.006,0.005,0.007,19.117,1.433
36,0.007,0.007,0.008,17.268,1.545
37,0.009,0.008,0.009,12.987,1.270
38,0.010,0.009,0.011,11.183,1.131
39,0.011,0.011,0.012,9.303,1.082
40,0.013,0.012,0.013,10.920,1.482
41,0.014,0.013,0.015,5.742,0.802
42,0.015,0.015,0.016,5.506,0.859
43,0.017,0.016,0.017,4.134,0.642
44,0.018,0.017,0.019,3.339,0.647
45,0.019,0.019,0.020,2.057,0.416
46,0.021,0.020,0.021,1.888,0.516
47,0.022,0.021,0.023,1.574,0.333
48,0.023,0.023,0.024,0.677,0.159
49,0.025,0.024,0.025,0.433,0.114
50,0.026,0.025,0.027,0.119,0.085
51,0.027,0.027,0.028,0.111,0.083
52,0.029,0.028,0.029,0.001,0.001
53,0.030,0.029,0.031,0.000,0.000
54,0.031,0.031,0.032,0.000,0.000
55,0.033,0.032,0.033,0.000,0.000
56,0.034,0.033,0.035,0.000,0.000
57,0.035,0.035,0.036,0.000,0.000
58,0.037,0.036,0.037,0.000,0.000
59,0.038,0.037,0.039,0.000,0.000
60,0.039,0.039,0.040,0.000,0.000
