# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 8.800 GeV
# 4-Momentum Transfer (Q2) = 2.90 - 4.50 GeV (step: 0.10) 
# x-Bjorken (xbj) = 1.00 - 2.10 (step: 0.10) 
# Missing Momentum (Pr) = 0.00 - 1.10 GeV (step: 0.10) 
# Hadron Out-of-Plane Angle (phi) = 180 deg 
# thp = thq + thpq, phi = 180 ?  (q-vector scatters at smaller  angles than proton scattering angle)# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.3000 	 1.1000 	 6.7653 	 15.2632 	 2.7694 	 32.4905 	 2.8879 	 38.0763 	 63.9656 	 5.5858 	 4.2000
  0.3000 	 1.0000 	 6.5086 	 15.7486 	 3.0392 	 29.3344 	 3.0904 	 34.8628 	 77.4207 	 5.5284 	 4.3000
  0.3000 	 1.1000 	 6.7169 	 15.5009 	 2.8205 	 32.1584 	 2.9393 	 37.6422 	 63.9548 	 5.4837 	 4.3000
  0.3000 	 1.0000 	 6.4553 	 15.9979 	 3.0950 	 29.0066 	 3.1461 	 34.4365 	 77.4846 	 5.4299 	 4.4000
  0.3000 	 1.1000 	 6.6684 	 15.7385 	 2.8715 	 31.8308 	 2.9906 	 37.2163 	 63.9434 	 5.3855 	 4.4000
  0.3000 	 1.2000 	 6.8461 	 15.5317 	 2.6840 	 34.8361 	 2.8667 	 39.7526 	 50.0642 	 4.9165 	 4.4000
  0.3000 	 1.0000 	 6.4020 	 16.2475 	 3.1506 	 28.6834 	 3.2016 	 34.0184 	 77.5459 	 5.3350 	 4.5000
  0.3000 	 1.1000 	 6.6200 	 15.9760 	 2.9224 	 31.5077 	 3.0418 	 36.7985 	 63.9315 	 5.2909 	 4.5000
  0.3000 	 1.2000 	 6.8016 	 15.7598 	 2.7310 	 34.5137 	 2.9143 	 39.3373 	 49.9504 	 4.8237 	 4.5000
  0.4000 	 1.0000 	 7.2546 	 12.2349 	 2.2088 	 32.0388 	 2.2996 	 41.9546 	 71.9714 	 9.9158 	 2.9000
  0.4000 	 1.1000 	 7.3951 	 12.1176 	 2.0553 	 34.7217 	 2.2077 	 44.6825 	 62.7212 	 9.9608 	 2.9000
  0.4000 	 1.0000 	 7.2013 	 12.4910 	 2.2666 	 31.6907 	 2.3571 	 41.3606 	 72.1404 	 9.6699 	 3.0000
  0.4000 	 1.1000 	 7.3467 	 12.3663 	 2.1084 	 34.3816 	 2.2610 	 44.0962 	 62.8050 	 9.7146 	 3.0000
  0.4000 	 1.0000 	 7.1480 	 12.7457 	 2.3242 	 31.3463 	 2.4143 	 40.7829 	 72.2997 	 9.4366 	 3.1000
  0.4000 	 1.1000 	 7.2982 	 12.6134 	 2.1614 	 34.0443 	 2.3142 	 43.5255 	 62.8822 	 9.4812 	 3.1000
  0.4000 	 1.0000 	 7.0947 	 12.9993 	 2.3815 	 31.0058 	 2.4714 	 40.2209 	 72.4503 	 9.2151 	 3.2000
  0.4000 	 1.1000 	 7.2498 	 12.8590 	 2.2141 	 33.7102 	 2.3671 	 42.9696 	 62.9534 	 9.2594 	 3.2000
  0.4000 	 1.0000 	 7.0414 	 13.2518 	 2.4387 	 30.6692 	 2.5283 	 39.6735 	 72.5927 	 9.0043 	 3.3000
  0.4000 	 1.1000 	 7.2013 	 13.1033 	 2.2666 	 33.3792 	 2.4199 	 42.4276 	 63.0191 	 9.0483 	 3.3000
  0.4000 	 1.0000 	 6.9882 	 13.5035 	 2.4957 	 30.3365 	 2.5851 	 39.1400 	 72.7277 	 8.8035 	 3.4000
  0.4000 	 1.1000 	 7.1529 	 13.3464 	 2.3189 	 33.0516 	 2.4725 	 41.8988 	 63.0799 	 8.8472 	 3.4000
  0.4000 	 1.0000 	 6.9349 	 13.7543 	 2.5526 	 30.0079 	 2.6417 	 38.6197 	 72.8558 	 8.6119 	 3.5000
  0.4000 	 1.1000 	 7.1044 	 13.5884 	 2.3711 	 32.7273 	 2.5249 	 41.3827 	 63.1363 	 8.6554 	 3.5000
  0.4000 	 1.0000 	 6.8816 	 14.0046 	 2.6093 	 29.6831 	 2.6982 	 38.1120 	 72.9776 	 8.4289 	 3.6000
  0.4000 	 1.1000 	 7.0560 	 13.8296 	 2.4232 	 32.4064 	 2.5771 	 40.8786 	 63.1886 	 8.4721 	 3.6000
  0.4000 	 1.0000 	 6.8283 	 14.2543 	 2.6659 	 29.3623 	 2.7546 	 37.6163 	 73.0936 	 8.2539 	 3.7000
  0.4000 	 1.1000 	 7.0075 	 14.0699 	 2.4750 	 32.0890 	 2.6292 	 40.3859 	 63.2371 	 8.2969 	 3.7000
  0.4000 	 1.2000 	 7.1569 	 13.9216 	 2.3146 	 34.9045 	 2.5298 	 42.8950 	 53.5492 	 7.9905 	 3.7000
  0.4000 	 1.0000 	 6.7750 	 14.5037 	 2.7223 	 29.0454 	 2.8108 	 37.1319 	 73.2040 	 8.0864 	 3.8000
  0.4000 	 1.1000 	 6.9591 	 14.3096 	 2.5268 	 31.7750 	 2.6812 	 39.9040 	 63.2823 	 8.1290 	 3.8000
  0.4000 	 1.2000 	 7.1125 	 14.1536 	 2.3624 	 34.5943 	 2.5783 	 42.4183 	 53.5131 	 7.8239 	 3.8000
  0.4000 	 1.0000 	 6.7217 	 14.7528 	 2.7786 	 28.7324 	 2.8669 	 36.6583 	 73.3094 	 7.9259 	 3.9000
  0.4000 	 1.1000 	 6.9106 	 14.5486 	 2.5784 	 31.4644 	 2.7331 	 39.4326 	 63.3244 	 7.9682 	 3.9000
  0.4000 	 1.2000 	 7.0681 	 14.3848 	 2.4102 	 34.2871 	 2.6267 	 41.9515 	 53.4760 	 7.6644 	 3.9000
  0.4000 	 1.0000 	 6.6684 	 15.0017 	 2.8348 	 28.4231 	 2.9229 	 36.1951 	 73.4101 	 7.7720 	 4.0000
  0.4000 	 1.1000 	 6.8622 	 14.7872 	 2.6299 	 31.1573 	 2.7848 	 38.9712 	 63.3637 	 7.8139 	 4.0000
  0.4000 	 1.2000 	 7.0237 	 14.6153 	 2.4578 	 33.9829 	 2.6749 	 41.4943 	 53.4380 	 7.5114 	 4.0000
  0.4000 	 1.0000 	 6.6151 	 15.2506 	 2.8909 	 28.1176 	 2.9789 	 35.7417 	 73.5064 	 7.6241 	 4.1000
  0.4000 	 1.1000 	 6.8138 	 15.0254 	 2.6813 	 30.8535 	 2.8364 	 38.5192 	 63.4003 	 7.6657 	 4.1000
  0.4000 	 1.2000 	 6.9793 	 14.8451 	 2.5052 	 33.6816 	 2.7231 	 41.0461 	 53.3993 	 7.3645 	 4.1000
  0.4000 	 1.0000 	 6.5618 	 15.4995 	 2.9468 	 27.8157 	 3.0347 	 35.2978 	 73.5985 	 7.4820 	 4.2000
  0.4000 	 1.1000 	 6.7653 	 15.2632 	 2.7325 	 30.5530 	 2.8879 	 38.0763 	 63.4345 	 7.5233 	 4.2000
  0.4000 	 1.2000 	 6.9349 	 15.0744 	 2.5526 	 33.3833 	 2.7710 	 40.6067 	 53.3600 	 7.2234 	 4.2000
  0.4000 	 1.0000 	 6.5086 	 15.7486 	 3.0027 	 27.5175 	 3.0904 	 34.8628 	 73.6868 	 7.3454 	 4.3000
  0.4000 	 1.1000 	 6.7169 	 15.5009 	 2.7837 	 30.2558 	 2.9393 	 37.6422 	 63.4665 	 7.3863 	 4.3000
  0.4000 	 1.2000 	 6.8905 	 15.3032 	 2.5999 	 33.0879 	 2.8189 	 40.1756 	 53.3203 	 7.0878 	 4.3000
  0.4000 	 1.0000 	 6.4553 	 15.9979 	 3.0585 	 27.2227 	 3.1461 	 34.4365 	 73.7715 	 7.2138 	 4.4000
  0.4000 	 1.1000 	 6.6684 	 15.7385 	 2.8348 	 29.9619 	 2.9906 	 37.2163 	 63.4965 	 7.2544 	 4.4000
  0.4000 	 1.2000 	 6.8461 	 15.5317 	 2.6470 	 32.7954 	 2.8667 	 39.7526 	 53.2802 	 6.9572 	 4.4000
  0.4000 	 1.0000 	 6.4020 	 16.2475 	 3.1142 	 26.9314 	 3.2016 	 34.0184 	 73.8528 	 7.0870 	 4.5000
  0.4000 	 1.1000 	 6.6200 	 15.9760 	 2.8858 	 29.6712 	 3.0418 	 36.7985 	 63.5246 	 7.1273 	 4.5000
  0.4000 	 1.2000 	 6.8016 	 15.7598 	 2.6941 	 32.5059 	 2.9143 	 39.3373 	 53.2399 	 6.8315 	 4.5000
  0.5000 	 1.0000 	 7.2546 	 12.2349 	 2.1619 	 29.5795 	 2.2996 	 41.9546 	 67.9143 	 12.3752 	 2.9000
  0.5000 	 1.1000 	 7.3951 	 12.1176 	 2.0078 	 32.1851 	 2.2077 	 44.6825 	 60.3361 	 12.4974 	 2.9000
  0.5000 	 1.2000 	 7.5122 	 12.0225 	 1.8777 	 34.8375 	 2.1351 	 47.1286 	 53.0790 	 12.2911 	 2.9000
  0.5000 	 1.0000 	 7.2013 	 12.4910 	 2.2198 	 29.2953 	 2.3571 	 41.3606 	 68.1258 	 12.0653 	 3.0000
  0.5000 	 1.1000 	 7.3467 	 12.3663 	 2.0611 	 31.9095 	 2.2610 	 44.0962 	 60.4822 	 12.1868 	 3.0000
  0.5000 	 1.2000 	 7.4678 	 12.2652 	 1.9273 	 34.5711 	 2.1851 	 46.5529 	 53.1491 	 11.9817 	 3.0000
  0.5000 	 1.0000 	 7.1480 	 12.7457 	 2.2776 	 29.0114 	 2.4143 	 40.7829 	 68.3252 	 11.7716 	 3.1000
  0.5000 	 1.1000 	 7.2982 	 12.6134 	 2.1142 	 31.6332 	 2.3142 	 43.5255 	 60.6185 	 11.8923 	 3.1000
  0.5000 	 1.2000 	 7.4234 	 12.5062 	 1.9765 	 34.3033 	 2.2350 	 45.9918 	 53.2115 	 11.6884 	 3.1000
  0.5000 	 1.0000 	 7.0947 	 12.9993 	 2.3351 	 28.7282 	 2.4714 	 40.2209 	 68.5134 	 11.4927 	 3.2000
  0.5000 	 1.1000 	 7.2498 	 12.8590 	 2.1671 	 31.3569 	 2.3671 	 42.9696 	 60.7457 	 11.6126 	 3.2000
  0.5000 	 1.2000 	 7.3789 	 12.7454 	 2.0256 	 34.0347 	 2.2846 	 45.4446 	 53.2668 	 11.4099 	 3.2000
  0.5000 	 1.0000 	 7.0414 	 13.2518 	 2.3924 	 28.4460 	 2.5283 	 39.6735 	 68.6914 	 11.2275 	 3.3000
  0.5000 	 1.1000 	 7.2013 	 13.1033 	 2.2198 	 31.0810 	 2.4199 	 42.4276 	 60.8647 	 11.3466 	 3.3000
  0.5000 	 1.2000 	 7.3345 	 12.9832 	 2.0744 	 33.7657 	 2.3340 	 44.9107 	 53.3159 	 11.1450 	 3.3000
  0.5000 	 1.0000 	 6.9882 	 13.5035 	 2.4496 	 28.1650 	 2.5851 	 39.1400 	 68.8601 	 10.9750 	 3.4000
  0.5000 	 1.1000 	 7.1529 	 13.3464 	 2.2723 	 30.8056 	 2.4725 	 41.8988 	 60.9762 	 11.0932 	 3.4000
  0.5000 	 1.2000 	 7.2901 	 13.2196 	 2.1231 	 33.4966 	 2.3832 	 44.3894 	 53.3595 	 10.8927 	 3.4000
  0.5000 	 1.0000 	 6.9349 	 13.7543 	 2.5066 	 27.8856 	 2.6417 	 38.6197 	 69.0202 	 10.7341 	 3.5000
  0.5000 	 1.1000 	 7.1044 	 13.5884 	 2.3247 	 30.5311 	 2.5249 	 41.3827 	 61.0809 	 10.8516 	 3.5000
  0.5000 	 1.2000 	 7.2457 	 13.4547 	 2.1715 	 33.2279 	 2.4322 	 43.8800 	 53.3980 	 10.6521 	 3.5000
  0.5000 	 1.0000 	 6.8816 	 14.0046 	 2.5634 	 27.6078 	 2.6982 	 38.1120 	 69.1722 	 10.5042 	 3.6000
  0.5000 	 1.1000 	 7.0560 	 13.8296 	 2.3768 	 30.2578 	 2.5771 	 40.8786 	 61.1793 	 10.6208 	 3.6000
  0.5000 	 1.2000 	 7.2013 	 13.6886 	 2.2198 	 32.9596 	 2.4811 	 43.3820 	 53.4320 	 10.4224 	 3.6000
  0.5000 	 1.0000 	 6.8283 	 14.2543 	 2.6201 	 27.3318 	 2.7546 	 37.6163 	 69.3169 	 10.2845 	 3.7000
  0.5000 	 1.1000 	 7.0075 	 14.0699 	 2.4288 	 29.9857 	 2.6292 	 40.3859 	 61.2720 	 10.4002 	 3.7000
  0.5000 	 1.2000 	 7.1569 	 13.9216 	 2.2680 	 32.6921 	 2.5298 	 42.8950 	 53.4619 	 10.2028 	 3.7000
  0.5000 	 1.0000 	 6.7750 	 14.5037 	 2.6766 	 27.0577 	 2.8108 	 37.1319 	 69.4548 	 10.0742 	 3.8000
  0.5000 	 1.1000 	 6.9591 	 14.3096 	 2.4807 	 29.7151 	 2.6812 	 39.9040 	 61.3594 	 10.1890 	 3.8000
  0.5000 	 1.2000 	 7.1125 	 14.1536 	 2.3159 	 32.4256 	 2.5783 	 42.4183 	 53.4882 	 9.9927 	 3.8000
  0.5000 	 1.0000 	 6.7217 	 14.7528 	 2.7330 	 26.7856 	 2.8669 	 36.6583 	 69.5862 	 9.8727 	 3.9000
  0.5000 	 1.1000 	 6.9106 	 14.5486 	 2.5324 	 29.4460 	 2.7331 	 39.4326 	 61.4420 	 9.9866 	 3.9000
  0.5000 	 1.2000 	 7.0681 	 14.3848 	 2.3638 	 32.1602 	 2.6267 	 41.9515 	 53.5111 	 9.7913 	 3.9000
  0.5000 	 1.3000 	 7.2013 	 14.2504 	 2.2198 	 34.9824 	 2.5408 	 44.2410 	 45.5857 	 9.2586 	 3.9000
  0.5000 	 1.0000 	 6.6684 	 15.0017 	 2.7893 	 26.5156 	 2.9229 	 36.1951 	 69.7118 	 9.6795 	 4.0000
  0.5000 	 1.1000 	 6.8622 	 14.7872 	 2.5840 	 29.1786 	 2.7848 	 38.9712 	 61.5200 	 9.7925 	 4.0000
  0.5000 	 1.2000 	 7.0237 	 14.6153 	 2.4115 	 31.8961 	 2.6749 	 41.4943 	 53.5310 	 9.5982 	 4.0000
  0.5000 	 1.3000 	 7.1603 	 14.4744 	 2.2643 	 34.7228 	 2.5862 	 43.7898 	 45.5324 	 9.0670 	 4.0000
  0.5000 	 1.0000 	 6.6151 	 15.2506 	 2.8455 	 26.2477 	 2.9789 	 35.7417 	 69.8318 	 9.4940 	 4.1000
  0.5000 	 1.1000 	 6.8138 	 15.0254 	 2.6355 	 28.9130 	 2.8364 	 38.5192 	 61.5939 	 9.6062 	 4.1000
  0.5000 	 1.2000 	 6.9793 	 14.8451 	 2.4591 	 31.6333 	 2.7231 	 41.0461 	 53.5481 	 9.4129 	 4.1000
  0.5000 	 1.3000 	 7.1193 	 14.6976 	 2.3086 	 34.4642 	 2.6315 	 43.3473 	 45.4779 	 8.8832 	 4.1000
  0.5000 	 1.0000 	 6.5618 	 15.4995 	 2.9015 	 25.9819 	 3.0347 	 35.2978 	 69.9467 	 9.3158 	 4.2000
  0.5000 	 1.1000 	 6.7653 	 15.2632 	 2.6869 	 28.6492 	 2.8879 	 38.0763 	 61.6639 	 9.4271 	 4.2000
  0.5000 	 1.2000 	 6.9349 	 15.0744 	 2.5066 	 31.3719 	 2.7710 	 40.6067 	 53.5628 	 9.2348 	 4.2000
  0.5000 	 1.3000 	 7.0783 	 14.9200 	 2.3528 	 34.2065 	 2.6766 	 42.9131 	 45.4222 	 8.7066 	 4.2000
  0.5000 	 1.0000 	 6.5086 	 15.7486 	 2.9575 	 25.7183 	 3.0904 	 34.8628 	 70.0567 	 9.1445 	 4.3000
  0.5000 	 1.1000 	 6.7169 	 15.5009 	 2.7381 	 28.3873 	 2.9393 	 37.6422 	 61.7303 	 9.2549 	 4.3000
  0.5000 	 1.2000 	 6.8905 	 15.3032 	 2.5539 	 31.1121 	 2.8189 	 40.1756 	 53.5752 	 9.0635 	 4.3000
  0.5000 	 1.3000 	 7.0373 	 15.1417 	 2.3968 	 33.9501 	 2.7216 	 42.4870 	 45.3655 	 8.5369 	 4.3000
  0.5000 	 1.0000 	 6.4553 	 15.9979 	 3.0133 	 25.4569 	 3.1461 	 34.4365 	 70.1623 	 8.9796 	 4.4000
  0.5000 	 1.1000 	 6.6684 	 15.7385 	 2.7893 	 28.1272 	 2.9906 	 37.2163 	 61.7934 	 9.0891 	 4.4000
  0.5000 	 1.2000 	 6.8461 	 15.5317 	 2.6012 	 30.8539 	 2.8667 	 39.7526 	 53.5855 	 8.8987 	 4.4000
  0.5000 	 1.3000 	 6.9964 	 15.3629 	 2.4408 	 33.6948 	 2.7664 	 42.0685 	 45.3082 	 8.3737 	 4.4000
  0.5000 	 1.0000 	 6.4020 	 16.2475 	 3.0691 	 25.1977 	 3.2016 	 34.0184 	 70.2635 	 8.8208 	 4.5000
  0.5000 	 1.1000 	 6.6200 	 15.9760 	 2.8404 	 27.8691 	 3.0418 	 36.7985 	 61.8534 	 8.9294 	 4.5000
  0.5000 	 1.2000 	 6.8016 	 15.7598 	 2.6483 	 30.5974 	 2.9143 	 39.3373 	 53.5940 	 8.7399 	 4.5000
  0.5000 	 1.3000 	 6.9554 	 15.5836 	 2.4847 	 33.4409 	 2.8112 	 41.6574 	 45.2502 	 8.2165 	 4.5000
  0.6000 	 1.0000 	 7.2546 	 12.2349 	 2.1067 	 27.1239 	 2.2996 	 41.9546 	 63.9927 	 14.8308 	 2.9000
  0.6000 	 1.1000 	 7.3951 	 12.1176 	 1.9519 	 29.6586 	 2.2077 	 44.6825 	 57.4902 	 15.0239 	 2.9000
  0.6000 	 1.2000 	 7.5122 	 12.0225 	 1.8211 	 32.2293 	 2.1351 	 47.1286 	 51.2996 	 14.8993 	 2.9000
  0.6000 	 1.3000 	 7.6112 	 11.9437 	 1.7089 	 34.8734 	 2.0768 	 49.3273 	 45.3101 	 14.4539 	 2.9000
  0.6000 	 1.0000 	 7.2013 	 12.4910 	 2.1649 	 26.9055 	 2.3571 	 41.3606 	 64.2476 	 14.4551 	 3.0000
  0.6000 	 1.1000 	 7.3467 	 12.3663 	 2.0055 	 29.4493 	 2.2610 	 44.0962 	 57.6936 	 14.6469 	 3.0000
  0.6000 	 1.2000 	 7.4678 	 12.2652 	 1.8710 	 32.0293 	 2.1851 	 46.5529 	 51.4435 	 14.5236 	 3.0000
  0.6000 	 1.3000 	 7.5702 	 12.1816 	 1.7556 	 34.6831 	 2.1242 	 48.7637 	 45.3853 	 14.0807 	 3.0000
  0.6000 	 1.0000 	 7.1480 	 12.7457 	 2.2229 	 26.6838 	 2.4143 	 40.7829 	 64.4876 	 14.0992 	 3.1000
  0.6000 	 1.1000 	 7.2982 	 12.6134 	 2.0589 	 29.2359 	 2.3142 	 43.5255 	 57.8838 	 14.2896 	 3.1000
  0.6000 	 1.2000 	 7.4234 	 12.5062 	 1.9205 	 31.8243 	 2.2350 	 45.9918 	 51.5759 	 14.1675 	 3.1000
