# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 6.600 GeV
# 4-Momentum Transfer (Q2) = 1.00 - 2.90 GeV (step: 0.10) 
# x-Bjorken (xbj) = 1.00 - 2.10 (step: 0.10) 
# Missing Momentum (Pr) = 0.20 - 0.36 GeV (step: 0.01) 
# Hadron Out-of-Plane Angle (phi): rotation axis is q-vector 
# thp = thq - thpq, phi = 180  (q-vector scatters at smaller  angles than proton scattering angle)# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
  Pr,            xbj,            kf,             th_e,           Pf,             th_p,           q,              th_q,           th_nq,          th_pq,          Q2
  0.2000 	 1.3000 	 6.0261 	 10.7655 	 1.1560 	 53.2259 	 1.3150 	 58.8653 	 34.6109 	 5.6394 	 1.4000  <--------
  0.2000 	 1.3000 	 5.9851 	 11.1828 	 1.2084 	 52.6663 	 1.3704 	 57.8866 	 33.3481 	 5.2203 	 1.5000
  0.2000 	 1.3000 	 5.9441 	 11.5906 	 1.2599 	 52.1125 	 1.4248 	 56.9492 	 32.0823 	 4.8367 	 1.6000
  0.2000 	 1.3000 	 5.9031 	 11.9902 	 1.3106 	 51.5660 	 1.4784 	 56.0491 	 30.8123 	 4.4831 	 1.7000
  0.2000 	 1.3000 	 5.8621 	 12.3824 	 1.3607 	 51.0281 	 1.5312 	 55.1832 	 29.5361 	 4.1552 	 1.8000
  0.2000 	 1.3000 	 5.8212 	 12.7680 	 1.4102 	 50.4995 	 1.5832 	 54.3486 	 28.2510 	 3.8491 	 1.9000
  0.2000 	 1.3000 	 5.7802 	 13.1477 	 1.4592 	 49.9811 	 1.6347 	 53.5429 	 26.9537 	 3.5618 	 2.0000
  0.2000 	 1.3000 	 5.7392 	 13.5221 	 1.5077 	 49.4732 	 1.6855 	 52.7638 	 25.6401 	 3.2906 	 2.1000
  0.2000 	 1.3000 	 5.6982 	 13.8918 	 1.5558 	 48.9765 	 1.7359 	 52.0095 	 24.3052 	 3.0330 	 2.2000
  0.2000 	 1.3000 	 5.6572 	 14.2572 	 1.6035 	 48.4913 	 1.7857 	 51.2782 	 22.9428 	 2.7869 	 2.3000
  0.2000 	 1.3000 	 5.6162 	 14.6189 	 1.6508 	 48.0184 	 1.8352 	 50.5684 	 21.5452 	 2.5501 	 2.4000
  0.2000 	 1.3000 	 5.5752 	 14.9771 	 1.6978 	 47.5583 	 1.8842 	 49.8788 	 20.1026 	 2.3205 	 2.5000
