# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 11.000 GeV
# 4-Momentum Transfer (Q2) = 2.70 - 2.79 GeV (step: 0.01) 
# x-Bjorken (xbj) = 1.00 - 2.00 (step: 0.01) 
# Missing Momentum (Pr) = 0.35 - 0.37 GeV (step: 0.01) 
# Hadron Out-of-Plane Angle (phi): rotation axis is q-vector 
# thp = thq + thpq, phi = 180  (q-vector scatters at smaller  angles than proton scattering angle)# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.3500 	 1.4200 	 9.9867 	 8.9917 	 1.6363 	 60.0701 	 1.9305 	 53.9530 	 29.8803 	 6.1171 	 2.7000
  0.3500 	 1.4250 	 9.9903 	 8.9901 	 1.6322 	 60.0574 	 1.9286 	 54.0433 	 29.2491 	 6.0142 	 2.7000
  0.3500 	 1.4300 	 9.9938 	 8.9885 	 1.6281 	 60.0412 	 1.9268 	 54.1331 	 28.6088 	 5.9081 	 2.7000
  0.3500 	 1.4350 	 9.9973 	 8.9869 	 1.6241 	 60.0213 	 1.9249 	 54.2225 	 27.9587 	 5.7989 	 2.7000
  0.3500 	 1.4400 	 10.0008 	 8.9854 	 1.6201 	 59.9976 	 1.9231 	 54.3114 	 27.2980 	 5.6862 	 2.7000
  0.3500 	 1.4450 	 10.0043 	 8.9838 	 1.6161 	 59.9698 	 1.9213 	 54.3998 	 26.6259 	 5.5700 	 2.7000
  0.3500 	 1.4500 	 10.0077 	 8.9823 	 1.6121 	 59.9378 	 1.9195 	 54.4879 	 25.9416 	 5.4499 	 2.7000
  0.3500 	 1.4550 	 10.0111 	 8.9807 	 1.6081 	 59.9012 	 1.9178 	 54.5754 	 25.2439 	 5.3258 	 2.7000
  0.3500 	 1.4600 	 10.0145 	 8.9792 	 1.6042 	 59.8598 	 1.9160 	 54.6626 	 24.5316 	 5.1972 	 2.7000
  0.3500 	 1.4650 	 10.0179 	 8.9777 	 1.6003 	 59.8133 	 1.9143 	 54.7493 	 23.8034 	 5.0640 	 2.7000
  0.3500 	 1.4700 	 10.0212 	 8.9762 	 1.5965 	 59.7613 	 1.9126 	 54.8355 	 23.0576 	 4.9258 	 2.7000
  0.3500 	 1.4750 	 10.0245 	 8.9747 	 1.5926 	 59.7034 	 1.9109 	 54.9213 	 22.2926 	 4.7820 	 2.7000
  0.3500 	 1.4800 	 10.0278 	 8.9732 	 1.5888 	 59.6390 	 1.9092 	 55.0067 	 21.5062 	 4.6323 	 2.7000
  0.3500 	 1.4850 	 10.0311 	 8.9718 	 1.5850 	 59.5676 	 1.9076 	 55.0917 	 20.6958 	 4.4759 	 2.7000
  0.3500 	 1.4900 	 10.0344 	 8.9703 	 1.5812 	 59.4885 	 1.9059 	 55.1762 	 19.8585 	 4.3123 	 2.7000
  0.3500 	 1.4950 	 10.0376 	 8.9689 	 1.5774 	 59.4009 	 1.9043 	 55.2604 	 18.9906 	 4.1405 	 2.7000
  0.3500 	 1.5000 	 10.0408 	 8.9674 	 1.5737 	 59.3035 	 1.9027 	 55.3441 	 18.0878 	 3.9595 	 2.7000
  0.3500 	 1.5050 	 10.0440 	 8.9660 	 1.5700 	 59.1953 	 1.9010 	 55.4274 	 17.1443 	 3.7679 	 2.7000
  0.3500 	 1.5100 	 10.0471 	 8.9646 	 1.5663 	 59.0744 	 1.8995 	 55.5102 	 16.1530 	 3.5642 	 2.7000
  0.3500 	 1.5150 	 10.0503 	 8.9632 	 1.5626 	 58.9386 	 1.8979 	 55.5927 	 15.1044 	 3.3459 	 2.7000  <-----
  0.3500 	 1.5200 	 10.0534 	 8.9618 	 1.5590 	 58.7850 	 1.8963 	 55.6747 	 13.9856 	 3.1103 	 2.7000
  0.3500 	 1.5250 	 10.0565 	 8.9604 	 1.5554 	 58.6092 	 1.8948 	 55.7564 	 12.7780 	 2.8528 	 2.7000
  0.3500 	 1.5300 	 10.0596 	 8.9590 	 1.5518 	 58.4047 	 1.8932 	 55.8376 	 11.4535 	 2.5670 	 2.7000
  0.3500 	 1.5350 	 10.0627 	 8.9577 	 1.5482 	 58.1606 	 1.8917 	 55.9185 	 9.9654 	 2.2421 	 2.7000
  0.3500 	 1.5400 	 10.0657 	 8.9563 	 1.5446 	 57.8567 	 1.8902 	 55.9990 	 8.2254 	 1.8577 	 2.7000
  0.3500 	 1.5450 	 10.0687 	 8.9549 	 1.5411 	 57.4435 	 1.8887 	 56.0790 	 6.0186 	 1.3645 	 2.7000
 
