# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 11.000 GeV
# 4-Momentum Transfer (Q2) = 2.50 - 2.59 GeV (step: 0.01) 
# x-Bjorken (xbj) = 1.00 - 2.00 (step: 0.01) 
# Missing Momentum (Pr) = 0.35 - 0.41 GeV (step: 0.01) 
# Hadron Out-of-Plane Angle (phi): rotation axis is q-vector 
# thp = thq + thpq, phi = 180  (q-vector scatters at smaller  angles than proton scattering angle)# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
 
  0.4000 	 1.6100 	 10.1725 	 8.5721 	 1.3959 	 61.6020 	 1.7846 	 58.1728 	 12.0483 	 3.4292 	 2.5000
  0.4000 	 1.6150 	 10.1751 	 8.5710 	 1.3928 	 61.3819 	 1.7834 	 58.2460 	 10.9808 	 3.1359 	 2.5000
  0.4000 	 1.6200 	 10.1776 	 8.5699 	 1.3897 	 61.1286 	 1.7822 	 58.3188 	 9.8058 	 2.8097 	 2.5000
  0.4000 	 1.6250 	 10.1802 	 8.5689 	 1.3867 	 60.8289 	 1.7810 	 58.3913 	 8.4788 	 2.4376 	 2.5000
  0.4000 	 1.6300 	 10.1827 	 8.5678 	 1.3836 	 60.4573 	 1.7799 	 58.4634 	 6.9124 	 1.9939 	 2.5000
  0.4000 	 1.4100 	 10.0514 	 8.6410 	 1.5397 	 63.5916 	 1.8466 	 54.8651 	 35.7326 	 8.7265 	 2.5100
  0.4000 	 1.4150 	 10.0547 	 8.6395 	 1.5358 	 63.6056 	 1.8449 	 54.9548 	 35.2750 	 8.6508 	 2.5100
  0.4000 	 1.4200 	 10.0581 	 8.6381 	 1.5319 	 63.6175 	 1.8432 	 55.0440 	 34.8148 	 8.5735 	 2.5100
  0.4000 	 1.4250 	 10.0614 	 8.6367 	 1.5280 	 63.6272 	 1.8415 	 55.1327 	 34.3519 	 8.4945 	 2.5100
  0.4000 	 1.4300 	 10.0646 	 8.6353 	 1.5242 	 63.6348 	 1.8398 	 55.2210 	 33.8861 	 8.4138 	 2.5100
  0.4000 	 1.4350 	 10.0679 	 8.6339 	 1.5203 	 63.6402 	 1.8382 	 55.3088 	 33.4172 	 8.3314 	 2.5100
  0.4000 	 1.4400 	 10.0711 	 8.6325 	 1.5165 	 63.6433 	 1.8365 	 55.3961 	 32.9451 	 8.2471 	 2.5100
  0.4000 	 1.4450 	 10.0743 	 8.6311 	 1.5127 	 63.6440 	 1.8349 	 55.4831 	 32.4696 	 8.1610 	 2.5100
  0.4000 	 1.4500 	 10.0775 	 8.6297 	 1.5090 	 63.6424 	 1.8333 	 55.5695 	 31.9906 	 8.0729 	 2.5100
  0.4000 	 1.4550 	 10.0807 	 8.6284 	 1.5052 	 63.6384 	 1.8317 	 55.6555 	 31.5077 	 7.9829 	 2.5100
  0.4000 	 1.4600 	 10.0839 	 8.6270 	 1.5015 	 63.6319 	 1.8301 	 55.7411 	 31.0209 	 7.8908 	 2.5100
  0.4000 	 1.4650 	 10.0870 	 8.6257 	 1.4979 	 63.6229 	 1.8285 	 55.8262 	 30.5298 	 7.7966 	 2.5100
  0.4000 	 1.4700 	 10.0901 	 8.6243 	 1.4942 	 63.6112 	 1.8270 	 55.9109 	 30.0343 	 7.7003 	 2.5100
  0.4000 	 1.4750 	 10.0932 	 8.6230 	 1.4905 	 63.5969 	 1.8255 	 55.9952 	 29.5341 	 7.6017 	 2.5100
  0.4000 	 1.4800 	 10.0962 	 8.6217 	 1.4869 	 63.5797 	 1.8239 	 56.0790 	 29.0288 	 7.5007 	 2.5100
  0.4000 	 1.4850 	 10.0993 	 8.6204 	 1.4833 	 63.5597 	 1.8224 	 56.1625 	 28.5183 	 7.3973 	 2.5100
  0.4000 	 1.4900 	 10.1023 	 8.6191 	 1.4797 	 63.5368 	 1.8209 	 56.2454 	 28.0021 	 7.2914 	 2.5100
  0.4000 	 1.4950 	 10.1053 	 8.6178 	 1.4762 	 63.5108 	 1.8195 	 56.3280 	 27.4799 	 7.1828 	 2.5100
  0.4000 	 1.5000 	 10.1083 	 8.6166 	 1.4727 	 63.4816 	 1.8180 	 56.4102 	 26.9514 	 7.0715 	 2.5100
  0.4000 	 1.5050 	 10.1113 	 8.6153 	 1.4691 	 63.4491 	 1.8166 	 56.4919 	 26.4161 	 6.9572 	 2.5100
  0.4000 	 1.5100 	 10.1142 	 8.6140 	 1.4656 	 63.4132 	 1.8151 	 56.5732 	 25.8735 	 6.8400 	 2.5100
  0.4000 	 1.5150 	 10.1171 	 8.6128 	 1.4622 	 63.3737 	 1.8137 	 56.6541 	 25.3231 	 6.7196 	 2.5100
  0.4000 	 1.5200 	 10.1200 	 8.6115 	 1.4587 	 63.3304 	 1.8123 	 56.7346 	 24.7645 	 6.5958 	 2.5100
  0.4000 	 1.5250 	 10.1229 	 8.6103 	 1.4553 	 63.2833 	 1.8109 	 56.8147 	 24.1969 	 6.4685 	 2.5100
  0.4000 	 1.5300 	 10.1258 	 8.6091 	 1.4519 	 63.2319 	 1.8095 	 56.8944 	 23.6197 	 6.3375 	 2.5100
  0.4000 	 1.5350 	 10.1286 	 8.6079 	 1.4485 	 63.1762 	 1.8081 	 56.9737 	 23.0322 	 6.2025 	 2.5100
  0.4000 	 1.5400 	 10.1315 	 8.6067 	 1.4451 	 63.1159 	 1.8068 	 57.0526 	 22.4334 	 6.0633 	 2.5100
  0.4000 	 1.5450 	 10.1343 	 8.6055 	 1.4418 	 63.0507 	 1.8054 	 57.1311 	 21.8224 	 5.9196 	 2.5100
  0.4000 	 1.5500 	 10.1371 	 8.6043 	 1.4384 	 62.9802 	 1.8041 	 57.2092 	 21.1981 	 5.7710 	 2.5100
  0.4000 	 1.5550 	 10.1398 	 8.6031 	 1.4351 	 62.9041 	 1.8027 	 57.2870 	 20.5593 	 5.6172 	 2.5100
  0.4000 	 1.5600 	 10.1426 	 8.6019 	 1.4318 	 62.8220 	 1.8014 	 57.3643 	 19.9046 	 5.4577 	 2.5100
  0.4000 	 1.5650 	 10.1453 	 8.6008 	 1.4285 	 62.7333 	 1.8001 	 57.4413 	 19.2321 	 5.2921 	 2.5100
  0.4000 	 1.5700 	 10.1480 	 8.5996 	 1.4253 	 62.6375 	 1.7988 	 57.5178 	 18.5401 	 5.1197 	 2.5100
  0.4000 	 1.5750 	 10.1508 	 8.5985 	 1.4220 	 62.5339 	 1.7976 	 57.5940 	 17.8261 	 4.9398 	 2.5100
  0.4000 	 1.5800 	 10.1534 	 8.5973 	 1.4188 	 62.4215 	 1.7963 	 57.6699 	 17.0873 	 4.7517 	 2.5100
  0.4000 	 1.5850 	 10.1561 	 8.5962 	 1.4156 	 62.2995 	 1.7950 	 57.7453 	 16.3203 	 4.5542 	 2.5100
  0.4000 	 1.5900 	 10.1588 	 8.5951 	 1.4124 	 62.1665 	 1.7938 	 57.8204 	 15.5210 	 4.3461 	 2.5100
  0.4000 	 1.5950 	 10.1614 	 8.5940 	 1.4093 	 62.0210 	 1.7926 	 57.8951 	 14.6839 	 4.1259 	 2.5100
  0.4000 	 1.6000 	 10.1640 	 8.5929 	 1.4061 	 61.8609 	 1.7913 	 57.9695 	 13.8022 	 3.8914 	 2.5100
  0.4000 	 1.6050 	 10.1666 	 8.5918 	 1.4030 	 61.6835 	 1.7901 	 58.0435 	 12.8666 	 3.6400 	 2.5100
  0.4000 	 1.6100 	 10.1692 	 8.5907 	 1.3999 	 61.4849 	 1.7889 	 58.1171 	 11.8642 	 3.3678 	 2.5100
  0.4000 	 1.6150 	 10.1718 	 8.5896 	 1.3968 	 61.2598 	 1.7877 	 58.1903 	 10.7765 	 3.0694 	 2.5100
  0.4000 	 1.6200 	 10.1743 	 8.5885 	 1.3937 	 60.9994 	 1.7865 	 58.2633 	 9.5743 	 2.7361 	 2.5100
  0.4000 	 1.6250 	 10.1769 	 8.5874 	 1.3906 	 60.6891 	 1.7854 	 58.3358 	 8.2073 	 2.3533 	 2.5100
  0.4000 	 1.6300 	 10.1794 	 8.5863 	 1.3876 	 60.2991 	 1.7842 	 58.4080 	 6.5734 	 1.8911 	 2.5100
  0.4000 	 1.4100 	 10.0476 	 8.6598 	 1.5441 	 63.5000 	 1.8512 	 54.8061 	 35.6979 	 8.6939 	 2.5200
  0.4000 	 1.4150 	 10.0510 	 8.6584 	 1.5402 	 63.5140 	 1.8495 	 54.8958 	 35.2391 	 8.6181 	 2.5200
  0.4000 	 1.4200 	 10.0543 	 8.6569 	 1.5363 	 63.5258 	 1.8478 	 54.9851 	 34.7777 	 8.5407 	 2.5200
  0.4000 	 1.4250 	 10.0576 	 8.6555 	 1.5324 	 63.5356 	 1.8461 	 55.0739 	 34.3135 	 8.4617 	 2.5200
  0.4000 	 1.4300 	 10.0609 	 8.6541 	 1.5285 	 63.5431 	 1.8444 	 55.1623 	 33.8464 	 8.3809 	 2.5200
  0.4000 	 1.4350 	 10.0642 	 8.6527 	 1.5247 	 63.5485 	 1.8428 	 55.2502 	 33.3762 	 8.2983 	 2.5200
  0.4000 	 1.4400 	 10.0674 	 8.6513 	 1.5209 	 63.5515 	 1.8411 	 55.3376 	 32.9027 	 8.2139 	 2.5200
  0.4000 	 1.4450 	 10.0707 	 8.6499 	 1.5171 	 63.5523 	 1.8395 	 55.4246 	 32.4258 	 8.1276 	 2.5200
  0.4000 	 1.4500 	 10.0739 	 8.6485 	 1.5133 	 63.5506 	 1.8379 	 55.5112 	 31.9453 	 8.0394 	 2.5200
  0.4000 	 1.4550 	 10.0770 	 8.6471 	 1.5096 	 63.5465 	 1.8363 	 55.5973 	 31.4609 	 7.9493 	 2.5200
  0.4000 	 1.4600 	 10.0802 	 8.6458 	 1.5058 	 63.5400 	 1.8347 	 55.6829 	 30.9725 	 7.8570 	 2.5200
  0.4000 	 1.4650 	 10.0833 	 8.6444 	 1.5021 	 63.5308 	 1.8331 	 55.7681 	 30.4799 	 7.7627 	 2.5200
  0.4000 	 1.4700 	 10.0865 	 8.6431 	 1.4985 	 63.5191 	 1.8315 	 55.8529 	 29.9827 	 7.6661 	 2.5200
  0.4000 	 1.4750 	 10.0896 	 8.6418 	 1.4948 	 63.5046 	 1.8300 	 55.9373 	 29.4807 	 7.5673 	 2.5200
  0.4000 	 1.4800 	 10.0926 	 8.6404 	 1.4912 	 63.4873 	 1.8285 	 56.0212 	 28.9737 	 7.4661 	 2.5200
  0.4000 	 1.4850 	 10.0957 	 8.6391 	 1.4876 	 63.4672 	 1.8270 	 56.1047 	 28.4613 	 7.3625 	 2.5200
  0.4000 	 1.4900 	 10.0987 	 8.6378 	 1.4840 	 63.4441 	 1.8255 	 56.1878 	 27.9432 	 7.2563 	 2.5200
  0.4000 	 1.4950 	 10.1017 	 8.6365 	 1.4804 	 63.4179 	 1.8240 	 56.2704 	 27.4190 	 7.1475 	 2.5200
  0.4000 	 1.5000 	 10.1047 	 8.6353 	 1.4769 	 63.3885 	 1.8225 	 56.3527 	 26.8883 	 7.0358 	 2.5200
  0.4000 	 1.5050 	 10.1077 	 8.6340 	 1.4733 	 63.3558 	 1.8210 	 56.4345 	 26.3508 	 6.9213 	 2.5200
  0.4000 	 1.5100 	 10.1107 	 8.6327 	 1.4698 	 63.3196 	 1.8196 	 56.5159 	 25.8059 	 6.8037 	 2.5200
  0.4000 	 1.5150 	 10.1136 	 8.6315 	 1.4663 	 63.2799 	 1.8182 	 56.5969 	 25.2531 	 6.6830 	 2.5200
  0.4000 	 1.5200 	 10.1165 	 8.6302 	 1.4629 	 63.2363 	 1.8167 	 56.6775 	 24.6920 	 6.5588 	 2.5200
  0.4000 	 1.5250 	 10.1194 	 8.6290 	 1.4594 	 63.1888 	 1.8153 	 56.7577 	 24.1217 	 6.4311 	 2.5200
  0.4000 	 1.5300 	 10.1223 	 8.6277 	 1.4560 	 63.1371 	 1.8139 	 56.8374 	 23.5417 	 6.2996 	 2.5200
  0.4000 	 1.5350 	 10.1252 	 8.6265 	 1.4526 	 63.0810 	 1.8126 	 56.9168 	 22.9511 	 6.1641 	 2.5200
  0.4000 	 1.5400 	 10.1280 	 8.6253 	 1.4492 	 63.0202 	 1.8112 	 56.9958 	 22.3491 	 6.0244 	 2.5200
  0.4000 	 1.5450 	 10.1308 	 8.6241 	 1.4459 	 62.9544 	 1.8098 	 57.0744 	 21.7347 	 5.8800 	 2.5200
  0.4000 	 1.5500 	 10.1336 	 8.6229 	 1.4425 	 62.8834 	 1.8085 	 57.1526 	 21.1068 	 5.7308 	 2.5200
  0.4000 	 1.5550 	 10.1364 	 8.6217 	 1.4392 	 62.8066 	 1.8072 	 57.2304 	 20.4640 	 5.5762 	 2.5200
  0.4000 	 1.5600 	 10.1392 	 8.6206 	 1.4359 	 62.7238 	 1.8058 	 57.3078 	 19.8049 	 5.4159 	 2.5200
  0.4000 	 1.5650 	 10.1419 	 8.6194 	 1.4326 	 62.6342 	 1.8045 	 57.3849 	 19.1278 	 5.2494 	 2.5200
  0.4000 	 1.5700 	 10.1447 	 8.6182 	 1.4293 	 62.5375 	 1.8032 	 57.4616 	 18.4306 	 5.0759 	 2.5200
  0.4000 	 1.5750 	 10.1474 	 8.6171 	 1.4261 	 62.4327 	 1.8019 	 57.5378 	 17.7109 	 4.8949 	 2.5200
  0.4000 	 1.5800 	 10.1501 	 8.6159 	 1.4229 	 62.3191 	 1.8007 	 57.6137 	 16.9658 	 4.7054 	 2.5200
  0.4000 	 1.5850 	 10.1527 	 8.6148 	 1.4197 	 62.1956 	 1.7994 	 57.6893 	 16.1918 	 4.5063 	 2.5200
  0.4000 	 1.5900 	 10.1554 	 8.6136 	 1.4165 	 62.0609 	 1.7981 	 57.7645 	 15.3844 	 4.2965 	 2.5200
  0.4000 	 1.5950 	 10.1581 	 8.6125 	 1.4133 	 61.9133 	 1.7969 	 57.8393 	 14.5379 	 4.0741 	 2.5200
  0.4000 	 1.6000 	 10.1607 	 8.6114 	 1.4101 	 61.7507 	 1.7957 	 57.9137 	 13.6452 	 3.8370 	 2.5200
  0.4000 	 1.6050 	 10.1633 	 8.6103 	 1.4070 	 61.5701 	 1.7945 	 57.9878 	 12.6963 	 3.5824 	 2.5200
  0.4000 	 1.6100 	 10.1659 	 8.6092 	 1.4039 	 61.3676 	 1.7932 	 58.0615 	 11.6775 	 3.3061 	 2.5200
  0.4000 	 1.6150 	 10.1685 	 8.6081 	 1.4008 	 61.1371 	 1.7920 	 58.1348 	 10.5686 	 3.0023 	 2.5200
  0.4000 	 1.6200 	 10.1711 	 8.6070 	 1.3977 	 60.8692 	 1.7909 	 58.2078 	 9.3373 	 2.6614 	 2.5200
  0.4000 	 1.6250 	 10.1736 	 8.6059 	 1.3946 	 60.5474 	 1.7897 	 58.2805 	 7.9269 	 2.2670 	 2.5200
  0.4000 	 1.6300 	 10.1761 	 8.6048 	 1.3915 	 60.1365 	 1.7885 	 58.3528 	 6.2165 	 1.7837 	 2.5200
  0.4000 	 1.4100 	 10.0438 	 8.6787 	 1.5486 	 63.4087 	 1.8559 	 54.7472 	 35.6632 	 8.6615 	 2.5300
  0.4000 	 1.4150 	 10.0472 	 8.6772 	 1.5446 	 63.4227 	 1.8541 	 54.8370 	 35.2032 	 8.5857 	 2.5300
  0.4000 	 1.4200 	 10.0505 	 8.6757 	 1.5407 	 63.4346 	 1.8524 	 54.9264 	 34.7405 	 8.5082 	 2.5300
  0.4000 	 1.4250 	 10.0539 	 8.6743 	 1.5368 	 63.4443 	 1.8507 	 55.0153 	 34.2751 	 8.4290 	 2.5300
  0.4000 	 1.4300 	 10.0572 	 8.6729 	 1.5329 	 63.4518 	 1.8490 	 55.1037 	 33.8066 	 8.3481 	 2.5300
  0.4000 	 1.4350 	 10.0605 	 8.6715 	 1.5290 	 63.4571 	 1.8474 	 55.1917 	 33.3351 	 8.2654 	 2.5300
  0.4000 	 1.4400 	 10.0637 	 8.6700 	 1.5252 	 63.4601 	 1.8457 	 55.2793 	 32.8602 	 8.1809 	 2.5300
  0.4000 	 1.4450 	 10.0670 	 8.6686 	 1.5214 	 63.4608 	 1.8441 	 55.3663 	 32.3819 	 8.0945 	 2.5300
  0.4000 	 1.4500 	 10.0702 	 8.6673 	 1.5176 	 63.4591 	 1.8424 	 55.4530 	 31.8999 	 8.0061 	 2.5300
  0.4000 	 1.4550 	 10.0734 	 8.6659 	 1.5139 	 63.4550 	 1.8408 	 55.5392 	 31.4140 	 7.9158 	 2.5300
  0.4000 	 1.4600 	 10.0766 	 8.6645 	 1.5101 	 63.4483 	 1.8392 	 55.6249 	 30.9241 	 7.8234 	 2.5300
  0.4000 	 1.4650 	 10.0797 	 8.6632 	 1.5064 	 63.4391 	 1.8376 	 55.7102 	 30.4298 	 7.7289 	 2.5300
  0.4000 	 1.4700 	 10.0828 	 8.6618 	 1.5027 	 63.4272 	 1.8361 	 55.7951 	 29.9310 	 7.6321 	 2.5300
  0.4000 	 1.4750 	 10.0860 	 8.6605 	 1.4991 	 63.4127 	 1.8345 	 55.8795 	 29.4273 	 7.5331 	 2.5300
  0.4000 	 1.4800 	 10.0890 	 8.6591 	 1.4954 	 63.3953 	 1.8330 	 55.9635 	 28.9185 	 7.4317 	 2.5300
  0.4000 	 1.4850 	 10.0921 	 8.6578 	 1.4918 	 63.3750 	 1.8315 	 56.0471 	 28.4042 	 7.3279 	 2.5300
  0.4000 	 1.4900 	 10.0952 	 8.6565 	 1.4882 	 63.3517 	 1.8300 	 56.1303 	 27.8841 	 7.2214 	 2.5300
  0.4000 	 1.4950 	 10.0982 	 8.6552 	 1.4846 	 63.3253 	 1.8285 	 56.2130 	 27.3579 	 7.1123 	 2.5300
  0.4000 	 1.5000 	 10.1012 	 8.6539 	 1.4811 	 63.2958 	 1.8270 	 56.2953 	 26.8252 	 7.0004 	 2.5300
  0.4000 	 1.5050 	 10.1042 	 8.6526 	 1.4775 	 63.2628 	 1.8255 	 56.3772 	 26.2854 	 6.8856 	 2.5300
  0.4000 	 1.5100 	 10.1071 	 8.6514 	 1.4740 	 63.2264 	 1.8241 	 56.4587 	 25.7382 	 6.7677 	 2.5300
  0.4000 	 1.5150 	 10.1101 	 8.6501 	 1.4705 	 63.1864 	 1.8226 	 56.5398 	 25.1831 	 6.6466 	 2.5300
  0.4000 	 1.5200 	 10.1130 	 8.6489 	 1.4671 	 63.1425 	 1.8212 	 56.6205 	 24.6193 	 6.5220 	 2.5300
  0.4000 	 1.5250 	 10.1159 	 8.6476 	 1.4636 	 63.0946 	 1.8198 	 56.7008 	 24.0463 	 6.3939 	 2.5300
  0.4000 	 1.5300 	 10.1188 	 8.6464 	 1.4602 	 63.0425 	 1.8184 	 56.7806 	 23.4635 	 6.2619 	 2.5300
  0.4000 	 1.5350 	 10.1217 	 8.6451 	 1.4568 	 62.9860 	 1.8170 	 56.8601 	 22.8699 	 6.1259 	 2.5300
  0.4000 	 1.5400 	 10.1245 	 8.6439 	 1.4534 	 62.9248 	 1.8156 	 56.9392 	 22.2646 	 5.9856 	 2.5300
  0.4000 	 1.5450 	 10.1274 	 8.6427 	 1.4500 	 62.8585 	 1.8142 	 57.0178 	 21.6468 	 5.8406 	 2.5300
  0.4000 	 1.5500 	 10.1302 	 8.6415 	 1.4466 	 62.7868 	 1.8129 	 57.0961 	 21.0151 	 5.6907 	 2.5300
  0.4000 	 1.5550 	 10.1330 	 8.6403 	 1.4433 	 62.7094 	 1.8116 	 57.1740 	 20.3683 	 5.5354 	 2.5300
  0.4000 	 1.5600 	 10.1358 	 8.6391 	 1.4400 	 62.6258 	 1.8102 	 57.2515 	 19.7049 	 5.3743 	 2.5300
  0.4000 	 1.5650 	 10.1385 	 8.6380 	 1.4367 	 62.5354 	 1.8089 	 57.3287 	 19.0231 	 5.2068 	 2.5300
  0.4000 	 1.5700 	 10.1413 	 8.6368 	 1.4334 	 62.4377 	 1.8076 	 57.4054 	 18.3207 	 5.0323 	 2.5300
  0.4000 	 1.5750 	 10.1440 	 8.6356 	 1.4301 	 62.3318 	 1.8063 	 57.4818 	 17.5952 	 4.8500 	 2.5300
  0.4000 	 1.5800 	 10.1467 	 8.6345 	 1.4269 	 62.2169 	 1.8050 	 57.5578 	 16.8437 	 4.6592 	 2.5300
  0.4000 	 1.5850 	 10.1494 	 8.6333 	 1.4237 	 62.0919 	 1.8038 	 57.6334 	 16.0624 	 4.4585 	 2.5300
  0.4000 	 1.5900 	 10.1521 	 8.6322 	 1.4205 	 61.9554 	 1.8025 	 57.7087 	 15.2467 	 4.2468 	 2.5300
  0.4000 	 1.5950 	 10.1547 	 8.6310 	 1.4173 	 61.8057 	 1.8012 	 57.7835 	 14.3906 	 4.0222 	 2.5300
  0.4000 	 1.6000 	 10.1574 	 8.6299 	 1.4141 	 61.6405 	 1.8000 	 57.8581 	 13.4865 	 3.7824 	 2.5300
  0.4000 	 1.6050 	 10.1600 	 8.6288 	 1.4110 	 61.4567 	 1.7988 	 57.9322 	 12.5239 	 3.5245 	 2.5300
  0.4000 	 1.6100 	 10.1626 	 8.6277 	 1.4078 	 61.2499 	 1.7976 	 58.0060 	 11.4880 	 3.2439 	 2.5300
  0.4000 	 1.6150 	 10.1652 	 8.6266 	 1.4047 	 61.0138 	 1.7964 	 58.0794 	 10.3568 	 2.9344 	 2.5300
  0.4000 	 1.6200 	 10.1678 	 8.6255 	 1.4016 	 60.7380 	 1.7952 	 58.1525 	 9.0946 	 2.5854 	 2.5300
  0.4000 	 1.6250 	 10.1703 	 8.6244 	 1.3985 	 60.4035 	 1.7940 	 58.2253 	 7.6368 	 2.1783 	 2.5300
  0.4000 	 1.6300 	 10.1729 	 8.6233 	 1.3955 	 59.9685 	 1.7928 	 58.2976 	 5.8384 	 1.6709 	 2.5300
  0.4000 	 1.4100 	 10.0400 	 8.6975 	 1.5530 	 63.3178 	 1.8605 	 54.6885 	 35.6284 	 8.6293 	 2.5400
  0.4000 	 1.4150 	 10.0434 	 8.6960 	 1.5490 	 63.3318 	 1.8588 	 54.7784 	 35.1672 	 8.5534 	 2.5400
  0.4000 	 1.4200 	 10.0468 	 8.6945 	 1.5451 	 63.3437 	 1.8570 	 54.8679 	 34.7033 	 8.4758 	 2.5400
  0.4000 	 1.4250 	 10.0501 	 8.6931 	 1.5412 	 63.3534 	 1.8553 	 54.9569 	 34.2366 	 8.3965 	 2.5400
  0.4000 	 1.4300 	 10.0535 	 8.6916 	 1.5373 	 63.3609 	 1.8536 	 55.0454 	 33.7669 	 8.3155 	 2.5400
  0.4000 	 1.4350 	 10.0568 	 8.6902 	 1.5334 	 63.3662 	 1.8519 	 55.1335 	 33.2940 	 8.2327 	 2.5400
  0.4000 	 1.4400 	 10.0600 	 8.6888 	 1.5296 	 63.3691 	 1.8503 	 55.2211 	 32.8177 	 8.1481 	 2.5400
  0.4000 	 1.4450 	 10.0633 	 8.6874 	 1.5257 	 63.3698 	 1.8486 	 55.3082 	 32.3380 	 8.0615 	 2.5400
  0.4000 	 1.4500 	 10.0665 	 8.6860 	 1.5220 	 63.3680 	 1.8470 	 55.3950 	 31.8545 	 7.9730 	 2.5400
  0.4000 	 1.4550 	 10.0697 	 8.6846 	 1.5182 	 63.3638 	 1.8454 	 55.4812 	 31.3672 	 7.8826 	 2.5400
  0.4000 	 1.4600 	 10.0729 	 8.6832 	 1.5144 	 63.3571 	 1.8438 	 55.5671 	 30.8756 	 7.7900 	 2.5400
  0.4000 	 1.4650 	 10.0761 	 8.6819 	 1.5107 	 63.3477 	 1.8422 	 55.6525 	 30.3797 	 7.6953 	 2.5400
  0.4000 	 1.4700 	 10.0792 	 8.6805 	 1.5070 	 63.3358 	 1.8406 	 55.7374 	 29.8792 	 7.5984 	 2.5400
  0.4000 	 1.4750 	 10.0823 	 8.6792 	 1.5033 	 63.3211 	 1.8390 	 55.8219 	 29.3738 	 7.4991 	 2.5400
