# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 10.549 GeV
# 4-Momentum Transfer (Q2) = 3.40 - 3.59 GeV (step: 0.01) 
# x-Bjorken (xbj) = 1.00 - 2.01 (step: 0.01) 
# Missing Momentum (Pr) = 0.34 - 0.37 GeV (step: 0.01) 
# Hadron Out-of-Plane Angle (phi): rotation axis is q-vector 
# thp = thq + thpq, phi = 180  (q-vector scatters at smaller  angles than proton scattering angle)# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.3400 	 1.3700 	 9.2148 	 10.7786 	 2.0016 	 54.1590 	 2.2826 	 49.0244 	 31.7942 	 5.1346 	 3.4300
  0.3400 	 1.3800 	 9.2245 	 10.7729 	 1.9909 	 54.1726 	 2.2769 	 49.2231 	 30.3453 	 4.9495 	 3.4300
  0.3400 	 1.3100 	 9.1496 	 10.8328 	 2.0734 	 53.7594 	 2.3234 	 47.7425 	 39.7338 	 6.0170 	 3.4400
  0.3400 	 1.3200 	 9.1602 	 10.8265 	 2.0617 	 53.8417 	 2.3170 	 47.9532 	 38.4703 	 5.8885 	 3.4400
  0.3400 	 1.3300 	 9.1707 	 10.8203 	 2.0502 	 53.9141 	 2.3108 	 48.1619 	 37.1845 	 5.7523 	 3.4400
  0.3400 	 1.3400 	 9.1810 	 10.8143 	 2.0389 	 53.9763 	 2.3047 	 48.3685 	 35.8734 	 5.6078 	 3.4400
  0.3400 	 1.3500 	 9.1911 	 10.8083 	 2.0278 	 54.0275 	 2.2987 	 48.5732 	 34.5337 	 5.4543 	 3.4400
  0.3400 	 1.3600 	 9.2011 	 10.8024 	 2.0168 	 54.0671 	 2.2928 	 48.7759 	 33.1615 	 5.2912 	 3.4400
  0.3400 	 1.3700 	 9.2109 	 10.7966 	 2.0059 	 54.0941 	 2.2870 	 48.9767 	 31.7520 	 5.1175 	 3.4400
  0.3400 	 1.3800 	 9.2206 	 10.7909 	 1.9952 	 54.1076 	 2.2814 	 49.1755 	 30.2996 	 4.9321 	 3.4400
  0.3400 	 1.3100 	 9.1456 	 10.8510 	 2.0778 	 53.6950 	 2.3280 	 47.6943 	 39.7076 	 6.0007 	 3.4500
  0.3400 	 1.3200 	 9.1562 	 10.8447 	 2.0662 	 53.7772 	 2.3216 	 47.9051 	 38.4419 	 5.8721 	 3.4500
  0.3400 	 1.3300 	 9.1667 	 10.8385 	 2.0546 	 53.8497 	 2.3153 	 48.1139 	 37.1537 	 5.7358 	 3.4500
  0.3400 	 1.3400 	 9.1770 	 10.8324 	 2.0433 	 53.9119 	 2.3092 	 48.3207 	 35.8402 	 5.5912 	 3.4500
  0.3400 	 1.3500 	 9.1872 	 10.8264 	 2.0321 	 53.9631 	 2.3032 	 48.5254 	 34.4978 	 5.4376 	 3.4500
  0.3400 	 1.3600 	 9.1972 	 10.8204 	 2.0211 	 54.0026 	 2.2973 	 48.7282 	 33.1226 	 5.2744 	 3.4500
  0.3400 	 1.3700 	 9.2070 	 10.8146 	 2.0102 	 54.0295 	 2.2915 	 48.9291 	 31.7099 	 5.1005 	 3.4500
  0.3400 	 1.3800 	 9.2168 	 10.8089 	 1.9995 	 54.0428 	 2.2858 	 49.1280 	 30.2539 	 4.9148 	 3.4500
  0.3400 	 1.3100 	 9.1415 	 10.8692 	 2.0823 	 53.6307 	 2.3326 	 47.6462 	 39.6813 	 5.9844 	 3.4600
  0.3400 	 1.3200 	 9.1522 	 10.8628 	 2.0706 	 53.7130 	 2.3262 	 47.8572 	 38.4135 	 5.8558 	 3.4600
  0.3400 	 1.3300 	 9.1627 	 10.8566 	 2.0590 	 53.7855 	 2.3199 	 48.0660 	 37.1230 	 5.7195 	 3.4600
  0.3400 	 1.3400 	 9.1730 	 10.8505 	 2.0477 	 53.8476 	 2.3137 	 48.2729 	 35.8069 	 5.5747 	 3.4600
  0.3400 	 1.3500 	 9.1832 	 10.8444 	 2.0365 	 53.8988 	 2.3077 	 48.4777 	 34.4619 	 5.4210 	 3.4600
  0.3400 	 1.3600 	 9.1933 	 10.8385 	 2.0254 	 53.9382 	 2.3017 	 48.6806 	 33.0837 	 5.2576 	 3.4600
  0.3400 	 1.3700 	 9.2031 	 10.8326 	 2.0145 	 53.9651 	 2.2959 	 48.8816 	 31.6678 	 5.0835 	 3.4600
  0.3400 	 1.3800 	 9.2129 	 10.8269 	 2.0037 	 53.9782 	 2.2902 	 49.0806 	 30.2083 	 4.8976 	 3.4600
  0.3400 	 1.3100 	 9.1374 	 10.8874 	 2.0867 	 53.5666 	 2.3372 	 47.5983 	 39.6551 	 5.9683 	 3.4700
  0.3400 	 1.3200 	 9.1481 	 10.8810 	 2.0750 	 53.6489 	 2.3308 	 47.8093 	 38.3852 	 5.8396 	 3.4700
  0.3400 	 1.3300 	 9.1587 	 10.8747 	 2.0634 	 53.7214 	 2.3244 	 48.0183 	 37.0924 	 5.7032 	 3.4700
  0.3400 	 1.3400 	 9.1690 	 10.8685 	 2.0520 	 53.7835 	 2.3183 	 48.2252 	 35.7738 	 5.5583 	 3.4700
  0.3400 	 1.3500 	 9.1793 	 10.8625 	 2.0408 	 53.8347 	 2.3122 	 48.4302 	 34.4260 	 5.4045 	 3.4700
  0.3400 	 1.3600 	 9.1893 	 10.8565 	 2.0297 	 53.8740 	 2.3062 	 48.6331 	 33.0449 	 5.2409 	 3.4700
  0.3400 	 1.3700 	 9.1993 	 10.8506 	 2.0188 	 53.9008 	 2.3004 	 48.8342 	 31.6258 	 5.0666 	 3.4700
  0.3400 	 1.3800 	 9.2090 	 10.8448 	 2.0080 	 53.9138 	 2.2947 	 49.0333 	 30.1626 	 4.8805 	 3.4700
  0.3400 	 1.3100 	 9.1334 	 10.9055 	 2.0912 	 53.5027 	 2.3418 	 47.5505 	 39.6290 	 5.9522 	 3.4800
  0.3400 	 1.3200 	 9.1441 	 10.8991 	 2.0794 	 53.5850 	 2.3353 	 47.7615 	 38.3568 	 5.8235 	 3.4800
  0.3400 	 1.3300 	 9.1547 	 10.8928 	 2.0679 	 53.6575 	 2.3290 	 47.9706 	 37.0617 	 5.6869 	 3.4800
  0.3400 	 1.3400 	 9.1651 	 10.8866 	 2.0564 	 53.7196 	 2.3228 	 48.1776 	 35.7406 	 5.5420 	 3.4800
  0.3400 	 1.3500 	 9.1753 	 10.8805 	 2.0451 	 53.7707 	 2.3167 	 48.3827 	 34.3901 	 5.3880 	 3.4800
  0.3400 	 1.3600 	 9.1854 	 10.8745 	 2.0340 	 53.8100 	 2.3107 	 48.5858 	 33.0061 	 5.2243 	 3.4800
  0.3400 	 1.3700 	 9.1954 	 10.8686 	 2.0231 	 53.8367 	 2.3048 	 48.7869 	 31.5837 	 5.0498 	 3.4800
  0.3400 	 1.3800 	 9.2052 	 10.8628 	 2.0122 	 53.8496 	 2.2991 	 48.9861 	 30.1170 	 4.8635 	 3.4800
  0.3400 	 1.3100 	 9.1293 	 10.9237 	 2.0957 	 53.4390 	 2.3464 	 47.5027 	 39.6029 	 5.9362 	 3.4900
  0.3400 	 1.3200 	 9.1401 	 10.9172 	 2.0839 	 53.5213 	 2.3399 	 47.7139 	 38.3285 	 5.8074 	 3.4900
  0.3400 	 1.3300 	 9.1507 	 10.9109 	 2.0722 	 53.5939 	 2.3335 	 47.9231 	 37.0311 	 5.6708 	 3.4900
  0.3400 	 1.3400 	 9.1611 	 10.9047 	 2.0608 	 53.6559 	 2.3273 	 48.1302 	 35.7075 	 5.5258 	 3.4900
  0.3400 	 1.3500 	 9.1714 	 10.8985 	 2.0495 	 53.7070 	 2.3212 	 48.3353 	 34.3543 	 5.3717 	 3.4900
  0.3400 	 1.3600 	 9.1815 	 10.8925 	 2.0383 	 53.7462 	 2.3152 	 48.5385 	 32.9674 	 5.2078 	 3.4900
  0.3400 	 1.3700 	 9.1915 	 10.8866 	 2.0273 	 53.7728 	 2.3093 	 48.7397 	 31.5417 	 5.0331 	 3.4900
  0.3400 	 1.3800 	 9.2013 	 10.8807 	 2.0165 	 53.7855 	 2.3035 	 48.9390 	 30.0714 	 4.8465 	 3.4900
  0.3400 	 1.3100 	 9.1252 	 10.9418 	 2.1001 	 53.3754 	 2.3510 	 47.4551 	 39.5768 	 5.9203 	 3.5000
  0.3400 	 1.3200 	 9.1360 	 10.9353 	 2.0883 	 53.4578 	 2.3445 	 47.6664 	 38.3003 	 5.7915 	 3.5000
  0.3400 	 1.3300 	 9.1466 	 10.9290 	 2.0766 	 53.5303 	 2.3381 	 47.8756 	 37.0005 	 5.6547 	 3.5000
  0.3400 	 1.3400 	 9.1571 	 10.9227 	 2.0652 	 53.5924 	 2.3318 	 48.0828 	 35.6744 	 5.5096 	 3.5000
  0.3400 	 1.3500 	 9.1674 	 10.9165 	 2.0538 	 53.6434 	 2.3257 	 48.2881 	 34.3185 	 5.3554 	 3.5000
  0.3400 	 1.3600 	 9.1776 	 10.9105 	 2.0427 	 53.6826 	 2.3197 	 48.4913 	 32.9286 	 5.1913 	 3.5000
  0.3400 	 1.3700 	 9.1876 	 10.9045 	 2.0316 	 53.7090 	 2.3137 	 48.6926 	 31.4998 	 5.0164 	 3.5000
  0.3400 	 1.3800 	 9.1975 	 10.8986 	 2.0208 	 53.7216 	 2.3080 	 48.8920 	 30.0258 	 4.8296 	 3.5000
  0.3400 	 1.3100 	 9.1212 	 10.9599 	 2.1046 	 53.3121 	 2.3556 	 47.4076 	 39.5507 	 5.9045 	 3.5100
  0.3400 	 1.3200 	 9.1320 	 10.9534 	 2.0927 	 53.3945 	 2.3490 	 47.6189 	 38.2720 	 5.7756 	 3.5100
  0.3400 	 1.3300 	 9.1426 	 10.9470 	 2.0810 	 53.4670 	 2.3426 	 47.8283 	 36.9700 	 5.6387 	 3.5100
  0.3400 	 1.3400 	 9.1531 	 10.9407 	 2.0695 	 53.5291 	 2.3363 	 48.0356 	 35.6414 	 5.4935 	 3.5100
  0.3400 	 1.3500 	 9.1635 	 10.9345 	 2.0582 	 53.5801 	 2.3302 	 48.2409 	 34.2828 	 5.3392 	 3.5100
  0.3400 	 1.3600 	 9.1737 	 10.9284 	 2.0470 	 53.6192 	 2.3241 	 48.4442 	 32.8900 	 5.1749 	 3.5100
  0.3400 	 1.3700 	 9.1837 	 10.9224 	 2.0359 	 53.6455 	 2.3182 	 48.6457 	 31.4578 	 4.9998 	 3.5100
  0.3400 	 1.3100 	 9.1171 	 10.9780 	 2.1090 	 53.2489 	 2.3602 	 47.3602 	 39.5246 	 5.8887 	 3.5200
  0.3400 	 1.3200 	 9.1279 	 10.9715 	 2.0971 	 53.3313 	 2.3536 	 47.5716 	 38.2438 	 5.7597 	 3.5200
  0.3400 	 1.3300 	 9.1386 	 10.9651 	 2.0854 	 53.4039 	 2.3472 	 47.7810 	 36.9395 	 5.6228 	 3.5200
  0.3400 	 1.3400 	 9.1492 	 10.9587 	 2.0739 	 53.4659 	 2.3408 	 47.9884 	 35.6084 	 5.4775 	 3.5200
  0.3400 	 1.3500 	 9.1595 	 10.9525 	 2.0625 	 53.5168 	 2.3347 	 48.1938 	 34.2471 	 5.3230 	 3.5200
  0.3400 	 1.3600 	 9.1697 	 10.9464 	 2.0513 	 53.5559 	 2.3286 	 48.3973 	 32.8513 	 5.1586 	 3.5200
  0.3400 	 1.3700 	 9.1798 	 10.9404 	 2.0402 	 53.5821 	 2.3226 	 48.5988 	 31.4159 	 4.9833 	 3.5200
  0.3400 	 1.3100 	 9.1130 	 10.9961 	 2.1135 	 53.1859 	 2.3647 	 47.3129 	 39.4986 	 5.8730 	 3.5300
  0.3400 	 1.3200 	 9.1239 	 10.9895 	 2.1016 	 53.2684 	 2.3582 	 47.5244 	 38.2157 	 5.7440 	 3.5300
  0.3400 	 1.3300 	 9.1346 	 10.9831 	 2.0898 	 53.3409 	 2.3517 	 47.7339 	 36.9090 	 5.6070 	 3.5300
  0.3400 	 1.3400 	 9.1452 	 10.9767 	 2.0783 	 53.4029 	 2.3454 	 47.9414 	 35.5754 	 5.4615 	 3.5300
  0.3400 	 1.3500 	 9.1556 	 10.9705 	 2.0668 	 53.4538 	 2.3391 	 48.1469 	 34.2114 	 5.3069 	 3.5300
  0.3400 	 1.3600 	 9.1658 	 10.9643 	 2.0556 	 53.4928 	 2.3331 	 48.3504 	 32.8127 	 5.1424 	 3.5300
  0.3400 	 1.3700 	 9.1759 	 10.9583 	 2.0445 	 53.5189 	 2.3271 	 48.5520 	 31.3740 	 4.9669 	 3.5300
  0.3400 	 1.3100 	 9.1090 	 11.0142 	 2.1179 	 53.1231 	 2.3693 	 47.2657 	 39.4727 	 5.8574 	 3.5400
  0.3400 	 1.3200 	 9.1199 	 11.0076 	 2.1060 	 53.2056 	 2.3627 	 47.4773 	 38.1875 	 5.7283 	 3.5400
  0.3400 	 1.3300 	 9.1306 	 11.0011 	 2.0942 	 53.2781 	 2.3562 	 47.6869 	 36.8785 	 5.5912 	 3.5400
  0.3400 	 1.3400 	 9.1412 	 10.9947 	 2.0826 	 53.3401 	 2.3499 	 47.8944 	 35.5425 	 5.4457 	 3.5400
  0.3400 	 1.3500 	 9.1516 	 10.9884 	 2.0712 	 53.3910 	 2.3436 	 48.1000 	 34.1758 	 5.2909 	 3.5400
  0.3400 	 1.3600 	 9.1619 	 10.9822 	 2.0599 	 53.4299 	 2.3375 	 48.3037 	 32.7741 	 5.1262 	 3.5400
  0.3400 	 1.3700 	 9.1720 	 10.9762 	 2.0488 	 53.4559 	 2.3315 	 48.5054 	 31.3322 	 4.9506 	 3.5400
  0.3400 	 1.3100 	 9.1049 	 11.0323 	 2.1224 	 53.0604 	 2.3739 	 47.2186 	 39.4467 	 5.8419 	 3.5500
  0.3400 	 1.3200 	 9.1158 	 11.0256 	 2.1104 	 53.1429 	 2.3673 	 47.4303 	 38.1594 	 5.7127 	 3.5500
  0.3400 	 1.3300 	 9.1266 	 11.0191 	 2.0986 	 53.2155 	 2.3608 	 47.6399 	 36.8481 	 5.5755 	 3.5500
  0.3400 	 1.3400 	 9.1372 	 11.0127 	 2.0870 	 53.2775 	 2.3544 	 47.8476 	 35.5096 	 5.4299 	 3.5500
  0.3400 	 1.3500 	 9.1477 	 11.0064 	 2.0755 	 53.3283 	 2.3481 	 48.0533 	 34.1402 	 5.2750 	 3.5500
  0.3400 	 1.3600 	 9.1580 	 11.0001 	 2.0642 	 53.3672 	 2.3420 	 48.2570 	 32.7355 	 5.1101 	 3.5500
  0.3400 	 1.3700 	 9.1681 	 10.9940 	 2.0530 	 53.3931 	 2.3360 	 48.4588 	 31.2903 	 4.9343 	 3.5500
  0.3400 	 1.3100 	 9.1008 	 11.0503 	 2.1268 	 52.9980 	 2.3785 	 47.1716 	 39.4208 	 5.8264 	 3.5600
  0.3400 	 1.3200 	 9.1118 	 11.0436 	 2.1148 	 53.0805 	 2.3718 	 47.3834 	 38.1314 	 5.6971 	 3.5600
  0.3400 	 1.3300 	 9.1226 	 11.0371 	 2.1030 	 53.1530 	 2.3653 	 47.5931 	 36.8177 	 5.5599 	 3.5600
  0.3400 	 1.3400 	 9.1333 	 11.0306 	 2.0913 	 53.2150 	 2.3589 	 47.8009 	 35.4767 	 5.4142 	 3.5600
  0.3400 	 1.3500 	 9.1437 	 11.0243 	 2.0798 	 53.2658 	 2.3526 	 48.0066 	 34.1046 	 5.2592 	 3.5600
  0.3400 	 1.3600 	 9.1541 	 11.0180 	 2.0685 	 53.3046 	 2.3465 	 48.2105 	 32.6970 	 5.0941 	 3.5600
  0.3400 	 1.3700 	 9.1643 	 11.0119 	 2.0573 	 53.3304 	 2.3404 	 48.4123 	 31.2486 	 4.9181 	 3.5600
  0.3400 	 1.3100 	 9.0968 	 11.0684 	 2.1313 	 52.9357 	 2.3831 	 47.1247 	 39.3949 	 5.8110 	 3.5700
  0.3400 	 1.3200 	 9.1078 	 11.0617 	 2.1192 	 53.0182 	 2.3764 	 47.3366 	 38.1033 	 5.6817 	 3.5700
  0.3400 	 1.3300 	 9.1186 	 11.0551 	 2.1074 	 53.0908 	 2.3698 	 47.5464 	 36.7874 	 5.5444 	 3.5700
  0.3400 	 1.3400 	 9.1293 	 11.0486 	 2.0957 	 53.1528 	 2.3634 	 47.7542 	 35.4439 	 5.3985 	 3.5700
  0.3400 	 1.3500 	 9.1398 	 11.0422 	 2.0842 	 53.2035 	 2.3571 	 47.9601 	 34.0691 	 5.2434 	 3.5700
  0.3400 	 1.3600 	 9.1502 	 11.0359 	 2.0728 	 53.2422 	 2.3509 	 48.1640 	 32.6585 	 5.0782 	 3.5700
  0.3400 	 1.3700 	 9.1604 	 11.0297 	 2.0616 	 53.2679 	 2.3448 	 48.3660 	 31.2068 	 4.9019 	 3.5700
  0.3400 	 1.3100 	 9.0927 	 11.0864 	 2.1357 	 52.8736 	 2.3876 	 47.0779 	 39.3691 	 5.7957 	 3.5800
  0.3400 	 1.3200 	 9.1037 	 11.0796 	 2.1237 	 52.9561 	 2.3809 	 47.2899 	 38.0753 	 5.6663 	 3.5800
  0.3400 	 1.3300 	 9.1146 	 11.0730 	 2.1118 	 53.0287 	 2.3743 	 47.4998 	 36.7571 	 5.5289 	 3.5800
  0.3400 	 1.3400 	 9.1253 	 11.0665 	 2.1001 	 53.0906 	 2.3679 	 47.7077 	 35.4111 	 5.3829 	 3.5800
  0.3400 	 1.3500 	 9.1358 	 11.0601 	 2.0885 	 53.1413 	 2.3616 	 47.9137 	 34.0336 	 5.2277 	 3.5800
  0.3400 	 1.3600 	 9.1462 	 11.0538 	 2.0771 	 53.1800 	 2.3554 	 48.1176 	 32.6200 	 5.0623 	 3.5800
  0.3400 	 1.3700 	 9.1565 	 11.0476 	 2.0659 	 53.2056 	 2.3493 	 48.3197 	 31.1651 	 4.8859 	 3.5800
  0.3400 	 1.3100 	 9.0886 	 11.1044 	 2.1402 	 52.8116 	 2.3922 	 47.0312 	 39.3432 	 5.7804 	 3.5900
  0.3400 	 1.3200 	 9.0997 	 11.0976 	 2.1281 	 52.8942 	 2.3855 	 47.2433 	 38.0474 	 5.6509 	 3.5900
  0.3400 	 1.3300 	 9.1106 	 11.0910 	 2.1162 	 52.9668 	 2.3789 	 47.4533 	 36.7268 	 5.5135 	 3.5900
  0.3400 	 1.3400 	 9.1213 	 11.0844 	 2.1044 	 53.0287 	 2.3724 	 47.6613 	 35.3783 	 5.3674 	 3.5900
  0.3400 	 1.3500 	 9.1319 	 11.0780 	 2.0928 	 53.0794 	 2.3660 	 47.8673 	 33.9981 	 5.2120 	 3.5900
  0.3400 	 1.3600 	 9.1423 	 11.0716 	 2.0814 	 53.1179 	 2.3598 	 48.0714 	 32.5816 	 5.0465 	 3.5900
  0.3400 	 1.3700 	 9.1526 	 11.0654 	 2.0701 	 53.1434 	 2.3537 	 48.2735 	 31.1234 	 4.8699 	 3.5900
  0.3400 	 1.3100 	 9.0846 	 11.1224 	 2.1446 	 52.7499 	 2.3968 	 46.9846 	 39.3174 	 5.7652 	 3.6000
  0.3400 	 1.3200 	 9.0957 	 11.1156 	 2.1325 	 52.8325 	 2.3900 	 47.1968 	 38.0194 	 5.6357 	 3.6000
  0.3400 	 1.3300 	 9.1066 	 11.1089 	 2.1205 	 52.9050 	 2.3834 	 47.4069 	 36.6966 	 5.4981 	 3.6000
  0.3400 	 1.3400 	 9.1173 	 11.1023 	 2.1088 	 52.9669 	 2.3769 	 47.6150 	 35.3456 	 5.3520 	 3.6000
  0.3400 	 1.3500 	 9.1279 	 11.0958 	 2.0971 	 53.0176 	 2.3705 	 47.8211 	 33.9626 	 5.1965 	 3.6000
  0.3400 	 1.3600 	 9.1384 	 11.0895 	 2.0857 	 53.0561 	 2.3643 	 48.0252 	 32.5432 	 5.0308 	 3.6000
  0.3400 	 1.3700 	 9.1487 	 11.0832 	 2.0744 	 53.0814 	 2.3581 	 48.2275 	 31.0817 	 4.8540 	 3.6000
  0.3500 	 1.3200 	 9.1764 	 10.7537 	 2.0402 	 54.3915 	 2.2987 	 48.1466 	 39.3513 	 6.2449 	 3.4000
  0.3500 	 1.3300 	 9.1867 	 10.7476 	 2.0288 	 54.4701 	 2.2926 	 48.3549 	 38.1335 	 6.1152 	 3.4000
  0.3500 	 1.3400 	 9.1969 	 10.7417 	 2.0176 	 54.5391 	 2.2865 	 48.5612 	 36.8950 	 5.9779 	 3.4000
  0.3500 	 1.3500 	 9.2069 	 10.7358 	 2.0065 	 54.5980 	 2.2806 	 48.7654 	 35.6332 	 5.8326 	 3.4000
  0.3500 	 1.3600 	 9.2168 	 10.7301 	 1.9956 	 54.6463 	 2.2748 	 48.9678 	 34.3453 	 5.6785 	 3.4000
  0.3500 	 1.3700 	 9.2265 	 10.7244 	 1.9849 	 54.6832 	 2.2691 	 49.1681 	 33.0275 	 5.5151 	 3.4000
  0.3500 	 1.3800 	 9.2361 	 10.7188 	 1.9743 	 54.7080 	 2.2636 	 49.3665 	 31.6758 	 5.3415 	 3.4000
  0.3500 	 1.3900 	 9.2455 	 10.7133 	 1.9638 	 54.7197 	 2.2581 	 49.5631 	 30.2852 	 5.1566 	 3.4000
