# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : x-Bjorken   
# xbins      : 40   
# xlabel     :  x-bjorken, x_{Bj}   
# xbin_width : 0.033 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,0.516,0.500,0.532,0.000,0.000
2,0.549,0.532,0.565,0.691,0.691
3,0.581,0.565,0.598,4.391,1.069
4,0.614,0.598,0.630,89.062,8.744
5,0.646,0.630,0.662,464.632,25.051
6,0.679,0.662,0.695,1568.974,63.233
7,0.711,0.695,0.728,4233.033,140.419
8,0.744,0.728,0.760,9533.752,260.299
9,0.776,0.760,0.792,19761.521,503.800
10,0.809,0.792,0.825,38455.395,925.039
11,0.841,0.825,0.858,69737.633,1621.634
12,0.874,0.858,0.890,112126.906,2558.654
13,0.906,0.890,0.922,168481.000,3808.244
14,0.939,0.922,0.955,210914.359,4960.939
15,0.971,0.955,0.988,215289.219,5186.288
16,1.004,0.988,1.020,187100.531,4755.315
17,1.036,1.020,1.052,137456.766,3635.896
18,1.069,1.052,1.085,77653.070,2240.730
19,1.101,1.085,1.118,47794.070,1455.015
20,1.134,1.118,1.150,24115.621,675.542
21,1.166,1.150,1.183,12642.409,317.877
22,1.199,1.183,1.215,7385.620,179.028
23,1.231,1.215,1.248,3913.725,89.489
24,1.264,1.248,1.280,2247.715,47.390
25,1.296,1.280,1.312,1226.948,27.667
26,1.329,1.312,1.345,776.729,14.963
27,1.361,1.345,1.377,455.102,8.662
28,1.394,1.377,1.410,272.841,4.862
29,1.426,1.410,1.442,173.224,3.200
30,1.459,1.442,1.475,105.840,1.819
31,1.491,1.475,1.508,64.539,1.065
32,1.524,1.508,1.540,40.820,0.658
33,1.556,1.540,1.573,26.430,0.418
34,1.589,1.573,1.605,18.154,0.299
35,1.621,1.605,1.637,10.942,0.179
36,1.654,1.637,1.670,7.317,0.125
37,1.686,1.670,1.703,4.688,0.088
38,1.719,1.703,1.735,2.875,0.059
39,1.751,1.735,1.768,1.751,0.042
40,1.784,1.768,1.800,0.951,0.028
