# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Pm vs. $\theta_{rq}$ (yield) 
# ybins      : 15 
# ylabel     :  missing momentum, P_{m} [GeV/c] 
# xbins      : 10 
# xlabel     :  in-plane angle, $\theta_{rq}$ [deg] 
# ybin_width : 0.080 
# xbin_width : 20.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     13,         1,         1,            10,         0,        20,        0.04,         0,        0.08,     9048.58,       680.794
     14,         2,         1,            30,        20,        40,        0.04,         0,        0.08,     31720.8,       1321.93
     15,         3,         1,            50,        40,        60,        0.04,         0,        0.08,     58169.9,       1797.66
     16,         4,         1,            70,        60,        80,        0.04,         0,        0.08,     75426.9,       2105.43
     17,         5,         1,            90,        80,       100,        0.04,         0,        0.08,     77143.3,       2182.28
     18,         6,         1,           110,       100,       120,        0.04,         0,        0.08,     69447.3,       2111.16
     19,         7,         1,           130,       120,       140,        0.04,         0,        0.08,     53056.9,       1847.13
     20,         8,         1,           150,       140,       160,        0.04,         0,        0.08,     27105.9,       1274.42
     21,         9,         1,           170,       160,       180,        0.04,         0,        0.08,     9810.39,        808.99
     22,        10,         1,           190,       180,       200,        0.04,         0,        0.08,           0,             0
     25,         1,         2,            10,         0,        20,        0.12,      0.08,        0.16,     1540.48,       79.4444
     26,         2,         2,            30,        20,        40,        0.12,      0.08,        0.16,      8967.1,       174.773
     27,         3,         2,            50,        40,        60,        0.12,      0.08,        0.16,     19947.1,       285.351
     28,         4,         2,            70,        60,        80,        0.12,      0.08,        0.16,     21330.3,       355.366
     29,         5,         2,            90,        80,       100,        0.12,      0.08,        0.16,     16560.7,       343.464
     30,         6,         2,           110,       100,       120,        0.12,      0.08,        0.16,     11978.4,       316.539
     31,         7,         2,           130,       120,       140,        0.12,      0.08,        0.16,      5645.2,       220.735
     32,         8,         2,           150,       140,       160,        0.12,      0.08,        0.16,     1171.43,       105.769
     33,         9,         2,           170,       160,       180,        0.12,      0.08,        0.16,     59.6956,         25.63
     34,        10,         2,           190,       180,       200,        0.12,      0.08,        0.16,           0,             0
     37,         1,         3,            10,         0,        20,         0.2,      0.16,        0.24,     105.308,       3.57165
     38,         2,         3,            30,        20,        40,         0.2,      0.16,        0.24,     1520.83,       15.5048
     39,         3,         3,            50,        40,        60,         0.2,      0.16,        0.24,     2564.95,       25.1408
     40,         4,         3,            70,        60,        80,         0.2,      0.16,        0.24,     1738.48,       23.5719
     41,         5,         3,            90,        80,       100,         0.2,      0.16,        0.24,     1079.49,       20.4152
     42,         6,         3,           110,       100,       120,         0.2,      0.16,        0.24,     315.892,       14.3628
     43,         7,         3,           130,       120,       140,         0.2,      0.16,        0.24,           0,             0
     44,         8,         3,           150,       140,       160,         0.2,      0.16,        0.24,           0,             0
     45,         9,         3,           170,       160,       180,         0.2,      0.16,        0.24,           0,             0
     46,        10,         3,           190,       180,       200,         0.2,      0.16,        0.24,           0,             0
     49,         1,         4,            10,         0,        20,        0.28,      0.24,        0.32,     23.5094,      0.507798
     50,         2,         4,            30,        20,        40,        0.28,      0.24,        0.32,     312.972,        2.2997
     51,         3,         4,            50,        40,        60,        0.28,      0.24,        0.32,     352.615,       3.15301
     52,         4,         4,            70,        60,        80,        0.28,      0.24,        0.32,     233.061,       16.8398
     53,         5,         4,            90,        80,       100,        0.28,      0.24,        0.32,     88.2874,       2.07576
     54,         6,         4,           110,       100,       120,        0.28,      0.24,        0.32,     0.82742,      0.297988
     55,         7,         4,           130,       120,       140,        0.28,      0.24,        0.32,           0,             0
     56,         8,         4,           150,       140,       160,        0.28,      0.24,        0.32,           0,             0
