# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : $\theta_{rq}$ (2D Average) 
# ybins      : 15 
# ylabel     :  P_{m} [GeV/c] 
# xbins      : 10 
# xlabel     :  $\theta_{rq}$ [deg] 
# ybin_width : 0.080 
# xbin_width : 20.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     13,         1,         1,            10,         0,        20,        0.04,         0,        0.08,     13.4375,      0.898622
     14,         2,         1,            30,        20,        40,        0.04,         0,        0.08,      31.101,       1.22884
     15,         3,         1,            50,        40,        60,        0.04,         0,        0.08,     50.6319,       1.53731
     16,         4,         1,            70,        60,        80,        0.04,         0,        0.08,     70.4319,       1.92871
     17,         5,         1,            90,        80,       100,        0.04,         0,        0.08,      89.974,       2.41059
     18,         6,         1,           110,       100,       120,        0.04,         0,        0.08,     109.805,        3.0085
     19,         7,         1,           130,       120,       140,        0.04,         0,        0.08,     129.372,       4.07574
     20,         8,         1,           150,       140,       160,        0.04,         0,        0.08,      148.75,       6.39182
     21,         9,         1,           170,       160,       180,        0.04,         0,        0.08,     166.846,       13.0466
     22,        10,         1,           190,       180,       200,        0.04,         0,        0.08,           0,             0
     25,         1,         2,            10,         0,        20,        0.12,      0.08,        0.16,     13.5335,      0.463143
     26,         2,         2,            30,        20,        40,        0.12,      0.08,        0.16,     31.4639,      0.575548
     27,         3,         2,            50,        40,        60,        0.12,      0.08,        0.16,     50.5107,       0.77302
     28,         4,         2,            70,        60,        80,        0.12,      0.08,        0.16,     70.1717,       1.08992
     29,         5,         2,            90,        80,       100,        0.12,      0.08,        0.16,      90.198,        1.4211
     30,         6,         2,           110,       100,       120,        0.12,      0.08,        0.16,     110.083,       1.75533
     31,         7,         2,           130,       120,       140,        0.12,      0.08,        0.16,     129.001,       2.45147
     32,         8,         2,           150,       140,       160,        0.12,      0.08,        0.16,     147.288,       6.04163
     33,         9,         2,           170,       160,       180,        0.12,      0.08,        0.16,     164.982,       21.9858
     34,        10,         2,           190,       180,       200,        0.12,      0.08,        0.16,           0,             0
     37,         1,         3,            10,         0,        20,         0.2,      0.16,        0.24,     14.4481,      0.334596
     38,         2,         3,            30,        20,        40,         0.2,      0.16,        0.24,     31.4711,      0.356645
     39,         3,         3,            50,        40,        60,         0.2,      0.16,        0.24,      49.921,      0.550397
     40,         4,         3,            70,        60,        80,         0.2,      0.16,        0.24,     70.1013,       0.81388
     41,         5,         3,            90,        80,       100,         0.2,      0.16,        0.24,     90.6039,       1.10446
     42,         6,         3,           110,       100,       120,         0.2,      0.16,        0.24,     110.593,       1.44575
     43,         7,         3,           130,       120,       140,         0.2,      0.16,        0.24,     127.254,       2.56712
     44,         8,         3,           150,       140,       160,         0.2,      0.16,        0.24,         145,       14.1727
     45,         9,         3,           170,       160,       180,         0.2,      0.16,        0.24,     161.332,       228.158
     46,        10,         3,           190,       180,       200,         0.2,      0.16,        0.24,           0,             0
     49,         1,         4,            10,         0,        20,        0.28,      0.24,        0.32,     15.4202,      0.270922
     50,         2,         4,            30,        20,        40,        0.28,      0.24,        0.32,     30.6833,      0.275401
     51,         3,         4,            50,        40,        60,        0.28,      0.24,        0.32,     50.1936,      0.457032
     52,         4,         4,            70,        60,        80,        0.28,      0.24,        0.32,     70.0366,      0.642879
     53,         5,         4,            90,        80,       100,        0.28,      0.24,        0.32,     90.5233,       1.05483
     54,         6,         4,           110,       100,       120,        0.28,      0.24,        0.32,      109.66,       1.91401
     55,         7,         4,           130,       120,       140,        0.28,      0.24,        0.32,     125.936,       5.20063
     56,         8,         4,           150,       140,       160,        0.28,      0.24,        0.32,     141.923,       58.7982
     57,         9,         4,           170,       160,       180,        0.28,      0.24,        0.32,           0,             0
     58,        10,         4,           190,       180,       200,        0.28,      0.24,        0.32,           0,             0
     61,         1,         5,            10,         0,        20,        0.36,      0.32,         0.4,     16.0346,       0.23323
     62,         2,         5,            30,        20,        40,        0.36,      0.32,         0.4,     30.5067,      0.255142
     63,         3,         5,            50,        40,        60,        0.36,      0.32,         0.4,     51.2667,      0.454555
     64,         4,         5,            70,        60,        80,        0.36,      0.32,         0.4,      70.246,      0.672564
     65,         5,         5,            90,        80,       100,        0.36,      0.32,         0.4,     88.7586,       1.30846
     66,         6,         5,           110,       100,       120,        0.36,      0.32,         0.4,     109.834,       3.70646
     67,         7,         5,           130,       120,       140,        0.36,      0.32,         0.4,     123.168,       12.8219
     68,         8,         5,           150,       140,       160,        0.36,      0.32,         0.4,           0,             0
     69,         9,         5,           170,       160,       180,        0.36,      0.32,         0.4,           0,             0
     70,        10,         5,           190,       180,       200,        0.36,      0.32,         0.4,           0,             0
     73,         1,         6,            10,         0,        20,        0.44,       0.4,        0.48,     16.3518,      0.242162
     74,         2,         6,            30,        20,        40,        0.44,       0.4,        0.48,     31.3415,      0.295034
     75,         3,         6,            50,        40,        60,        0.44,       0.4,        0.48,     51.9324,      0.540983
     76,         4,         6,            70,        60,        80,        0.44,       0.4,        0.48,     69.2395,       0.83622
     77,         5,         6,            90,        80,       100,        0.44,       0.4,        0.48,     87.2046,       2.18884
     78,         6,         6,           110,       100,       120,        0.44,       0.4,        0.48,     108.853,       7.12648
     79,         7,         6,           130,       120,       140,        0.44,       0.4,        0.48,     120.758,       76.8761
     80,         8,         6,           150,       140,       160,        0.44,       0.4,        0.48,           0,             0
     81,         9,         6,           170,       160,       180,        0.44,       0.4,        0.48,           0,             0
     82,        10,         6,           190,       180,       200,        0.44,       0.4,        0.48,           0,             0
     85,         1,         7,            10,         0,        20,        0.52,      0.48,        0.56,     16.0134,      0.298461
     86,         2,         7,            30,        20,        40,        0.52,      0.48,        0.56,      32.214,      0.413359
     87,         3,         7,            50,        40,        60,        0.52,      0.48,        0.56,     52.2582,      0.773376
     88,         4,         7,            70,        60,        80,        0.52,      0.48,        0.56,     67.7683,       1.30308
     89,         5,         7,            90,        80,       100,        0.52,      0.48,        0.56,     87.8192,       4.77712
     90,         6,         7,           110,       100,       120,        0.52,      0.48,        0.56,     104.204,       23.2745
     91,         7,         7,           130,       120,       140,        0.52,      0.48,        0.56,           0,             0
     92,         8,         7,           150,       140,       160,        0.52,      0.48,        0.56,           0,             0
     93,         9,         7,           170,       160,       180,        0.52,      0.48,        0.56,           0,             0
     94,        10,         7,           190,       180,       200,        0.52,      0.48,        0.56,           0,             0
     97,         1,         8,            10,         0,        20,         0.6,      0.56,        0.64,     15.6525,      0.640075
     98,         2,         8,            30,        20,        40,         0.6,      0.56,        0.64,     33.3938,      0.722162
     99,         3,         8,            50,        40,        60,         0.6,      0.56,        0.64,     51.0434,       1.38755
    100,         4,         8,            70,        60,        80,         0.6,      0.56,        0.64,     66.5253,       3.39386
    101,         5,         8,            90,        80,       100,         0.6,      0.56,        0.64,     88.0115,       6.02968
    102,         6,         8,           110,       100,       120,         0.6,      0.56,        0.64,     100.288,       83.5823
    103,         7,         8,           130,       120,       140,         0.6,      0.56,        0.64,           0,             0
    104,         8,         8,           150,       140,       160,         0.6,      0.56,        0.64,           0,             0
