# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : 4-Momentum Transfer, Q^{2}   
# xbins      : 40   
# xlabel     :  4-momentum transfer, Q^{2} [GeV^{2}]   
# xbin_width : 0.062 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,1.031,1.000,1.062,1273.853,211.399
2,1.094,1.062,1.125,4017.503,455.609
3,1.156,1.125,1.188,6449.193,617.805
4,1.219,1.188,1.250,11581.730,875.718
5,1.281,1.250,1.312,23961.014,1066.678
6,1.344,1.312,1.375,69581.898,1906.968
7,1.406,1.375,1.438,125979.156,2730.792
8,1.469,1.438,1.500,169089.844,3160.936
9,1.531,1.500,1.562,174332.453,3216.542
10,1.594,1.562,1.625,154014.625,2831.325
11,1.656,1.625,1.688,129114.422,2479.228
12,1.719,1.688,1.750,101842.922,2022.428
13,1.781,1.750,1.812,66327.531,1399.626
14,1.844,1.812,1.875,45772.898,1058.303
15,1.906,1.875,1.938,25098.623,611.101
16,1.969,1.938,2.000,14624.746,406.262
17,2.031,2.000,2.062,7379.176,240.753
18,2.094,2.062,2.125,4262.951,171.963
19,2.156,2.125,2.188,2330.891,116.494
20,2.219,2.188,2.250,1393.240,99.839
21,2.281,2.250,2.312,620.564,34.264
22,2.344,2.312,2.375,313.668,17.624
23,2.406,2.375,2.438,156.568,6.540
24,2.469,2.438,2.500,87.853,3.463
25,2.531,2.500,2.562,47.506,1.238
26,2.594,2.562,2.625,28.595,0.669
27,2.656,2.625,2.688,16.632,0.249
28,2.719,2.688,2.750,10.179,0.171
29,2.781,2.750,2.812,6.000,0.089
30,2.844,2.812,2.875,2.918,0.054
31,2.906,2.875,2.938,1.233,0.031
32,2.969,2.938,3.000,0.488,0.015
33,3.031,3.000,3.062,0.163,0.015
34,3.094,3.062,3.125,0.019,0.006
35,3.156,3.125,3.188,0.012,0.007
36,3.219,3.188,3.250,0.001,0.001
37,3.281,3.250,3.312,0.016,0.012
38,3.344,3.312,3.375,0.008,0.008
39,3.406,3.375,3.438,0.002,0.002
40,3.469,3.438,3.500,0.000,0.000
