# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Electron Scattering Angle (2D Average) 
# ybins      : 15 
# ylabel     :  P_{m} [GeV/c] 
# xbins      : 10 
# xlabel     :  #theta_{rq} [deg] 
# ybin_width : 0.080 
# xbin_width : 20.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     13,         1,         1,            10,         0,        20,        0.04,         0,        0.08,     7.26425,      0.610316
     14,         2,         1,            30,        20,        40,        0.04,         0,        0.08,     7.19201,      0.348567
     15,         3,         1,            50,        40,        60,        0.04,         0,        0.08,     7.04029,      0.267523
     16,         4,         1,            70,        60,        80,        0.04,         0,        0.08,     6.90607,      0.236112
     17,         5,         1,            90,        80,       100,        0.04,         0,        0.08,      6.8069,      0.227037
     18,         6,         1,           110,       100,       120,        0.04,         0,        0.08,     6.72063,      0.240875
     19,         7,         1,           130,       120,       140,        0.04,         0,        0.08,     6.63265,      0.271315
     20,         8,         1,           150,       140,       160,        0.04,         0,        0.08,     6.57124,       0.36534
     21,         9,         1,           170,       160,       180,        0.04,         0,        0.08,     6.52052,      0.710307
     22,        10,         1,           190,       180,       200,        0.04,         0,        0.08,           0,             0
     25,         1,         2,            10,         0,        20,        0.12,      0.08,        0.16,     7.75111,      0.317277
     26,         2,         2,            30,        20,        40,        0.12,      0.08,        0.16,     7.48197,      0.165431
     27,         3,         2,            50,        40,        60,        0.12,      0.08,        0.16,     7.17509,      0.136858
     28,         4,         2,            70,        60,        80,        0.12,      0.08,        0.16,     6.95729,      0.135439
     29,         5,         2,            90,        80,       100,        0.12,      0.08,        0.16,     6.82153,      0.136943
     30,         6,         2,           110,       100,       120,        0.12,      0.08,        0.16,     6.71522,      0.137236
     31,         7,         2,           130,       120,       140,        0.12,      0.08,        0.16,     6.54725,      0.164831
     32,         8,         2,           150,       140,       160,        0.12,      0.08,        0.16,     6.44435,      0.422196
     33,         9,         2,           170,       160,       180,        0.12,      0.08,        0.16,      6.3299,       2.23097
     34,        10,         2,           190,       180,       200,        0.12,      0.08,        0.16,           0,             0
     37,         1,         3,            10,         0,        20,         0.2,      0.16,        0.24,     8.22641,       0.22856
     38,         2,         3,            30,        20,        40,         0.2,      0.16,        0.24,     7.75903,      0.106428
     39,         3,         3,            50,        40,        60,         0.2,      0.16,        0.24,     7.41788,      0.102082
     40,         4,         3,            70,        60,        80,         0.2,      0.16,        0.24,     7.09053,       0.10513
     41,         5,         3,            90,        80,       100,         0.2,      0.16,        0.24,     6.82254,      0.107388
