# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS z-Target (Lab)   
# xbins      : 60   
# xlabel     :  z-Target [cm]   
# xbin_width : 0.333 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.833,-10.000,-9.667,9449.423,686.303
2,-9.500,-9.667,-9.333,10189.427,762.427
3,-9.167,-9.333,-9.000,11132.863,786.406
4,-8.833,-9.000,-8.667,9663.928,703.395
5,-8.500,-8.667,-8.333,9665.933,773.520
6,-8.167,-8.333,-8.000,10060.164,729.811
7,-7.833,-8.000,-7.667,10523.334,784.855
8,-7.500,-7.667,-7.333,9221.970,676.265
9,-7.167,-7.333,-7.000,9162.604,687.219
10,-6.833,-7.000,-6.667,8772.307,639.984
11,-6.500,-6.667,-6.333,8889.395,663.401
12,-6.167,-6.333,-6.000,9214.701,680.976
13,-5.833,-6.000,-5.667,8763.671,673.554
14,-5.500,-5.667,-5.333,9459.097,731.736
15,-5.167,-5.333,-5.000,8535.162,639.057
16,-4.833,-5.000,-4.667,9578.548,678.054
17,-4.500,-4.667,-4.333,7158.818,536.825
18,-4.167,-4.333,-4.000,8933.319,673.704
19,-3.833,-4.000,-3.667,9519.901,715.255
20,-3.500,-3.667,-3.333,9530.577,720.256
21,-3.167,-3.333,-3.000,8934.245,668.057
22,-2.833,-3.000,-2.667,8579.113,605.044
23,-2.500,-2.667,-2.333,8752.653,638.591
24,-2.167,-2.333,-2.000,8618.091,622.647
25,-1.833,-2.000,-1.667,9415.185,675.791
26,-1.500,-1.667,-1.333,8716.195,594.505
27,-1.167,-1.333,-1.000,8820.088,613.948
28,-0.833,-1.000,-0.667,8839.208,647.534
29,-0.500,-0.667,-0.333,9343.152,681.029
30,-0.167,-0.333,0.000,8516.212,603.407
31,0.167,0.000,0.333,12220.844,844.040
32,0.500,0.333,0.667,8407.405,601.499
33,0.833,0.667,1.000,9668.792,696.974
34,1.167,1.000,1.333,9743.064,682.253
35,1.500,1.333,1.667,9808.644,712.100
36,1.833,1.667,2.000,10452.099,714.563
37,2.167,2.000,2.333,10204.362,676.918
38,2.500,2.333,2.667,10139.670,692.736
39,2.833,2.667,3.000,10273.609,723.213
40,3.167,3.000,3.333,9878.584,680.683
41,3.500,3.333,3.667,9815.659,677.276
42,3.833,3.667,4.000,10164.100,676.466
43,4.167,4.000,4.333,10458.474,718.181
44,4.500,4.333,4.667,9066.666,616.526
45,4.833,4.667,5.000,9763.339,698.027
46,5.167,5.000,5.333,9323.621,616.056
47,5.500,5.333,5.667,10214.738,731.263
48,5.833,5.667,6.000,9636.909,641.866
49,6.167,6.000,6.333,9693.700,672.640
50,6.500,6.333,6.667,9321.212,601.244
51,6.833,6.667,7.000,8869.877,647.066
52,7.167,7.000,7.333,10137.229,679.362
53,7.500,7.333,7.667,10204.104,683.570
54,7.833,7.667,8.000,10405.358,631.954
55,8.167,8.000,8.333,12122.786,804.206
56,8.500,8.333,8.667,11131.958,733.433
57,8.833,8.667,9.000,12448.118,740.634
58,9.167,9.000,9.333,12961.460,815.052
59,9.500,9.333,9.667,12437.131,798.620
60,9.833,9.667,10.000,13114.513,821.812
