# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS X'_{fp}   
# xbins      : 60   
# xlabel     :  X'_{fp} [rad]   
# xbin_width : 0.002 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.059,-0.060,-0.058,0.004,0.000
2,-0.057,-0.058,-0.056,0.009,0.001
3,-0.055,-0.056,-0.054,0.014,0.001
4,-0.053,-0.054,-0.052,0.030,0.001
5,-0.051,-0.052,-0.050,0.045,0.002
6,-0.049,-0.050,-0.048,0.083,0.004
7,-0.047,-0.048,-0.046,0.120,0.005
8,-0.045,-0.046,-0.044,0.178,0.007
9,-0.043,-0.044,-0.042,0.272,0.010
10,-0.041,-0.042,-0.040,0.383,0.014
11,-0.039,-0.040,-0.038,0.549,0.019
12,-0.037,-0.038,-0.036,0.740,0.025
13,-0.035,-0.036,-0.034,1.061,0.033
14,-0.033,-0.034,-0.032,1.312,0.039
15,-0.031,-0.032,-0.030,1.693,0.049
16,-0.029,-0.030,-0.028,2.114,0.060
17,-0.027,-0.028,-0.026,2.716,0.073
18,-0.025,-0.026,-0.024,3.230,0.085
19,-0.023,-0.024,-0.022,4.046,0.104
20,-0.021,-0.022,-0.020,4.840,0.120
21,-0.019,-0.020,-0.018,5.565,0.136
22,-0.017,-0.018,-0.016,6.500,0.155
23,-0.015,-0.016,-0.014,7.163,0.170
24,-0.013,-0.014,-0.012,8.140,0.192
25,-0.011,-0.012,-0.010,9.230,0.215
26,-0.009,-0.010,-0.008,9.602,0.235
27,-0.007,-0.008,-0.006,10.479,0.262
28,-0.005,-0.006,-0.004,11.177,0.291
29,-0.003,-0.004,-0.002,12.674,0.333
30,-0.001,-0.002,0.000,13.894,0.368
31,0.001,0.000,0.002,14.127,0.430
32,0.003,0.002,0.004,16.068,0.533
33,0.005,0.004,0.006,16.983,0.599
34,0.007,0.006,0.008,18.493,0.705
35,0.009,0.008,0.010,17.169,0.666
36,0.011,0.010,0.012,19.079,0.721
37,0.013,0.012,0.014,18.767,0.790
38,0.015,0.014,0.016,18.690,0.756
39,0.017,0.016,0.018,18.683,1.074
40,0.019,0.018,0.020,17.271,0.996
41,0.021,0.020,0.022,14.966,0.670
42,0.023,0.022,0.024,13.248,0.583
43,0.025,0.024,0.026,11.290,0.450
44,0.027,0.026,0.028,10.704,0.496
45,0.029,0.028,0.030,8.183,0.350
46,0.031,0.030,0.032,7.002,0.309
47,0.033,0.032,0.034,5.287,0.194
48,0.035,0.034,0.036,3.677,0.152
49,0.037,0.036,0.038,2.442,0.118
50,0.039,0.038,0.040,1.321,0.080
51,0.041,0.040,0.042,0.520,0.050
52,0.043,0.042,0.044,0.109,0.025
53,0.045,0.044,0.046,0.000,0.000
54,0.047,0.046,0.048,0.000,0.000
55,0.049,0.048,0.050,0.000,0.000
56,0.051,0.050,0.052,0.000,0.000
57,0.053,0.052,0.054,0.000,0.000
58,0.055,0.054,0.056,0.000,0.000
59,0.057,0.056,0.058,0.000,0.000
60,0.059,0.058,0.060,0.000,0.000
