# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 30   | ylabel: Missing Momentum, P_{m} [GeV/c] 
# xbins      = 19   | xlabel: #theta_{rq} [deg] 
# ybin width = 0.040 
# xbin width = 10.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     22         1         1             5         0        10        0.02         0        0.04     421.739       116.494
     23         2         1            15        10        20        0.02         0        0.04     1514.72       240.914
     24         3         1            25        20        30        0.02         0        0.04      2558.1       328.439
     25         4         1            35        30        40        0.02         0        0.04     3546.21       372.301
     26         5         1            45        40        50        0.02         0        0.04     3180.41       350.676
     27         6         1            55        50        60        0.02         0        0.04     3990.12        427.81
     28         7         1            65        60        70        0.02         0        0.04     2259.69       315.266
     29         8         1            75        70        80        0.02         0        0.04     2506.77       326.077
     30         9         1            85        80        90        0.02         0        0.04     1614.77       268.034
     31        10         1            95        90       100        0.02         0        0.04     971.287       198.916
     32        11         1           105       100       110        0.02         0        0.04     552.007       155.735
     33        12         1           115       110       120        0.02         0        0.04     203.129       104.273
     34        13         1           125       120       130        0.02         0        0.04     130.596       96.5794
     35        14         1           135       130       140        0.02         0        0.04           0             0
     36        15         1           145       140       150        0.02         0        0.04           0             0
     37        16         1           155       150       160        0.02         0        0.04           0             0
     38        17         1           165       160       170        0.02         0        0.04           0             0
     39        18         1           175       170       180        0.02         0        0.04           0             0
     40        19         1           185       180       190        0.02         0        0.04           0             0
     43         1         2             5         0        10        0.06      0.04        0.08      2384.9       184.619
     44         2         2            15        10        20        0.06      0.04        0.08     7060.93       324.398
     45         3         2            25        20        30        0.06      0.04        0.08     10938.6       403.257
     46         4         2            35        30        40        0.06      0.04        0.08     14416.2       496.288
     47         5         2            45        40        50        0.06      0.04        0.08     16256.9       518.556
     48         6         2            55        50        60        0.06      0.04        0.08     15790.4       524.099
     49         7         2            65        60        70        0.06      0.04        0.08     12982.3       482.173
     50         8         2            75        70        80        0.06      0.04        0.08     10649.2       444.987
     51         9         2            85        80        90        0.06      0.04        0.08     5968.38       313.706
     52        10         2            95        90       100        0.06      0.04        0.08     3629.03       254.262
     53        11         2           105       100       110        0.06      0.04        0.08     1008.86       132.182
     54        12         2           115       110       120        0.06      0.04        0.08     143.126       43.4166
     55        13         2           125       120       130        0.06      0.04        0.08           0             0
     56        14         2           135       130       140        0.06      0.04        0.08           0             0
     57        15         2           145       140       150        0.06      0.04        0.08           0             0
     58        16         2           155       150       160        0.06      0.04        0.08           0             0
     59        17         2           165       160       170        0.06      0.04        0.08           0             0
     60        18         2           175       170       180        0.06      0.04        0.08           0             0
     61        19         2           185       180       190        0.06      0.04        0.08           0             0
     64         1         3             5         0        10         0.1      0.08        0.12     1421.82       65.3093
     65         2         3            15        10        20         0.1      0.08        0.12     4195.28       118.009
     66         3         3            25        20        30         0.1      0.08        0.12     6777.18         155.4
     67         4         3            35        30        40         0.1      0.08        0.12     8997.86       188.606
     68         5         3            45        40        50         0.1      0.08        0.12       11184       225.845
     69         6         3            55        50        60         0.1      0.08        0.12     12054.3       230.485
     70         7         3            65        60        70         0.1      0.08        0.12     11012.8       221.338
     71         8         3            75        70        80         0.1      0.08        0.12     8451.55       184.346
     72         9         3            85        80        90         0.1      0.08        0.12     5194.67       135.886
     73        10         3            95        90       100         0.1      0.08        0.12        2398       90.9046
     74        11         3           105       100       110         0.1      0.08        0.12     555.906       43.3521
     75        12         3           115       110       120         0.1      0.08        0.12     37.5033       12.7383
     76        13         3           125       120       130         0.1      0.08        0.12           0             0
     77        14         3           135       130       140         0.1      0.08        0.12           0             0
     78        15         3           145       140       150         0.1      0.08        0.12           0             0
     79        16         3           155       150       160         0.1      0.08        0.12           0             0
     80        17         3           165       160       170         0.1      0.08        0.12           0             0
     81        18         3           175       170       180         0.1      0.08        0.12           0             0
     82        19         3           185       180       190         0.1      0.08        0.12           0             0
     85         1         4             5         0        10        0.14      0.12        0.16     423.855        15.694
     86         2         4            15        10        20        0.14      0.12        0.16     1347.18       29.9833
     87         3         4            25        20        30        0.14      0.12        0.16     2246.53       40.2172
     88         4         4            35        30        40        0.14      0.12        0.16     3063.29       48.2274
     89         5         4            45        40        50        0.14      0.12        0.16     3825.82       59.8168
     90         6         4            55        50        60        0.14      0.12        0.16     4588.48       69.0732
     91         7         4            65        60        70        0.14      0.12        0.16     4692.56       62.8808
     92         8         4            75        70        80        0.14      0.12        0.16     4086.33       56.7398
     93         9         4            85        80        90        0.14      0.12        0.16     2837.51       45.1745
     94        10         4            95        90       100        0.14      0.12        0.16     1312.48       30.2656
     95        11         4           105       100       110        0.14      0.12        0.16     231.027        13.202
     96        12         4           115       110       120        0.14      0.12        0.16    0.695343      0.495016
     97        13         4           125       120       130        0.14      0.12        0.16           0             0
     98        14         4           135       130       140        0.14      0.12        0.16           0             0
     99        15         4           145       140       150        0.14      0.12        0.16           0             0
    100        16         4           155       150       160        0.14      0.12        0.16           0             0
    101        17         4           165       160       170        0.14      0.12        0.16           0             0
    102        18         4           175       170       180        0.14      0.12        0.16           0             0
    103        19         4           185       180       190        0.14      0.12        0.16           0             0
    106         1         5             5         0        10        0.18      0.16         0.2       91.01       3.90481
    107         2         5            15        10        20        0.18      0.16         0.2     312.081       7.22031
    108         3         5            25        20        30        0.18      0.16         0.2      555.41       9.62026
    109         4         5            35        30        40        0.18      0.16         0.2      851.41       12.2921
    110         5         5            45        40        50        0.18      0.16         0.2     1099.37       15.5562
    111         6         5            55        50        60        0.18      0.16         0.2     1428.28       18.8702
    112         7         5            65        60        70        0.18      0.16         0.2     1710.28       19.8604
    113         8         5            75        70        80        0.18      0.16         0.2     1721.65       25.4538
    114         9         5            85        80        90        0.18      0.16         0.2     1298.46       15.1721
    115        10         5            95        90       100        0.18      0.16         0.2      611.26       10.4679
    116        11         5           105       100       110        0.18      0.16         0.2     82.7178       3.94461
    117        12         5           115       110       120        0.18      0.16         0.2           0             0
    118        13         5           125       120       130        0.18      0.16         0.2           0             0
    119        14         5           135       130       140        0.18      0.16         0.2           0             0
    120        15         5           145       140       150        0.18      0.16         0.2           0             0
    121        16         5           155       150       160        0.18      0.16         0.2           0             0
    122        17         5           165       160       170        0.18      0.16         0.2           0             0
    123        18         5           175       170       180        0.18      0.16         0.2           0             0
    124        19         5           185       180       190        0.18      0.16         0.2           0             0
    127         1         6             5         0        10        0.22       0.2        0.24     8.58252      0.703886
    128         2         6            15        10        20        0.22       0.2        0.24     44.5771       1.54426
    129         3         6            25        20        30        0.22       0.2        0.24     121.803       2.43924
    130         4         6            35        30        40        0.22       0.2        0.24     223.696       3.42304
    131         5         6            45        40        50        0.22       0.2        0.24     327.871       5.35797
    132         6         6            55        50        60        0.22       0.2        0.24     466.549       9.17996
    133         7         6            65        60        70        0.22       0.2        0.24       849.2       62.8871
    134         8         6            75        70        80        0.22       0.2        0.24     781.916       32.2022
    135         9         6            85        80        90        0.22       0.2        0.24     661.286        29.321
    136        10         6            95        90       100        0.22       0.2        0.24     289.195       4.05207
    137        11         6           105       100       110        0.22       0.2        0.24      24.447       1.26829
    138        12         6           115       110       120        0.22       0.2        0.24           0             0
    139        13         6           125       120       130        0.22       0.2        0.24           0             0
    140        14         6           135       130       140        0.22       0.2        0.24           0             0
    141        15         6           145       140       150        0.22       0.2        0.24           0             0
    142        16         6           155       150       160        0.22       0.2        0.24           0             0
    143        17         6           165       160       170        0.22       0.2        0.24           0             0
    144        18         6           175       170       180        0.22       0.2        0.24           0             0
    145        19         6           185       180       190        0.22       0.2        0.24           0             0
    148         1         7             5         0        10        0.26      0.24        0.28    0.268719     0.0898778
    149         2         7            15        10        20        0.26      0.24        0.28     3.06403      0.254488
    150         3         7            25        20        30        0.26      0.24        0.28     20.8017      0.613005
    151         4         7            35        30        40        0.26      0.24        0.28       60.38       1.15089
    152         5         7            45        40        50        0.26      0.24        0.28     112.946       2.50815
    153         6         7            55        50        60        0.26      0.24        0.28     199.206       8.94961
    154         7         7            65        60        70        0.26      0.24        0.28     441.043       37.3766
    155         8         7            75        70        80        0.26      0.24        0.28     726.389       108.735
    156         9         7            85        80        90        0.26      0.24        0.28     359.115       17.7495
    157        10         7            95        90       100        0.26      0.24        0.28     145.155       1.84463
    158        11         7           105       100       110        0.26      0.24        0.28     5.98892      0.415844
    159        12         7           115       110       120        0.26      0.24        0.28           0             0
    160        13         7           125       120       130        0.26      0.24        0.28           0             0
    161        14         7           135       130       140        0.26      0.24        0.28           0             0
    162        15         7           145       140       150        0.26      0.24        0.28           0             0
    163        16         7           155       150       160        0.26      0.24        0.28           0             0
    164        17         7           165       160       170        0.26      0.24        0.28           0             0
    165        18         7           175       170       180        0.26      0.24        0.28           0             0
    166        19         7           185       180       190        0.26      0.24        0.28           0             0
    169         1         8             5         0        10         0.3      0.28        0.32           0             0
    170         2         8            15        10        20         0.3      0.28        0.32   0.0183377     0.0132963
    171         3         8            25        20        30         0.3      0.28        0.32    0.989544     0.0953307
    172         4         8            35        30        40         0.3      0.28        0.32     13.0317      0.367371
    173         5         8            45        40        50         0.3      0.28        0.32     38.7291       1.13787
    174         6         8            55        50        60         0.3      0.28        0.32     86.6871       3.65919
    175         7         8            65        60        70         0.3      0.28        0.32     208.018       26.3433
    176         8         8            75        70        80         0.3      0.28        0.32      405.41       53.8669
    177         9         8            85        80        90         0.3      0.28        0.32     223.908        14.214
