# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 30   | ylabel: Missing Momentum, P_{m} [GeV/c] 
# xbins      = 19   | xlabel: #theta_{rq} [deg] 
# ybin width = 0.040 
# xbin width = 10.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     22         1         1             5         0        10        0.02         0        0.04     210.869       58.2471
     23         2         1            15        10        20        0.02         0        0.04     757.361       120.457
     24         3         1            25        20        30        0.02         0        0.04     1279.05       164.219
     25         4         1            35        30        40        0.02         0        0.04     1773.11        186.15
     26         5         1            45        40        50        0.02         0        0.04      1590.2       175.338
     27         6         1            55        50        60        0.02         0        0.04     1995.06       213.905
     28         7         1            65        60        70        0.02         0        0.04     1129.84       157.633
     29         8         1            75        70        80        0.02         0        0.04     1253.38       163.038
     30         9         1            85        80        90        0.02         0        0.04     807.384       134.017
     31        10         1            95        90       100        0.02         0        0.04     485.644       99.4581
     32        11         1           105       100       110        0.02         0        0.04     276.003       77.8677
     33        12         1           115       110       120        0.02         0        0.04     101.564       52.1366
     34        13         1           125       120       130        0.02         0        0.04     65.2978       48.2897
     35        14         1           135       130       140        0.02         0        0.04           0             0
     36        15         1           145       140       150        0.02         0        0.04           0             0
     37        16         1           155       150       160        0.02         0        0.04           0             0
     38        17         1           165       160       170        0.02         0        0.04           0             0
     39        18         1           175       170       180        0.02         0        0.04           0             0
     40        19         1           185       180       190        0.02         0        0.04           0             0
     43         1         2             5         0        10        0.06      0.04        0.08     1192.45       92.3096
     44         2         2            15        10        20        0.06      0.04        0.08     3530.47       162.199
     45         3         2            25        20        30        0.06      0.04        0.08     5469.32       201.628
     46         4         2            35        30        40        0.06      0.04        0.08     7208.11       248.144
     47         5         2            45        40        50        0.06      0.04        0.08     8128.44       259.278
     48         6         2            55        50        60        0.06      0.04        0.08     7895.21       262.049
     49         7         2            65        60        70        0.06      0.04        0.08     6491.17       241.087
