# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.067 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-1.967,-2.000,-1.933,0.000,0.000
2,-1.900,-1.933,-1.867,0.000,0.000
3,-1.833,-1.867,-1.800,0.002,0.002
4,-1.767,-1.800,-1.733,0.549,0.456
5,-1.700,-1.733,-1.667,3.516,1.588
6,-1.633,-1.667,-1.600,8.383,6.290
7,-1.567,-1.600,-1.533,127.214,33.538
8,-1.500,-1.533,-1.467,214.276,44.387
9,-1.433,-1.467,-1.400,230.322,35.980
10,-1.367,-1.400,-1.333,392.050,48.341
11,-1.300,-1.333,-1.267,799.826,75.493
12,-1.233,-1.267,-1.200,937.851,85.244
13,-1.167,-1.200,-1.133,1235.073,108.323
14,-1.100,-1.133,-1.067,1192.385,103.797
15,-1.033,-1.067,-1.000,1276.904,114.179
16,-0.967,-1.000,-0.933,1102.523,105.063
17,-0.900,-0.933,-0.867,1119.885,107.681
18,-0.833,-0.867,-0.800,993.359,104.820
19,-0.767,-0.800,-0.733,922.127,97.993
20,-0.700,-0.733,-0.667,734.997,69.769
21,-0.633,-0.667,-0.600,722.417,81.720
22,-0.567,-0.600,-0.533,774.365,80.682
23,-0.500,-0.533,-0.467,935.945,95.770
24,-0.433,-0.467,-0.400,826.594,86.128
25,-0.367,-0.400,-0.333,619.276,68.614
26,-0.300,-0.333,-0.267,710.737,81.086
27,-0.233,-0.267,-0.200,920.162,99.027
28,-0.167,-0.200,-0.133,715.492,73.860
29,-0.100,-0.133,-0.067,878.237,97.606
30,-0.033,-0.067,0.000,779.734,85.490
31,0.033,0.000,0.067,877.879,103.243
32,0.100,0.067,0.133,767.058,86.097
33,0.167,0.133,0.200,797.653,88.045
34,0.233,0.200,0.267,953.370,99.905
35,0.300,0.267,0.333,858.367,91.545
36,0.367,0.333,0.400,1034.499,110.276
37,0.433,0.400,0.467,939.959,97.308
38,0.500,0.467,0.533,913.114,96.543
39,0.567,0.533,0.600,897.264,88.013
40,0.633,0.600,0.667,1416.480,137.518
41,0.700,0.667,0.733,1499.649,134.494
42,0.767,0.733,0.800,1572.776,125.473
43,0.833,0.800,0.867,1491.375,118.027
44,0.900,0.867,0.933,1881.948,139.741
45,0.967,0.933,1.000,2497.954,165.749
46,1.033,1.000,1.067,2633.843,170.195
47,1.100,1.067,1.133,2795.284,164.288
48,1.167,1.133,1.200,3459.849,210.587
49,1.233,1.200,1.267,2718.028,172.991
50,1.300,1.267,1.333,2085.873,144.927
51,1.367,1.333,1.400,1611.929,125.146
52,1.433,1.400,1.467,1224.652,110.980
53,1.500,1.467,1.533,809.284,80.774
54,1.567,1.533,1.600,494.937,60.201
55,1.633,1.600,1.667,323.736,42.210
56,1.700,1.667,1.733,173.385,29.413
57,1.767,1.733,1.800,132.401,23.993
58,1.833,1.800,1.867,79.328,16.391
59,1.900,1.867,1.933,39.448,8.344
60,1.967,1.933,2.000,33.616,7.552
