# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.067 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-1.967,-2.000,-1.933,0.074,0.068
2,-1.900,-1.933,-1.867,0.063,0.031
3,-1.833,-1.867,-1.800,8.170,3.827
4,-1.767,-1.800,-1.733,257.824,94.981
5,-1.700,-1.733,-1.667,340.202,116.264
6,-1.633,-1.667,-1.600,575.167,129.860
7,-1.567,-1.600,-1.533,1251.365,181.529
8,-1.500,-1.533,-1.467,2399.785,286.711
9,-1.433,-1.467,-1.400,3563.578,341.623
10,-1.367,-1.400,-1.333,4628.706,373.635
11,-1.300,-1.333,-1.267,5653.539,388.425
12,-1.233,-1.267,-1.200,7069.168,437.060
13,-1.167,-1.200,-1.133,8990.174,503.203
14,-1.100,-1.133,-1.067,9098.080,533.088
15,-1.033,-1.067,-1.000,9589.475,541.836
16,-0.967,-1.000,-0.933,8016.665,471.425
17,-0.900,-0.933,-0.867,8353.380,518.852
18,-0.833,-0.867,-0.800,6172.646,416.769
19,-0.767,-0.800,-0.733,6979.175,464.396
20,-0.700,-0.733,-0.667,6420.955,450.099
21,-0.633,-0.667,-0.600,4923.951,354.437
22,-0.567,-0.600,-0.533,6459.827,502.785
23,-0.500,-0.533,-0.467,4904.221,392.793
24,-0.433,-0.467,-0.400,4489.443,337.419
25,-0.367,-0.400,-0.333,3946.858,317.266
26,-0.300,-0.333,-0.267,3289.221,258.149
27,-0.233,-0.267,-0.200,4099.278,341.612
28,-0.167,-0.200,-0.133,3493.077,294.167
29,-0.100,-0.133,-0.067,4047.876,335.670
30,-0.033,-0.067,0.000,3989.928,334.842
31,0.033,0.000,0.067,3939.097,348.876
32,0.100,0.067,0.133,4159.184,342.610
33,0.167,0.133,0.200,4180.109,335.013
34,0.233,0.200,0.267,4238.010,334.345
35,0.300,0.267,0.333,4148.046,323.098
36,0.367,0.333,0.400,4180.492,329.740
37,0.433,0.400,0.467,4614.146,326.327
38,0.500,0.467,0.533,5242.645,404.547
39,0.567,0.533,0.600,6279.174,446.724
40,0.633,0.600,0.667,6325.189,410.670
41,0.700,0.667,0.733,7715.502,463.357
42,0.767,0.733,0.800,9349.789,529.820
43,0.833,0.800,0.867,10550.885,548.399
44,0.900,0.867,0.933,13543.862,634.809
45,0.967,0.933,1.000,15905.424,703.677
46,1.033,1.000,1.067,16693.404,712.756
47,1.100,1.067,1.133,18834.963,749.320
48,1.167,1.133,1.200,19185.170,770.738
49,1.233,1.200,1.267,16878.436,683.769
50,1.300,1.267,1.333,15676.835,675.652
51,1.367,1.333,1.400,13254.325,644.615
52,1.433,1.400,1.467,10272.276,549.769
53,1.500,1.467,1.533,7489.595,509.826
54,1.567,1.533,1.600,5357.092,407.480
55,1.633,1.600,1.667,3533.043,329.298
56,1.700,1.667,1.733,2136.221,249.506
57,1.767,1.733,1.800,1347.165,224.761
58,1.833,1.800,1.867,945.797,179.836
59,1.900,1.867,1.933,381.703,91.227
60,1.967,1.933,2.000,199.442,73.711
