# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : $\theta_{q}$ (2D Average) 
# ybins      : 30 
# ylabel     :  P_{m} [GeV/c] 
# xbins      : 19 
# xlabel     :  $\theta_{rq}$ [deg] 
# ybin_width : 0.040 
# xbin_width : 10.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     22,         1,         1,             5,         0,        10,        0.02,         0,        0.04,           0,             0
     23,         2,         1,            15,        10,        20,        0.02,         0,        0.04,     38.0951,       31.2939
     24,         3,         1,            25,        20,        30,        0.02,         0,        0.04,     37.9899,       38.5601
     25,         4,         1,            35,        30,        40,        0.02,         0,        0.04,     38.1584,       31.3654
     26,         5,         1,            45,        40,        50,        0.02,         0,        0.04,      37.969,       26.9923
     27,         6,         1,            55,        50,        60,        0.02,         0,        0.04,     37.9366,       27.1927
     28,         7,         1,            65,        60,        70,        0.02,         0,        0.04,     38.2079,       9.67975
     29,         8,         1,            75,        70,        80,        0.02,         0,        0.04,     38.4563,       4.06423
     30,         9,         1,            85,        80,        90,        0.02,         0,        0.04,     38.1985,       1.54708
     31,        10,         1,            95,        90,       100,        0.02,         0,        0.04,     37.8144,       2.27658
     32,        11,         1,           105,       100,       110,        0.02,         0,        0.04,     37.8819,        6.0816
     33,        12,         1,           115,       110,       120,        0.02,         0,        0.04,     38.1369,       14.3657
     34,        13,         1,           125,       120,       130,        0.02,         0,        0.04,     37.9733,       22.2635
     35,        14,         1,           135,       130,       140,        0.02,         0,        0.04,     37.9372,        24.293
     36,        15,         1,           145,       140,       150,        0.02,         0,        0.04,     38.3312,       54.2084
     37,        16,         1,           155,       150,       160,        0.02,         0,        0.04,     37.8394,       30.9998
