# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.233 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-6.883,-7.000,-6.767,0.000,0.000
2,-6.650,-6.767,-6.533,0.002,0.001
3,-6.417,-6.533,-6.300,0.000,0.000
4,-6.183,-6.300,-6.067,0.001,0.001
5,-5.950,-6.067,-5.833,0.000,0.000
6,-5.717,-5.833,-5.600,0.009,0.005
7,-5.483,-5.600,-5.367,0.018,0.008
8,-5.250,-5.367,-5.133,0.039,0.013
9,-5.017,-5.133,-4.900,0.061,0.015
10,-4.783,-4.900,-4.667,0.155,0.025
11,-4.550,-4.667,-4.433,0.227,0.028
12,-4.317,-4.433,-4.200,0.497,0.040
13,-4.083,-4.200,-3.967,0.999,0.053
14,-3.850,-3.967,-3.733,1.806,0.065
15,-3.617,-3.733,-3.500,2.649,0.077
16,-3.383,-3.500,-3.267,3.015,0.081
17,-3.150,-3.267,-3.033,2.956,0.080
18,-2.917,-3.033,-2.800,3.267,0.087
19,-2.683,-2.800,-2.567,3.330,0.087
20,-2.450,-2.567,-2.333,3.309,0.088
21,-2.217,-2.333,-2.100,3.252,0.086
22,-1.983,-2.100,-1.867,3.162,0.083
23,-1.750,-1.867,-1.633,3.375,0.087
24,-1.517,-1.633,-1.400,3.174,0.084
25,-1.283,-1.400,-1.167,3.133,0.082
26,-1.050,-1.167,-0.933,2.981,0.077
27,-0.817,-0.933,-0.700,3.208,0.082
28,-0.583,-0.700,-0.467,2.861,0.075
29,-0.350,-0.467,-0.233,2.673,0.070
30,-0.117,-0.233,0.000,2.742,0.072
31,0.117,0.000,0.233,2.700,0.072
32,0.350,0.233,0.467,2.535,0.068
33,0.583,0.467,0.700,2.505,0.066
34,0.817,0.700,0.933,2.367,0.063
35,1.050,0.933,1.167,2.098,0.058
36,1.283,1.167,1.400,2.150,0.059
37,1.517,1.400,1.633,2.035,0.059
38,1.750,1.633,1.867,1.989,0.056
39,1.983,1.867,2.100,1.867,0.053
40,2.217,2.100,2.333,1.720,0.050
41,2.450,2.333,2.567,1.692,0.050
42,2.683,2.567,2.800,1.588,0.047
43,2.917,2.800,3.033,1.468,0.045
44,3.150,3.033,3.267,1.357,0.042
45,3.383,3.267,3.500,1.193,0.039
46,3.617,3.500,3.733,1.055,0.036
47,3.850,3.733,3.967,0.859,0.034
48,4.083,3.967,4.200,0.517,0.026
49,4.317,4.200,4.433,0.319,0.022
50,4.550,4.433,4.667,0.165,0.015
51,4.783,4.667,4.900,0.077,0.010
52,5.017,4.900,5.133,0.038,0.007
53,5.250,5.133,5.367,0.017,0.006
54,5.483,5.367,5.600,0.027,0.007
55,5.717,5.600,5.833,0.010,0.004
56,5.950,5.833,6.067,0.008,0.004
57,6.183,6.067,6.300,0.006,0.003
58,6.417,6.300,6.533,0.003,0.002
59,6.650,6.533,6.767,0.009,0.004
60,6.883,6.767,7.000,0.004,0.002
