# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : 4-Momentum Transfer, Q^{2}   
# xbins      : 80   
# xlabel     :  4-momentum transfer, Q^{2} [GeV^{2}]   
# xbin_width : 0.031 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,0.516,0.500,0.531,0.000,0.000
2,0.547,0.531,0.562,0.000,0.000
3,0.578,0.562,0.594,0.000,0.000
4,0.609,0.594,0.625,0.000,0.000
5,0.641,0.625,0.656,0.000,0.000
6,0.672,0.656,0.688,0.000,0.000
7,0.703,0.688,0.719,0.000,0.000
8,0.734,0.719,0.750,0.000,0.000
9,0.766,0.750,0.781,0.000,0.000
10,0.797,0.781,0.812,0.000,0.000
11,0.828,0.812,0.844,0.000,0.000
12,0.859,0.844,0.875,0.000,0.000
13,0.891,0.875,0.906,0.000,0.000
14,0.922,0.906,0.938,0.000,0.000
15,0.953,0.938,0.969,0.000,0.000
16,0.984,0.969,1.000,0.000,0.000
17,1.016,1.000,1.031,0.000,0.000
18,1.047,1.031,1.062,0.000,0.000
19,1.078,1.062,1.094,39.428,11.859
20,1.109,1.094,1.125,2887.782,419.816
21,1.141,1.125,1.156,9989.555,866.302
22,1.172,1.156,1.188,14047.228,953.115
23,1.203,1.188,1.219,14631.783,931.775
24,1.234,1.219,1.250,12970.900,797.897
25,1.266,1.250,1.281,14963.429,868.437
26,1.297,1.281,1.312,13747.336,790.875
27,1.328,1.312,1.344,13420.220,737.405
28,1.359,1.344,1.375,12229.743,681.923
29,1.391,1.375,1.406,10554.647,601.013
30,1.422,1.406,1.438,9477.011,560.356
31,1.453,1.438,1.469,9698.957,536.178
32,1.484,1.469,1.500,7829.490,456.972
33,1.516,1.500,1.531,7494.844,424.363
34,1.547,1.531,1.562,6348.102,362.823
35,1.578,1.562,1.594,5265.767,308.000
36,1.609,1.594,1.625,4898.893,287.204
37,1.641,1.625,1.656,3906.952,247.084
38,1.672,1.656,1.688,3397.190,209.236
39,1.703,1.688,1.719,2915.479,177.904
40,1.734,1.719,1.750,2631.526,171.348
41,1.766,1.750,1.781,2265.605,142.455
42,1.797,1.781,1.812,1620.339,106.427
43,1.828,1.812,1.844,1231.933,87.715
44,1.859,1.844,1.875,917.997,68.322
45,1.891,1.875,1.906,803.477,61.710
46,1.922,1.906,1.938,514.923,41.767
47,1.953,1.938,1.969,505.335,43.769
48,1.984,1.969,2.000,387.635,32.472
49,2.016,2.000,2.031,273.565,24.632
50,2.047,2.031,2.062,189.089,18.455
51,2.078,2.062,2.094,147.570,15.511
52,2.109,2.094,2.125,106.848,10.200
53,2.141,2.125,2.156,61.668,5.587
54,2.172,2.156,2.188,56.707,6.213
55,2.203,2.188,2.219,30.558,2.898
56,2.234,2.219,2.250,22.231,1.937
57,2.266,2.250,2.281,18.757,1.746
58,2.297,2.281,2.312,13.109,1.261
59,2.328,2.312,2.344,8.190,0.398
60,2.359,2.344,2.375,7.737,0.648
61,2.391,2.375,2.406,6.007,0.444
62,2.422,2.406,2.438,4.205,0.142
63,2.453,2.438,2.469,3.670,0.147
64,2.484,2.469,2.500,3.113,0.115
65,2.516,2.500,2.531,2.230,0.082
66,2.547,2.531,2.562,1.717,0.065
67,2.578,2.562,2.594,1.271,0.054
68,2.609,2.594,2.625,0.806,0.040
69,2.641,2.625,2.656,0.239,0.020
70,2.672,2.656,2.688,0.016,0.005
71,2.703,2.688,2.719,0.001,0.001
72,2.734,2.719,2.750,0.000,0.000
73,2.766,2.750,2.781,0.000,0.000
74,2.797,2.781,2.812,0.000,0.000
75,2.828,2.812,2.844,0.000,0.000
76,2.859,2.844,2.875,0.000,0.000
77,2.891,2.875,2.906,0.000,0.000
78,2.922,2.906,2.938,0.000,0.000
79,2.953,2.938,2.969,0.000,0.000
80,2.984,2.969,3.000,0.000,0.000
