# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 10.600 GeV
# 
# Previous D(e,e'p) commissioning experiment low-pmiss kin (Pr = 80 MeV setting):
# Ei = 10.6005, kf = 8.5342 GeV/c, th_e = 12.194 deg, Pf = 2.840 GeV/c, th_p = 38.896 deg 
# Q2 = 4.0822 GeV^2, xbj = 1.0528 
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.1000 	 1.1000 	 8.6622 	 11.9806 	 2.7107 	 41.6187 	 2.7848 	 40.2170 	 41.5364 	 1.4017 	 4.0000
  0.1100 	 1.0000 	 8.4684 	 12.1174 	 2.9139 	 39.6096 	 2.9229 	 37.4573 	 84.1909 	 2.1523 	 4.0000
  0.1100 	 1.0500 	 8.5699 	 12.0451 	 2.8070 	 40.9234 	 2.8498 	 38.8700 	 66.1196 	 2.0535 	 4.0000
  0.1100 	 1.1000 	 8.6622 	 11.9806 	 2.7096 	 41.8913 	 2.7848 	 40.2170 	 46.0276 	 1.6742 	 4.0000
  0.1100 	 1.1500 	 8.7465 	 11.9225 	 2.6203 	 42.0847 	 2.7268 	 41.5017 	 14.0255 	 0.5829 	 4.0000
  0.1200 	 1.0000 	 8.4684 	 12.1174 	 2.9126 	 39.8051 	 2.9229 	 37.4573 	 83.8772 	 2.3478 	 4.0000
  0.1200 	 1.0500 	 8.5699 	 12.0451 	 2.8058 	 41.1322 	 2.8498 	 38.8700 	 67.3582 	 2.2622 	 4.0000
  0.1200 	 1.1000 	 8.6622 	 11.9806 	 2.7083 	 42.1460 	 2.7848 	 40.2170 	 49.4346 	 1.9289 	 4.0000
  0.1200 	 1.1500 	 8.7465 	 11.9225 	 2.6190 	 42.6287 	 2.7268 	 41.5017 	 25.4201 	 1.1270 	 4.0000
  0.1300 	 1.0000 	 8.4684 	 12.1174 	 2.9112 	 40.0004 	 2.9229 	 37.4573 	 83.5485 	 2.5432 	 4.0000
  0.1300 	 1.0500 	 8.5699 	 12.0451 	 2.8044 	 41.3390 	 2.8498 	 38.8700 	 68.3301 	 2.4691 	 4.0000
  0.1300 	 1.1000 	 8.6622 	 11.9806 	 2.7069 	 42.3891 	 2.7848 	 40.2170 	 52.1074 	 2.1720 	 4.0000
  0.1300 	 1.1500 	 8.7465 	 11.9225 	 2.6176 	 43.0119 	 2.7268 	 41.5017 	 32.0504 	 1.5102 	 4.0000
  0.1400 	 1.0000 	 8.4684 	 12.1174 	 2.9097 	 40.1957 	 2.9229 	 37.4573 	 83.2081 	 2.7385 	 4.0000
  0.1400 	 1.0500 	 8.5699 	 12.0451 	 2.8029 	 41.5444 	 2.8498 	 38.8700 	 69.0958 	 2.6745 	 4.0000
  0.1400 	 1.1000 	 8.6622 	 11.9806 	 2.7054 	 42.6241 	 2.7848 	 40.2170 	 54.2518 	 2.4071 	 4.0000
  0.1400 	 1.1500 	 8.7465 	 11.9225 	 2.6160 	 43.3379 	 2.7268 	 41.5017 	 36.7807 	 1.8362 	 4.0000
  0.1500 	 1.0000 	 8.4684 	 12.1174 	 2.9081 	 40.3909 	 2.9229 	 37.4573 	 82.8586 	 2.9337 	 4.0000
  0.1500 	 1.0500 	 8.5699 	 12.0451 	 2.8013 	 41.7486 	 2.8498 	 38.8700 	 69.6989 	 2.8787 	 4.0000
  0.1500 	 1.1000 	 8.6622 	 11.9806 	 2.7038 	 42.8532 	 2.7848 	 40.2170 	 55.9996 	 2.6361 	 4.0000
  0.1500 	 1.1500 	 8.7465 	 11.9225 	 2.6144 	 43.6331 	 2.7268 	 41.5017 	 40.4084 	 2.1314 	 4.0000
  0.1500 	 1.2000 	 8.8237 	 11.8700 	 2.5322 	 43.7436 	 2.6749 	 42.7271 	 17.4275 	 1.0166 	 4.0000
  0.1600 	 1.0000 	 8.4684 	 12.1174 	 2.9064 	 40.5860 	 2.9229 	 37.4573 	 82.5018 	 3.1288 	 4.0000
  0.1600 	 1.0500 	 8.5699 	 12.0451 	 2.7995 	 41.9519 	 2.8498 	 38.8700 	 70.1711 	 3.0819 	 4.0000
  0.1600 	 1.1000 	 8.6622 	 11.9806 	 2.7020 	 43.0777 	 2.7848 	 40.2170 	 57.4402 	 2.8607 	 4.0000
  0.1600 	 1.1500 	 8.7465 	 11.9225 	 2.6127 	 43.9088 	 2.7268 	 41.5017 	 43.3006 	 2.4071 	 4.0000
  0.1600 	 1.2000 	 8.8237 	 11.8700 	 2.5305 	 44.2423 	 2.6749 	 42.7271 	 24.7211 	 1.5152 	 4.0000
  0.1700 	 1.0000 	 8.4684 	 12.1174 	 2.9046 	 40.7810 	 2.9229 	 37.4573 	 82.1391 	 3.3238 	 4.0000
  0.1700 	 1.0500 	 8.5699 	 12.0451 	 2.7977 	 42.1543 	 2.8498 	 38.8700 	 70.5367 	 3.2844 	 4.0000
  0.1700 	 1.1000 	 8.6622 	 11.9806 	 2.7002 	 43.2987 	 2.7848 	 40.2170 	 58.6372 	 3.0817 	 4.0000
  0.1700 	 1.1500 	 8.7465 	 11.9225 	 2.6109 	 44.1710 	 2.7268 	 41.5017 	 45.6636 	 2.6693 	 4.0000
  0.1700 	 1.2000 	 8.8237 	 11.8700 	 2.5286 	 44.6347 	 2.6749 	 42.7271 	 29.6791 	 1.9076 	 4.0000
  0.1800 	 1.0000 	 8.4684 	 12.1174 	 2.9027 	 40.9759 	 2.9229 	 37.4573 	 81.7718 	 3.5187 	 4.0000
  0.1800 	 1.0500 	 8.5699 	 12.0451 	 2.7958 	 42.3561 	 2.8498 	 38.8700 	 70.8142 	 3.4861 	 4.0000
  0.1800 	 1.1000 	 8.6622 	 11.9806 	 2.6983 	 43.5168 	 2.7848 	 40.2170 	 59.6374 	 3.2997 	 4.0000
  0.1800 	 1.1500 	 8.7465 	 11.9225 	 2.6089 	 44.4234 	 2.7268 	 41.5017 	 47.6269 	 2.9217 	 4.0000
  0.1800 	 1.2000 	 8.8237 	 11.8700 	 2.5267 	 44.9771 	 2.6749 	 42.7271 	 33.4432 	 2.2501 	 4.0000
  0.1800 	 1.2500 	 8.8947 	 11.8224 	 2.4508 	 44.5658 	 2.6283 	 43.8961 	 9.1562 	 0.6696 	 4.0000
  0.1900 	 1.0000 	 8.4684 	 12.1174 	 2.9006 	 41.1707 	 2.9229 	 37.4573 	 81.4007 	 3.7135 	 4.0000
  0.1900 	 1.0500 	 8.5699 	 12.0451 	 2.7938 	 42.5572 	 2.8498 	 38.8700 	 71.0180 	 3.6873 	 4.0000
  0.1900 	 1.1000 	 8.6622 	 11.9806 	 2.6962 	 43.7325 	 2.7848 	 40.2170 	 60.4759 	 3.5155 	 4.0000
  0.1900 	 1.1500 	 8.7465 	 11.9225 	 2.6069 	 44.6682 	 2.7268 	 41.5017 	 49.2780 	 3.1665 	 4.0000
  0.1900 	 1.2000 	 8.8237 	 11.8700 	 2.5246 	 45.2896 	 2.6749 	 42.7271 	 36.4480 	 2.5626 	 4.0000
  0.1900 	 1.2500 	 8.8947 	 11.8224 	 2.4487 	 45.2959 	 2.6283 	 43.8961 	 18.3502 	 1.3998 	 4.0000
  0.2000 	 1.0000 	 8.4684 	 12.1174 	 2.8985 	 41.3654 	 2.9229 	 37.4573 	 81.0266 	 3.9081 	 4.0000
  0.2000 	 1.0500 	 8.5699 	 12.0451 	 2.7916 	 42.7579 	 2.8498 	 38.8700 	 71.1596 	 3.8879 	 4.0000
  0.2000 	 1.1000 	 8.6622 	 11.9806 	 2.6941 	 43.9463 	 2.7848 	 40.2170 	 61.1797 	 3.7292 	 4.0000
  0.2000 	 1.1500 	 8.7465 	 11.9225 	 2.6047 	 44.9071 	 2.7268 	 41.5017 	 50.6790 	 3.4054 	 4.0000
  0.2000 	 1.2000 	 8.8237 	 11.8700 	 2.5225 	 45.5821 	 2.6749 	 42.7271 	 38.9178 	 2.8550 	 4.0000
  0.2000 	 1.2500 	 8.8947 	 11.8224 	 2.4465 	 45.7805 	 2.6283 	 43.8961 	 23.7181 	 1.8844 	 4.0000
  0.2100 	 1.0000 	 8.4684 	 12.1174 	 2.8963 	 41.5599 	 2.9229 	 37.4573 	 80.6500 	 4.1027 	 4.0000
  0.2100 	 1.0500 	 8.5699 	 12.0451 	 2.7894 	 42.9580 	 2.8498 	 38.8700 	 71.2483 	 4.0881 	 4.0000
  0.2100 	 1.1000 	 8.6622 	 11.9806 	 2.6918 	 44.1584 	 2.7848 	 40.2170 	 61.7702 	 3.9413 	 4.0000
  0.2100 	 1.1500 	 8.7465 	 11.9225 	 2.6024 	 45.1413 	 2.7268 	 41.5017 	 51.8755 	 3.6395 	 4.0000
  0.2100 	 1.2000 	 8.8237 	 11.8700 	 2.5202 	 45.8600 	 2.6749 	 42.7271 	 40.9872 	 3.1330 	 4.0000
  0.2100 	 1.2500 	 8.8947 	 11.8224 	 2.4442 	 46.1815 	 2.6283 	 43.8961 	 27.6537 	 2.2854 	 4.0000
  0.2200 	 1.0000 	 8.4684 	 12.1174 	 2.8939 	 41.7544 	 2.9229 	 37.4573 	 80.2715 	 4.2971 	 4.0000
  0.2200 	 1.0500 	 8.5699 	 12.0451 	 2.7870 	 43.1578 	 2.8498 	 38.8700 	 71.2916 	 4.2878 	 4.0000
  0.2200 	 1.1000 	 8.6622 	 11.9806 	 2.6895 	 44.3690 	 2.7848 	 40.2170 	 62.2643 	 4.1520 	 4.0000
  0.2200 	 1.1500 	 8.7465 	 11.9225 	 2.6001 	 45.3714 	 2.7268 	 41.5017 	 52.9023 	 3.8697 	 4.0000
  0.2200 	 1.2000 	 8.8237 	 11.8700 	 2.5178 	 46.1270 	 2.6749 	 42.7271 	 42.7445 	 3.4000 	 4.0000
  0.2200 	 1.2500 	 8.8947 	 11.8224 	 2.4418 	 46.5372 	 2.6283 	 43.8961 	 30.7596 	 2.6410 	 4.0000
  0.2200 	 1.3000 	 8.9603 	 11.7788 	 2.3714 	 46.1140 	 2.5862 	 45.0119 	 11.9658 	 1.1021 	 4.0000
  0.2300 	 1.0000 	 8.4684 	 12.1174 	 2.8915 	 41.9487 	 2.9229 	 37.4573 	 79.8914 	 4.4914 	 4.0000
  0.2300 	 1.0500 	 8.5699 	 12.0451 	 2.7846 	 43.3572 	 2.8498 	 38.8700 	 71.2958 	 4.4872 	 4.0000
  0.2300 	 1.1000 	 8.6622 	 11.9806 	 2.6870 	 44.5784 	 2.7848 	 40.2170 	 62.6759 	 4.3614 	 4.0000
  0.2300 	 1.1500 	 8.7465 	 11.9225 	 2.5976 	 45.5983 	 2.7268 	 41.5017 	 53.7863 	 4.0966 	 4.0000
  0.2300 	 1.2000 	 8.8237 	 11.8700 	 2.5153 	 46.3855 	 2.6749 	 42.7271 	 44.2517 	 3.6584 	 4.0000
  0.2300 	 1.2500 	 8.8947 	 11.8224 	 2.4393 	 46.8639 	 2.6283 	 43.8961 	 33.3056 	 2.9677 	 4.0000
  0.2300 	 1.3000 	 8.9603 	 11.7788 	 2.3689 	 46.7576 	 2.5862 	 45.0119 	 18.2862 	 1.7457 	 4.0000
  0.2400 	 1.0000 	 8.4684 	 12.1174 	 2.8889 	 42.1429 	 2.9229 	 37.4573 	 79.5101 	 4.6856 	 4.0000
  0.2400 	 1.0500 	 8.5699 	 12.0451 	 2.7820 	 43.5562 	 2.8498 	 38.8700 	 71.2659 	 4.6862 	 4.0000
  0.2400 	 1.1000 	 8.6622 	 11.9806 	 2.6844 	 44.7867 	 2.7848 	 40.2170 	 63.0160 	 4.5697 	 4.0000
  0.2400 	 1.1500 	 8.7465 	 11.9225 	 2.5950 	 45.8224 	 2.7268 	 41.5017 	 54.5489 	 4.3207 	 4.0000
  0.2400 	 1.2000 	 8.8237 	 11.8700 	 2.5127 	 46.6370 	 2.6749 	 42.7271 	 45.5539 	 3.9099 	 4.0000
  0.2400 	 1.2500 	 8.8947 	 11.8224 	 2.4367 	 47.1703 	 2.6283 	 43.8961 	 35.4418 	 3.2741 	 4.0000
  0.2400 	 1.3000 	 8.9603 	 11.7788 	 2.3663 	 47.2391 	 2.5862 	 45.0119 	 22.5298 	 2.2272 	 4.0000
  0.2500 	 1.0000 	 8.4684 	 12.1174 	 2.8863 	 42.3369 	 2.9229 	 37.4573 	 79.1280 	 4.8796 	 4.0000
  0.2500 	 1.0500 	 8.5699 	 12.0451 	 2.7793 	 43.7549 	 2.8498 	 38.8700 	 71.2063 	 4.8849 	 4.0000
  0.2500 	 1.1000 	 8.6622 	 11.9806 	 2.6818 	 44.9941 	 2.7848 	 40.2170 	 63.2940 	 4.7770 	 4.0000
  0.2500 	 1.1500 	 8.7465 	 11.9225 	 2.5923 	 46.0441 	 2.7268 	 41.5017 	 55.2072 	 4.5424 	 4.0000
  0.2500 	 1.2000 	 8.8237 	 11.8700 	 2.5100 	 46.8828 	 2.6749 	 42.7271 	 46.6851 	 4.1558 	 4.0000
  0.2500 	 1.2500 	 8.8947 	 11.8224 	 2.4340 	 47.4615 	 2.6283 	 43.8961 	 37.2627 	 3.5654 	 4.0000
  0.2500 	 1.3000 	 8.9603 	 11.7788 	 2.3636 	 47.6487 	 2.5862 	 45.0119 	 25.7825 	 2.6369 	 4.0000
  0.2600 	 1.0000 	 8.4684 	 12.1174 	 2.8835 	 42.5308 	 2.9229 	 37.4573 	 78.7452 	 5.0735 	 4.0000
  0.2600 	 1.0500 	 8.5699 	 12.0451 	 2.7766 	 43.9532 	 2.8498 	 38.8700 	 71.1205 	 5.0833 	 4.0000
  0.2600 	 1.1000 	 8.6622 	 11.9806 	 2.6790 	 45.2005 	 2.7848 	 40.2170 	 63.5176 	 4.9835 	 4.0000
  0.2600 	 1.1500 	 8.7465 	 11.9225 	 2.5895 	 46.2638 	 2.7268 	 41.5017 	 55.7753 	 4.7620 	 4.0000
  0.2600 	 1.2000 	 8.8237 	 11.8700 	 2.5072 	 47.1240 	 2.6749 	 42.7271 	 47.6718 	 4.3969 	 4.0000
  0.2600 	 1.2500 	 8.8947 	 11.8224 	 2.4312 	 47.7411 	 2.6283 	 43.8961 	 38.8325 	 3.8450 	 4.0000
  0.2600 	 1.3000 	 8.9603 	 11.7788 	 2.3608 	 48.0161 	 2.5862 	 45.0119 	 28.4165 	 3.0042 	 4.0000
  0.2600 	 1.3500 	 9.0211 	 11.7390 	 2.2953 	 47.5132 	 2.5482 	 46.0771 	 12.7828 	 1.4361 	 4.0000
  0.2700 	 1.0000 	 8.4684 	 12.1174 	 2.8806 	 42.7245 	 2.9229 	 37.4573 	 78.3621 	 5.2673 	 4.0000
  0.2700 	 1.0500 	 8.5699 	 12.0451 	 2.7737 	 44.1513 	 2.8498 	 38.8700 	 71.0118 	 5.2813 	 4.0000
  0.2700 	 1.1000 	 8.6622 	 11.9806 	 2.6761 	 45.4062 	 2.7848 	 40.2170 	 63.6934 	 5.1892 	 4.0000
  0.2700 	 1.1500 	 8.7465 	 11.9225 	 2.5867 	 46.4815 	 2.7268 	 41.5017 	 56.2646 	 4.9798 	 4.0000
  0.2700 	 1.2000 	 8.8237 	 11.8700 	 2.5043 	 47.3611 	 2.6749 	 42.7271 	 48.5350 	 4.6340 	 4.0000
  0.2700 	 1.2500 	 8.8947 	 11.8224 	 2.4283 	 48.0114 	 2.6283 	 43.8961 	 40.1971 	 4.1152 	 4.0000
  0.2700 	 1.3000 	 8.9603 	 11.7788 	 2.3579 	 48.3551 	 2.5862 	 45.0119 	 30.6157 	 3.3432 	 4.0000
  0.2700 	 1.3500 	 9.0211 	 11.7390 	 2.2924 	 48.1279 	 2.5482 	 46.0771 	 17.6877 	 2.0508 	 4.0000
  0.2800 	 1.0000 	 8.4684 	 12.1174 	 2.8777 	 42.9182 	 2.9229 	 37.4573 	 77.9787 	 5.4609 	 4.0000
  0.2800 	 1.0500 	 8.5699 	 12.0451 	 2.7707 	 44.3491 	 2.8498 	 38.8700 	 70.8828 	 5.4791 	 4.0000
  0.2800 	 1.1000 	 8.6622 	 11.9806 	 2.6731 	 45.6112 	 2.7848 	 40.2170 	 63.8269 	 5.3941 	 4.0000
  0.2800 	 1.1500 	 8.7465 	 11.9225 	 2.5837 	 46.6977 	 2.7268 	 41.5017 	 56.6848 	 5.1960 	 4.0000
  0.2800 	 1.2000 	 8.8237 	 11.8700 	 2.5013 	 47.5947 	 2.6749 	 42.7271 	 49.2916 	 4.8677 	 4.0000
  0.2800 	 1.2500 	 8.8947 	 11.8224 	 2.4253 	 48.2740 	 2.6283 	 43.8961 	 41.3908 	 4.3779 	 4.0000
  0.2800 	 1.3000 	 8.9603 	 11.7788 	 2.3548 	 48.6736 	 2.5862 	 45.0119 	 32.4881 	 3.6618 	 4.0000
  0.2800 	 1.3500 	 9.0211 	 11.7390 	 2.2893 	 48.6125 	 2.5482 	 46.0771 	 21.2035 	 2.5353 	 4.0000
  0.2900 	 1.0000 	 8.4684 	 12.1174 	 2.8746 	 43.1116 	 2.9229 	 37.4573 	 77.5953 	 5.6544 	 4.0000
  0.2900 	 1.0500 	 8.5699 	 12.0451 	 2.7677 	 44.5466 	 2.8498 	 38.8700 	 70.7357 	 5.6767 	 4.0000
  0.2900 	 1.1000 	 8.6622 	 11.9806 	 2.6700 	 45.8155 	 2.7848 	 40.2170 	 63.9228 	 5.5984 	 4.0000
  0.2900 	 1.1500 	 8.7465 	 11.9225 	 2.5806 	 46.9125 	 2.7268 	 41.5017 	 57.0441 	 5.4108 	 4.0000
  0.2900 	 1.2000 	 8.8237 	 11.8700 	 2.4982 	 47.8254 	 2.6749 	 42.7271 	 49.9553 	 5.0983 	 4.0000
  0.2900 	 1.2500 	 8.8947 	 11.8224 	 2.4222 	 48.5303 	 2.6283 	 43.8961 	 42.4400 	 4.6342 	 4.0000
  0.2900 	 1.3000 	 8.9603 	 11.7788 	 2.3517 	 48.9766 	 2.5862 	 45.0119 	 34.1040 	 3.9647 	 4.0000
  0.2900 	 1.3500 	 9.0211 	 11.7390 	 2.2862 	 49.0316 	 2.5482 	 46.0771 	 23.9750 	 2.9545 	 4.0000
  0.2900 	 1.4000 	 9.0774 	 11.7023 	 2.2251 	 47.8167 	 2.5136 	 47.0945 	 5.5500 	 0.7222 	 4.0000
  0.3000 	 1.0000 	 8.4684 	 12.1174 	 2.8715 	 43.3049 	 2.9229 	 37.4573 	 77.2120 	 5.8477 	 4.0000
  0.3000 	 1.0500 	 8.5699 	 12.0451 	 2.7645 	 44.7439 	 2.8498 	 38.8700 	 70.5725 	 5.8739 	 4.0000
  0.3000 	 1.1000 	 8.6622 	 11.9806 	 2.6669 	 46.0192 	 2.7848 	 40.2170 	 63.9853 	 5.8022 	 4.0000
  0.3000 	 1.1500 	 8.7465 	 11.9225 	 2.5774 	 47.1259 	 2.7268 	 41.5017 	 57.3493 	 5.6242 	 4.0000
  0.3000 	 1.2000 	 8.8237 	 11.8700 	 2.4950 	 48.0535 	 2.6749 	 42.7271 	 50.5377 	 5.3264 	 4.0000
  0.3000 	 1.2500 	 8.8947 	 11.8224 	 2.4190 	 48.7812 	 2.6283 	 43.8961 	 43.3654 	 4.8851 	 4.0000
  0.3000 	 1.3000 	 8.9603 	 11.7788 	 2.3485 	 49.2672 	 2.5862 	 45.0119 	 35.5121 	 4.2554 	 4.0000
  0.3000 	 1.3500 	 9.0211 	 11.7390 	 2.2830 	 49.4101 	 2.5482 	 46.0771 	 26.2591 	 3.3330 	 4.0000
  0.3000 	 1.4000 	 9.0774 	 11.7023 	 2.2219 	 48.7921 	 2.5136 	 47.0945 	 12.6740 	 1.6976 	 4.0000
  0.3100 	 1.0000 	 8.4684 	 12.1174 	 2.8682 	 43.4981 	 2.9229 	 37.4573 	 76.8290 	 6.0408 	 4.0000
  0.3100 	 1.0500 	 8.5699 	 12.0451 	 2.7612 	 44.9409 	 2.8498 	 38.8700 	 70.3950 	 6.0709 	 4.0000
  0.3100 	 1.1000 	 8.6622 	 11.9806 	 2.6636 	 46.2224 	 2.7848 	 40.2170 	 64.0178 	 6.0053 	 4.0000
  0.3100 	 1.1500 	 8.7465 	 11.9225 	 2.5741 	 47.3382 	 2.7268 	 41.5017 	 57.6064 	 5.8365 	 4.0000
  0.3100 	 1.2000 	 8.8237 	 11.8700 	 2.4917 	 48.2792 	 2.6749 	 42.7271 	 51.0482 	 5.5521 	 4.0000
  0.3100 	 1.2500 	 8.8947 	 11.8224 	 2.4157 	 49.0276 	 2.6283 	 43.8961 	 44.1838 	 5.1314 	 4.0000
  0.3100 	 1.3000 	 8.9603 	 11.7788 	 2.3452 	 49.5480 	 2.5862 	 45.0119 	 36.7482 	 4.5361 	 4.0000
  0.3100 	 1.3500 	 9.0211 	 11.7390 	 2.2796 	 49.7605 	 2.5482 	 46.0771 	 28.1912 	 3.6833 	 4.0000
  0.3100 	 1.4000 	 9.0774 	 11.7023 	 2.2185 	 49.4010 	 2.5136 	 47.0945 	 16.7390 	 2.3065 	 4.0000
  0.3200 	 1.0000 	 8.4684 	 12.1174 	 2.8649 	 43.6911 	 2.9229 	 37.4573 	 76.4463 	 6.2338 	 4.0000
  0.3200 	 1.0500 	 8.5699 	 12.0451 	 2.7579 	 45.1377 	 2.8498 	 38.8700 	 70.2046 	 6.2677 	 4.0000
  0.3200 	 1.1000 	 8.6622 	 11.9806 	 2.6602 	 46.4250 	 2.7848 	 40.2170 	 64.0234 	 6.2080 	 4.0000
  0.3200 	 1.1500 	 8.7465 	 11.9225 	 2.5707 	 47.5494 	 2.7268 	 41.5017 	 57.8204 	 6.0477 	 4.0000
  0.3200 	 1.2000 	 8.8237 	 11.8700 	 2.4883 	 48.5029 	 2.6749 	 42.7271 	 51.4951 	 5.7758 	 4.0000
  0.3200 	 1.2500 	 8.8947 	 11.8224 	 2.4123 	 49.2699 	 2.6283 	 43.8961 	 44.9088 	 5.3738 	 4.0000
  0.3200 	 1.3000 	 8.9603 	 11.7788 	 2.3417 	 49.8205 	 2.5862 	 45.0119 	 37.8393 	 4.8086 	 4.0000
  0.3200 	 1.3500 	 9.0211 	 11.7390 	 2.2762 	 50.0900 	 2.5482 	 46.0771 	 29.8536 	 4.0129 	 4.0000
  0.3200 	 1.4000 	 9.0774 	 11.7023 	 2.2151 	 49.8937 	 2.5136 	 47.0945 	 19.7578 	 2.7992 	 4.0000
  0.3300 	 1.0000 	 8.4684 	 12.1174 	 2.8615 	 43.8839 	 2.9229 	 37.4573 	 76.0642 	 6.4267 	 4.0000
  0.3300 	 1.0500 	 8.5699 	 12.0451 	 2.7544 	 45.3342 	 2.8498 	 38.8700 	 70.0026 	 6.4643 	 4.0000
  0.3300 	 1.1000 	 8.6622 	 11.9806 	 2.6568 	 46.6272 	 2.7848 	 40.2170 	 64.0048 	 6.4101 	 4.0000
  0.3300 	 1.1500 	 8.7465 	 11.9225 	 2.5672 	 47.7597 	 2.7268 	 41.5017 	 57.9956 	 6.2580 	 4.0000
  0.3300 	 1.2000 	 8.8237 	 11.8700 	 2.4849 	 48.7247 	 2.6749 	 42.7271 	 51.8852 	 5.9976 	 4.0000
