# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,10995.975,10131.077,7.130,864.895,864.899,1722949.161,1571.941,1799.681,1535.740,37.433,48.767,940.831,1535.400,32.295,0.327,1.205,3.010,13.778,41.471,0.126,0.036,0.962,9.686E+03
25,1,2,10.000,0.120,10995.134,10077.760,7.740,917.371,917.375,2019243.317,1691.396,1847.335,1591.317,103.542,107.119,945.653,1590.886,37.046,0.869,1.334,3.573,13.451,20.233,0.302,0.005,0.900,1.359E+03
37,1,3,10.000,0.200,10994.436,10060.056,8.240,934.380,934.381,2283939.531,1776.797,1851.315,1595.936,188.262,190.474,958.679,1594.931,56.616,1.704,2.033,5.902,14.535,17.292,0.652,0.047,0.827,1.165E+02
49,1,4,10.000,0.280,10994.786,10052.285,8.634,942.495,942.501,2504784.672,1842.035,1839.467,1582.178,271.879,273.796,978.646,1580.159,79.907,2.613,2.895,9.094,15.306,16.969,0.777,0.110,0.763,2.187E+01
61,1,5,10.000,0.360,10995.630,10059.629,8.888,935.992,936.001,2656535.849,1879.530,1807.730,1545.165,351.785,353.550,1003.883,1541.654,104.102,3.618,3.863,13.081,15.999,17.124,0.812,0.138,0.709,6.602E+00
73,1,6,10.000,0.440,10996.100,10083.453,9.021,912.629,912.647,2742914.449,1890.989,1753.080,1480.856,433.333,434.527,1035.180,1475.408,126.910,4.740,4.916,18.033,16.362,16.982,0.842,0.158,0.659,2.093E+00
85,1,7,10.000,0.520,10996.531,10092.987,9.176,903.532,903.543,2840747.323,1912.365,1709.321,1428.785,510.992,511.627,1069.835,1421.487,144.226,5.660,5.793,23.105,16.005,16.373,0.845,0.190,0.616,6.736E-01
97,1,8,10.000,0.600,10996.996,10085.034,9.371,911.965,911.962,2960033.967,1947.231,1682.500,1396.585,581.483,581.727,1105.075,1387.548,158.622,6.397,6.522,28.136,15.522,15.823,0.811,0.217,0.580,7.671E-02
109,1,9,10.000,0.680,10998.847,10077.381,9.490,921.465,921.466,3033870.779,1970.525,1657.525,1366.395,644.823,644.823,1139.553,1353.499,187.286,7.878,7.878,35.582,16.885,16.885,0.718,0.697,0.556,6.045E-05
14,2,1,30.000,0.040,10996.073,10134.445,7.108,861.629,861.628,1712712.620,1566.881,1796.222,1531.685,41.799,52.257,941.018,1531.209,38.189,0.815,1.429,3.562,31.480,46.952,0.228,0.009,0.964,2.767E+04
26,2,2,30.000,0.120,10994.609,10125.038,7.451,869.576,869.571,1880029.370,1623.633,1798.971,1534.908,106.108,111.951,946.212,1533.473,66.365,2.079,2.478,6.503,31.599,36.356,0.513,0.077,0.911,5.621E+03
38,2,3,30.000,0.200,10994.977,10129.384,7.769,865.566,865.593,2044459.565,1671.440,1782.217,1515.237,188.048,192.028,958.988,1511.505,106.281,3.721,4.022,11.216,31.512,33.605,0.663,0.145,0.850,6.962E+02
50,2,4,30.000,0.280,10995.598,10117.723,8.111,877.874,877.875,2225629.858,1730.981,1775.047,1506.797,270.251,273.061,978.441,1499.777,145.282,5.279,5.533,16.400,30.893,32.144,0.621,0.285,0.795,1.252E+02
62,2,5,30.000,0.360,10996.344,10097.603,8.431,898.778,898.741,2400013.273,1791.019,1770.350,1501.261,351.862,353.891,1004.003,1489.737,185.656,6.862,7.104,22.233,30.703,31.642,0.538,0.433,0.748,3.156E+01
74,2,6,30.000,0.440,10997.033,10082.525,8.654,914.498,914.508,2524936.137,1833.374,1755.464,1483.678,431.684,433.278,1034.657,1465.830,229.437,8.644,8.896,28.976,31.200,31.974,0.460,0.600,0.710,8.785E+00
86,2,7,30.000,0.520,10997.789,10070.641,8.791,927.160,927.149,2602272.462,1860.612,1733.018,1457.051,510.471,511.435,1069.743,1430.526,276.753,10.704,10.949,36.465,32.159,32.761,0.385,0.785,0.681,2.376E+00
