# histogram parameters 
# dx = 10.0
# dy = 0.08
# nx = 19
# ny = 15
# xmin = -5.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
43,1,2,0.000,0.120,10999.203,10043.005,8.149,956.197,956.198,2230705.594,1773.420,1881.415,1630.757,142.974,143.065,950.396,1630.724,10.264,0.308,0.361,1.013,3.492,4.114,-0.006,-0.287,0.860,6.588E+00
64,1,3,0.000,0.200,10997.747,10003.570,8.658,994.179,994.178,2507488.657,1869.727,1906.747,1659.919,210.281,211.348,963.043,1659.745,23.997,0.409,0.828,2.497,3.242,6.520,-0.281,-0.315,0.801,8.226E+00
85,1,4,0.000,0.280,10997.867,9988.205,8.997,1009.665,1009.662,2702904.422,1929.332,1907.660,1660.967,268.846,270.085,977.615,1660.727,28.238,0.471,0.974,3.121,2.886,6.001,-0.312,-0.271,0.755,2.614E+00
106,1,5,0.000,0.360,10996.849,9953.622,9.484,1043.223,1043.227,2992179.582,2020.025,1915.551,1670.024,350.833,351.859,1003.289,1669.702,32.828,0.697,1.126,3.940,3.323,5.353,-0.211,0.026,0.695,1.150E+00
127,1,6,0.000,0.440,10997.290,9919.122,9.935,1078.173,1078.168,3271342.009,2105.656,1918.872,1673.832,432.919,433.881,1034.909,1673.409,37.617,0.878,1.288,4.935,3.388,4.974,-0.180,0.047,0.641,3.717E-01
148,1,7,0.000,0.520,10997.221,9886.722,10.338,1110.497,1110.499,3529990.160,2182.475,1914.158,1668.426,515.345,516.045,1071.954,1667.955,39.634,1.022,1.361,5.744,3.315,4.405,-0.211,-0.069,0.593,1.911E-01
169,1,8,0.000,0.600,10997.824,9867.883,10.634,1129.943,1129.941,3727940.930,2237.120,1894.540,1645.882,592.548,592.931,1111.014,1645.434,38.397,1.092,1.337,6.220,3.048,3.713,-0.108,-0.026,0.553,5.440E-02
190,1,9,0.000,0.680,10998.106,9862.075,10.808,1136.031,1136.031,3848335.134,2266.915,1866.317,1613.315,654.888,654.973,1145.327,1612.919,35.756,1.163,1.270,6.453,2.873,3.129,-0.181,0.131,0.523,6.283E-03
44,2,2,10.000,0.120,10998.769,10031.789,8.150,966.981,966.980,2228734.559,1778.703,1892.887,1643.979,137.378,138.407,949.706,1643.696,30.491,0.869,1.063,2.965,10.486,12.727,-0.568,-0.046,0.867,7.649E+01
65,2,3,10.000,0.200,10996.833,10008.240,8.531,988.588,988.593,2435716.311,1847.439,1904.465,1657.296,193.962,195.752,959.741,1656.710,44.061,1.209,1.523,4.495,10.381,13.008,-0.543,0.045,0.818,6.584E+01
86,2,4,10.000,0.280,10997.648,9966.856,9.060,1030.792,1030.792,2735244.081,1948.789,1928.348,1684.687,270.013,271.683,978.057,1683.645,59.249,1.714,2.015,6.420,10.776,12.596,-0.438,0.070,0.759,1.894E+01
107,2,5,10.000,0.360,10997.301,9918.855,9.605,1078.455,1078.446,3058297.753,2054.591,1949.773,1709.170,353.180,354.691,1004.286,1707.591,73.459,2.164,2.463,8.540,10.558,11.953,-0.430,-0.009,0.700,5.823E+00
128,2,6,10.000,0.440,10997.105,9875.383,10.079,1121.717,1121.721,3352243.983,2147.208,1961.567,1722.611,434.497,435.924,1035.767,1720.341,88.400,2.641,2.942,11.074,10.556,11.700,-0.383,0.013,0.648,2.085E+00
149,2,7,10.000,0.520,10997.222,9858.931,10.388,1138.301,1138.291,3554496.851,2202.318,1943.443,1701.945,512.006,512.935,1070.461,1699.055,99.140,3.086,3.339,13.638,10.319,11.144,-0.337,0.007,0.604,7.662E-01
170,2,8,10.000,0.600,10996.550,9857.906,10.592,1138.650,1138.643,3694073.131,2233.961,1904.312,1657.121,590.450,590.924,1109.944,1653.440,110.392,3.600,3.820,17.021,10.155,10.767,-0.167,0.106,0.563,2.253E-01
191,2,9,10.000,0.680,10995.648,9852.134,10.755,1143.514,1143.515,3805514.300,2261.225,1870.685,1618.366,660.240,660.406,1148.442,1613.309,127.831,4.350,4.530,21.757,10.723,11.161,-0.121,-0.048,0.533,2.523E-02
212,2,10,10.000,0.760,10993.630,9867.656,10.754,1125.974,1125.975,3810229.511,2253.453,1814.794,1553.423,725.030,725.047,1186.793,1545.512,156.572,5.696,5.785,29.468,12.260,12.471,0.144,0.988,0.510,3.325E-04
45,3,2,20.000,0.120,10996.531,10013.757,8.163,982.775,982.775,2231260.514,1788.045,1909.042,1662.555,134.755,135.911,949.345,1661.793,50.321,1.611,1.734,4.799,20.350,21.731,-0.787,-0.006,0.876,1.735E+02
66,3,3,20.000,0.200,10997.509,9995.296,8.507,1002.210,1002.213,2419029.610,1850.260,1918.756,1673.699,190.297,192.436,959.070,1672.116,72.777,2.287,2.492,7.245,20.597,22.222,-0.646,-0.004,0.831,1.549E+02
87,3,4,20.000,0.280,10997.558,9928.704,9.140,1068.850,1068.853,2772980.530,1978.744,1965.856,1727.494,271.533,273.668,978.610,1724.520,101.313,3.158,3.362,10.535,20.537,21.728,-0.584,0.007,0.771,3.240E+01
108,3,5,20.000,0.360,10997.190,9880.990,9.642,1116.201,1116.200,3070048.187,2077.487,1987.919,1752.561,351.516,353.579,1003.894,1747.882,127.980,3.987,4.188,14.069,20.251,21.220,-0.492,0.005,0.718,9.421E+00
129,3,6,20.000,0.440,10997.131,9846.326,10.044,1150.813,1150.805,3318880.318,2154.816,1991.428,1756.539,432.291,434.075,1034.990,1749.626,155.695,4.907,5.085,18.241,20.303,21.019,-0.408,0.052,0.670,3.286E+00
150,3,7,20.000,0.520,10997.290,9838.006,10.284,1159.305,1159.284,3476454.523,2195.539,1964.470,1725.916,511.742,512.864,1070.427,1716.241,182.490,5.931,6.070,23.121,20.376,20.844,-0.275,-0.046,0.629,9.842E-01
171,3,8,20.000,0.600,10997.341,9838.165,10.451,1159.172,1159.176,3589787.537,2221.143,1924.392,1680.157,591.162,591.774,1110.397,1667.207,208.210,7.002,7.119,28.736,20.291,20.600,-0.158,0.039,0.592,3.099E-01
192,3,9,20.000,0.680,10997.567,9833.529,10.581,1164.047,1164.039,3677943.226,2243.419,1886.787,1636.952,667.763,668.066,1152.864,1619.454,238.704,8.281,8.385,35.368,20.691,20.935,-0.108,0.051,0.563,6.559E-02
213,3,10,20.000,0.760,10997.009,9817.236,10.702,1179.773,1179.773,3755600.355,2268.803,1864.006,1610.640,732.443,732.532,1191.380,1587.847,270.006,9.550,9.651,41.597,21.415,21.629,-0.097,0.071,0.543,4.022E-03
