# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS Y_{tar}   
# xbins      : 60   
# xlabel     :  Y_{tar} [cm]   
# xbin_width : 0.067 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-1.967,-2.000,-1.933,0.037,0.007
2,-1.900,-1.933,-1.867,0.085,0.016
3,-1.833,-1.867,-1.800,0.139,0.033
4,-1.767,-1.800,-1.733,0.328,0.042
5,-1.700,-1.733,-1.667,0.619,0.084
6,-1.633,-1.667,-1.600,1.589,0.219
7,-1.567,-1.600,-1.533,3.598,0.310
8,-1.500,-1.533,-1.467,7.278,0.399
9,-1.433,-1.467,-1.400,13.505,0.542
10,-1.367,-1.400,-1.333,20.845,0.696
11,-1.300,-1.333,-1.267,28.144,0.831
12,-1.233,-1.267,-1.200,34.404,1.002
13,-1.167,-1.200,-1.133,35.905,0.932
14,-1.100,-1.133,-1.067,36.175,0.932
15,-1.033,-1.067,-1.000,32.879,0.823
16,-0.967,-1.000,-0.933,30.273,0.909
17,-0.900,-0.933,-0.867,27.189,0.791
18,-0.833,-0.867,-0.800,24.770,0.787
19,-0.767,-0.800,-0.733,22.888,0.747
20,-0.700,-0.733,-0.667,22.390,0.750
21,-0.633,-0.667,-0.600,20.013,0.720
22,-0.567,-0.600,-0.533,19.832,0.661
23,-0.500,-0.533,-0.467,18.808,0.717
24,-0.433,-0.467,-0.400,17.785,0.645
25,-0.367,-0.400,-0.333,18.807,0.745
26,-0.300,-0.333,-0.267,17.106,0.641
27,-0.233,-0.267,-0.200,16.276,0.646
28,-0.167,-0.200,-0.133,15.894,0.615
29,-0.100,-0.133,-0.067,17.071,0.710
30,-0.033,-0.067,0.000,16.639,0.655
31,0.033,0.000,0.067,17.123,0.694
32,0.100,0.067,0.133,17.581,0.791
33,0.167,0.133,0.200,18.370,0.760
34,0.233,0.200,0.267,16.554,0.672
35,0.300,0.267,0.333,18.528,0.755
36,0.367,0.333,0.400,18.343,0.681
37,0.433,0.400,0.467,21.454,0.835
38,0.500,0.467,0.533,24.009,0.917
39,0.567,0.533,0.600,25.739,0.922
40,0.633,0.600,0.667,28.401,0.924
41,0.700,0.667,0.733,31.625,1.031
42,0.767,0.733,0.800,37.496,1.147
43,0.833,0.800,0.867,42.158,1.221
44,0.900,0.867,0.933,48.965,1.313
45,0.967,0.933,1.000,59.397,1.458
46,1.033,1.000,1.067,70.156,1.614
47,1.100,1.067,1.133,74.442,1.588
48,1.167,1.133,1.200,75.408,1.533
49,1.233,1.200,1.267,71.880,1.505
50,1.300,1.267,1.333,60.074,1.361
51,1.367,1.333,1.400,48.315,1.194
52,1.433,1.400,1.467,35.239,1.029
53,1.500,1.467,1.533,18.342,0.728
54,1.567,1.533,1.600,10.431,0.594
55,1.633,1.600,1.667,3.320,0.271
56,1.700,1.667,1.733,1.142,0.161
57,1.767,1.733,1.800,0.487,0.058
58,1.833,1.800,1.867,0.190,0.035
59,1.900,1.867,1.933,0.086,0.026
60,1.967,1.933,2.000,0.032,0.011
