# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS X'_{tar}   
# xbins      : 60   
# xlabel     :  X'_{tar} [rad]   
# xbin_width : 0.002 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.059,-0.060,-0.058,0.000,0.000
2,-0.057,-0.058,-0.056,0.000,0.000
3,-0.055,-0.056,-0.054,0.000,0.000
4,-0.053,-0.054,-0.052,0.000,0.000
5,-0.051,-0.052,-0.050,0.000,0.000
6,-0.049,-0.050,-0.048,2.950,0.112
7,-0.047,-0.048,-0.046,14.870,0.266
8,-0.045,-0.046,-0.044,17.451,0.298
9,-0.043,-0.044,-0.042,18.203,0.317
10,-0.041,-0.042,-0.040,20.542,0.354
11,-0.039,-0.040,-0.038,21.673,0.376
12,-0.037,-0.038,-0.036,22.848,0.400
13,-0.035,-0.036,-0.034,25.033,0.443
14,-0.033,-0.034,-0.032,26.085,0.463
15,-0.031,-0.032,-0.030,29.183,0.522
16,-0.029,-0.030,-0.028,32.226,0.585
17,-0.027,-0.028,-0.026,35.284,0.656
18,-0.025,-0.026,-0.024,41.215,0.817
19,-0.023,-0.024,-0.022,48.613,0.971
20,-0.021,-0.022,-0.020,52.603,1.117
21,-0.019,-0.020,-0.018,65.835,1.479
22,-0.017,-0.018,-0.016,75.744,1.737
23,-0.015,-0.016,-0.014,87.565,2.096
24,-0.013,-0.014,-0.012,106.843,2.615
25,-0.011,-0.012,-0.010,131.164,3.237
26,-0.009,-0.010,-0.008,142.821,3.500
27,-0.007,-0.008,-0.006,158.517,3.974
28,-0.005,-0.006,-0.004,165.867,4.221
29,-0.003,-0.004,-0.002,171.874,4.156
30,-0.001,-0.002,0.000,186.177,4.571
31,0.001,0.000,0.002,181.482,4.494
32,0.003,0.002,0.004,180.279,4.361
33,0.005,0.004,0.006,162.923,4.010
34,0.007,0.006,0.008,156.579,3.954
35,0.009,0.008,0.010,142.744,3.533
36,0.011,0.010,0.012,119.534,2.975
37,0.013,0.012,0.014,104.555,2.541
38,0.015,0.014,0.016,88.361,2.165
39,0.017,0.016,0.018,78.730,1.840
40,0.019,0.018,0.020,64.273,1.401
41,0.021,0.020,0.022,55.026,1.179
42,0.023,0.022,0.024,48.608,0.996
43,0.025,0.024,0.026,41.363,0.810
44,0.027,0.026,0.028,36.987,0.691
45,0.029,0.028,0.030,32.600,0.596
46,0.031,0.030,0.032,28.888,0.519
47,0.033,0.032,0.034,26.805,0.472
48,0.035,0.034,0.036,24.277,0.429
49,0.037,0.036,0.038,23.509,0.409
50,0.039,0.038,0.040,21.170,0.373
51,0.041,0.040,0.042,19.682,0.344
52,0.043,0.042,0.044,18.146,0.319
53,0.045,0.044,0.046,16.503,0.293
54,0.047,0.046,0.048,11.934,0.243
55,0.049,0.048,0.050,1.584,0.087
56,0.051,0.050,0.052,0.000,0.000
57,0.053,0.052,0.054,0.000,0.000
58,0.055,0.054,0.056,0.000,0.000
59,0.057,0.056,0.058,0.000,0.000
60,0.059,0.058,0.060,0.000,0.000
