# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Electron Scattering Angle (2D Average) 
# ybins      : 15 
# ylabel     :  P_{m} [GeV/c] 
# xbins      : 10 
# xlabel     :  #theta_{rq} [deg] 
# ybin_width : 0.080 
# xbin_width : 20.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     13,         1,         1,            10,         0,        20,        0.04,         0,        0.08,     7.19638,      0.807284
     14,         2,         1,            30,        20,        40,        0.04,         0,        0.08,     7.12421,      0.459869
     15,         3,         1,            50,        40,        60,        0.04,         0,        0.08,     6.96951,      0.348223
     16,         4,         1,            70,        60,        80,        0.04,         0,        0.08,     6.86036,      0.296812
     17,         5,         1,            90,        80,       100,        0.04,         0,        0.08,     6.78175,      0.281689
     18,         6,         1,           110,       100,       120,        0.04,         0,        0.08,     6.70594,      0.274496
     19,         7,         1,           130,       120,       140,        0.04,         0,        0.08,     6.62354,      0.322839
     20,         8,         1,           150,       140,       160,        0.04,         0,        0.08,     6.54049,      0.449678
     21,         9,         1,           170,       160,       180,        0.04,         0,        0.08,     6.51992,      0.799076
     22,        10,         1,           190,       180,       200,        0.04,         0,        0.08,           0,             0
     25,         1,         2,            10,         0,        20,        0.12,      0.08,        0.16,     7.73935,      0.480546
     26,         2,         2,            30,        20,        40,        0.12,      0.08,        0.16,     7.42774,      0.241488
     27,         3,         2,            50,        40,        60,        0.12,      0.08,        0.16,     7.13294,      0.182118
     28,         4,         2,            70,        60,        80,        0.12,      0.08,        0.16,     6.91357,       0.17078
     29,         5,         2,            90,        80,       100,        0.12,      0.08,        0.16,     6.78789,       0.16653
     30,         6,         2,           110,       100,       120,        0.12,      0.08,        0.16,     6.68579,       0.16192
     31,         7,         2,           130,       120,       140,        0.12,      0.08,        0.16,     6.52522,      0.194815
     32,         8,         2,           150,       140,       160,        0.12,      0.08,        0.16,     6.39386,      0.508617
     33,         9,         2,           170,       160,       180,        0.12,      0.08,        0.16,     6.26447,       3.04866
     34,        10,         2,           190,       180,       200,        0.12,      0.08,        0.16,           0,             0
     37,         1,         3,            10,         0,        20,         0.2,      0.16,        0.24,     8.23104,      0.339257
     38,         2,         3,            30,        20,        40,         0.2,      0.16,        0.24,     7.75157,      0.155609
     39,         3,         3,            50,        40,        60,         0.2,      0.16,        0.24,     7.40147,      0.136592
     40,         4,         3,            70,        60,        80,         0.2,      0.16,        0.24,      7.0646,      0.129319
     41,         5,         3,            90,        80,       100,         0.2,      0.16,        0.24,     6.80012,      0.129333
     42,         6,         3,           110,       100,       120,         0.2,      0.16,        0.24,     6.58194,        0.1347
     43,         7,         3,           130,       120,       140,         0.2,      0.16,        0.24,     6.39393,      0.239198
     44,         8,         3,           150,       140,       160,         0.2,      0.16,        0.24,     6.26762,       4.45494
     45,         9,         3,           170,       160,       180,         0.2,      0.16,        0.24,           0,             0
     46,        10,         3,           190,       180,       200,         0.2,      0.16,        0.24,           0,             0
     49,         1,         4,            10,         0,        20,        0.28,      0.24,        0.32,     8.62941,       0.24547
     50,         2,         4,            30,        20,        40,        0.28,      0.24,        0.32,     8.10909,      0.121691
     51,         3,         4,            50,        40,        60,        0.28,      0.24,        0.32,     7.66081,       0.11294
     52,         4,         4,            70,        60,        80,        0.28,      0.24,        0.32,     7.16997,       0.10362
     53,         5,         4,            90,        80,       100,        0.28,      0.24,        0.32,     6.78447,      0.126525
