# kinematics output from calc_kin.py
#\  = 
#! E_inc[f, 0]/ E_f[f, 1]/ Q^2[f, 2]/ x_bj[f, 3]/ p_r[f, 4]/ th_e[f, 5]/ th_q[f, 6]/ q_lab[f, 7]/ omega[f, 8]/ p_f[f, 9]/ th_p[f, 10]/ th_pq[f, 11]/ th_nq[f, 12]/ 
14.0 6.767860187968642 9.5 0.7 1.3 18.219060232916384 15.614023407155699 7.86154223169786 7.232139812031358 7.444867718198048 24.846422579008486 9.232399171852784 66.75237165331988 
14.0 7.671877664472563 9.5 0.7999999999999999 1.3 17.10343186097993 18.6960484485791 7.038830321395824 6.328122335527437 6.532705650528168 28.82680163148635 10.13075318290725 62.116560315204474 
14.0 8.375002368420056 9.5 0.8999999999999999 1.3 16.36458998386219 21.58519749444469 6.414093728289289 5.624997631579944 5.821489832234562 32.45070640438249 10.865508909937798 57.57939986842716 
14.0 8.93750213157805 9.5 1.0 1.3 15.837837870407371 24.301632000640854 5.926962516144065 5.06249786842195 5.250948288652097 35.72487938396921 11.423247383328352 53.12840498006941 
14.0 9.397729210525501 9.5 1.1 1.3 15.44273782196917 26.857449085349852 5.539033888653348 4.602270789474499 4.782724748877803 38.64856164751275 11.7911125621629 48.74534595033932 
14.0 9.781251776315042 9.5 1.2 1.3 15.13514673679287 29.261777877011355 5.224733158243107 4.218748223684958 4.391247142140074 41.21712029941437 11.955342422403014 44.405006584969435 
14.0 10.105770870444655 9.5 1.3 1.3 14.888752363046772 31.5226898903039 4.966389081966634 3.8942291295553457 4.058810628712543 43.42189987001588 11.899209979711975 40.07282436234789 
14.0 10.383930093984322 9.5 1.4 1.3 14.686868385287879 33.64791659917875 4.751416795566586 3.616069906015679 3.772767898408621 45.24774556638225 11.599828967203493 35.700310395084706 
14.0 10.625001421052033 9.5 1.5 1.3 14.51838905566769 35.64508106257988 4.570625275375437 3.374998578947966 3.5238433453540394 46.667582418503606 11.022501355923731 31.215681339978286 
14.0 10.835938832236282 9.5 1.6 1.3 14.37563027840489 37.521728649135405 4.417157804895622 3.1640611677637183 3.3050794233410112 47.63071838994406 10.10898974080866 26.502675497712797 
