# histogram parameters 
# dx = 10.0
# dy = 0.08
# nx = 19
# ny = 15
# xmin = -5.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
65,2,3,10.000,0.200,8798.066,8354.108,7.351,443.960,443.958,1208281.219,1185.487,1355.432,978.182,215.796,216.288,964.139,976.577,56.010,3.186,3.283,9.626,14.607,15.008,-0.981,0.095,0.804,2.368E+00
86,2,4,10.000,0.280,8798.285,8332.190,7.823,466.092,466.095,1364626.721,1257.725,1360.259,984.861,282.655,283.649,981.448,982.475,68.514,3.780,3.989,12.922,13.333,13.978,-0.938,-0.068,0.752,7.785E+00
107,2,5,10.000,0.360,8797.831,8297.464,8.379,500.363,500.366,1558270.365,1344.856,1369.653,997.796,359.534,360.426,1006.326,994.280,83.687,4.610,4.811,17.484,12.901,13.426,-0.923,-0.001,0.698,6.761E+00
128,2,6,10.000,0.440,8797.477,8260.807,8.901,536.675,536.670,1750232.217,1427.672,1375.992,1006.479,436.312,437.165,1036.290,1001.678,98.194,5.383,5.599,22.906,12.511,12.980,-0.910,0.013,0.650,4.301E+00
149,2,7,10.000,0.520,8797.495,8222.891,9.382,574.612,574.604,1935244.700,1505.129,1379.441,1011.189,512.915,513.591,1070.776,1004.612,115.145,6.362,6.539,30.020,12.634,12.956,-0.886,-0.016,0.607,2.254E+00
170,2,8,10.000,0.600,8797.062,8204.911,9.654,592.150,592.151,2044363.151,1547.581,1363.991,990.009,579.012,579.249,1103.772,982.047,125.303,7.160,7.271,37.617,12.316,12.493,-0.863,0.022,0.573,3.740E-01
45,3,2,20.000,0.120,8796.535,8373.040,6.812,423.495,423.495,1039948.244,1104.218,1346.971,966.424,154.211,154.211,952.137,964.253,64.739,3.841,3.841,10.145,24.822,24.822,-0.879,0.476,0.864,6.190E+00
66,3,3,20.000,0.200,8797.213,8343.630,7.311,453.582,453.583,1193531.487,1182.907,1366.682,993.713,207.537,208.919,962.513,990.394,81.154,4.480,4.684,13.275,22.042,22.858,-0.937,-0.017,0.820,1.449E+02
87,3,4,20.000,0.280,8796.996,8312.653,7.825,484.344,484.344,1361665.227,1263.429,1380.572,1012.731,274.953,276.422,979.384,1007.365,104.116,5.675,5.901,18.150,21.410,22.127,-0.886,0.047,0.770,1.136E+02
108,3,5,20.000,0.360,8797.322,8266.916,8.451,530.407,530.406,1579265.654,1364.037,1401.161,1040.624,354.734,356.307,1004.858,1032.428,130.347,6.941,7.196,24.276,20.803,21.459,-0.846,0.011,0.717,4.809E+01
129,3,6,20.000,0.440,8797.519,8220.219,9.023,577.293,577.300,1789736.834,1457.056,1417.279,1062.227,434.084,435.605,1035.633,1050.607,156.689,8.236,8.483,31.127,20.541,21.082,-0.811,-0.008,0.670,2.160E+01
150,3,7,20.000,0.520,8797.053,8197.026,9.358,600.017,600.027,1919381.217,1509.773,1406.245,1047.459,509.685,510.707,1069.395,1031.865,180.070,9.693,9.899,39.315,20.252,20.646,-0.734,0.017,0.630,7.137E+00
