# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,10997.612,10398.014,5.963,599.597,599.598,1237565.571,1263.758,1533.902,1213.467,51.960,57.249,941.309,1213.171,26.803,0.558,1.266,3.068,13.030,27.917,-0.038,-0.060,0.948,2.993E+04
25,1,2,10.000,0.120,10998.133,10378.442,6.355,619.701,619.691,1402999.442,1336.793,1549.003,1232.500,107.762,112.694,946.300,1231.819,40.990,1.122,1.906,4.921,12.996,21.329,-0.027,-0.001,0.895,1.426E+04
37,1,3,10.000,0.200,10997.938,10345.281,6.894,652.649,652.657,1645436.048,1439.235,1569.521,1258.189,187.135,190.831,958.750,1256.925,56.388,1.870,2.569,7.269,12.676,17.187,0.138,0.017,0.826,1.827E+03
49,1,4,10.000,0.280,10997.923,10322.921,7.341,674.971,675.002,1861263.312,1522.134,1572.547,1261.963,268.798,271.721,978.068,1259.945,71.338,2.598,3.241,10.096,12.260,15.221,0.259,0.008,0.762,2.703E+02
61,1,5,10.000,0.360,10997.788,10297.530,7.763,700.290,700.258,2075733.335,1601.904,1571.748,1260.967,352.098,354.230,1004.123,1258.082,85.241,3.271,3.876,13.380,11.759,13.924,0.295,0.017,0.703,6.038E+01
73,1,6,10.000,0.440,10997.829,10270.354,8.144,727.480,727.475,2278424.350,1675.603,1567.690,1255.905,433.280,435.045,1035.398,1251.991,99.081,3.885,4.525,17.338,11.310,13.165,0.277,0.022,0.651,2.045E+01
85,1,7,10.000,0.520,10997.878,10260.111,8.390,737.769,737.767,2415395.256,1720.377,1543.065,1225.028,511.609,512.631,1070.315,1219.965,111.261,4.581,5.211,22.304,11.047,12.535,0.332,0.034,0.607,6.667E+00
97,1,8,10.000,0.600,10997.715,10250.435,8.588,747.307,747.280,2527713.702,1756.742,1514.669,1189.061,587.271,587.688,1108.224,1182.482,124.911,5.394,6.030,28.904,11.012,12.272,0.340,0.101,0.568,1.446E+00
109,1,9,10.000,0.680,10997.786,10238.370,8.701,759.423,759.416,2591989.435,1780.085,1490.677,1158.346,653.156,653.265,1144.351,1147.055,161.334,7.595,8.006,40.347,13.581,14.298,0.238,0.059,0.544,5.960E-02
14,2,1,30.000,0.040,10997.938,10390.045,5.968,607.902,607.893,1238730.601,1268.174,1542.149,1223.874,52.157,58.040,941.357,1223.320,36.834,1.236,1.725,4.156,30.664,39.393,-0.302,0.030,0.954,7.106E+04
26,2,2,30.000,0.120,10997.936,10366.569,6.324,631.347,631.368,1387677.877,1336.526,1560.774,1247.261,105.571,111.904,946.207,1245.558,65.170,2.447,2.995,7.596,30.452,35.618,-0.217,0.005,0.910,3.014E+04
38,2,3,30.000,0.200,10998.010,10344.568,6.752,653.392,653.441,1578115.545,1416.016,1570.313,1259.177,186.358,190.790,958.741,1255.010,102.361,4.238,4.663,12.718,30.003,32.447,-0.016,0.005,0.849,2.832E+03
50,2,4,30.000,0.280,10997.911,10325.828,7.102,672.070,672.084,1742421.346,1481.256,1569.477,1258.135,269.294,272.267,978.219,1249.917,143.567,6.222,6.552,19.095,30.479,31.823,0.066,0.031,0.795,3.837E+02
62,2,5,30.000,0.360,10997.773,10297.123,7.448,700.653,700.650,1911012.442,1549.814,1572.220,1261.555,351.746,354.003,1004.043,1247.933,184.893,8.126,8.428,26.052,30.516,31.486,0.065,0.131,0.747,8.727E+01
74,2,6,30.000,0.440,10997.602,10266.314,7.746,731.319,731.289,2060672.782,1611.042,1571.716,1260.927,432.746,434.539,1035.185,1240.368,226.771,10.067,10.361,33.529,30.669,31.457,0.048,0.376,0.707,2.667E+01
86,2,7,30.000,0.520,10997.670,10234.966,7.968,762.676,762.704,2173385.973,1659.850,1567.110,1255.181,512.943,514.490,1071.207,1224.774,274.605,12.337,12.637,41.785,31.570,32.259,0.022,0.719,0.677,9.470E+00
