# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
25,1,2,10.000,0.120,10998.034,10023.602,8.206,974.431,974.432,2257219.121,1790.736,1899.274,1651.330,144.820,145.533,950.770,1650.842,40.116,1.238,1.392,3.903,14.383,16.001,-0.771,0.020,0.863,7.524E+01
37,1,3,10.000,0.200,10997.898,10027.782,8.432,970.116,970.116,2384480.321,1823.624,1885.904,1635.934,194.259,196.160,959.825,1635.042,53.998,1.557,1.892,5.551,13.309,15.978,-0.568,0.013,0.821,2.252E+02
49,1,4,10.000,0.280,10997.844,9986.916,8.954,1010.953,1010.928,2676872.980,1923.239,1908.201,1661.589,270.864,272.697,978.339,1660.055,71.397,2.087,2.463,7.800,13.010,15.178,-0.458,0.015,0.761,6.479E+01
61,1,5,10.000,0.360,10997.789,9936.655,9.496,1061.140,1061.134,2995033.678,2030.034,1932.615,1689.570,352.459,354.254,1004.132,1687.211,89.263,2.603,3.028,10.405,12.679,14.594,-0.425,0.010,0.704,1.796E+01
73,1,6,10.000,0.440,10997.733,9892.412,9.973,1105.261,1105.321,3287980.157,2123.609,1945.101,1703.838,434.277,436.079,1035.832,1700.552,105.771,3.079,3.559,13.265,12.271,14.037,-0.399,0.002,0.652,6.575E+00
85,1,7,10.000,0.520,10997.581,9856.021,10.374,1141.544,1141.560,3543980.070,2201.622,1945.416,1704.198,514.200,515.632,1071.756,1700.009,119.419,3.517,4.018,16.234,11.831,13.391,-0.392,0.035,0.607,2.849E+00
97,1,8,10.000,0.600,10997.479,9845.401,10.627,1152.098,1152.079,3714378.635,2245.365,1916.697,1671.338,592.069,592.895,1110.995,1666.435,127.927,3.861,4.390,19.304,11.035,12.460,-0.313,0.078,0.566,1.025E+00
109,1,9,10.000,0.680,10997.515,9839.963,10.820,1157.562,1157.552,3847466.360,2277.585,1879.090,1628.074,669.727,670.152,1154.075,1622.094,139.412,4.321,4.912,23.565,10.620,12.007,-0.239,0.147,0.531,2.794E-01
121,1,10,10.000,0.760,10997.417,9829.629,10.968,1167.792,1167.788,3948907.742,2304.916,1846.830,1590.732,740.781,740.944,1196.571,1582.285,163.714,5.301,5.907,30.213,11.477,12.765,-0.184,0.242,0.504,3.406E-02
133,1,11,10.000,0.840,10997.073,9800.890,11.007,1196.183,1196.183,3965758.218,2323.061,1832.062,1573.562,808.763,808.799,1239.734,1553.673,249.395,9.070,9.119,44.137,17.863,17.960,-0.135,0.367,0.501,3.533E-04
