# histogram parameters 
# dx = 10.0
# dy = 0.04
# nx = 19
# ny = 30
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
127,1,6,5.000,0.220,10549.888,9460.939,9.597,1088.949,1088.948,2793508.639,1994.823,2004.205,1771.011,225.625,198.746,960.356,1773.666,24.877,0.805,0.805,2.479,6.363,0.000,-0.622,-0.144,0.811,1.702E+00
148,1,7,5.000,0.260,10546.071,9462.202,9.735,1083.865,1083.869,2873568.916,2012.049,1993.226,1758.578,255.655,225.535,966.256,1761.903,29.189,0.951,0.951,3.012,6.559,0.000,-0.604,-0.036,0.788,1.988E+00
169,1,8,5.000,0.300,10545.607,9436.608,10.040,1108.993,1108.998,3047712.334,2068.233,2008.450,1775.814,295.368,264.777,976.161,1779.537,36.341,1.173,1.173,3.866,7.080,0.000,-0.530,-0.019,0.757,4.762E-01
190,1,9,5.000,0.340,10548.952,9418.007,10.252,1130.941,1130.945,3172498.086,2109.866,2006.276,1773.355,339.744,343.190,1000.282,1772.279,61.764,1.303,1.996,6.886,6.828,10.368,-0.563,0.016,0.705,2.031E-01
211,1,10,5.000,0.380,10548.278,9397.095,10.501,1151.174,1151.183,3320523.954,2155.399,2012.619,1780.529,378.544,381.798,1014.177,1779.313,65.792,1.444,2.118,7.601,6.822,9.923,-0.589,0.014,0.679,1.763E-01
232,1,11,5.000,0.420,10547.894,9373.902,10.758,1173.985,1173.991,3475903.546,2203.216,2020.023,1788.893,418.403,421.015,1029.581,1787.624,67.358,1.573,2.158,8.076,6.757,9.206,-0.560,0.009,0.653,1.151E-01
253,1,12,5.000,0.460,10547.319,9352.133,11.008,1195.176,1195.187,3629785.867,2249.057,2025.163,1794.695,458.930,458.880,1045.636,1793.778,57.375,1.733,1.832,7.170,6.807,7.183,-0.589,-0.018,0.628,8.267E-02
274,1,13,5.000,0.500,10547.783,9334.916,11.179,1212.863,1212.867,3736330.512,2281.968,2029.523,1799.613,487.416,488.472,1058.957,1798.312,68.427,1.862,2.179,8.773,6.911,8.053,-0.599,-0.015,0.612,2.239E-02
107,2,5,15.000,0.180,10552.821,9433.119,9.465,1119.703,1119.702,2710530.320,1991.046,2033.047,1803.587,196.448,207.786,962.268,1801.569,85.287,1.770,2.710,8.056,16.485,24.233,-0.745,0.596,0.822,1.860E-01
128,2,6,15.000,0.220,10549.382,9424.815,9.661,1124.566,1124.567,2820414.554,2021.155,2038.085,1809.264,221.960,206.983,962.095,1809.773,61.683,1.954,1.954,5.958,16.172,0.000,-0.824,-0.099,0.804,9.104E+00
149,2,7,15.000,0.260,10547.462,9429.761,9.825,1117.710,1117.702,2917192.060,2041.188,2025.501,1795.076,257.011,232.117,967.813,1796.716,68.141,2.175,2.175,6.840,15.381,0.000,-0.704,-0.009,0.783,7.986E+00
170,2,8,15.000,0.300,10545.482,9410.615,10.068,1134.860,1134.867,3056596.166,2084.351,2033.080,1803.624,294.110,269.307,977.400,1805.131,80.160,2.547,2.547,8.279,15.838,0.000,-0.661,-0.002,0.754,2.051E+00
191,2,9,15.000,0.340,10548.976,9377.882,10.330,1171.090,1171.094,3206693.729,2139.662,2044.360,1816.330,338.664,349.161,1002.346,1812.271,121.361,2.877,3.831,12.923,15.633,20.339,-0.680,-0.011,0.718,8.215E-01
212,2,10,15.000,0.380,10548.918,9351.479,10.599,1197.455,1197.439,3365877.176,2190.830,2056.065,1829.494,378.606,389.201,1016.987,1824.721,132.067,3.175,4.140,14.468,15.541,19.836,-0.669,-0.023,0.693,5.813E-01
233,2,11,15.000,0.420,10548.333,9322.659,10.870,1225.687,1225.675,3529004.409,2243.052,2068.536,1843.498,419.075,428.709,1032.752,1838.115,140.776,3.498,4.380,15.867,15.583,19.170,-0.644,0.005,0.668,3.856E-01
254,2,12,15.000,0.460,10548.185,9294.921,11.132,1253.247,1253.264,3689286.688,2293.460,2080.007,1856.361,458.670,466.201,1048.870,1850.630,145.757,3.792,4.503,16.917,15.538,18.219,-0.635,-0.001,0.645,2.537E-01
275,2,13,15.000,0.500,10547.729,9273.366,11.314,1274.366,1274.364,3801552.039,2329.282,2088.100,1865.425,487.405,494.769,1061.876,1859.064,153.918,4.042,4.733,18.209,15.659,18.125,-0.640,-0.002,0.630,6.842E-02
108,3,5,25.000,0.180,10548.903,9397.269,9.522,1151.634,1151.633,2731666.287,2014.429,2068.603,1843.574,191.267,190.295,958.643,1841.831,80.138,2.540,2.491,7.326,25.279,24.906,-0.928,0.038,0.837,3.255E+00
129,3,6,25.000,0.220,10549.162,9394.798,9.695,1154.366,1154.364,2831070.824,2040.497,2068.066,1842.971,221.945,206.124,961.910,1842.121,55.983,2.967,1.741,5.261,25.487,15.759,-0.872,-0.000,0.813,1.971E+01
150,3,7,25.000,0.260,10547.915,9396.049,9.837,1151.872,1151.866,2914452.270,2059.429,2058.298,1832.003,255.399,237.755,969.181,1830.837,65.367,3.401,2.045,6.348,25.210,15.958,-0.777,0.056,0.788,1.192E+01
171,3,8,25.000,0.300,10546.344,9368.632,10.108,1177.715,1177.711,3067389.959,2110.544,2072.980,1848.484,294.931,279.803,980.344,1846.206,91.736,3.897,2.845,9.112,25.217,19.139,-0.701,0.027,0.762,3.002E+00
192,3,9,25.000,0.340,10549.208,9337.372,10.343,1211.827,1211.836,3201487.707,2161.026,2083.901,1860.723,339.061,352.595,1003.547,1852.823,171.273,4.469,5.281,17.239,25.324,29.062,-0.675,-0.004,0.740,1.487E+00
213,3,10,25.000,0.380,10549.101,9303.081,10.623,1246.012,1246.020,3364159.000,2217.369,2103.648,1882.812,378.633,391.802,1017.985,1873.436,187.667,4.944,5.720,19.207,25.361,28.619,-0.654,0.003,0.717,9.834E-01
234,3,11,25.000,0.420,10548.775,9273.698,10.874,1275.088,1275.077,3513308.210,2266.965,2117.089,1897.818,418.633,430.749,1033.600,1886.950,202.814,5.427,6.135,21.171,25.354,28.089,-0.626,0.018,0.696,6.098E-01
255,3,12,25.000,0.460,10548.561,9251.017,11.091,1297.520,1297.544,3645254.342,2308.436,2123.297,1904.741,458.477,468.424,1049.860,1892.513,215.476,5.910,6.496,23.027,25.288,27.387,-0.592,0.005,0.675,3.777E-01
276,3,13,25.000,0.500,10548.153,9238.685,11.219,1309.466,1309.468,3724412.532,2332.192,2122.314,1903.645,487.169,496.677,1062.766,1890.131,226.429,6.272,6.831,24.646,25.225,27.122,-0.555,0.009,0.661,1.046E-01
109,4,5,35.000,0.180,10549.175,9362.771,9.552,1186.405,1186.404,2738627.157,2036.218,2102.809,1881.874,192.152,193.122,959.208,1878.565,111.543,3.336,3.398,9.842,34.805,35.281,-0.964,-0.021,0.853,6.010E+00
130,4,6,35.000,0.220,10550.039,9362.559,9.681,1187.483,1187.480,2813241.990,2055.079,2101.036,1879.893,219.542,206.806,962.057,1876.955,105.072,3.842,3.204,9.465,35.053,30.535,-0.891,0.009,0.834,2.697E+01
151,4,7,35.000,0.260,10547.622,9344.794,9.884,1202.832,1202.827,2925877.101,2091.093,2108.255,1887.958,256.197,241.815,970.185,1883.843,124.587,4.487,3.784,11.441,35.224,31.012,-0.822,0.030,0.812,1.402E+01
172,4,8,35.000,0.300,10545.094,9325.232,10.103,1219.860,1219.863,3049774.669,2130.221,2116.156,1896.777,294.784,276.193,979.320,1891.663,139.186,5.113,4.208,13.059,34.992,30.261,-0.733,-0.003,0.788,4.012E+00
193,4,9,35.000,0.340,10549.265,9293.767,10.293,1255.494,1255.498,3155395.387,2175.240,2126.922,1908.780,339.130,354.416,1004.189,1896.228,218.547,5.885,6.575,20.582,35.230,38.071,-0.701,0.013,0.772,1.929E+00
214,4,10,35.000,0.380,10549.135,9273.190,10.486,1275.934,1275.946,3267213.297,2212.521,2133.004,1915.555,378.311,393.279,1018.554,1900.532,239.439,6.513,7.181,22.930,35.008,37.505,-0.647,0.007,0.752,1.318E+00
235,4,11,35.000,0.420,10548.910,9254.743,10.655,1294.162,1294.168,3366682.967,2245.340,2136.155,1919.064,418.409,430.808,1033.625,1901.441,259.478,7.222,7.771,25.254,35.148,37.035,-0.592,-0.017,0.734,7.823E-01
256,4,12,35.000,0.460,10548.630,9240.639,10.798,1307.983,1307.991,3451903.315,2272.167,2133.762,1916.399,458.016,468.384,1049.842,1895.975,279.040,7.917,8.372,27.649,35.114,36.566,-0.534,0.006,0.717,4.765E-01
277,4,13,35.000,0.500,10548.479,9225.734,10.917,1322.756,1322.745,3522651.240,2296.150,2135.807,1918.676,487.438,496.217,1062.551,1896.085,293.562,8.415,8.801,29.395,35.095,36.271,-0.507,0.001,0.705,1.227E-01
110,5,5,45.000,0.180,10551.601,9339.915,9.513,1211.686,1211.686,2710281.125,2044.129,2128.925,1911.012,190.618,188.936,958.374,1906.615,129.563,3.943,3.888,11.054,43.616,43.295,-0.938,-0.138,0.874,1.891E+00
131,5,6,45.000,0.220,10549.444,9328.978,9.648,1220.467,1220.467,2784119.697,2067.283,2134.535,1917.260,221.623,204.410,961.544,1912.597,133.626,4.682,3.997,11.536,45.003,40.822,-0.914,0.031,0.859,2.543E+01
