# histogram parameters 
# dx = 10.0
# dy = 0.08
# nx = 19
# ny = 15
# xmin = -5.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
86,2,4,10.000,0.280,4397.847,3928.737,16.385,469.110,469.110,1403309.950,1274.117,1356.532,979.707,305.844,306.163,988.190,976.937,73.620,4.236,4.310,14.452,13.697,13.914,-0.923,-0.304,0.735,7.021E-01
107,2,5,10.000,0.360,4398.342,3910.083,17.089,488.261,488.259,1518651.966,1325.537,1358.644,982.628,356.394,357.351,1005.228,978.814,86.500,4.860,5.050,18.269,13.513,14.008,-0.915,-0.324,0.701,1.124E+00
128,2,6,10.000,0.440,4397.001,3883.041,18.000,513.959,513.960,1671293.071,1391.204,1357.490,981.033,426.681,427.095,1032.083,975.940,99.832,5.738,5.841,23.620,13.299,13.518,-0.881,-0.418,0.656,4.471E-01
149,2,7,10.000,0.520,4399.408,3871.128,18.555,528.280,528.280,1770574.469,1431.661,1343.678,961.830,491.150,491.193,1060.214,954.661,117.220,6.968,7.000,31.374,13.762,13.806,-0.829,-0.545,0.621,4.072E-03
87,3,4,20.000,0.280,4396.819,3901.659,16.486,495.162,495.160,1410559.611,1286.757,1386.289,1020.511,293.009,293.979,984.484,1014.474,110.841,6.078,6.235,19.557,21.681,22.150,-0.867,-0.408,0.758,1.735E+01
108,3,5,20.000,0.360,4397.607,3884.701,17.208,512.909,512.905,1529332.398,1338.807,1384.023,1017.431,354.120,355.283,1004.495,1008.862,131.766,7.252,7.441,25.086,21.297,21.770,-0.811,-0.516,0.718,1.849E+01
129,3,6,20.000,0.440,4397.376,3866.389,17.924,530.992,530.987,1650277.154,1390.045,1374.082,1003.866,427.447,428.146,1032.518,991.574,156.619,8.824,8.976,32.863,21.123,21.457,-0.709,-0.674,0.675,5.279E+00
150,3,7,20.000,0.520,4397.974,3855.059,18.304,542.916,542.915,1715760.878,1417.927,1356.062,979.056,495.821,496.033,1062.466,960.211,191.168,11.194,11.260,43.154,22.537,22.668,-0.569,-0.814,0.644,4.218E-01
67,4,3,30.000,0.200,4392.931,3875.503,16.071,517.427,517.428,1330707.353,1264.294,1424.623,1072.005,234.308,234.624,968.418,1064.858,123.587,6.572,6.620,18.578,31.616,31.786,-0.924,-0.315,0.818,2.655E+00
88,4,4,30.000,0.280,4397.291,3873.610,16.525,523.681,523.681,1407096.670,1296.664,1417.053,1061.925,284.832,286.378,982.241,1051.548,148.090,7.854,8.016,23.562,30.643,31.139,-0.842,-0.450,0.785,7.227E+01
