# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,8801.872,8164.537,7.510,637.337,637.335,1232745.970,1280.212,1542.329,1224.101,58.199,243.550,970.619,1202.164,230.706,0.658,10.863,25.488,13.780,71.309,0.216,-0.046,0.950,6.052E+02
25,1,2,10.000,0.120,8801.373,8163.583,7.909,637.789,637.790,1366852.476,1331.776,1540.941,1222.352,114.100,250.793,972.462,1203.233,215.346,1.387,10.147,25.278,14.907,59.166,0.657,0.035,0.898,1.039E+03
37,1,3,10.000,0.200,8800.741,8164.160,8.405,636.586,636.581,1543240.569,1395.878,1534.367,1214.055,190.981,270.852,977.827,1199.619,186.663,2.505,8.844,24.093,16.046,43.564,0.834,0.003,0.832,3.041E+02
49,1,4,10.000,0.280,8800.316,8165.042,8.838,635.263,635.274,1706357.857,1452.560,1523.155,1199.853,267.215,304.680,987.732,1189.881,154.368,3.716,7.392,22.188,16.875,30.441,0.879,-0.013,0.772,5.633E+01
61,1,5,10.000,0.360,8800.984,8168.290,9.054,632.730,632.694,1791233.470,1480.384,1480.428,1145.126,354.918,416.835,1027.879,1124.403,216.862,5.054,10.917,34.930,16.448,31.350,0.864,0.001,0.715,1.948E+01
73,1,6,10.000,0.440,8800.518,8176.390,9.280,624.143,624.128,1883548.997,1507.675,1446.926,1101.472,430.968,475.010,1052.815,1081.364,209.507,6.308,10.965,38.688,16.298,26.171,0.857,0.013,0.667,6.261E+00
85,1,7,10.000,0.520,8800.705,8178.005,9.468,622.699,622.700,1960683.000,1532.461,1425.660,1073.384,486.739,517.492,1072.652,1054.772,199.024,7.107,10.685,41.086,15.845,22.618,0.840,0.040,0.633,3.840E-01
14,2,1,30.000,0.040,8801.681,8177.191,7.396,624.492,624.490,1197764.827,1260.060,1531.632,1210.595,58.738,234.843,968.471,1189.682,224.050,1.438,10.665,24.856,31.283,72.561,0.444,0.126,0.956,1.932E+03
26,2,2,30.000,0.120,8801.081,8202.517,7.643,598.565,598.564,1282558.000,1280.952,1507.594,1180.037,122.548,226.930,966.582,1163.911,194.419,3.195,9.483,23.454,32.402,58.952,0.758,0.013,0.904,7.912E+03
38,2,3,30.000,0.200,8800.307,8219.448,7.930,580.859,580.859,1383443.728,1311.808,1488.469,1155.502,191.620,232.906,968.003,1144.139,161.655,5.105,8.042,21.371,32.408,43.954,0.814,0.018,0.852,4.928E+03
50,2,4,30.000,0.280,8799.439,8225.093,8.284,574.338,574.347,1510209.017,1356.497,1477.739,1141.648,264.279,249.854,972.220,1135.652,116.853,7.008,5.875,17.041,31.790,27.884,0.787,0.047,0.800,8.292E+02
62,2,5,30.000,0.360,8800.102,8188.334,8.693,611.777,611.769,1655369.269,1424.651,1472.724,1135.149,351.096,383.073,1014.657,1113.061,222.838,8.790,11.321,34.124,29.674,35.571,0.624,0.125,0.748,7.881E+01
74,2,6,30.000,0.440,8799.733,8166.814,8.998,632.888,632.919,1768643.069,1472.831,1464.584,1124.568,430.327,455.020,1043.948,1095.455,254.226,11.028,13.066,41.142,30.107,33.967,0.513,0.433,0.709,1.868E+01
86,2,7,30.000,0.520,8799.547,8151.098,9.113,648.445,648.449,1810762.504,1493.736,1453.840,1110.538,487.209,512.436,1070.222,1071.793,290.783,13.139,15.179,47.951,31.387,34.573,0.417,0.729,0.690,1.303E+00
15,3,1,50.000,0.040,8801.368,8190.041,7.232,611.323,611.327,1146997.425,1233.174,1521.420,1197.650,57.576,222.360,965.520,1178.114,215.436,2.122,10.363,23.824,50.489,75.663,0.468,0.092,0.969,3.148E+03
27,3,2,50.000,0.120,8800.932,8221.790,7.326,579.148,579.142,1181342.551,1231.563,1490.998,1158.758,121.199,214.576,963.757,1142.217,195.090,4.621,9.693,23.177,50.424,65.393,0.657,0.054,0.931,1.558E+04
