# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,8795.736,8174.733,7.539,621.002,621.003,1243200.758,1276.262,1556.170,1241.496,35.935,40.664,940.446,1241.321,20.801,0.387,0.960,2.296,13.665,30.766,0.280,0.025,0.964,5.676E+03
25,1,2,10.000,0.120,8796.554,8171.611,8.011,624.943,624.943,1402996.095,1339.235,1554.950,1239.966,104.171,106.699,945.605,1239.395,37.639,1.378,1.739,4.470,16.592,20.656,0.818,-0.013,0.900,6.442E+02
37,1,3,10.000,0.200,8796.218,8163.576,8.562,632.641,632.642,1600620.844,1414.516,1548.808,1232.255,192.430,194.302,959.447,1230.652,62.827,2.654,2.923,8.264,17.218,18.866,0.898,-0.017,0.825,1.078E+02
49,1,4,10.000,0.280,8796.785,8164.034,8.957,632.746,632.751,1751582.348,1466.955,1528.724,1206.914,275.519,277.328,979.640,1203.748,87.367,3.894,4.151,12.889,17.258,18.363,0.904,-0.002,0.763,4.493E+01
61,1,5,10.000,0.360,8796.836,8174.134,9.197,622.693,622.702,1848653.715,1495.463,1493.350,1161.783,354.787,356.607,1004.964,1156.492,110.756,5.213,5.470,18.669,17.234,18.094,0.903,0.014,0.709,2.086E+01
73,1,6,10.000,0.440,8797.050,8189.210,9.340,607.841,607.840,1909967.032,1509.780,1448.645,1103.729,432.651,433.638,1034.807,1096.058,129.906,6.589,6.759,25.590,17.002,17.432,0.895,0.030,0.661,8.540E+00
85,1,7,10.000,0.520,8797.232,8185.980,9.554,611.253,611.252,1997900.113,1539.977,1420.521,1066.549,503.859,504.285,1066.343,1056.753,144.218,7.642,7.771,32.595,16.356,16.618,0.858,0.095,0.621,1.681E+00
97,1,8,10.000,0.600,8796.951,8173.244,9.755,623.709,623.708,2079101.705,1571.023,1401.153,1040.614,568.419,568.495,1098.167,1027.294,165.966,9.094,9.177,41.372,16.828,16.974,0.767,0.463,0.590,2.073E-02
14,2,1,30.000,0.040,8796.551,8185.356,7.495,611.208,611.195,1230395.131,1266.473,1545.858,1228.545,45.524,50.999,940.949,1228.086,33.576,1.136,1.566,3.750,32.080,41.176,0.624,0.020,0.961,2.538E+04
26,2,2,30.000,0.120,8796.851,8200.782,7.746,596.048,596.069,1316636.254,1293.033,1525.029,1202.231,110.962,115.621,946.653,1200.250,68.988,2.901,3.290,8.312,33.152,36.632,0.832,0.005,0.909,1.218E+04
38,2,3,30.000,0.200,8796.867,8220.434,7.974,576.400,576.433,1398301.391,1315.514,1492.551,1160.756,190.721,194.542,959.495,1155.474,110.606,5.129,5.468,14.742,32.919,34.649,0.846,0.008,0.851,3.062E+03
50,2,4,30.000,0.280,8796.724,8216.516,8.315,580.226,580.208,1519561.201,1362.425,1477.645,1141.526,269.406,272.107,978.175,1132.261,145.143,7.009,7.305,21.128,31.154,32.236,0.776,0.035,0.796,6.361E+02
62,2,5,30.000,0.360,8796.719,8195.333,8.722,601.409,601.385,1667569.137,1424.512,1473.496,1136.150,350.425,352.465,1003.502,1121.731,180.431,8.821,9.138,28.283,29.871,30.791,0.668,0.166,0.746,1.314E+02
74,2,6,30.000,0.440,8796.874,8175.470,9.000,621.425,621.404,1770680.201,1468.613,1462.815,1122.263,430.740,432.190,1034.201,1099.510,224.837,11.219,11.557,37.246,30.569,31.347,0.542,0.464,0.708,3.033E+01
86,2,7,30.000,0.520,8796.540,8154.569,9.131,641.968,641.972,1818037.099,1493.374,1447.603,1102.362,510.923,511.932,1069.981,1065.805,281.532,14.486,14.797,47.578,32.784,33.363,0.408,0.806,0.684,7.507E+00
98,2,8,30.000,0.600,8795.941,8128.416,9.187,667.548,667.525,1834220.665,1509.904,1434.453,1085.035,587.953,588.556,1108.685,1030.103,340.865,18.129,18.310,56.953,35.104,35.391,0.304,0.946,0.669,1.508E+00
110,2,9,30.000,0.680,8797.139,8103.631,9.252,693.513,693.508,1854864.630,1528.338,1422.132,1068.694,657.532,657.874,1146.988,996.221,386.846,21.144,21.222,64.216,35.918,36.017,0.242,0.968,0.654,1.142E-01
122,2,10,30.000,0.760,8800.256,8096.187,9.417,704.069,704.069,1920454.960,1554.403,1395.579,1033.095,720.637,720.636,1184.103,953.465,397.731,22.643,22.643,70.477,33.499,33.499,0.281,0.960,0.621,2.136E-04
15,3,1,50.000,0.040,8797.421,8199.004,7.341,598.421,598.416,1182428.515,1241.181,1532.905,1212.206,47.422,54.124,941.124,1211.365,45.171,1.743,2.136,5.048,50.954,56.572,0.657,-0.034,0.970,6.894E+04
27,3,2,50.000,0.120,8797.305,8226.106,7.388,571.168,571.199,1201480.263,1236.021,1500.274,1170.670,109.058,114.675,946.538,1167.078,91.635,4.142,4.489,10.938,50.892,53.043,0.779,0.025,0.934,3.793E+04
39,3,3,50.000,0.200,8797.175,8239.022,7.530,558.173,558.153,1250232.369,1249.707,1475.322,1138.516,185.677,189.291,958.444,1129.127,145.917,7.102,7.363,18.623,49.455,50.431,0.669,0.088,0.892,5.050E+03
