# histogram parameters 
# dx = 10.0
# dy = 0.04
# nx = 19
# ny = 30
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
127,1,6,5.000,0.220,10549.196,9449.174,9.536,1100.021,1100.022,2755088.144,1991.265,1993.497,1758.885,234.915,286.026,982.138,1751.902,156.576,1.006,5.107,15.559,7.583,33.190,-0.851,0.227,0.791,1.169E-02
148,1,7,5.000,0.260,10548.979,9446.798,9.707,1102.185,1102.180,2853489.562,2017.001,1990.535,1755.527,264.005,303.140,987.258,1749.696,142.975,1.041,4.671,14.683,6.974,28.141,-0.743,-0.046,0.766,9.892E-02
169,1,8,5.000,0.300,10548.412,9432.447,9.964,1115.960,1115.965,3001282.778,2060.743,1997.146,1763.020,300.710,325.744,994.431,1758.781,122.181,1.206,3.974,13.019,7.114,22.029,-0.683,-0.039,0.737,1.264E-01
190,1,9,5.000,0.340,10548.178,9416.831,10.224,1131.339,1131.347,3154755.384,2105.873,2003.203,1769.878,339.338,353.190,1003.757,1767.064,99.757,1.342,3.231,11.064,7.027,16.406,-0.624,-0.007,0.708,1.420E-01
211,1,10,5.000,0.380,10547.766,9396.866,10.487,1150.890,1150.900,3311182.742,2153.080,2009.950,1777.510,379.308,388.093,1016.563,1775.290,88.827,1.475,2.864,10.245,6.943,13.231,-0.574,-0.001,0.680,1.060E-01
232,1,11,5.000,0.420,10547.544,9371.293,10.748,1176.257,1176.251,3467933.962,2202.612,2019.377,1788.163,418.650,428.073,1032.487,1785.558,96.496,1.611,3.093,11.506,6.908,13.028,-0.608,0.008,0.655,7.793E-02
253,1,12,5.000,0.460,10547.071,9351.570,10.980,1195.502,1195.501,3611372.021,2245.127,2021.841,1790.946,458.917,467.108,1049.273,1788.293,97.432,1.774,3.119,12.095,6.957,12.039,-0.600,0.011,0.631,5.559E-02
274,1,13,5.000,0.500,10547.197,9333.902,11.157,1213.293,1213.295,3721158.649,2278.869,2026.838,1796.585,487.333,495.184,1062.069,1793.819,99.667,1.863,3.180,12.702,6.902,11.611,-0.623,-0.029,0.614,1.666E-02
128,2,6,15.000,0.220,10549.525,9413.575,9.591,1135.951,1135.950,2776180.068,2016.572,2028.959,1798.978,227.972,287.621,982.604,1790.206,177.438,2.013,5.660,16.980,16.122,38.091,-0.897,0.098,0.805,1.231E-01
149,2,7,15.000,0.260,10548.747,9422.051,9.731,1126.704,1126.696,2860028.183,2032.110,2013.884,1781.958,261.899,306.919,988.425,1774.177,166.342,2.296,5.356,16.587,15.839,32.818,-0.804,0.013,0.777,4.995E-01
170,2,8,15.000,0.300,10548.524,9403.553,10.008,1144.973,1144.971,3018650.050,2080.771,2025.233,1794.775,299.693,328.539,995.350,1788.492,150.037,2.612,4.795,15.455,15.857,27.173,-0.746,-0.024,0.748,5.910E-01
191,2,9,15.000,0.340,10548.309,9377.405,10.304,1170.915,1170.904,3190416.956,2135.751,2040.727,1812.240,338.922,358.926,1005.789,1806.582,143.093,2.889,4.529,15.186,15.654,23.495,-0.705,-0.001,0.720,5.262E-01
212,2,10,15.000,0.380,10547.844,9349.447,10.590,1198.388,1198.397,3359361.695,2189.867,2055.126,1828.439,378.923,394.131,1018.883,1822.797,143.523,3.202,4.502,15.682,15.658,21.355,-0.671,-0.012,0.694,3.674E-01
233,2,11,15.000,0.420,10547.469,9319.199,10.868,1228.282,1228.271,3525875.532,2243.774,2069.350,1844.412,418.790,432.983,1034.533,1838.176,151.539,3.484,4.713,17.011,15.546,20.487,-0.662,0.010,0.669,2.538E-01
254,2,12,15.000,0.460,10547.292,9292.112,11.124,1255.175,1255.179,3682715.626,2293.075,2079.803,1856.132,458.613,470.950,1050.989,1849.400,157.945,3.802,4.881,18.251,15.580,19.595,-0.649,0.004,0.646,1.779E-01
275,2,13,15.000,0.500,10546.957,9275.059,11.289,1271.898,1271.898,3785260.082,2324.432,2083.360,1860.117,487.340,499.633,1064.151,1852.794,164.894,4.008,5.086,19.484,15.487,19.271,-0.644,0.000,0.631,5.217E-02
108,3,5,25.000,0.180,10548.184,9369.859,9.499,1178.325,1178.326,2710338.641,2024.547,2075.538,1851.351,197.402,272.917,978.401,1840.364,201.397,2.781,6.245,17.987,27.139,47.556,-0.976,0.092,0.845,2.181E-02
