# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
38,2,3,30.000,0.200,10997.886,10281.377,7.066,716.473,716.509,1717337.980,1493.560,1633.336,1336.948,186.827,191.013,958.786,1332.945,103.387,4.054,4.435,12.170,30.488,32.769,-0.355,0.001,0.850,6.244E+03
50,2,4,30.000,0.280,10997.772,10262.452,7.425,735.297,735.320,1892633.792,1559.913,1632.684,1336.152,269.289,272.373,978.249,1328.421,143.522,5.848,6.166,18.059,30.399,31.798,-0.168,0.028,0.795,8.734E+02
62,2,5,30.000,0.360,10997.767,10237.535,7.751,760.229,760.232,2057287.176,1623.342,1631.803,1335.075,351.714,353.999,1004.042,1322.072,185.881,7.718,8.003,24.789,30.700,31.674,-0.096,0.099,0.748,1.974E+02
74,2,6,30.000,0.440,10997.649,10209.709,8.030,787.955,787.940,2201889.723,1680.101,1628.623,1331.187,432.185,433.930,1034.930,1311.380,228.780,9.622,9.896,32.001,31.046,31.818,-0.074,0.293,0.709,6.029E+01
86,2,7,30.000,0.520,10997.707,10194.329,8.168,803.392,803.378,2274369.794,1708.738,1608.477,1306.463,511.840,513.045,1070.514,1276.795,276.839,11.960,12.234,40.362,32.037,32.656,-0.045,0.637,0.680,1.766E+01
98,2,8,30.000,0.600,10997.801,10180.378,8.210,817.421,817.423,2295117.645,1721.423,1582.995,1274.958,590.370,591.106,1110.041,1231.368,330.533,14.786,15.026,49.189,33.551,33.999,-0.044,0.925,0.660,4.260E+00
110,2,9,30.000,0.680,10997.994,10152.333,8.220,845.658,845.661,2294170.462,1734.737,1569.070,1257.627,666.433,666.926,1152.204,1195.036,391.808,18.032,18.152,57.166,35.791,35.979,-0.075,0.994,0.652,6.662E-01
122,2,10,30.000,0.760,10997.715,10134.841,8.264,862.874,862.874,2314771.981,1749.092,1549.716,1233.396,728.146,728.280,1188.771,1157.799,425.165,20.120,20.164,62.820,35.669,35.718,-0.074,0.997,0.636,1.848E-02
15,3,1,50.000,0.040,10997.720,10359.721,6.045,638.000,637.999,1266991.254,1293.844,1572.242,1261.582,52.603,58.246,941.370,1260.673,47.878,1.841,2.175,5.196,50.802,55.285,-0.692,-0.022,0.967,1.359E+05
27,3,2,50.000,0.120,10998.020,10313.185,6.439,684.832,684.835,1431145.548,1378.458,1614.166,1313.460,106.933,112.545,946.283,1310.398,89.634,3.581,3.913,9.711,50.427,52.790,-0.596,0.011,0.935,7.269E+04
39,3,3,50.000,0.200,10997.835,10275.989,6.806,721.834,721.847,1592722.822,1453.886,1638.755,1343.564,186.411,190.603,958.704,1335.256,149.185,6.126,6.375,16.476,50.372,51.509,-0.395,0.011,0.894,7.770E+03
51,3,4,50.000,0.280,10997.737,10260.348,7.008,737.363,737.389,1685865.265,1493.187,1634.488,1338.356,270.287,273.320,978.513,1321.368,212.561,8.936,9.139,24.244,50.396,51.051,-0.221,0.086,0.859,1.144E+03
63,3,5,50.000,0.360,10997.637,10232.526,7.171,765.150,765.111,1760677.553,1531.689,1635.761,1339.911,354.397,356.602,1004.962,1310.405,279.640,11.880,12.046,32.208,51.182,51.645,-0.171,0.358,0.834,3.438E+02
75,3,6,50.000,0.440,10997.610,10204.156,7.241,793.484,793.454,1789851.192,1555.449,1632.483,1335.907,435.996,437.860,1036.584,1289.771,348.047,14.958,15.102,39.888,52.296,52.644,-0.158,0.773,0.820,1.740E+02
87,3,7,50.000,0.520,10997.561,10169.096,7.303,828.492,828.464,1814647.017,1581.455,1631.942,1335.245,514.887,516.420,1072.135,1270.093,411.999,17.830,17.972,46.633,52.649,52.920,-0.168,0.969,0.810,8.703E+01
99,3,8,50.000,0.600,10997.554,10117.800,7.446,879.760,879.754,1876635.831,1628.067,1645.450,1351.721,589.625,590.873,1109.917,1267.952,468.453,20.116,20.277,51.960,52.230,52.449,-0.196,0.977,0.798,3.041E+01
111,3,9,50.000,0.680,10997.355,10060.493,7.754,936.855,936.862,2023107.221,1703.179,1664.838,1375.257,658.021,659.003,1147.636,1279.333,504.618,21.314,21.526,55.973,49.765,49.972,-0.219,0.972,0.770,2.710E+00
123,3,10,50.000,0.760,10999.062,10005.440,8.299,993.622,993.622,2304626.595,1814.362,1679.440,1392.898,729.177,729.949,1189.794,1295.014,512.936,21.461,21.608,59.612,44.490,44.644,-0.203,0.976,0.714,1.782E-03
16,4,1,70.000,0.040,10997.993,10356.724,5.967,641.275,641.270,1234393.569,1282.817,1575.498,1265.638,53.541,58.477,941.384,1264.421,55.508,2.261,2.514,5.909,69.805,71.664,-0.748,-0.012,0.982,1.603E+05
28,4,2,70.000,0.120,10998.057,10310.800,6.244,687.232,687.258,1345512.525,1348.271,1616.554,1316.394,107.005,112.827,946.316,1312.050,106.855,4.366,4.656,11.137,70.278,71.275,-0.671,0.025,0.969,9.740E+04
40,4,3,70.000,0.200,10998.070,10270.925,6.459,727.141,727.145,1434073.054,1401.004,1644.349,1350.381,185.114,189.114,958.409,1338.532,178.497,7.400,7.596,18.354,70.287,70.710,-0.497,0.047,0.954,9.768E+03
52,4,4,70.000,0.280,10997.806,10245.275,6.516,752.495,752.530,1455649.517,1421.953,1648.986,1356.024,272.811,275.616,979.157,1330.841,260.120,10.899,11.059,26.505,70.444,70.696,-0.361,0.169,0.945,1.335E+03
64,4,5,70.000,0.360,10997.612,10206.026,6.553,791.591,791.586,1466451.841,1446.741,1661.537,1371.258,356.659,358.569,1005.662,1328.793,338.614,14.163,14.296,33.638,70.661,70.795,-0.334,0.457,0.945,6.550E+02
76,4,6,70.000,0.440,10997.625,10164.981,6.614,832.612,832.644,1487856.473,1476.873,1672.483,1384.502,434.423,435.939,1035.774,1323.051,407.899,17.005,17.135,39.757,69.237,69.338,-0.325,0.771,0.939,3.395E+02
88,4,7,70.000,0.520,10997.372,10118.410,6.705,878.946,878.962,1522016.451,1514.790,1684.658,1399.185,510.764,511.797,1069.916,1317.137,472.090,19.607,19.719,45.262,67.203,67.282,-0.325,0.935,0.928,1.089E+02
100,4,8,70.000,0.600,10997.664,10064.492,6.832,933.182,933.172,1571757.738,1562.872,1701.472,1419.384,585.420,585.968,1107.313,1316.122,531.482,21.925,21.990,50.089,65.042,65.096,-0.332,0.940,0.916,1.769E+01
112,4,9,70.000,0.680,10997.071,10000.578,6.933,996.490,996.493,1608168.469,1612.814,1727.049,1449.946,654.373,654.501,1145.057,1325.367,588.002,23.897,23.925,53.841,63.921,63.948,-0.358,0.933,0.913,6.736E-01
17,5,1,90.000,0.040,10998.043,10351.928,5.880,646.120,646.115,1197939.858,1270.986,1580.331,1271.649,54.490,58.692,941.397,1270.294,58.688,2.438,2.645,6.107,89.258,89.324,-0.806,-0.006,1.001,1.219E+05
29,5,2,90.000,0.120,10998.075,10307.051,6.036,691.018,691.024,1257007.633,1317.012,1620.262,1320.945,108.696,113.313,946.374,1316.076,113.309,4.689,4.921,11.346,89.534,89.527,-0.783,0.047,1.006,1.008E+05
41,5,3,90.000,0.200,10997.868,10243.579,6.159,754.315,754.289,1300395.469,1367.241,1671.289,1383.059,187.626,190.141,958.612,1369.929,190.122,7.765,7.901,17.959,90.812,90.810,-0.744,0.052,1.023,1.440E+04
53,5,4,90.000,0.280,10997.890,10197.556,6.106,800.295,800.334,1272687.515,1383.193,1697.669,1414.823,270.826,272.476,978.278,1388.347,272.427,10.987,11.102,24.538,91.150,91.084,-0.681,0.118,1.047,2.500E+03
65,5,5,90.000,0.360,10997.805,10157.445,6.080,840.353,840.360,1256707.397,1401.040,1713.647,1433.956,348.226,349.103,1002.326,1390.849,348.954,13.994,14.084,30.532,88.411,88.327,-0.621,0.270,1.056,5.457E+02
77,5,6,90.000,0.440,10997.675,10118.549,6.110,879.124,879.126,1264169.242,1427.246,1723.898,1446.191,423.611,424.085,1030.840,1383.312,421.803,16.918,16.958,36.355,84.077,84.054,-0.560,0.524,1.050,6.257E+01
89,5,7,90.000,0.520,10998.607,10076.068,6.087,922.543,922.539,1249518.289,1449.343,1737.004,1461.789,493.062,493.204,1061.148,1377.925,488.006,19.492,19.502,41.118,81.673,81.674,-0.554,0.778,1.053,1.901E+00
18,6,1,110.000,0.040,10998.399,10351.871,5.787,646.530,646.527,1160665.603,1256.449,1580.941,1272.407,50.551,55.416,941.199,1271.287,53.393,2.155,2.405,5.467,106.806,105.531,-0.866,0.059,1.018,4.835E+04
30,6,2,110.000,0.120,10998.428,10298.024,5.869,700.380,700.404,1187321.859,1295.333,1629.402,1332.139,111.841,115.310,946.615,1327.530,110.723,4.583,4.768,10.665,106.888,106.214,-0.900,0.041,1.042,4.259E+04
42,6,3,110.000,0.200,10997.936,10231.880,5.890,766.043,766.056,1188096.204,1332.268,1682.942,1397.119,188.879,190.715,958.726,1385.047,183.266,7.431,7.537,16.441,106.328,106.066,-0.915,0.032,1.077,9.990E+03
54,6,4,110.000,0.280,10998.032,10176.052,5.830,821.976,821.980,1157895.691,1354.085,1721.296,1443.089,264.451,265.272,976.296,1420.030,256.944,10.206,10.256,21.786,104.508,104.394,-0.920,0.060,1.109,1.492E+03
66,6,5,110.000,0.360,10997.768,10137.801,5.734,859.967,859.967,1115631.113,1362.048,1739.627,1464.906,330.233,330.359,995.953,1428.726,323.560,12.753,12.760,26.510,101.660,101.644,-0.926,0.154,1.131,3.023E+01
19,7,1,130.000,0.040,10992.695,10343.155,5.734,649.539,649.540,1137937.459,1248.935,1584.188,1276.439,48.480,51.294,940.965,1275.688,43.765,1.807,1.965,4.419,123.456,121.437,-0.955,0.006,1.030,2.822E+03
31,7,2,130.000,0.120,10996.440,10300.736,5.726,695.704,695.703,1130365.866,1270.578,1625.832,1327.770,103.746,105.626,945.485,1324.667,90.726,3.815,3.918,8.604,121.520,120.802,-0.961,0.069,1.064,6.796E+02
43,7,3,130.000,0.200,10999.523,10244.985,5.682,754.538,754.539,1107198.266,1294.808,1676.287,1389.095,164.495,164.538,953.864,1382.073,139.490,5.761,5.763,12.300,122.052,122.030,-0.990,-0.141,1.108,8.834E+00
