# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,10999.616,10124.985,7.021,874.633,874.631,1670210.488,1560.509,1775.741,1507.615,54.610,258.593,974.502,1487.086,247.950,0.470,9.466,23.064,13.425,73.505,-0.012,-0.131,0.959,3.062E+01
25,1,2,10.000,0.120,10998.960,10088.328,7.532,910.641,910.631,1914826.089,1656.525,1804.791,1541.725,118.717,283.664,981.453,1521.416,249.421,1.010,9.310,24.097,13.210,61.556,0.251,-0.005,0.901,6.216E+01
37,1,3,10.000,0.200,10998.623,10064.892,8.014,933.721,933.731,2162144.568,1741.838,1818.062,1557.240,191.463,315.998,991.281,1538.358,241.766,1.674,8.931,24.768,13.640,49.915,0.426,0.024,0.838,3.051E+01
49,1,4,10.000,0.280,10998.521,10056.109,8.442,942.413,942.411,2396810.031,1812.443,1811.507,1549.582,274.107,360.960,1006.517,1532.699,228.114,2.556,8.465,25.415,14.516,39.195,0.673,0.072,0.774,9.484E+00
61,1,5,10.000,0.360,10998.382,10053.771,8.763,944.620,944.611,2581472.942,1863.803,1790.471,1524.936,354.696,421.434,1029.753,1508.095,226.006,3.445,8.523,27.573,14.876,32.431,0.736,0.023,0.717,3.983E+00
73,1,6,10.000,0.440,10998.041,10067.283,8.945,930.759,930.758,2693016.989,1886.618,1748.081,1474.935,432.501,487.024,1058.290,1456.991,229.375,4.434,8.947,31.071,15.251,28.097,0.789,-0.040,0.669,1.555E+00
85,1,7,10.000,0.520,10998.071,10069.531,9.099,928.539,928.539,2787266.696,1910.354,1724.375,1446.761,487.381,532.102,1079.777,1428.907,226.587,5.039,9.011,33.129,15.109,25.203,0.798,-0.078,0.637,1.322E-01
14,2,1,30.000,0.040,10999.472,10127.759,6.998,871.711,871.713,1659934.028,1555.576,1771.992,1503.197,61.843,261.708,975.334,1482.064,251.172,1.205,9.619,23.386,30.723,73.686,0.053,-0.004,0.960,6.288E+01
26,2,2,30.000,0.120,10999.323,10119.598,7.307,879.723,879.724,1807720.909,1606.747,1774.903,1506.628,118.819,280.119,980.434,1485.329,252.437,2.312,9.645,24.485,30.766,64.313,0.270,0.028,0.914,1.818E+02
38,2,3,30.000,0.200,10998.714,10119.662,7.639,879.023,879.052,1975440.528,1657.762,1765.934,1496.051,192.355,307.902,988.731,1475.345,248.048,3.723,9.544,25.647,30.386,53.669,0.508,0.105,0.858,9.230E+01
50,2,4,30.000,0.280,10998.215,10105.012,8.037,893.178,893.203,2183257.589,1726.577,1767.334,1497.704,273.764,346.670,1001.481,1478.070,241.711,5.259,9.287,26.682,30.145,44.206,0.525,0.138,0.801,2.746E+01
62,2,5,30.000,0.360,10998.007,10088.606,8.380,909.412,909.401,2369187.816,1787.791,1763.743,1493.464,353.484,400.263,1021.271,1472.885,247.071,6.735,9.522,29.077,29.779,38.117,0.497,0.169,0.752,1.047E+01
74,2,6,30.000,0.440,10998.219,10074.258,8.637,923.948,923.962,2512904.324,1834.832,1751.908,1479.468,431.630,463.488,1047.667,1455.341,266.097,8.351,10.362,33.198,29.957,35.038,0.449,0.240,0.711,3.373E+00
86,2,7,30.000,0.520,10997.894,10067.066,8.788,930.846,930.828,2599308.456,1861.652,1738.236,1463.253,487.074,508.211,1068.205,1436.514,278.452,9.538,10.970,36.320,29.995,33.224,0.425,0.325,0.684,2.756E-01
15,3,1,50.000,0.040,10999.226,10129.159,6.883,870.067,870.067,1605735.912,1537.125,1771.020,1502.052,56.817,259.183,974.659,1480.601,252.944,1.671,9.695,23.195,50.632,77.403,-0.037,-0.069,0.977,9.169E+01
27,3,2,50.000,0.120,10999.127,10121.999,7.121,877.129,877.129,1717414.543,1576.949,1772.704,1504.037,119.596,278.726,980.037,1481.090,261.724,3.501,10.021,24.739,50.222,69.884,0.095,-0.088,0.941,2.180E+02
39,3,3,50.000,0.200,10999.020,10119.608,7.345,879.384,879.412,1826663.468,1612.460,1767.178,1497.520,192.653,305.050,987.846,1472.761,271.182,5.666,10.433,26.633,50.222,62.745,0.190,0.064,0.903,1.058E+02
51,3,4,50.000,0.280,10998.493,10101.419,7.605,897.086,897.074,1954479.254,1661.090,1772.619,1503.936,273.294,342.564,1000.067,1476.047,288.287,8.061,11.051,29.137,50.614,57.305,0.194,0.234,0.867,3.300E+01
63,3,5,50.000,0.360,10998.440,10081.643,7.815,916.768,916.797,2059591.078,1702.970,1773.736,1505.253,353.505,393.587,1018.673,1471.248,318.144,10.434,12.202,32.914,50.600,53.932,0.180,0.480,0.838,1.274E+01
75,3,6,50.000,0.440,10998.624,10056.640,7.985,941.981,941.984,2145087.143,1741.385,1775.020,1506.766,431.728,451.864,1042.576,1463.945,356.663,12.767,13.692,37.387,50.599,52.121,0.148,0.733,0.814,4.377E+00
87,3,7,50.000,0.520,10998.813,10036.636,8.066,962.174,962.176,2183917.442,1763.434,1775.299,1507.094,487.029,496.085,1062.490,1455.947,389.297,14.509,14.970,40.848,50.973,51.696,0.114,0.929,0.804,3.808E-01
16,4,1,70.000,0.040,10999.443,10136.517,6.740,862.929,862.926,1540986.183,1511.829,1764.189,1493.991,54.307,258.019,974.350,1472.079,254.939,1.942,9.825,23.109,69.389,81.138,-0.161,-0.015,0.995,9.139E+01
28,4,2,70.000,0.120,10999.268,10101.319,6.971,897.943,897.948,1642623.373,1564.907,1793.580,1528.585,120.092,278.530,979.981,1504.220,271.839,4.228,10.244,24.511,70.053,77.415,-0.199,-0.025,0.978,2.300E+02
40,4,3,70.000,0.200,10999.170,10096.517,7.053,902.653,902.654,1680621.481,1579.685,1791.251,1525.852,192.800,302.350,987.016,1497.835,291.060,6.812,10.997,26.542,70.194,74.293,-0.070,0.035,0.963,1.292E+02
52,4,4,70.000,0.280,10998.651,10075.846,7.150,922.806,922.805,1723733.724,1604.775,1799.609,1535.656,273.483,338.871,998.808,1501.366,322.707,9.631,12.131,29.391,70.408,72.232,-0.054,0.286,0.953,4.682E+01
64,4,5,70.000,0.360,10998.829,10048.064,7.216,950.771,950.765,1750463.446,1629.238,1809.228,1546.917,352.274,389.626,1017.149,1502.408,368.405,12.335,13.778,33.231,70.220,71.003,-0.062,0.582,0.948,1.764E+01
76,4,6,70.000,0.440,10998.818,10007.184,7.289,991.626,991.634,1778948.279,1662.013,1825.051,1565.394,429.697,450.986,1042.196,1507.015,423.513,14.849,15.697,37.539,69.514,69.898,-0.099,0.866,0.944,5.099E+00
88,4,7,70.000,0.520,10999.202,9967.939,7.320,1031.264,1031.262,1787254.543,1688.418,1839.205,1581.872,486.981,507.085,1067.670,1509.087,474.316,16.638,17.448,41.215,68.976,69.289,-0.134,0.965,0.945,3.604E-01
17,5,1,90.000,0.040,10999.886,10117.888,6.695,881.999,881.997,1517859.418,1515.183,1783.542,1516.795,56.969,256.952,974.068,1495.008,256.159,2.136,9.723,22.566,90.544,85.497,-0.404,-0.172,1.015,8.935E+01
29,5,2,90.000,0.120,10999.546,10073.059,6.829,926.487,926.487,1572102.062,1559.000,1823.374,1563.438,121.018,274.079,978.726,1539.352,273.374,4.423,10.070,23.402,89.730,85.889,-0.516,-0.021,1.021,2.649E+02
41,5,3,90.000,0.200,10999.297,10053.343,6.795,945.962,945.954,1553380.291,1564.676,1835.395,1577.441,193.103,299.585,986.172,1548.812,299.165,7.004,10.932,25.118,90.209,86.965,-0.416,-0.048,1.033,1.496E+02
53,5,4,90.000,0.280,10998.846,10024.760,6.761,974.102,974.086,1533336.420,1575.493,1852.777,1597.632,272.070,333.268,996.921,1562.539,333.017,9.763,12.031,27.275,89.697,87.772,-0.365,0.234,1.047,4.704E+01
65,5,5,90.000,0.360,10998.479,9989.994,6.749,1008.478,1008.485,1522752.232,1593.673,1870.507,1618.161,348.413,380.238,1013.590,1572.988,379.674,12.381,13.570,30.399,87.784,86.882,-0.355,0.487,1.057,1.081E+01
77,5,6,90.000,0.440,10998.770,9946.216,6.773,1052.556,1052.554,1526811.129,1623.170,1889.648,1640.248,423.867,442.422,1038.519,1580.043,440.315,14.886,15.572,34.533,84.804,84.406,-0.352,0.793,1.059,1.083E+00
89,5,7,90.000,0.520,10998.869,9908.941,6.804,1089.928,1089.928,1535172.713,1650.186,1902.704,1655.273,489.219,496.826,1062.836,1580.491,491.913,17.014,17.288,38.075,82.065,81.936,-0.356,0.931,1.057,2.138E-02
18,6,1,110.000,0.040,10999.999,10114.450,6.598,885.549,885.549,1473989.904,1502.726,1787.639,1521.611,55.691,254.874,973.522,1500.115,254.861,1.973,9.642,22.075,108.717,89.413,-0.705,0.035,1.033,6.423E+01
30,6,2,110.000,0.120,10999.844,10056.685,6.614,943.158,943.158,1472368.254,1536.852,1840.929,1583.877,126.528,270.906,977.842,1560.719,269.853,4.291,9.810,22.103,109.597,95.054,-0.765,-0.023,1.066,2.372E+02
42,6,3,110.000,0.200,10999.469,10021.973,6.520,977.489,977.496,1425904.813,1543.180,1869.112,1616.547,190.925,292.344,983.997,1590.600,288.473,6.369,10.279,22.714,109.407,99.335,-0.772,0.004,1.098,1.666E+02
54,6,4,110.000,0.280,10998.818,9988.497,6.410,1010.319,1010.322,1373712.147,1547.405,1892.807,1643.887,263.892,321.742,993.127,1613.446,314.891,8.806,11.043,23.945,107.037,101.845,-0.740,0.101,1.127,2.491E+01
66,6,5,110.000,0.360,10998.632,9956.142,6.330,1042.490,1042.490,1335368.518,1556.327,1910.331,1664.034,335.367,364.444,1007.772,1625.091,357.898,11.315,12.420,26.537,102.959,100.876,-0.681,0.362,1.146,6.925E-01
19,7,1,130.000,0.040,11000.095,10123.534,6.476,876.560,876.561,1421183.389,1479.710,1779.600,1512.158,50.882,251.229,972.574,1491.186,250.967,1.489,9.553,21.603,128.893,92.618,-0.677,-0.000,1.047,4.199E+01
31,7,2,130.000,0.120,11000.363,10064.097,6.427,936.267,936.266,1391600.297,1506.053,1834.533,1576.439,118.368,269.109,977.345,1554.041,264.795,3.527,9.670,21.370,124.666,100.272,-0.903,0.026,1.091,5.327E+01
