# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,11002.138,10407.143,5.887,594.995,594.995,1207924.763,1249.778,1511.194,1184.632,67.606,194.143,959.414,1171.251,177.552,0.804,8.620,20.631,14.033,66.141,-0.054,-0.064,0.938,4.732E+02
25,1,2,10.000,0.120,11001.574,10391.747,6.286,609.835,609.827,1374601.001,1321.548,1525.008,1202.204,123.345,199.110,960.432,1192.594,151.709,1.316,7.250,18.603,12.949,49.635,0.041,0.012,0.885,4.956E+03
37,1,3,10.000,0.200,11001.218,10380.610,6.702,620.601,620.607,1560689.782,1394.935,1532.578,1211.792,189.532,214.061,963.642,1207.390,103.194,2.019,4.885,13.704,12.940,28.821,0.325,-0.012,0.826,2.640E+03
49,1,4,10.000,0.280,11000.259,10369.843,7.095,630.452,630.417,1746849.019,1464.334,1533.249,1212.641,261.536,252.028,972.781,1212.583,11.814,2.897,0.558,1.734,13.471,2.687,0.531,0.009,0.767,2.541E+02
61,1,5,10.000,0.360,11000.710,10341.470,7.503,659.260,659.241,1947951.657,1543.551,1525.272,1202.539,353.193,369.420,1009.582,1196.001,125.220,3.615,5.977,20.391,12.336,19.814,0.468,0.000,0.705,2.551E+01
73,1,6,10.000,0.440,11000.154,10313.011,7.889,687.158,687.142,2147188.767,1618.442,1523.524,1200.321,432.958,444.091,1039.231,1193.403,128.684,4.285,6.154,23.337,11.923,16.844,0.428,0.000,0.654,8.933E+00
85,1,7,10.000,0.520,10999.804,10290.821,8.145,708.983,708.983,2283754.907,1669.255,1522.218,1198.663,487.187,495.846,1062.378,1191.353,132.182,4.710,6.331,25.857,11.630,15.461,0.383,-0.005,0.622,8.330E-01
14,2,1,30.000,0.040,11002.200,10385.345,5.961,616.855,616.856,1235848.496,1271.361,1533.635,1213.128,68.853,191.253,958.834,1200.077,177.472,1.656,8.412,20.070,30.819,68.116,-0.580,0.159,0.945,1.085E+03
26,2,2,30.000,0.120,11001.682,10391.023,6.191,610.671,610.660,1333605.610,1306.335,1526.213,1203.733,121.062,197.304,960.059,1192.862,161.409,2.877,7.706,19.355,29.986,54.892,-0.087,-0.019,0.901,9.619E+03
38,2,3,30.000,0.200,11001.323,10395.801,6.486,605.516,605.522,1463965.389,1353.005,1518.177,1193.527,189.224,210.958,962.958,1186.480,129.509,4.496,6.229,16.843,29.730,37.873,0.236,0.011,0.848,4.655E+03
50,2,4,30.000,0.280,10999.522,10390.560,6.793,608.968,608.962,1604639.753,1405.516,1514.392,1188.709,260.324,241.805,970.182,1184.631,98.384,6.268,4.748,13.895,29.952,24.009,0.306,0.053,0.797,4.703E+02
62,2,5,30.000,0.360,11000.359,10344.529,7.177,655.858,655.829,1783051.193,1487.670,1522.008,1198.396,352.509,369.017,1009.435,1180.753,204.879,8.500,9.844,30.070,30.235,33.725,0.174,0.134,0.748,3.710E+01
74,2,6,30.000,0.440,10999.972,10312.509,7.489,687.473,687.464,1935416.632,1551.781,1523.654,1200.487,432.118,444.538,1039.422,1176.576,238.403,10.389,11.454,36.750,30.125,32.432,0.135,0.371,0.707,1.108E+01
86,2,7,30.000,0.520,10999.839,10290.031,7.671,709.812,709.807,2026005.712,1590.545,1521.759,1198.080,487.100,498.588,1063.661,1168.354,265.227,11.797,12.790,42.007,30.223,32.138,0.104,0.611,0.683,9.902E-01
15,3,1,50.000,0.040,11002.144,10368.329,5.949,633.817,633.815,1228778.703,1276.910,1551.185,1235.241,65.802,188.266,958.242,1222.043,180.093,2.303,8.383,19.711,49.140,73.056,-0.672,0.261,0.961,1.460E+03
27,3,2,50.000,0.120,11001.601,10370.441,6.131,631.166,631.160,1305071.006,1305.157,1546.740,1229.654,123.641,197.176,960.033,1216.944,176.343,4.398,8.245,20.090,49.804,63.424,-0.310,0.063,0.928,9.182E+03
39,3,3,50.000,0.200,11001.226,10382.096,6.274,619.135,619.130,1367939.506,1323.352,1532.005,1211.068,189.848,209.951,962.738,1199.177,169.292,6.888,8.036,20.370,50.034,53.740,-0.009,0.091,0.892,5.286E+03
