# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,10998.922,10032.389,7.337,966.534,966.534,1807111.954,1655.687,1863.863,1610.475,46.912,272.497,978.284,1588.668,264.127,0.410,9.439,23.118,13.023,75.762,0.049,-0.022,0.970,3.224E+00
25,1,2,10.000,0.120,10998.580,10015.117,7.772,983.467,983.463,2023595.022,1729.392,1873.104,1621.161,113.257,298.925,985.972,1598.714,268.849,1.099,9.546,24.688,15.941,64.077,0.723,-0.048,0.910,5.178E+00
37,1,3,10.000,0.200,10999.254,9992.083,8.266,1007.173,1007.172,2283437.692,1815.993,1877.598,1626.351,199.332,357.234,1005.187,1601.117,285.384,2.001,10.106,27.915,16.510,53.022,0.842,0.044,0.841,1.223E+00
49,1,4,10.000,0.280,10997.869,9987.497,8.607,1010.376,1010.372,2474155.184,1869.494,1862.325,1608.695,275.515,406.320,1023.660,1582.731,287.859,2.889,10.308,30.229,17.066,45.109,0.880,-0.021,0.784,6.301E-01
61,1,5,10.000,0.360,10998.246,9985.506,8.939,1012.739,1012.740,2667953.980,1921.873,1841.619,1584.679,357.664,461.375,1046.734,1558.879,284.785,3.871,10.353,32.517,17.357,38.116,0.902,-0.041,0.728,4.878E-01
73,1,6,10.000,0.440,10998.290,10015.574,9.032,982.716,982.716,2731540.691,1922.829,1780.904,1513.692,435.946,527.314,1077.425,1484.915,293.753,5.007,11.190,37.149,17.580,33.854,0.917,-0.063,0.681,2.906E-01
85,1,7,10.000,0.520,10999.166,10036.457,9.083,962.713,962.709,2768291.014,1922.264,1741.067,1466.615,486.945,566.732,1097.255,1437.075,292.875,5.808,11.519,39.876,17.731,31.116,0.928,-0.104,0.651,4.194E-02
14,2,1,30.000,0.040,10999.305,10031.282,7.344,968.022,968.022,1810311.549,1657.522,1867.497,1614.679,51.024,264.692,976.138,1594.098,256.981,0.953,9.158,22.442,32.265,76.136,0.519,-0.268,0.971,1.875E+01
26,2,2,30.000,0.120,10998.819,10053.789,7.580,945.028,945.030,1932369.743,1680.908,1837.493,1579.881,122.835,289.482,983.150,1557.990,262.090,2.430,9.549,24.447,32.907,64.874,0.804,0.063,0.916,4.991E+01
38,2,3,30.000,0.200,10998.681,10070.881,7.822,927.827,927.800,2061074.416,1709.353,1811.276,1549.311,197.348,318.673,992.137,1527.098,261.411,4.033,9.714,26.113,33.409,55.116,0.848,0.047,0.862,4.298E+01
50,2,4,30.000,0.280,10998.470,10082.405,8.075,916.074,916.065,2198998.905,1743.036,1786.781,1520.603,275.491,356.417,1004.897,1498.355,259.161,5.679,9.813,27.875,33.038,46.646,0.846,0.044,0.809,2.274E+01
62,2,5,30.000,0.360,10998.280,10076.811,8.379,921.490,921.469,2366145.920,1793.112,1772.823,1504.177,354.755,407.825,1024.258,1481.078,262.594,7.112,10.054,30.322,31.658,40.082,0.808,0.078,0.758,1.141E+01
74,2,6,30.000,0.440,10998.223,10066.804,8.648,931.406,931.419,2517791.869,1839.928,1755.936,1484.237,432.572,471.188,1051.096,1458.284,276.344,8.408,10.730,34.180,30.174,35.908,0.762,0.099,0.713,4.347E+00
86,2,7,30.000,0.520,10998.087,10064.775,8.795,933.314,933.312,2603001.340,1863.887,1738.340,1463.376,486.901,513.195,1070.585,1435.757,282.973,9.431,11.150,36.870,29.625,33.463,0.727,0.162,0.684,3.796E-01
15,3,1,50.000,0.040,10999.008,10044.871,7.214,954.135,954.137,1749187.440,1630.817,1853.947,1598.989,51.342,263.449,975.802,1578.020,258.105,1.418,9.289,22.487,50.861,78.439,0.493,0.060,0.982,3.927E+01
27,3,2,50.000,0.120,10999.329,10102.860,7.206,896.482,896.468,1755363.675,1599.693,1791.134,1525.715,123.668,281.908,980.947,1502.586,264.655,3.618,9.989,24.744,51.118,69.851,0.759,-0.003,0.941,1.770E+02
39,3,3,50.000,0.200,10998.920,10126.086,7.314,872.843,872.834,1812553.491,1604.492,1760.839,1490.033,192.949,304.279,987.608,1465.263,270.557,5.726,10.462,26.671,50.553,62.770,0.736,0.035,0.903,1.295E+02
51,3,4,50.000,0.280,10998.595,10113.403,7.567,885.209,885.192,1937509.384,1649.568,1761.128,1490.375,273.050,341.422,999.677,1462.723,285.759,8.060,11.054,29.173,50.063,56.821,0.605,0.127,0.865,3.856E+01
63,3,5,50.000,0.360,10998.180,10086.351,7.803,911.836,911.829,2054396.248,1698.773,1768.669,1499.278,353.099,393.845,1018.773,1465.337,317.210,10.406,12.215,32.988,50.226,53.651,0.482,0.369,0.836,1.341E+01
75,3,6,50.000,0.440,10998.574,10061.163,7.983,937.398,937.411,2144843.149,1738.845,1770.606,1501.563,430.903,451.498,1042.418,1459.137,354.419,12.698,13.653,37.380,50.151,51.719,0.395,0.615,0.812,4.221E+00
87,3,7,50.000,0.520,10998.747,10045.122,8.068,953.626,953.625,2186884.190,1759.626,1766.331,1496.520,487.176,496.976,1062.906,1446.009,385.525,14.428,14.929,40.986,50.073,50.872,0.343,0.830,0.797,3.327E-01
16,4,1,70.000,0.040,10999.908,10076.881,6.983,923.027,923.027,1644345.998,1579.976,1823.283,1563.332,55.285,261.794,975.357,1541.731,258.985,1.922,9.536,22.645,70.932,81.600,0.531,-0.172,0.997,6.867E+01
28,4,2,70.000,0.120,10999.588,10117.052,6.910,882.548,882.536,1616655.813,1547.749,1778.936,1511.376,121.353,275.814,979.213,1487.228,269.092,4.327,10.256,24.490,70.202,77.325,0.607,-0.030,0.978,2.370E+02
40,4,3,70.000,0.200,10999.133,10115.595,6.986,883.541,883.538,1651925.754,1559.668,1772.929,1504.302,192.010,299.748,986.222,1476.481,287.973,6.854,11.036,26.604,69.622,73.887,0.449,0.024,0.961,1.356E+02
52,4,4,70.000,0.280,10998.846,10088.288,7.114,910.558,910.558,1708259.101,1592.914,1788.021,1522.060,273.267,336.923,998.149,1488.004,320.173,9.688,12.143,29.423,69.996,71.858,0.294,0.236,0.951,4.264E+01
64,4,5,70.000,0.360,10999.146,10052.992,7.227,946.135,946.155,1756934.179,1628.540,1805.832,1542.943,351.806,386.446,1015.935,1499.342,364.209,12.311,13.653,33.050,69.681,70.469,0.200,0.588,0.944,1.411E+01
76,4,6,70.000,0.440,10998.927,10017.451,7.307,981.475,981.476,1789365.560,1659.114,1816.221,1555.089,429.296,447.908,1040.868,1497.890,417.886,14.839,15.588,37.510,68.499,68.903,0.135,0.897,0.936,3.328E+00
88,4,7,70.000,0.520,10998.873,9976.032,7.413,1022.840,1022.840,1834077.337,1697.139,1833.113,1574.786,487.097,502.160,1065.340,1504.905,463.908,16.523,17.133,41.069,67.196,67.492,0.086,0.989,0.929,1.893E-01
17,5,1,90.000,0.040,10999.030,10076.427,6.866,922.607,922.604,1589515.729,1562.278,1823.220,1563.258,54.512,260.449,974.996,1541.549,259.623,2.000,9.560,22.360,89.898,85.435,0.359,-0.056,1.016,8.001E+01
29,5,2,90.000,0.120,10999.325,10088.695,6.767,910.632,910.630,1546188.420,1541.245,1808.023,1545.508,118.547,272.267,978.219,1521.465,271.547,4.385,10.119,23.457,89.765,85.834,0.308,-0.059,1.020,2.258E+02
41,5,3,90.000,0.200,10999.219,10069.736,6.752,929.486,929.482,1536178.463,1549.231,1819.504,1558.923,191.063,297.668,985.591,1530.356,297.069,7.011,10.985,25.235,89.271,86.365,0.110,-0.138,1.029,1.061E+02
53,5,4,90.000,0.280,10999.094,10026.829,6.789,972.259,972.265,1546506.294,1578.546,1852.161,1596.918,271.447,329.648,995.717,1562.604,329.263,9.749,11.899,27.082,88.954,87.228,-0.017,0.266,1.043,2.927E+01
65,5,5,90.000,0.360,10999.049,9990.469,6.803,1008.580,1008.580,1547292.304,1601.414,1872.597,1620.576,346.731,374.888,1011.595,1576.811,374.080,12.297,13.346,30.083,86.997,86.237,-0.084,0.575,1.050,5.249E+00
77,5,6,90.000,0.440,10999.276,9949.828,6.847,1049.443,1049.448,1561044.735,1631.682,1886.886,1637.065,423.453,441.614,1038.175,1577.313,438.255,14.873,15.528,34.728,83.268,82.928,-0.117,0.938,1.047,3.421E-01
18,6,1,110.000,0.040,10999.762,10065.150,6.790,934.618,934.611,1553103.677,1557.755,1835.913,1578.044,55.120,257.872,974.311,1556.832,257.870,1.868,9.405,21.707,110.285,89.795,0.198,-0.115,1.036,8.585E+01
30,6,2,110.000,0.120,10999.851,10053.190,6.657,946.660,946.661,1490961.452,1545.033,1844.231,1587.714,117.001,271.629,978.042,1564.426,270.936,3.969,9.825,22.228,109.411,94.094,-0.090,-0.050,1.062,1.753E+02
42,6,3,110.000,0.200,10999.767,10016.553,6.537,983.211,983.214,1432818.849,1549.041,1874.433,1622.697,191.539,293.678,984.394,1596.609,289.800,6.362,10.288,22.746,109.538,99.321,-0.303,0.047,1.098,7.048E+01
