# histogram parameters 
# dx = 20.0
# dy = 0.08
# nx = 10
# ny = 15
# xmin = 0.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g., 5, 15, 25, 35, . . . deg)
# pm_b       : central missing momentum value (80, 120, 160, . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm, thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
13,1,1,10.000,0.040,11001.749,10025.770,7.399,975.978,975.979,1836793.787,1670.128,1872.027,1619.917,51.925,277.061,979.565,1597.690,267.424,0.422,9.502,23.384,13.831,74.844,0.290,0.081,0.965,6.114E+01
25,1,2,10.000,0.120,10998.491,10005.090,7.792,993.400,993.402,2032299.051,1737.569,1885.345,1635.289,106.885,291.242,983.670,1613.891,263.677,1.021,9.279,23.964,15.814,64.871,0.608,0.060,0.915,5.190E+01
37,1,3,10.000,0.200,10999.901,9994.020,8.196,1005.881,1005.881,2245792.464,1804.879,1876.653,1625.261,188.813,356.259,1004.841,1599.038,290.775,1.891,10.306,28.153,16.530,54.705,0.770,-0.083,0.850,6.787E+00
49,1,4,10.000,0.280,11000.198,9985.395,8.474,1014.800,1014.803,2398133.967,1851.475,1845.031,1588.643,276.316,458.305,1045.384,1550.575,345.692,2.746,12.568,35.751,15.933,48.963,0.791,-0.131,0.792,1.262E+00
61,1,5,10.000,0.360,10999.729,9982.886,8.826,1016.847,1016.843,2600653.324,1906.469,1829.527,1570.610,355.258,497.023,1062.928,1535.406,330.673,3.752,12.154,37.040,16.793,41.706,0.869,-0.117,0.736,1.047E+00
73,1,6,10.000,0.440,11000.233,10012.832,8.986,987.408,987.401,2703514.150,1917.935,1776.461,1508.462,435.358,545.722,1086.553,1474.534,318.133,4.896,12.175,39.702,17.153,35.659,0.896,-0.106,0.685,4.966E-01
85,1,7,10.000,0.520,10999.422,10028.824,9.070,970.597,970.598,2758560.934,1923.700,1741.287,1466.876,487.299,581.441,1104.924,1433.247,312.296,5.711,12.292,41.920,17.417,32.487,0.909,-0.080,0.654,5.244E-02
14,2,1,30.000,0.040,11000.620,10039.005,7.357,961.613,961.615,1818132.910,1656.151,1862.764,1609.204,56.388,258.445,974.463,1589.704,249.757,1.077,8.929,21.982,32.517,75.102,0.499,-0.001,0.966,3.294E+02
26,2,2,30.000,0.120,11000.449,10050.601,7.636,949.854,949.848,1960934.714,1692.083,1849.710,1594.074,120.048,263.261,975.751,1576.433,236.497,2.387,8.532,22.003,33.594,63.941,0.824,-0.014,0.915,6.455E+02
38,2,3,30.000,0.200,10999.730,10065.761,7.929,933.962,933.969,2117017.381,1728.964,1832.822,1574.447,192.109,266.976,976.760,1560.739,207.308,3.935,7.566,20.682,34.147,50.942,0.867,0.091,0.861,3.718E+02
