# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : SHMS X_{fp}   
# xbins      : 60   
# xlabel     :  X_{fp} [cm]   
# xbin_width : 0.417 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-9.792,-10.000,-9.583,0.017,0.001
2,-9.375,-9.583,-9.167,0.021,0.001
3,-8.958,-9.167,-8.750,0.025,0.001
4,-8.542,-8.750,-8.333,0.033,0.001
5,-8.125,-8.333,-7.917,0.039,0.001
6,-7.708,-7.917,-7.500,0.051,0.001
7,-7.292,-7.500,-7.083,0.061,0.002
8,-6.875,-7.083,-6.667,0.076,0.002
9,-6.458,-6.667,-6.250,0.091,0.002
10,-6.042,-6.250,-5.833,0.122,0.003
11,-5.625,-5.833,-5.417,0.148,0.003
12,-5.208,-5.417,-5.000,0.173,0.004
13,-4.792,-5.000,-4.583,0.204,0.004
14,-4.375,-4.583,-4.167,0.265,0.005
15,-3.958,-4.167,-3.750,0.304,0.006
16,-3.542,-3.750,-3.333,0.396,0.008
17,-3.125,-3.333,-2.917,0.477,0.009
18,-2.708,-2.917,-2.500,0.550,0.010
19,-2.292,-2.500,-2.083,0.694,0.012
20,-1.875,-2.083,-1.667,0.807,0.014
21,-1.458,-1.667,-1.250,0.984,0.017
22,-1.042,-1.250,-0.833,1.156,0.020
23,-0.625,-0.833,-0.417,1.383,0.023
24,-0.208,-0.417,0.000,1.661,0.027
25,0.208,0.000,0.417,1.920,0.031
26,0.625,0.417,0.833,2.292,0.037
27,1.042,0.833,1.250,2.745,0.043
28,1.458,1.250,1.667,3.123,0.049
29,1.875,1.667,2.083,3.738,0.058
30,2.292,2.083,2.500,3.980,0.063
31,2.708,2.500,2.917,4.791,0.074
32,3.125,2.917,3.333,5.453,0.084
33,3.542,3.333,3.750,6.024,0.094
34,3.958,3.750,4.167,6.795,0.106
35,4.375,4.167,4.583,7.266,0.115
36,4.792,4.583,5.000,8.069,0.129
37,5.208,5.000,5.417,8.634,0.141
38,5.625,5.417,5.833,8.976,0.150
39,6.042,5.833,6.250,9.119,0.159
40,6.458,6.250,6.667,8.955,0.164
41,6.875,6.667,7.083,8.326,0.165
42,7.292,7.083,7.500,8.059,0.170
43,7.708,7.500,7.917,6.675,0.160
44,8.125,7.917,8.333,5.629,0.152
45,8.542,8.333,8.750,4.187,0.138
46,8.958,8.750,9.167,2.565,0.112
47,9.375,9.167,9.583,1.302,0.084
48,9.792,9.583,10.000,0.333,0.042
49,10.208,10.000,10.417,0.026,0.013
50,10.625,10.417,10.833,0.000,0.000
51,11.042,10.833,11.250,0.000,0.000
52,11.458,11.250,11.667,0.000,0.000
53,11.875,11.667,12.083,0.000,0.000
54,12.292,12.083,12.500,0.000,0.000
55,12.708,12.500,12.917,0.000,0.000
56,13.125,12.917,13.333,0.000,0.000
57,13.542,13.333,13.750,0.000,0.000
58,13.958,13.750,14.167,0.000,0.000
59,14.375,14.167,14.583,0.000,0.000
60,14.792,14.583,15.000,0.000,0.000
