# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Q2 (2D Average) 
# ybins      : 15 
# ylabel     :  P_{m} [GeV/c] 
# xbins      : 19 
# xlabel     :  #theta_{rq} [deg] 
# ybin_width : 0.080 
# xbin_width : 10.000 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
ib,xb,yb,x0,xlow,xup,y0,ylow,yup,zcont,zcont_err
     22,         1,         1,             0,        -5,         5,        0.04,         0,        0.08,     1.95173,       1.60767
     23,         2,         1,            10,         5,        15,        0.04,         0,        0.08,     1.87383,      0.673003
     24,         3,         1,            20,        15,        25,        0.04,         0,        0.08,     1.84505,      0.636438
     25,         4,         1,            30,        25,        35,        0.04,         0,        0.08,     1.86387,      0.459211
     26,         5,         1,            40,        35,        45,        0.04,         0,        0.08,     1.84328,      0.391896
     27,         6,         1,            50,        45,        55,        0.04,         0,        0.08,     1.81514,      0.445976
     28,         7,         1,            60,        55,        65,        0.04,         0,        0.08,     1.79433,      0.372908
     29,         8,         1,            70,        65,        75,        0.04,         0,        0.08,     1.79339,      0.356319
     30,         9,         1,            80,        75,        85,        0.04,         0,        0.08,     1.76518,      0.417624
     31,        10,         1,            90,        85,        95,        0.04,         0,        0.08,     1.74406,      0.350873
     32,        11,         1,           100,        95,       105,        0.04,         0,        0.08,     1.71122,       0.46332
     33,        12,         1,           110,       105,       115,        0.04,         0,        0.08,     1.69207,      0.417706
     34,        13,         1,           120,       115,       125,        0.04,         0,        0.08,     1.64843,      0.566244
     35,        14,         1,           130,       125,       135,        0.04,         0,        0.08,     1.64397,      0.780088
     36,        15,         1,           140,       135,       145,        0.04,         0,        0.08,     1.62971,       1.09469
     37,        16,         1,           150,       145,       155,        0.04,         0,        0.08,     1.64317,       2.32379
     38,        17,         1,           160,       155,       165,        0.04,         0,        0.08,           0,             0
     39,        18,         1,           170,       165,       175,        0.04,         0,        0.08,     1.67256,       2.36536
     40,        19,         1,           180,       175,       185,        0.04,         0,        0.08,           0,             0
     43,         1,         2,             0,        -5,         5,        0.12,      0.08,        0.16,     2.12465,      0.963163
     44,         2,         2,            10,         5,        15,        0.12,      0.08,        0.16,     2.14001,      0.320903
     45,         3,         2,            20,        15,        25,        0.12,      0.08,        0.16,     2.14227,      0.229585
     46,         4,         2,            30,        25,        35,        0.12,      0.08,        0.16,     2.10644,      0.219137
     47,         5,         2,            40,        35,        45,        0.12,      0.08,        0.16,      2.0908,      0.196824
     48,         6,         2,            50,        45,        55,        0.12,      0.08,        0.16,     2.06377,      0.185119
     49,         7,         2,            60,        55,        65,        0.12,      0.08,        0.16,     2.00896,      0.180622
     50,         8,         2,            70,        65,        75,        0.12,      0.08,        0.16,     1.95174,      0.165008
     51,         9,         2,            80,        75,        85,        0.12,      0.08,        0.16,     1.88639,       0.16531
     52,        10,         2,            90,        85,        95,        0.12,      0.08,        0.16,     1.81914,      0.171263
     53,        11,         2,           100,        95,       105,        0.12,      0.08,        0.16,      1.7532,      0.167979
     54,        12,         2,           110,       105,       115,        0.12,      0.08,        0.16,     1.70858,      0.199029
     55,        13,         2,           120,       115,       125,        0.12,      0.08,        0.16,     1.65811,      0.335955
     56,        14,         2,           130,       125,       135,        0.12,      0.08,        0.16,     1.63461,      0.960946
     57,        15,         2,           140,       135,       145,        0.12,      0.08,        0.16,           0,             0
     58,        16,         2,           150,       145,       155,        0.12,      0.08,        0.16,           0,             0
     59,        17,         2,           160,       155,       165,        0.12,      0.08,        0.16,           0,             0
     60,        18,         2,           170,       165,       175,        0.12,      0.08,        0.16,           0,             0
     61,        19,         2,           180,       175,       185,        0.12,      0.08,        0.16,           0,             0
     64,         1,         3,             0,        -5,         5,         0.2,      0.16,        0.24,      2.5116,      0.564137
     65,         2,         3,            10,         5,        15,         0.2,      0.16,        0.24,     2.49373,      0.192688
     66,         3,         3,            20,        15,        25,         0.2,      0.16,        0.24,     2.44581,      0.152762
     67,         4,         3,            30,        25,        35,         0.2,      0.16,        0.24,     2.39883,      0.148508
     68,         5,         3,            40,        35,        45,         0.2,      0.16,        0.24,     2.33703,       0.14349
     69,         6,         3,            50,        45,        55,         0.2,      0.16,        0.24,      2.2417,      0.135001
     70,         7,         3,            60,        55,        65,         0.2,      0.16,        0.24,     2.15296,      0.127675
     71,         8,         3,            70,        65,        75,         0.2,      0.16,        0.24,     2.04068,      0.114172
     72,         9,         3,            80,        75,        85,         0.2,      0.16,        0.24,     1.95091,        0.1113
     73,        10,         3,            90,        85,        95,         0.2,      0.16,        0.24,       1.872,      0.104457
     74,        11,         3,           100,        95,       105,         0.2,      0.16,        0.24,      1.7735,      0.099329
     75,        12,         3,           110,       105,       115,         0.2,      0.16,        0.24,     1.68301,      0.126722
     76,        13,         3,           120,       115,       125,         0.2,      0.16,        0.24,     1.62721,        0.3533
     77,        14,         3,           130,       125,       135,         0.2,      0.16,        0.24,           0,             0
     78,        15,         3,           140,       135,       145,         0.2,      0.16,        0.24,           0,             0
     79,        16,         3,           150,       145,       155,         0.2,      0.16,        0.24,           0,             0
     80,        17,         3,           160,       155,       165,         0.2,      0.16,        0.24,           0,             0
     81,        18,         3,           170,       165,       175,         0.2,      0.16,        0.24,           0,             0
     82,        19,         3,           180,       175,       185,         0.2,      0.16,        0.24,           0,             0
     85,         1,         4,             0,        -5,         5,        0.28,      0.24,        0.32,     2.88525,      0.435041
     86,         2,         4,            10,         5,        15,        0.28,      0.24,        0.32,     2.79225,      0.160355
     87,         3,         4,            20,        15,        25,        0.28,      0.24,        0.32,     2.67998,      0.134344
     88,         4,         4,            30,        25,        35,        0.28,      0.24,        0.32,     2.61701,      0.137228
     89,         5,         4,            40,        35,        45,        0.28,      0.24,        0.32,     2.48506,      0.127283
     90,         6,         4,            50,        45,        55,        0.28,      0.24,        0.32,     2.35052,      0.112873
     91,         7,         4,            60,        55,        65,        0.28,      0.24,        0.32,     2.21214,      0.102483
     92,         8,         4,            70,        65,        75,        0.28,      0.24,        0.32,     2.06286,     0.0930833
     93,         9,         4,            80,        75,        85,        0.28,      0.24,        0.32,     1.94799,     0.0900097
     94,        10,         4,            90,        85,        95,        0.28,      0.24,        0.32,     1.84098,     0.0864812
     95,        11,         4,           100,        95,       105,        0.28,      0.24,        0.32,     1.72816,     0.0847351
     96,        12,         4,           110,       105,       115,        0.28,      0.24,        0.32,     1.63179,      0.130316
     97,        13,         4,           120,       115,       125,        0.28,      0.24,        0.32,     1.59576,       1.02115
     98,        14,         4,           130,       125,       135,        0.28,      0.24,        0.32,           0,             0
     99,        15,         4,           140,       135,       145,        0.28,      0.24,        0.32,           0,             0
    100,        16,         4,           150,       145,       155,        0.28,      0.24,        0.32,           0,             0
    101,        17,         4,           160,       155,       165,        0.28,      0.24,        0.32,           0,             0
    102,        18,         4,           170,       165,       175,        0.28,      0.24,        0.32,           0,             0
    103,        19,         4,           180,       175,       185,        0.28,      0.24,        0.32,           0,             0
    106,         1,         5,             0,        -5,         5,        0.36,      0.32,         0.4,     3.08372,      0.533539
    107,         2,         5,            10,         5,        15,        0.36,      0.32,         0.4,     2.96372,      0.176602
    108,         3,         5,            20,        15,        25,        0.36,      0.32,         0.4,     2.86714,      0.140679
    109,         4,         5,            30,        25,        35,        0.36,      0.32,         0.4,     2.78957,      0.128508
    110,         5,         5,            40,        35,        45,        0.36,      0.32,         0.4,     2.65228,      0.117573
    111,         6,         5,            50,        45,        55,        0.36,      0.32,         0.4,     2.46785,      0.102338
    112,         7,         5,            60,        55,        65,        0.36,      0.32,         0.4,     2.25277,     0.0955142
    113,         8,         5,            70,        65,        75,        0.36,      0.32,         0.4,     2.07798,     0.0845225
    114,         9,         5,            80,        75,        85,        0.36,      0.32,         0.4,     1.94114,     0.0867817
    115,        10,         5,            90,        85,        95,        0.36,      0.32,         0.4,     1.79293,     0.0968044
    116,        11,         5,           100,        95,       105,        0.36,      0.32,         0.4,      1.6538,      0.111959
    117,        12,         5,           110,       105,       115,        0.36,      0.32,         0.4,     1.58016,      0.425848
    118,        13,         5,           120,       115,       125,        0.36,      0.32,         0.4,           0,             0
    119,        14,         5,           130,       125,       135,        0.36,      0.32,         0.4,           0,             0
