# histogram parameters 
# dx = 10.0
# dy = 0.08
# nx = 19
# ny = 15
# xmin = -5.0
# ymin = 0.0

# Averaged Kinematics Numerical File
#
# NOTE: averaged quantities are determined from SIMC @ the vertex
# calculated quantities are calculated external to SIMC assuming
# (using averged quantities as input, if needed)
#
# id_bin     : 2d bin number
# id_xbin    : xbin number
# id_ybin    : ybin number
# thnq_b     : central theta_nq value (e.g. 5 15 25 35 . . . deg)
# pm_b       : central missing momentum value (80 120 160 . . . MeV)
# Ei         : average beam energy [MeV]
# kf         : average final e- momentum [MeV]
# the        : average final e- angle [deg]
# nu         : average energy transfer [MeV]
# nu_calc    : calculated energy transfer [MeV]
# Q2_calc    : calculated 4-momentum transfer [MeV^2]
# q_calc     : calculated 3-momentum transfer [MeV]
# Ep_calc    : calculated final proton energy [MeV]
# Pf         : average final proton momentum [MeV]
# Pm         : average missing momentum [MeV]
# Pm_calc    : calculated missing momentum [MeV]
# En_calc    : calculated recoil neutron energy [MeV]
# Pf_Par_q   : calculated Pf component (q-frame) parallel to q
# Pf_Perp_q  : calculated Pf component (q-frame) perpendicular to q
# thpq       : avergaed angle between proton and q [deg]
# thpq_calc  : calculated angle between proton and q [deg]
# thpq_cm    : calculated angle between proton and q in c.m. [deg]
# thnq       : averaged angle between recoil neutron and q [deg]
# thnq_calc  : calculated angle between recoil neutron and q [deg]
# cphi_pq    : averaged cos(angle) betweeen proton and q [deg]
# sphi_pq    : averaged sin(angle) betweeen proton and q [deg] 
# alpha_calc : calculated spectatror (neutron) light-cone momentum fraction 
# contz      : bin content for the specified (Pm thnq) bin
# 
id_bin,id_xbin,id_ybin,thnq_b,pm_b,Ei,kf,the,nu,nu_calc,Q2_calc,q_calc,Ep_calc,Pf,Pm,Pm_calc,En_calc,Pf_Par_q,Pf_Perp_q,thpq,thpq_calc,thpq_cm,thnq,thnq_calc,cphi_pq,sphi_pq,alpha_calc,contz
43,1,2,0.000,0.120,6594.770,5763.676,12.958,831.093,831.094,1935999.585,1620.715,1757.364,1485.926,135.101,135.891,949.342,1485.834,16.536,0.318,0.638,1.750,3.515,6.989,-0.638,-0.059,0.867,1.172E+01
64,1,3,0.000,0.200,6597.161,5756.131,13.525,841.031,841.030,2106228.494,1677.367,1757.408,1485.978,191.822,193.253,959.235,1485.764,25.199,0.453,0.972,2.832,3.528,7.492,-0.304,0.140,0.817,1.542E+01
85,1,4,0.000,0.280,6596.654,5724.646,14.397,872.012,872.008,2371997.437,1769.858,1769.756,1500.561,269.829,270.990,977.865,1500.302,27.849,0.561,1.063,3.383,3.117,5.899,-0.215,0.048,0.754,4.308E+00
106,1,5,0.000,0.360,6597.848,5701.223,15.160,896.626,896.625,2617984.132,1849.843,1768.881,1499.528,351.116,352.051,1003.357,1499.198,31.440,0.776,1.201,4.200,3.309,5.124,-0.212,0.047,0.695,1.159E+00
127,1,6,0.000,0.440,6597.504,5700.591,15.566,896.914,896.913,2758961.646,1887.701,1743.601,1469.622,419.117,419.407,1028.925,1469.328,29.427,0.949,1.147,4.368,3.328,4.023,-0.114,-0.055,0.650,2.085E-01
148,1,7,0.000,0.520,6599.134,5711.622,15.799,887.512,887.512,2847865.493,1906.710,1706.596,1425.523,483.186,483.186,1056.529,1425.018,37.960,1.526,1.526,6.337,4.506,4.506,0.839,-0.544,0.612,9.201E-04
44,2,2,10.000,0.120,6597.238,5748.652,13.108,848.585,848.585,1976481.458,1642.126,1774.222,1505.826,139.294,140.247,949.975,1505.493,31.632,1.008,1.204,3.313,11.019,13.035,-0.617,-0.155,0.866,1.139E+02
65,2,3,10.000,0.200,6597.209,5743.095,13.590,854.114,854.114,2121725.007,1688.560,1770.563,1501.512,191.091,192.901,959.164,1500.853,44.463,1.364,1.697,4.923,10.797,13.326,-0.582,-0.019,0.821,1.231E+02
86,2,4,10.000,0.280,6597.418,5705.599,14.513,891.811,891.819,2402287.776,1788.192,1789.193,1523.436,270.740,272.337,978.239,1522.297,58.888,1.909,2.215,6.997,10.821,12.488,-0.515,0.016,0.758,2.758E+01
107,2,5,10.000,0.360,6597.481,5689.018,15.172,908.454,908.463,2616507.460,1855.212,1781.748,1514.685,348.071,349.108,1002.328,1513.090,69.490,2.379,2.629,9.036,10.426,11.481,-0.425,-0.003,0.703,6.397E+00
