#number of gauss points for the integrations
    # nphi, nflex, nen
#  15  30  40
# upper limit alam=  12.00000
#form factor param. 16
#pm = q-p
 # The ejected nucleon is a proton.
 # Both the direct and the exchange term are included.
 # Calculation is done for on-shell FSI.
 # Momentum distribution is calculated.
# central NN included  1
# spin-orbit NN included  1
# double spin-flip NN included  1
# inv. NN S  1
# inv. NN V  1
# inv. NN T  1
# inv. NN P  1
# inv. NN A  1

Kinematics taken from Carlos' spreadsheet d2_pm500_thrq70_fsi

first column   pmiss (GeV)  
second column  diff Xsec (nb/GeV/sr^2)    
third column   diff PWIA Xsec  (nb/GeV/sr^2)

   0.25876 0.4951022E+00 0.5418030E+00
   0.24013 0.7514862E+00 0.8213707E+00
   0.26205 0.4530959E+00 0.4971360E+00
   0.20943 0.1675394E+01 0.1836933E+01
   0.23632 0.7996220E+00 0.8773297E+00
   0.26590 0.3925820E+00 0.4323946E+00
   0.20750 0.1736989E+01 0.1917612E+01
   0.23864 0.7385896E+00 0.8175372E+00
   0.26837 0.3712478E+00 0.4116875E+00
   0.30185 0.1931927E+00 0.2152409E+00
   0.17896 0.4278194E+01 0.4751323E+01
   0.20482 0.1895885E+01 0.2124698E+01
   0.24178 0.6818526E+00 0.7646773E+00
   0.27555 0.3141719E+00 0.3512002E+00
   0.30386 0.1795226E+00 0.2006743E+00
   0.20193 0.2060222E+01 0.2350418E+01
   0.24177 0.6657589E+00 0.7595651E+00
   0.27738 0.2977076E+00 0.3372759E+00
   0.31350 0.1517079E+00 0.1700327E+00
   0.35028 0.8686021E-01 0.9662518E-01
   0.20578 0.1812398E+01 0.2123029E+01
   0.24510 0.6138410E+00 0.7176553E+00
   0.27819 0.2908787E+00 0.3359117E+00
   0.31731 0.1416033E+00 0.1594136E+00
   0.35433 0.8322785E-01 0.9153200E-01
   0.38950 0.5376642E-01 0.5799747E-01
   0.16990 0.6002078E+01 0.7124740E+01
   0.20458 0.1889561E+01 0.2278495E+01
   0.24028 0.7041787E+00 0.8558213E+00
   0.27893 0.2845905E+00 0.3382613E+00
   0.31780 0.1395081E+00 0.1580791E+00
   0.35775 0.8030433E-01 0.8615665E-01
   0.39687 0.5205475E-01 0.5338470E-01
   0.43781 0.3569441E-01 0.3507485E-01
   0.47188 0.2732324E-01 0.2591933E-01
   0.50753 0.2095122E-01 0.1935393E-01
   0.17620 0.4721937E+01 0.5800199E+01
   0.20529 0.1878920E+01 0.2355524E+01
   0.24071 0.6945823E+00 0.8803081E+00
   0.27923 0.2860736E+00 0.3518178E+00
   0.31922 0.1410673E+00 0.1593940E+00
   0.35910 0.8516857E-01 0.8659381E-01
   0.39796 0.5712817E-01 0.5255374E-01
   0.43758 0.4198732E-01 0.3502257E-01
   0.47760 0.3234137E-01 0.2479719E-01
   0.51801 0.2619522E-01 0.1833022E-01
   0.55578 0.2178662E-01 0.1375704E-01
   0.59732 0.1840196E-01 0.9869187E-02
   0.63876 0.1609080E-01 0.7073788E-02
   0.67344 0.1469659E-01 0.5269002E-02
   0.71893 0.1247363E-01 0.3484712E-02
   0.75764 0.1227066E-01 0.2436808E-02
   0.79405 0.1563289E-01 0.1772208E-02
   0.82751 0.1257968E-01 0.1253453E-02
   0.94843 0.2292045E-01 0.3687207E-03
   0.17346 0.5007239E+01 0.6441921E+01
   0.20459 0.1925229E+01 0.2556439E+01
   0.24016 0.7071875E+00 0.9509177E+00
   0.28014 0.2906560E+00 0.3676306E+00
   0.32002 0.1538571E+00 0.1675910E+00
   0.35942 0.1004280E+00 0.9008414E-01
   0.39919 0.7234469E-01 0.5316254E-01
   0.43876 0.5810829E-01 0.3527562E-01
   0.47880 0.4989215E-01 0.2490617E-01
   0.51889 0.4401050E-01 0.1814279E-01
   0.55867 0.4003256E-01 0.1340898E-01
   0.59919 0.3844887E-01 0.9930866E-02
   0.63832 0.3772991E-01 0.7134121E-02
   0.67872 0.3858959E-01 0.5093761E-02
   0.71858 0.4124645E-01 0.3537583E-02
   0.75793 0.4696171E-01 0.2442061E-02
   0.79865 0.5157605E-01 0.1649995E-02
   0.83832 0.5242348E-01 0.1087362E-02
   0.87957 0.5029504E-01 0.7430212E-03
   0.91893 0.4071107E-01 0.4975311E-03
   0.95867 0.2869368E-01 0.3283850E-03
   0.99859 0.1947899E-01 0.2239079E-03
   1.03903 0.1218816E-01 0.1503125E-03
   1.07854 0.7587110E-02 0.1039481E-03
   1.11690 0.4834956E-02 0.7444640E-04
   1.15759 0.3012070E-02 0.5310640E-04
   1.18447 0.2062766E-02 0.4309783E-04
   0.17351 0.5140960E+01 0.6760150E+01
   0.20414 0.1906593E+01 0.2677349E+01
   0.23943 0.7279360E+00 0.1044488E+01
   0.28087 0.3079542E+00 0.3888625E+00
   0.31989 0.1877142E+00 0.1812052E+00
   0.36089 0.1386734E+00 0.9449209E-01
   0.40020 0.1160049E+00 0.5662326E-01
   0.44064 0.1043254E+00 0.3653592E-01
   0.47997 0.9956627E-01 0.2546540E-01
   0.51958 0.9684459E-01 0.1830740E-01
   0.56000 0.1015050E+00 0.1366067E-01
   0.59935 0.1052664E+00 0.9909169E-02
   0.63911 0.1114544E+00 0.7154323E-02
   0.67946 0.1120534E+00 0.5037287E-02
   0.71968 0.1049339E+00 0.3473993E-02
   0.75922 0.8849181E-01 0.2415032E-02
   0.79912 0.6604154E-01 0.1644431E-02
   0.83873 0.4556275E-01 0.1133773E-02
   0.87899 0.3003698E-01 0.7788384E-03
   0.91870 0.1953125E-01 0.5451108E-03
   0.95844 0.1240968E-01 0.3822531E-03
   0.99805 0.7854134E-02 0.2752723E-03
   1.03793 0.4749954E-02 0.2002173E-03
   1.07780 0.2767593E-02 0.1479471E-03
   1.11693 0.1683117E-02 0.1089055E-03
   1.15626 0.1091063E-02 0.7903309E-04
   1.18415 0.8438897E-03 0.6287081E-04
   0.20250 0.2037108E+01 0.3054701E+01
   0.24197 0.7067119E+00 0.1059370E+01
   0.28004 0.3762288E+00 0.4433540E+00
   0.32081 0.2770764E+00 0.2031395E+00
