   0.32211 0.3363778E+00 0.1246049E+00 
   0.36180 0.3269352E+00 0.7091771E-01 
   0.40201 0.2921100E+00 0.4443130E-01 
   0.44121 0.2458192E+00 0.3149670E-01 
   0.48051 0.1908054E+00 0.2364628E-01 
   0.52012 0.1418193E+00 0.1828580E-01 
   0.55993 0.1018680E+00 0.1445492E-01 
   0.59915 0.6969465E-01 0.1122579E-01 
   0.63928 0.4618531E-01 0.8531337E-02 
   0.67887 0.2976095E-01 0.6288951E-02 
   0.71781 0.1889582E-01 0.4615008E-02 
   0.75729 0.1151096E-01 0.3368799E-02 
   0.79716 0.6632105E-02 0.2402453E-02 
   0.83420 0.3804348E-02 0.1744243E-02 
   0.87277 0.2068064E-02 0.1241710E-02 
   0.90754 0.1226536E-02 0.9528338E-03 
   0.28466 0.3897841E+00 0.2704529E+00 
   0.32676 0.3426851E+00 0.1324660E+00 
   0.36379 0.2987553E+00 0.8304295E-01 
   0.40198 0.2410521E+00 0.5470846E-01 
   0.44101 0.1864287E+00 0.3947184E-01 
   0.47938 0.1420740E+00 0.3023108E-01 
   0.51987 0.1015556E+00 0.2289256E-01 
   0.55802 0.7179049E-01 0.1771700E-01 
   0.59748 0.4812176E-01 0.1336404E-01 
   0.63644 0.3115859E-01 0.9984310E-02 
   0.67688 0.1856488E-01 0.7243947E-02 
   0.70958 0.1210502E-01 0.5613284E-02 
   0.28268 0.3872585E+00 0.3149662E+00 
   0.33305 0.2934532E+00 0.1476556E+00 
   0.36542 0.2469072E+00 0.9449699E-01 
   0.39969 0.2003278E+00 0.6662236E-01 
   0.43596 0.1569164E+00 0.4809147E-01 
   0.47464 0.1131265E+00 0.3494553E-01 
   0.51464 0.7930685E-01 0.2635071E-01 
   0.54767 0.5625375E-01 0.2017692E-01 
