#number of gauss points for the integrations
    # nphi, nflex, nen
#  15  30  40
# upper limit alam=  12.00000
#form factor param. 16
#pm = q-p
 # The ejected nucleon is a proton.
 # Both the direct and the exchange term are included.
 # Calculation is done for on-shell FSI.
 # Momentum distribution is calculated.
# central NN included  1
# spin-orbit NN included  1
# double spin-flip NN included  1
# inv. NN S  1
# inv. NN V  1
# inv. NN T  1
# inv. NN P  1
# inv. NN A  1

Kinematics taken from Carlos' spreadsheet d2_pm800_thrq72_pwia with cos(phi)

first column   pmiss (GeV)  
second column  diff Xsec (nb/GeV/sr^2)    
third column   diff PWIA Xsec  (nb/GeV/sr^2)

   0.21305 0.7207821E+00 0.9490573E+00
   0.22544 0.5062185E+00 0.6853118E+00
   1.09305 0.5135550E-02 0.7628504E-04
   1.12639 0.3616147E-02 0.5606026E-04
   1.16284 0.2260556E-02 0.4165691E-04
   1.18456 0.1690038E-02 0.3362254E-04
   0.21782 0.6292156E+00 0.8885440E+00
   0.23897 0.3679012E+00 0.5181933E+00
   0.28055 0.1715812E+00 0.2064517E+00
   0.32083 0.1184643E+00 0.1023342E+00
   0.35907 0.1019442E+00 0.5838167E-01
   0.41155 0.9410513E-01 0.3271293E-01
   0.44753 0.9214426E-01 0.2323957E-01
   0.47343 0.9487833E-01 0.1878114E-01
   0.56649 0.1016003E+00 0.9426486E-02
   0.59992 0.1044159E+00 0.7474128E-02
   0.63767 0.1062773E+00 0.5508317E-02
   0.67931 0.1029479E+00 0.3913242E-02
   0.71776 0.9138773E-01 0.2828992E-02
   0.75732 0.7314341E-01 0.2008176E-02
   0.80068 0.5191883E-01 0.1360685E-02
   0.83970 0.3520280E-01 0.9381520E-03
   0.88010 0.2255746E-01 0.6442626E-03
   0.91911 0.1413037E-01 0.4436822E-03
   0.96008 0.8635245E-02 0.2938019E-03
   0.99973 0.5255621E-02 0.2030206E-03
   1.04039 0.3132080E-02 0.1403728E-03
   1.07976 0.1832046E-02 0.9931136E-04
   1.11880 0.1111916E-02 0.7135433E-04
   1.15821 0.6718016E-03 0.5234657E-04
   1.18440 0.5101177E-03 0.4296969E-04
   0.21321 0.7047856E+00 0.1055413E+01
   0.25007 0.2960571E+00 0.4141395E+00
   0.28225 0.1868287E+00 0.2051814E+00
   0.31835 0.1553860E+00 0.1083129E+00
   0.35960 0.1483766E+00 0.5964117E-01
   0.40013 0.1508635E+00 0.3699440E-01
   0.43895 0.1582379E+00 0.2538356E-01
   0.47953 0.1670052E+00 0.1824524E-01
   0.51951 0.1713463E+00 0.1362434E-01
   0.55931 0.1655547E+00 0.1020151E-01
   0.59994 0.1488046E+00 0.7675585E-02
   0.64027 0.1177400E+00 0.5590794E-02
   0.67946 0.8642029E-01 0.4082496E-02
   0.72001 0.5826332E-01 0.2889855E-02
   0.75978 0.3873504E-01 0.2051793E-02
   0.79962 0.2447703E-01 0.1454665E-02
   0.83937 0.1533867E-01 0.1021558E-02
   0.87958 0.9419361E-02 0.7220143E-03
   0.91945 0.5659351E-02 0.5182000E-03
   0.95954 0.3315154E-02 0.3750715E-03
   0.99892 0.1878011E-02 0.2735916E-03
   1.03826 0.1094569E-02 0.1981150E-03
   1.07790 0.6932504E-03 0.1435102E-03
   1.11698 0.5200648E-03 0.1038331E-03
   1.15619 0.4694692E-03 0.7494247E-04
   1.18416 0.4788934E-03 0.5979622E-04
   0.24912 0.3393727E+00 0.4606596E+00
   0.28467 0.2497453E+00 0.2148344E+00
   0.32289 0.2270643E+00 0.1071185E+00
   0.36027 0.2394384E+00 0.6266726E-01
   0.40056 0.2499256E+00 0.3913761E-01
   0.44079 0.2503203E+00 0.2675597E-01
   0.48040 0.2317133E+00 0.1962796E-01
   0.52002 0.1946602E+00 0.1482356E-01
   0.55996 0.1494867E+00 0.1135415E-01
   0.60027 0.1072778E+00 0.8565721E-02
   0.63962 0.7336921E-01 0.6452748E-02
   0.68022 0.4862303E-01 0.4800379E-02
   0.71997 0.3134848E-01 0.3570420E-02
   0.75975 0.1981062E-01 0.2608662E-02
   0.79945 0.1200212E-01 0.1913950E-02
   0.83870 0.7170702E-02 0.1385033E-02
   0.87860 0.4199950E-02 0.9945416E-03
   0.91783 0.2425292E-02 0.7181073E-03
   0.95663 0.1429635E-02 0.5138626E-03
   0.99664 0.8501953E-03 0.3659885E-03
   1.03480 0.6275556E-03 0.2645830E-03
   1.07316 0.6018257E-03 0.1907553E-03
   1.10918 0.7109203E-03 0.1416047E-03
   0.24884 0.3967218E+00 0.5034253E+00
   0.28747 0.3376998E+00 0.2282208E+00
   0.32112 0.3323791E+00 0.1244980E+00
   0.36022 0.3262121E+00 0.7186525E-01
   0.40021 0.2946600E+00 0.4539497E-01
   0.44003 0.2459514E+00 0.3174753E-01
   0.48007 0.1909961E+00 0.2363100E-01
   0.52061 0.1408356E+00 0.1829079E-01
   0.56043 0.9934089E-01 0.1446427E-01
